,이름,별점,리뷰,날짜
355,CG,3,(Translated by Google) Spacious and good. but no toilet too  (Original) 넓고 좋음. 그러나 화장실이 너무 없음,8 months ago
356,남상헌,5,(Translated by Google) A place where you can feel spacious and spacious. Suitable for walking course.  (Original) 넓은 공간과 넉넉함을 느끼는곳. 산책코스  적격..,8 months ago
357,강하나,5,,8 months ago
358,jaehyun park,4,"(Translated by Google) It is a good place to be with tropical plants in a warm, airy and safe indoor environment in early November. If you are not going early in the morning, use the 2nd parking lot. Meals are available on the 4th floor.  I think the outdoor park will be even better in the future.  (Original) 11월  초겨울 따스하고,  공기좋고 안전한 실내에서 열대 식물과  함께하는 좋은 장소입니다 오전 일찍 가실게 아니면 2주차장 이용하시고 식사는 4층에서 가능하네요  야외 공원도 나중에는 더욱 좋을것 같아요",8 months ago
359,변상빈,5,,8 months ago
360,박라마,5,,8 months ago
361,성욱(ꕤ메앓ꕤ),5,,8 months ago
362,박영광,5,,8 months ago
363,KwangChul Choi,4,,8 months ago
364,연고야,5,,8 months ago
365,bernardo d'aloiso,5,"(Translated by Google) I liked it, a park kept in a maniacal way, the only flaw that a park lacks a basket where you can throw a paper, perhaps for the separate collection that in Korea is respected by everyone, even by children.  (Original) Mi è piaciuto,parco tenuto in maniera maniacale,l'unica pecca che in un parco manchi un cestino dove buttare una carta,forse per la raccolta  differenziata che in Corea viene rispettata da tutti,anche dai bambini.",8 months ago
366,YOUNGMOO PARK,3,"(Translated by Google) It is easily accessible from Seoul and Gangseo area, and it is good for a simple exercise or a walk.  (Original) 서울및 강서권에서 접근성이 좋으며 간단히 운동이나 산책하기 좋습니다.",8 months ago
367,지광선,4,(Translated by Google) A place full of autumn...a place full of autumn... I like to go for a walk every lunch  (Original) 가을이 듬뿍...가을아 가득한 곳.. 점심마다 산책하기 좋아요,8 months ago
368,이영은,5,,8 months ago
369,박래환,4,,8 months ago
370,Won Park,5,,8 months ago
371,도끼다이아,5,,8 months ago
372,Chris Kim,5,,8 months ago
373,Taejun Chung,4,,8 months ago
374,박종휘,5,,8 months ago
375,J.H Lee,4,,9 months ago
376,Dorothy,4,(Translated by Google) The lake is very spacious and there are a lot of plants. There are many perfume grass such as rosemary.  (Original) 완전 넓고 호수에다 식물도 겁나 많음.로즈마리 등의 향수 풀도 많다.한가지 흠은 더울때 모기가 나오는데 야생 모기라 물리면 따갑다,9 months ago
377,DY Han,4,,9 months ago
378,이준영,4,,9 months ago
379,sung-gon Kim,5,"(Translated by Google) It's quiet, it's healing  (Original) 한적하니 힐링됨",9 months ago
380,오세웅,4,,9 months ago
381,정광섭,3,"(Translated by Google) It was fun to see plants that are hard to see. facilities are quite good While there is, I don't know where. Is it my personal opinion that it looks lacking and lax?  (Original) 보기 힘든 식물도 볼수 있고 해서 즐겁게 다녀왔습니다. 시설은 상당히 잘되어 있는데 반해 어딘지 모르게. 부족하고 허술해 보이는건 제 개인적인 생각인건지 ㅎ",9 months ago
382,김문엽,5,,9 months ago
383,김학서,5,,9 months ago
384,시류,2,(Translated by Google) Not so... not goofy Cheese pork cutlet...the quantity is too small. It's for elementary school students  (Original) 그다지... 가고프지는 않음 치즈돈까스...양이 너무 적다. 초등학생용인듯,9 months ago
385,이설아,5,,9 months ago
386,정소민,5,(Translated by Google) There are so many beautiful and diverse plants.  (Original) 예쁘고 다양한 식물들이 너무많다,9 months ago
387,JI EUN LEE,5,(Translated by Google) I like it too.♡♡  (Original) 역시 좋아요.♡♡,9 months ago
388,동훈김,3,(Translated by Google) Limitations of the level of Korean botanical gardens.  (Original) 우리나라 식물원의 수준의 한계.,9 months ago
389,Eun Yu,5,(Translated by Google) There are many strange plants in the greenhouse and the outdoor theme garden is well decorated.  (Original) 온실에 신기한 식물들이 많고 야외의 주제정원도 잘 꾸며져 있습니다,9 months ago
390,김도영,5,(Translated by Google) I like the night view  (Original) 야경이좋다,9 months ago
391,YJ W,5,,9 months ago
392,dj y,5,,9 months ago
393,김미숙,5,,9 months ago
394,Soungmoon Joung,4,(Translated by Google) A place to spend time within 2 hours.  (Original) 2시간 이내로 시간보낼 만한곳.,9 months ago
395,Zoon Park,5,(Translated by Google) cool plant  (Original) 멋진 식물,9 months ago
396,James Lee,5,,9 months ago
397,한이,5,(Translated by Google) It is a place where you can see a lot of natural and well-manicured devotion. I think I will come here often to soothe my dry mood. Thank you to the Seoul Botanical Garden staff. Nook~!!  (Original) 자연스럽고 잘 다듬은 정성이 많이 보이는 곳 이에요. 자주 가서 마른 정서를 달래고 올것 같네요. 서울 식물원 관계자분들 고맙습니다. 꾸벅~!!,9 months ago
398,조영일,5,,9 months ago
399,Mr. Kim,5,"(Translated by Google) The entrance fee is a bit expensive, but it's worth a visit.  (Original) 입장료가 조금 비싸지만 한번즈음 가볼만해요",9 months ago
400,강애성,5,(Translated by Google) It's nice to be able to walk on the Han River. The bathroom is clean. The night view is so very beautiful.  (Original) 한강 걷기할수 있어  좋고ᆢ화장실도 깨끗ᆢ야경도 너무너무 아름답네요,9 months ago
401,최선정,3,(Translated by Google) Nothing compares to the admission ticket. Worth a visit!  (Original) 입장권에 비해 볼건없음. 한번가볼만함!,9 months ago
402,Cho현미,4,,9 months ago
403,범혁파파,5,"(Translated by Google) It's so good to be able to see the fresh air of the botanical garden in the city center. It's a bit inconvenient because the parking lot is narrow, but I'm satisfied because it's a location that can be satisfied with public transportation...  (Original) 도심에서  식물원의  좋은 공기를 접할수 있어  너무 좋아요  주차가  협소해서  약간 불편 하지만 대중교통으로  충분히  만족할 위치라  만족합니다...",9 months ago
404,Sang Jun Lee,5,(Translated by Google) It's large and there are many photo hotspots..^^  (Original) 규모도크고..사진 핫스팟도 많아요..^^,9 months ago
405,최영창,4,,9 months ago
406,STUDIO K,4,,9 months ago
407,Hang-deok CHO,5,(Translated by Google) Good Access Huge Greenhouse Nature in the City  (Original) 좋은 접근성 거대한 온실 도심속의 자연,9 months ago
408,박희경,5,,9 months ago
409,여행갈래? 여행갈래!,5,(Translated by Google) A must visit place on a nice day  (Original) 날 좋은 날 꼭 가볼만한 곳,9 months ago
410,크라켄,5,(Translated by Google) There are free parks and botanical gardens that you can go to for a fee.  (Original) 무료로 갈 수 있는 공원도 좋고 유료로 갈 수 있는 식물원도 좋습니다~,9 months ago
411,공용철,2,(Translated by Google) like cozy Healing is the best  (Original) 좋아요 아늑하고 힐링최고요,9 months ago
412,Daniel HJ_TMC Yu,4,"(Translated by Google) Nice to see you for a while. The entrance fee is 5,000 won, so it feels a bit expensive. You can even take a walk in the outside garden. On weekends, it takes a lot of time due to the limited number of visitors, so go early  (Original) 잠시 보긴좋아요. 입장료가 5000원이라 다소 비싼감은 있고요. 외부정원만 산책해도 촣습니다. 주말에는 입장객 제한으로 시간이 많이걸리기 때문에 일찍 가세요",9 months ago
413,해바라기,4,(Translated by Google) I like the park where I can take a walk  (Original) 산책할 수 있는 공원이 좋아요,9 months ago
414,해비,5,"(Translated by Google) For 5,000 won, you can enjoy both outdoor and indoor places, so be sure to check them out. The indoors are hot and humid than you think because it's a greenhouse (I wonder if Amazon is like this) Rather than wearing too warm... It was beautiful hehe ㅜㅜ I uploaded a few photos. I think it would be better to go and see it in person~ If you are going on the weekend.. it would be better to come within 1 to 2 hours from the entrance time. It's going to be very hot (no shade) and in winter the outdoor plants seem to have no strength, so wouldn't it be okay to come around mid-October to mid-November? I want the fall season..? So, have fun watching it!!  (Original) 오천원으로 야외 실내 두곳다 감상가능하니 꼭 두곳다 보시길 바랍니다~ 실내는 온실이라 생각보다 덥고 습해요(아마존이 이런곳인가 싶은 체험) 너무 따뜻하게 입기보단.. 적당히 입는게 좋을거같아요 맨투맨만 입고 갔는데 더웠어요 ㅎㅎ ㅜㅜ 식물 참 예쁘게 해놨는데 사진은 조금만 올려봤어요 직접 가셔서 보는게 더 좋을거같아서요~ 주말에 가실 예정이라면.. 입장시간에서 1~2시간 안으로 오시는게 좋을거같아요 12시쯤 다보고 나왔는데 사람이 많더라구요 여름엔 많이 더울거같고(그늘없음) 겨울은 실외 식물들이 힘이없을거같아서 10~11월중순때가 오기 괜찮지 않을까? 싶어요 가을시즌..? 여튼 즐겁게 보다가요!!",9 months ago
415,박치수,5,,9 months ago
416,박원일,2,(Translated by Google) I like to go to exercise I can't see  (Original) 운동하러 가면 좋아요 볼거 없어유,9 months ago
417,Yohan Lee,5,,9 months ago
418,이봉석,4,(Translated by Google) A place to visit once  (Original) 한 번 가 볼만한 곳,9 months ago
419,김준섭 Junsup,5,"(Translated by Google) A park I found after living in the Corona virus. As it is a city park in Seoul, I visited it without much expectation, but the open background of the park around me was refreshing. Late daytime lake peaks.  (Original) 코로나로 갖혀살다 찾은 공원. 서울 도심ㅇ 공원이라 큰 기대 없이 방문했는데 주변의 탁 트인 공원 배후지가 마음을 시원하게 해 주었다. 늦은 낮의 호수는 정점을 찍는다.",9 months ago
420,Minsoo Yoo,5,,9 months ago
421,Dongsun Rhee,5,(Translated by Google) Set aside a day for your family or friends. You will have a great time. ^^  (Original) 가족 연인 친구를 위하여 하루 정도 시간을 내세요. 즐거운 시간 되실 겁니다. ^^,9 months ago
422,전재원,4,,9 months ago
423,김영민,5,,9 months ago
424,장규남,5,(Translated by Google) best!  (Original) 최고!,9 months ago
425,장뽐장뽐,5,(Translated by Google) good for a walk  (Original) 산책하기좋앙ㄹ,9 months ago
426,공미영,5,(Translated by Google) The interior is a bit disappointing It's okay to exercise outdoors very sorry  (Original) 실내는 조금 아쉽다 실외도 운동하기는 걍^^ 많이 아쉽당,9 months ago
427,루우시엘,4,"(Translated by Google) There were many different types of plants, and descriptions were all attached. However, there were no yellow block walks or Braille guides and information boards for the visually impaired. It would be better if there were interior 3D drawing miniatures and plant miniatures that they could touch and imagine so they could enjoy the botanical garden, and it would be better if there was a notice board installed in front of the plant that describes the characteristics such as the approximate height and pattern of the plant. It is a right they deserve.  (Original) 여러 종류의 식물도 많았고 설명도 다 붙어있다. 단, 시각장애인들을 위한 노란 블록 도보나 점자 안내서와 안내판이 없었다. 그들이 식물원을 즐길 수 있도록 직접 만져보고 상상할 수 있는 내부 3D 도면 미니어처와 식물 미니어처가 있고 식물의 대략적인 높이와 무늬 같은 특징 설명이 되어있는 안내판을 식물 앞에 설치해 놓는다면 더 좋을 것 같다. 그들이 마땅히 누려야 할 권리이다.",9 months ago
428,삶의 여정,1,,9 months ago
429,이iwillbest,4,"(Translated by Google) It would be better if the plant signpost was located in an accurate place. There were a lot of other plants, so it was fun and interesting.  (Original) 좀더 식물푯말이 정확한곳에 위치해 있으면 좋겠습니다. 그외 다양한 식물들이 많이 갖추어져 있어, 재미나고 흥미로웠습니다.",9 months ago
430,Eunhee Jang,4,,9 months ago
431,김용재,3,,9 months ago
432,Lupearth.쩡,5,,9 months ago
433,캡틴아일랜드.Capt. Island,5,(Translated by Google) Good for a walk.  (Original) 산책하기 좋아요.,9 months ago
434,오늘도사부작,5,"(Translated by Google) It's so good for a walk It's a warm day these days, so flies are on the rise  (Original) 산책 기분전환 너무 좋음 요즘 날이 따뜻해서인지 날파리 기승",9 months ago
435,YoungGwang Hong,4,,9 months ago
436,keumji mun,5,"(Translated by Google) It is a walking course near my house. I go every day, it's different every day, and it depends on the course depending on the time and season.  (Original) 집근처 산책코스에요. 매일 가는데 매일 다르고 시간과 계절에 따라 코스에 따라 달라요.",9 months ago
437,Seung Kim,5,,9 months ago
438,Gilbert Kim,4,,9 months ago
439,백익현,5,,9 months ago
440,서정무,5,(Translated by Google) It is a blessing to have a space like this in Seoul.  (Original) 서울에 이런 공간이 있다는 것이 축복입니다.,9 months ago
441,윤철수,5,,9 months ago
442,고우리,5,"(Translated by Google) It is very attractive that you can easily see colorful plants in the city center. The indoor garden is very exotic, so please take a look around. Great for taking pictures too  (Original) 도심에서 다채로운 식물들을 쉽게 볼수 있는게 참 매력적입니다. 실내정원이 굉장히 이국적이니 꼭 한번 둘러보시길바래요. 사진 찍기도 참 좋습니다",9 months ago
443,ssba,4,,9 months ago
444,조혜정,4,"(Translated by Google) I went on an outing with my high school classmates for the first time in two years. I saw two bananas hanging in the botanical garden. We chatted.. Because of the corona, we only communicated through KakaoTalk, but when we talked face-to-face, it seemed a bit awkward, but it was a fun time^^~  (Original) 2년여만 여고동창들이랑 나들이 갔어요 식물원안에서 바나나가 두송이나 달려있는것도 보고 담소도 하고..코로나때문에 카톡으로만 연락하다가 대면으로 대화하니 뭔가 어색한듯했지만 즐거운 시간이였어요^^~",9 months ago
445,조병철,5,(Translated by Google) A good place to go with family  (Original) 가족끼리 가기에 딱좋은장소,9 months ago
446,박진규,5,"(Translated by Google) It's humid and hot when you go inside, and the pink bear tries to break the window outside.  (Original) 안으로 들어가면 습하고 더움 밖에서 분홍색곰이 유리창 부수려함",9 months ago
447,옥동자,5,(Translated by Google) good for a walk  (Original) 산책하기 좋아요,9 months ago
448,그냥훈이,5,(Translated by Google) There is an entrance fee of 5000 won! It was a waste of money. You are so pretty!  (Original) 5000원 입장료있어요! 돈이안아까웠어요 되게 이뻐요!,9 months ago
449,Amalfi,5,,9 months ago
450,김준용,2,,9 months ago
451,Rora Oh,5,(Translated by Google) I went with my parents and it was so good. The size and scale are so good to look around. The cafe is good too!  (Original) 부ㅁ모님 모시고 갔는데 너무 좋네요. 크기나 스케일이 둘러보기 너무 좋아요. 카페도 잘되있고!,9 months ago
452,냠냠냠밍,4,,9 months ago
453,Hyojin Park,4,,9 months ago
454,Youngsuk Ki,5,(Translated by Google) Very nice for a walk. I highly recommend it.  (Original) 산책하기 아주 좋아요..강추합니다.,9 months ago
455,김용성,5,"(Translated by Google) There is not enough parking lot, so waiting time outside is long. It was good to be able to heal.  (Original) 주차장 이 부족하여 밖에서 대기시간이 많이지채 되고요  힐링할수있어 좋았습니다",9 months ago
456,장선형,5,(Translated by Google) Best attractions in Gangseo-gu  (Original) 강서구최고의명소,9 months ago
457,MiraeNurin AbangYong,5,"(Translated by Google) The battlefield of mortals far beyond the immortals. A masterpiece among masterpieces that transcends the beauty of the creations of the gods Humans may one day be more intelligent than humans, but they may also make a more beautiful species than humans.  (Original) 불멸자를 아득히 넘어선 필멸자들의 전쟁터. 신들이 빚어낸 창조물의 아름다움을 뛰어넘는 걸작 중의 걸작 인간은 언젠가 인간보다 뛰어난 지능을 만들 수도 있겠지만 인간보다 더 아름다운 종을 만들 수도 있을듯",9 months ago
458,홍인표 (chris hong),4,(Translated by Google) nice  (Original) 좋와요,9 months ago
459,이종명,4,(Translated by Google) The East Sea can be seen clearly. View motel.  (Original) 동해바다가.훤히내려다 보이는모텔.,9 months ago
460,Young Seo Park,4,"(Translated by Google) Seoul's best botanical garden, greenhouse composition  (Original) 서울 최고 식물원, 온실 구성 야무짐",9 months ago
461,Jin Sung Jung (하온파파),5,,9 months ago
462,김세권,3,,9 months ago
463,김은상,5,(Translated by Google) I like to take a walk at night  (Original) 밤산책하기 좋아요~,9 months ago
464,이수영,5,(Translated by Google) Cold Winter Indoor Botanical Garden Good Choice  (Original) 추운 겨울 실내식물원 굿 초이스,9 months ago
465,임익삼,4,,9 months ago
466,찬진TV,3,,9 months ago
467,이하늘,5,(Translated by Google) Be sure to visit the outdoor park too!  (Original) 야외공원도 꼭 보고가시길!,9 months ago
468,809grey K,5,(Translated by Google) I feel like I've been to a new world!  (Original) 신세계 다녀온 기분!,9 months ago
469,블로그뉴스,5,(Translated by Google) good  (Original) 좋음,9 months ago
470,이용준,5,,9 months ago
471,이름없음,5,(Translated by Google) It is.  (Original) 조하요,9 months ago
472,jy Lee,4,(Translated by Google) I'm drowning in the luck of walking Awesome~~  (Original) 걷는 운도 랑이랑 맬맬합니다 짱~~,9 months ago
473,Hanna Kim,5,,9 months ago
474,Clap Park,5,,9 months ago
475,설주경 (주갱),5,,9 months ago
476,김대현,5,,9 months ago
477,서영진,5,"(Translated by Google) There are various trees and flowers indoors, so it is a good place to visit with children. There is an entrance fee, but it is reasonable. On a chilly day like today, warm indoors...  (Original) 실내에 다양한 나무와 화초가 있어 아이를 데리고 관람하기 좋은곳인것같아요. 입장료를 받지만 적당한 가격이네요. 요즘처럼 쌀쌀한 날씨에는 따뜻한 실내로...",9 months ago
478,Clara Y,4,Good to take a walk,9 months ago
479,문기원,3,,9 months ago
480,서울촌놈,4,"(Translated by Google) Very good, the pride of Gangseo  (Original) 넘 좋음 강서의 자랑",9 months ago
481,이호중 Hojoong (Hubert),5,"(Translated by Google) It's worth a visit only once. If you go to the Han River, you can see the Airport Railroad and Gayang Bridge.  (Original) 한번쯤 방문해볼만 합니다. 한강까지 가면 공항철도와 가양대교를 바라볼 수 있어요.",9 months ago
482,김민지,5,,9 months ago
483,허은경,1,"(Translated by Google) I don't care too much about the landscaping of the park, and planted trees It's bad and needs a lot of improvement. I think it's one of the best parks I've been to.  (Original) 공원조경에 너무 신경안쓰고,식재 나무도 형편없어 많은 개선이 필요함. 다녀본 공원중 제일 개선점이 많다 생각함.",9 months ago
484,뀨뀨꺄꺄 (jin),5,"(Translated by Google) Although the weather is full of clouds on a holiday, It's nice to take a walk. I'm going to cover it again soon.  (Original) 휴무일에 날씨도 구름이 가득하지만 산책하기 참 좋네요. 곧 다시 가려구요.",10 months ago
485,윤희수,5,,10 months ago
486,정세현,5,,10 months ago
487,7799世雄,3,(Translated by Google) Water is falling from the ceiling.  (Original) 천정에서 물이 떨어져요ㅠ,10 months ago
488,강민구,5,,10 months ago
489,Min Jun,5,(Translated by Google) You can get a 30% discount with zero pay and the greenhouse is well maintained. It would be better if there was a park outside.  (Original) 제로페이로 30% 할인도 되고 온실도 잘 가꿔져있네요.  야외에 공원이 조성되어 있으면 더 좋겠어요.,10 months ago
490,이은서,4,,10 months ago
491,즘씨All painting,3,(Translated by Google) like it  (Original) 좋아용,10 months ago
492,박한중,5,,10 months ago
493,Jaebeom kwon,4,(Translated by Google) Nice to take a quick tour  (Original) 간단히 둘러보기 좋아요,10 months ago
494,yunju yeo,5,"(Translated by Google) Pleasant and nice. It's a new botanical garden, so it's clean.  (Original) 쾌적하고 좋아요. 새로생긴 식물원이라서 그런지 깨끗합니다",10 months ago
495,변현섭,3,,10 months ago
496,김아라,4,,10 months ago
497,사진찍는놈,5,(Translated by Google) help me....  (Original) 살려줘....,10 months ago
498,이진선,5,(Translated by Google) It's my second visit and it's good to see the second time.  (Original) 두번째방문인데 두번째도 봐도 좋네요,10 months ago
499,박민지,5,(Translated by Google) Easy to see even for wheelchairs and strollers  (Original) 휠체어랑 유모차도 구경하기 쉬움,10 months ago
500,견민,5,"(Translated by Google) Outdoor themed gardens including indoor gardens Lake Park to an art museum converted from a reservoir pumping station It can be a place to take a walk and rest and relax. It is better to visit the nearby Gyeomjae Jeongseon Art Museum, Gungsan Tunnel, and Yangcheon Goseong and Hyanggyo.  (Original) 실내정원 포함 실외 주제정원 호수공원 유수지펌프장을 개조한 미술관까지 산책도 하고 쉼과 휴식의 공간이 될 수도 있고 근처의 겸재정선미술관과 궁산땅굴 그리고 양천고성과 향교까지 둘러보면 더 좋음",10 months ago
501,SHIHOON KIM,4,,10 months ago
502,지연이,5,,10 months ago
503,조교승,3,,10 months ago
504,IM K,5,"(Translated by Google) It is good because it was built through an overseas construction competition. I acknowledge the eye of Mayor Oh Se-hoon, who is second to Dongdaemun DDP.  (Original) 해외건축공모전을 통해서 지어진 곳이라서 그런지 좋습니다. 동대문DDP에 버금가는 오세훈시장의 안목 인정해요",10 months ago
505,Narbek Nurgashev,5,,10 months ago
506,km Oh,5,"(Translated by Google) It's really wide open. I didn't know there was a place like this near my house. I was hesitant to go once, but I rode a bike and it is so good.  (Original) 정말 넓게 잘해놨네요. 집 근처에 이런곳이 있다는걸 몰랐어요. 한번 가본다 망설이다가 자전거 타고 갔는데 너무 좋네요.",10 months ago
507,Hanna Lee,4,,10 months ago
508,빵에구멍송송,5,"(Translated by Google) It's really nice to take a walk, but surprisingly there are a lot of people.  (Original) 산책하기 너무 좋은데 의외로 사람이 엄청 많네요 ㄷㄷ",10 months ago
509,김혜정,4,(Translated by Google) It was nice to be able to enjoy the botanical garden and the lake park.  (Original) 식물원과 호수공원까지  즐길수 있어서  좋았어요,10 months ago
510,Jai Hoihoi,5,(Translated by Google) Good place with kids  (Original) 아이들과 가기 좋은곳,10 months ago
511,Daniel Kang,5,,10 months ago
512,HS HA,5,"(Translated by Google) At the time of development, it was widely located in Magok, so it is possible to take a pleasant walk when viewing the outdoors, and the lawn spreads out widely so that families can have picnics and light ball games.  The theme garden, which is a paid outdoor botanical garden, also has a sufficient area, beautiful landscaping and various themes, so it is not difficult to move necessary to see it. There are no shortages of benches and places to sit in between. It harmonizes with the lines of the uniformly located building group in Magok.  The greenhouse is built in the shape of a huge, transparent flower when viewed from the outside. A little after passing the entrance to the greenhouse, a spectacular view unfolds. Artificial rocks, waterfalls, and well-kept flowers and trees mix with the humid smell of the temperate zone, giving a feeling of happiness. It is a building with a high ceiling, and the second-floor walking path provides a three-dimensional movement line that crosses overhead above the lush trees of the first-floor viewing path.  There is a souvenir shop on the second floor of the building adjacent to the greenhouse, a convenience store and food court on the fourth floor, and an observation deck on the roof of the building. This observation deck is also a small botanical garden.  Considering the overwhelming area of the outdoor botanical garden and the amount of plants of valuable varieties in the modern, structured greenhouse, it is currently judged to be the best botanical garden in Korea.  (Original) 개발이 시작될 당시 마곡에 넓게 자리잡아  야외 관람 시에 꽤 쾌적한 산책이 가능하고 잔디밭이 곳곳에 넓게 펼쳐져서 가족들끼리 피크닉과 가벼운 공놀이 등이 가능하다.  유료 야외식물원인 주제원도 충분한 면적에 아름다운 조경과 다양한 테마로 관람에 필요한 이동이 힘겹지 않다. 중간중간 벤치나 앉을 곳이 부족하지 않게 마련되어 있다. 마곡의 통일성 있게 자리잡은 빌딩군의 라인과 조화를 이룬다.  온실은 밖에서 보면 거대하고 투명한 꽃모양으로 건축되어 있다. 온실 입구를 좀 지나면 장관이 펼쳐지는데 인공암석과 그 위에서 내려오는 폭포, 잘가꾸어진 꽃과 나무들이 온대의 습한 내음과 뒤섞여 행복감을 준다. 높은 천정으로 이루어진 건물로 1층 관람로의 무성한 나무 위로 2층 산책로가 머리 위로 가로질러가는 입체적인 동선을 제공해준다.  온실과 인접한 건물 2층에는 기념품샵이 있고 4층에는 편의점과 푸드코트가 그 건물 옥상에는 전망대가 있다. 이 전망대도 작은 식물원이다.  압도적인 야외식물원 면적과 짜임새 있는 최신 시설의 온실에 값어치 있는 품종의 식물 보유량으로 봤을 때 현재로서는 국내 으뜸의 식물원이라고 판단된다.",10 months ago
513,김인수,5,(Translated by Google) The variety of animals and arboretums is rich in sights.  (Original) 동물들이랑 수목원들이 다양해서 볼거리가 풍부합니다.,10 months ago
514,rainstorm,4,(Translated by Google) like  (Original) 좋아요,10 months ago
515,모든기억,4,(Translated by Google) It was so nice to take a walk  (Original) 산책하기 너무 좋았어요,10 months ago
516,Qsun,5,,10 months ago
517,유인관,4,"(Translated by Google) Even though everything is limited due to the Wuhan Corona epidemic, I don't know if many people think like that, but the appearance of a lot of people coming and forming a long line to buy tickets looks worrying even to non-professionals. It doesn't seem right Shouldn't the government take the lead and pour energy into the quarantine rather than just taking the entrance fee?  (Original) 우한코로나 대 유행으로 모든걸 제한하고 있음에도 많은사람들이 그런것 쯤은ㆍㆍ하는 생각  인지는 잘 모르겠는데 많이도 와서 표를 구매하기 위해서 장사진을 이루고  있는 모습은 비 전문가가 보기에도  뭔가 걱정스러워  보이고  앞뒤가 맞지 않아  보이네요ㆍ 입장료만 받아 챙기기만 하지말고 정부 부터 앞장을 서서  방역에 힘을 쏟아 부어야되지 않을까요?",10 months ago
518,My son's Father,4,,10 months ago
519,이승화,4,,10 months ago
520,이경윤,5,,10 months ago
521,황약사,5,(Translated by Google) It's worth a visit. really well made  (Original) 가볼만한 곳임. 참 잘만들었다.,10 months ago
522,나냐너녀노뇨누뉴느니,5,"(Translated by Google) There is a limit of 110 people due to Corona, so the person who goes faster is the winner!!!! It is fun to take pictures and there are many strange plants. There are many family visitors. If you pay with Zero Pay, it is 3500 won for adults, so pay with Zero Pay!!  (Original) 코로나 때문에 110명 인원제한이 있어서 빨리 가는 사람이 승자!!!! 사진찍기 좋고 신기한 식물도 많아서 즐겁습니다.가족단위 방문객이 많아요. 제로페이로 결제하면 성인 3500원이니까 제로페이로 결제하세영!!",10 months ago
523,KS M,5,,10 months ago
524,최지용,5,,10 months ago
525,Jaehyon Kim,5,,10 months ago
526,정영임 (구름사이로 햇살이),4,"(Translated by Google) The botanical garden has been well visited. When entering, the male staff guiding at the entrance is unfriendly and frowns.  (Original) 식물원은 구경 잘하고 왔는데 입장할때 입구에서 안내하는 남자 직원이 불친절해서 눈날을 찌푸리게 하네요",10 months ago
527,김병호,4,,10 months ago
528,증룬짜이,5,(Translated by Google) It is well maintained and there are many places to take pictures. I saw it well.  (Original) 관리도 잘되어있고 사진 찍을 곳이 많네요. 잘 봤습니다.,10 months ago
529,이창현,3,(Translated by Google) It's ok to visit once with kids.  (Original) 아이들과 한번 정도 방문하기는 괜찮음.,10 months ago
530,Hyery Song,4,"(Translated by Google) Not Bad! If it's close to home, it's good to go for a walk.  (Original) 낫배드! 집이 가깝다면 산책삼아 다녀오기 좋아요",10 months ago
531,이옥현,5,,10 months ago
532,Cheol Yoon,5,,10 months ago
533,Kwangho Moon,4,(Translated by Google) It's great to take a baby for a walk~  (Original) 애기 데리고 산책하기 좋아요~,10 months ago
534,baby boss,4,"(Translated by Google) There were many types of plants, so it was a new experience and more diverse than I expected. It felt like I was on a trip, so I think it was a better time. It's a good place to visit with your family and it's definitely worth a visit!  (Original) 식물 종류가 많아서 볼거리도 생각보다 다양하고 새로운 경험이었습니다. 여행 온 기분이 들어서 더 좋은 시간이 되었던 것 같아요. 가족들이랑 방문하기 좋을 것 같고 한 번쯤 방문해 볼 만한 곳입니다!",10 months ago
535,김민화,5,,10 months ago
536,청전(청전),5,,10 months ago
537,성수임,5,,10 months ago
538,청미래,2,(Translated by Google) The idea that a large reservoir was abandoned.. Raised and sold even catfish.. Looks good. Usability is bad. Bicycles are not allowed.. How to get around on foot.. The land like the sea was abandoned...  (Original) 넓은 저수지 버려졌다는 생각..메기라도 키워 팔던가..볼품.활용도 꽝.자전거 출입금지..걸어서 어찌 다니는지..바다같은 땅이 버려졌다...,10 months ago
539,ab cd,4,,10 months ago
540,장서윤,5,,10 months ago
541,김기선,3,,10 months ago
542,강진,5,,10 months ago
543,한얀별,3,,10 months ago
544,LANI AKEA,4,(Translated by Google) A good place for a walk  (Original) 산책하기 좋은곳,10 months ago
545,프리드리히니체 (사상가),1,"(Translated by Google) It's neither a park nor a botanical garden, it's an ambiguous feeling.  (Original) 공원도아니고 식물원도 아닌 애매한느낌이다",10 months ago
546,J Kim,5,(Translated by Google) good family outing  (Original) 가족나들이 굿굿,10 months ago
547,양희섭,5,(Translated by Google) I like to go out with my family  (Original) 가족 끼리 나들이 다니기 좋아요,10 months ago
548,azossii,5,"(Translated by Google) Summer is hot and humid, so winter is more recommended There are no large trees in the park, so there is little shade.  (Original) 여름엔 덥고 습해서,,, 겨울을 더 추천 공원도 큰 나무가 없어서 그늘이 거의 없,,,",10 months ago
549,yousong kim,4,(Translated by Google) Good to take the kids in winter Warmth Experience Hall is going well  (Original) 겨울에 애들데리고 가기 좋음 따뜻함 체험관 잘되있음,10 months ago
550,박철우,5,,10 months ago
551,SH “모글” lee,4,(Translated by Google) It's good for me. I have to stand in line to enter due to Corona.  (Original) 나드리하기좋아요 .지금코로나로 입장할때 줄 서야합니다,10 months ago
552,"김청수Chase,Cheong-Soo,KIM",4,,10 months ago
