,STAR,CONTENT,SCORE,COMPOUND,VADER
444,4.0,"This hanok village is right near Myeong-dong at the base of Namsan mountain. You can wander around the small village to see how people lived in the past or even have your photo taken in Korean traditional dress. Then you can walk around the adjacent park. It makes a very pleasant respite from the frenetic pace of the nearby city. You only have to pay if you want to do the optional activites (eg; Hanok dress), otherwise it is free. Arrive early or at lunchtime when the tour groups are not around, to avoid crowds.",Positive,0.8263,Positive
445,5.0,This historical site consists of a group of hanoks that were moved to the park. The park is a peaceful respite at the north edge of Namsam Park. The hanoks are well-refurbished and furnished to give a real feel for the era. We greatly enjoyed are stroll through the place. It can easily be done in 1-2 hours.,Positive,0.8479,Positive
446,5.0,"The village looks very well maintained and it gives an insight of the way people live in the olden days in Korea. The complex is actually very big and it comprises not only the village, but also a large park. Definitely worth a visit.",Positive,0.7647,Positive
447,5.0,"Historical village in mid-city, great piece of architecture. It is open to the public. It is very nice walking in to this village and taking pictures.",Positive,0.8016,Positive
448,4.0,good walking streets. Preserved the tradition.close to the palace. It is very nice walking in to this place and taking pictures in the traditional attire,Positive,0.7178,Positive
449,4.0,"Namsangol Hanok Village is a Village of Traditional Houses in the Namsan Valley, it is a Korean village located in the area of Pil-dong neighborhood in Jung-gu, a central district of Seoul, South Korea where hanok or Korean traditional houses have been restored to preserve the original atmosphere of the area.  The Namsangol Hanok Village offers one the opportunity to experience a wide cross-section of Joseon-era citizenry and activities, from royalty to commoners. A great effort has been made to accurately furnish each dwelling with appropriate era and social status appointments.",Positive,0.8934,Positive
450,4.0,Visited here as part of a tour. It was very interesting but I've heard that the Bukchon village is better and has traditional crafts and tea shops. Overall interesting.,Positive,0.8701,Positive
451,3.0,A small part of retained village for tourists to see how koreans lived in village. Big spread. would have been useful if free guide is provided.,Negative,0.743,Positive
452,4.0,"very nice place, we walked there wearing hanbok clothes..very nice to take a picture and see how they lived years ago",Positive,0.734,Positive
453,5.0,"Historical sites of traditional village of old era. Seeing and experience the life with historical building and artifacts, beautiful scenic views and ponds. Social activities conducted here as well by school and other organizations. One way of introducing Korea to foreigners.",Positive,0.7184,Positive
454,3.0,"I only had an afternoon to spend freely, so I was debating between this place and the other Korean village place in Samcheongdong/Bukchon (more famous/popular), this place was closer to where I was staying so I decided to go. It is is free of entry, and there are activities (fees apply) related to Korean culture you could pay a reasonable fee to enjoy. But this place was actually smaller than I expected and I didn't find it too interesting.",Negative,0.8201,Positive
455,5.0,"After seeing 3 palaces it was nice to finally see how the regular people used to live. The village is free, close to metro and the N Tower cable car. It's best to see in the evening to catch it both in the day light and after susnest when all the lanterns are lit",Positive,0.8834,Positive
456,5.0,"If you want to get a sense of Korean home life before modernization, this is a great place to stop. Near the subway and Namsan mountain.",Positive,0.4939,Positive
457,5.0,Five houses remain in this village set in a large area within the busy city of Seoul. It is a major tourist attraction and gives a good idea of traditional architectural styles.,Positive,0.7096,Positive
458,5.0,"Must see place, right in center of the city of Seoul. Great scenery and authentic houses on the hills. Nice attraction to visit when in Seoul",Positive,0.872,Positive
459,4.0,"Treat it as a walk in the park but the bonus would be the opportunity to look inside authentic old houses and ponds at the same time. As this is a tourist attraction, buses with tourists would appear.",Positive,0.936,Positive
460,4.0,"Hanok means a traditional house. This historical village museum is a vast area housing 5 different types of Hanoks, ranging from a house of a carpenter to a King/ Statesman. A must visit for the beautiful houses, and a stroll through the history and culture.",Positive,0.5994,Positive
461,4.0,Peaceful glimpse into the history of South Korea. Had a great time seeing the arts and artifacts. Cool to see the architecture in the middle of Seoul. Bathrooms are not the best though,Positive,0.7377,Positive
462,3.0,Looking for a place to see how Koreans lived before? Check this place out. Some houses were that of nobles and influential people in their society. Traditional Korean houses and way of life are also displayed. There's a coffee and souvenir shop near the entrance in case you want one.,Negative,0.4939,Positive
463,5.0,"We decided to stay at one of the local Hanoks for a night just to experience it. The kids loved it, as did we, but the hard floor and thin mattresses an acquired taste for westerners! The traditional breakfast is a must, as is a wander around the entire are. The narrow streets are very atmospheric, very clean and tidy, and we felt safe at all times. Definitely worth a visit",Positive,0.9458,Positive
464,4.0,"I am not sure how authentic the village is (it is a model, there are no residents), but for a visitor it provides a useful sample of old Korean buildings. There are several activities throughout the day and the information was very good.",Positive,0.794,Positive
465,4.0,"nice view of the building architectures, the hanbok experience is no longer free, charges at 20,000KRW. surprise to feel that olden Koreans are small in size, the doors and stairs look tiny for the Koreans nowadays.",Positive,0.5994,Positive
466,5.0,This village is assembled from old houses around Seoul that needed to move. It's a lovely collection of best old architecture set up in a lovely garden. I particulary enjoyed the Korean games you can try in different places. Unfortunately the Taekwndo Show only starts in May so we missed that.,Positive,0.9047,Positive
467,5.0,A very peaceful place....it's a bit like the OK corral in Korea in places. Beautiful structures and serene music playing. ....free WiFi throughout!,Positive,0.951,Positive
468,4.0,I surprise they allow people to visit this place free. It's a nice place to visit and look at how the old houses in the village looks like. Pretty nice visit.,Positive,0.9485,Positive
469,5.0,"It has quite a lot to look around. It was well equipped and well maintained. It is free, and worth visiting.",Positive,0.8126,Positive
470,4.0,"If you would like to see how the (probably rich) Koreans lived back in the days, then this is the place to visit. The attraction is free, and you can roam around the 5 abodes. It was supposed to be a time filler but we were pleasantly surprised.",Positive,0.886,Positive
471,5.0,"Hanko is the Traditional House's name of Korea. You can enter this house and see the rooms, furniture. Also can experience the traditonal games. Sometimes you can see the traditional music performance at this place. You can go to the N Seoul Tower from hear.",Positive,0.0,Neutral
472,5.0,Just 3 mins walking distance from subway. Some tradition Korean games are provided in the middlr of the park. A place for chill...,Positive,0.0,Neutral
473,4.0,"Located in the middle of the city, close to myeong dong area, i found this place accidentally when i just back from myeong dong shopping area... Very nice and not to crowded, free entry when u come in the morning...",Positive,-0.2521,Negative
474,4.0,"To visit this place you can take bus 05 and stop at Namsangol Hanok Village. take a walk around 150m and you will find the gate to enter this village. This place is free of charge. Inside the village you could see traditional old Korean house, park, etc. It is a must visit place for people that like historical place",Positive,0.5574,Positive
475,2.0,"If you have time and want to see some traditional houses, then I suggest to visit the Bukchon village and not this sort of reconstruction which is only a turist attraction. The only positive thing is a park inside where families and children could play together in open air space.",Negative,0.8519,Positive
476,4.0,"This place is big! It's not just a good area to sight see but would also be a good place to hang out and just enjoy the view or go for a walk. Here, you can take a glimpse of how people in Korea used to live. You can see what the houses look like and what it has inside as well.",Positive,0.7704,Positive
477,2.0,"The Namsangol Hanok village features a few old (1880's) houses that have been reassembled on the site featuring jointed woodwork, hypocaust style heating and some typical furniture. The environment is one of concrete surfaces and a dried up stream - not very rural or green at all. The site also features the so called time-capsule buried in 1994 and due to be opened in 600 years time. Our future ancestors may struggle to 'read' the CD and DVD buried deep in the earth...but it won't be our concern! We took the one hour free guided tour but although the volunteer guide was lovely, with good English and clearly a genuine interest in the site....it was all a bit boring actually! Sorry to be so negative....but this place did little for me!",Negative,0.9483,Positive
478,2.0,There is a tourist office close to the Metro exit. Go in and get a map of the area. We found the lady in the Tourist office very helpful and her English was good.  Honestly the houses were very beautiful but not a lot to see or do. There are Hanok houses on two sides of the road. Once you walk around and take a few pictures then you are done.  When started on the same side as the tourist office and then cross over and finished on the higher ground. There are steps at the top which lead down to a street which is really arty and has lots of places to eat. We went to the first Korean place we met and had a great meal for small money.,Negative,0.9376,Positive
479,5.0,Forget about the boring and uninteresting Bukchon Village. This is the one you want to see. Many houses of the olden corean days. Very nice walk. Highly recommended.,Positive,0.3151,Positive
480,4.0,"The village is very quite and nice. I have experience in take picture with hanbok. The name of hanbok studio is Ariang, just the right side of village. You can rent the hanbok for 01 hour, the fee is 20.000won Or you can take picture in the studio (they will photoshop for you and print 03 pictures) with the fee is 10000won/person. It is very nice and tradiontional.",Positive,0.7707,Positive
481,5.0,"The Hanok Village is close to Chungmuro Metro Station and the admission is free, do pay a visit when you are around the area.",Positive,0.4404,Positive
482,4.0,"The village offers a lot of information that you can learn about Korea's rich culture and history. For someone doing a transit tour, the place is really amazing.",Positive,0.8268,Positive
483,5.0,A short walk from the Chungmuro subway stop on the #3 line. Take the #3 exit from the station.This is a collection of historic buildings many of which were moved from their original locations. Spent half a day enjoying the Village and the grounds.,Positive,0.5423,Positive
484,3.0,"Really let down by this place, my kids (6 & 8) were of the age where one could get on all the rides and the other couldn't, all the rides for the younger one was really baby'ish. The place is generally very tired",Negative,-0.0754,Negative
485,4.0,It's a lovely village but nothing to do that much. Nice place to take a photo and look at old village style of korea,Positive,0.7269,Positive
486,5.0,Two things you must do here 1. Rent hanbok to wear for photo taking (so pretty!) 2. Go to the tea house in the village and have a nice cool quencher in summer,Positive,0.6588,Positive
487,5.0,It was snowing and we immediately made our way here. It's so conveniently located near the station. Snow covered all trees n pavement. You would not believe this place is right in a city. It's beautiful and we were do engrossed in snow activities and picture taking that we forgot about the indoor tour around the house. There is this nice little eatery near the entrance that supposedly serve 'ugly but tasty gimbap'...We were too full to add that in our order but we saw that it was popular. Loved it!,Positive,0.9196,Positive
488,4.0,i discovered this place when i was walking to Myeong-dong.i quite this place and it just under the N Seoul tower.it has tea room and time capsule too.,Positive,0.0,Neutral
489,5.0,"This is a place everyone must go if you are in Seoul, you can see unique buildings and lots for shoppers. Enjoy the olden days of Seoul here.",Positive,0.4939,Positive
490,4.0,English and chinese free guided tour is available. Easily located at chungmuro exit 3/4. Pretty structure . They have a time capsule garden at the back which is worth a visit.,Positive,0.8689,Positive
491,5.0,A must visit place for tourists. It has a lot of tradition houses and the location is very clean. Great place for photos too.,Positive,0.8111,Positive
492,3.0,"After spending a wonderful afternoon at Lin An Tai historical house and museum in Taipei the previous year, I was looking for a similar experience. This was not it. Unlike Lin An Tai, there was very little information provided on site at Namsangol, and nearly nothing provided to explain the style, age, and architectural influences of the collected homes, nor what the individual rooms in the home would have been used for (other than an occasional note about a main room or a temple.) I suspect that this lack was not only in English, as the number of signs was very limited. It's a pretty area, surrounded by a very metro neighborhood, so might be nice for pictures, but I would have rather spent my time at something truly interesting and historically informative.",Negative,0.8838,Positive
493,5.0,"Peaceful beautiful. Autumn leaves were awesome. I sat by the pond for a long time just breathing in the air and scenery, wishing I never had to leave. Love love looking at the hanoks too.",Positive,0.9707,Positive
494,3.0,"Exit Chungmuro Subway Station and walk a few minutes to the village which is at the base of Nam mountain. It a little small compared to others around Korea but you can see many similar buildings and features. I recommend getting a drink and snacks before entering, I happened to go when they had a martial arts demo and there were many activities for children. I don't think they have these activities everyday. You can spend an hour or two walking around so if you need a break from myeongdong shopping, this is a nice spot.",Negative,0.7876,Positive
495,4.0,"A small village in the middle of Seoul,about a 10 minute walk from Myeongdong Station.Interesting Hanoks and you can participate in various activities if you wish to.We were very lucky as the Korean show Infinity Challenge was filming there and we were able to watch and see some of the celebrities.",Positive,0.7264,Positive
496,4.0,"Village may not the the biggest or the most authentic one, but it is located near Mt. Namsan and you can have a nice walk to Namsan Cable Car Station and to NTower, so it is good to put these attractions together if you are in the area.  You can't go inside buildings, but it gives you some idea how such traditional houses looked like.",Positive,0.9422,Positive
497,4.0,"I went there during winter and it was freaking cold, but the snowy view here was priceless. Ice houses were built during this season and you could take lot of good photographs. There were a lot of traditional houses that could be explored and they're well-maintained even those houses were built thousand years ago from Joseon Era, but I still could feel the original and the beautiful scene. Namsan Hanok Village can be accessed by taking metro Line 3 or Line 4 to Chungmuro Station Exit 3 or 4",Positive,0.9052,Positive
498,5.0,"the Hanok , living in One of them too is Something no to miss even if you are on a strict Budget, One night of treatment in a Hanok is worthed",Positive,-0.4215,Negative
499,5.0,"An old village which they have reserved well. I luckily was here when they held a traditional wedding so it was a unique experience. The landscape, the houses are beautiful. Can also wear hanbok, the professional photographer will shoot for you in one hour and you get two printed photos, plus they send all pictures by email to you a few days later. Love it :)",Positive,0.9337,Positive
500,5.0,"Original houses in near-original condition. You must have or join a (free) tour guide. The buildings represent the heart of Korea. Under-floor heating, for example, has influenced how they sit, eat and sleep, and socialise. Even the curve of the familiar curved roof ridges differentiate them from similar Chinese and Japanese buildings, in an idiosyncratically Korean way.",Positive,0.5423,Positive
501,3.0,"From Seoul station, take a bus to the village. It should be more fascinating as the name is , only very few Korean traditional houses so travelers could rent gowns & have pictures taken as a memory of their trip to Korea. Nothing exciting , just walk around the alleys, drop by to have tea, beverages or some little fast Korean food. Only if you have finished all the interesting attractions, drop by if you have time.",Negative,0.5369,Positive
502,3.0,"Another option in Seoul to see more examples of Korean architecture, especially if you don't want to navigate the alley ways and climb your way to the Bukcheon Hanok Village. This tourist attraction is usually quite busy, especially during the warm months. On weekends it's overrun with tourists and weekdays with school children as many school have picnics and field trips here. However, if you want a chance to take more pictures of Korean style houses, it's at least worth a stop by.",Negative,0.6619,Positive
503,3.0,"After visiting a lof of other Korean folk villages and the palace, I think this artificial Hanok village is a little bit boring.",Negative,-0.2551,Negative
504,3.0,There were few houses on display and getting inside the house is not allowed but you can still see the interior of the house for picture taking.,Negative,0.0,Neutral
505,3.0,The only reason why I'm going here because it is within walking distance from my hotel. Just an average experience. Nothing special.,Negative,-0.3089,Negative
506,4.0,"Alhough smaller and kinda replica compare to Bukchon, this small museum village is interesting to learn the way the korean lived.  The village range from low to mid level living quarter.  Recomended for kids, but dont forget also to visit the Bukchon version.",Positive,0.318,Positive
507,5.0,This is located in the center of Seoul and can feel the real old Korea style. It is good to walk,Positive,0.4404,Positive
508,5.0,"We went here from Namsan park, because our guesthouse was at the back of this village. All the scenery was beautiful. When we came, there was no event here, due to winter time. But our kids had so much fun to look around. I recommended this place for family, with young kids, who want to see hanok and inside the hanok. It is easy to walk here. And it's free.",Positive,0.9563,Positive
509,4.0,It covers quite a large area. Quite a number of interesting buildings and antique things to look at. An open area for traditional games. A good view of N Seoul Tower too. Easy access by public transport.,Positive,0.854,Positive
510,3.0,nice to know a hankok village sits in the center of Seoul. memorable but won't offer anything beyond imagination.,Negative,0.2263,Positive
511,4.0,I went there at night time around 6p.m and it was kind of scary because at that time there was no one there and there were just empty buildings all around you. My advice for you is to go there during day time.,Positive,-0.7574,Negative
512,3.0,"Not that attractive compared to Bukchon. More on a ""man-made"" Hanok Village. Nothing much to see. If you are pressed with time, you can actually let go of this.",Negative,-0.3412,Negative
513,4.0,"it's free admission, if you have a few hours to kill, make a visit. good for photos, and get to know how the Korean houses look in the past. Walking distance to Insadong.",Positive,0.128,Positive
514,4.0,It has 5 Joseon-era houses that have been restored. Volunteer guides are available during the weekends who can give more details about the houses. The park surrounding the area is a nice place to relax. One of the better free attractions in Seoul.,Positive,0.9442,Positive
515,5.0,To have a look at the traditional Koran architecture it is recommended to visit Namsangol Hanok village and enjoy in peace a stroll through nicely lined houses and a park.,Positive,0.886,Positive
516,5.0,Nice place with lot of ancient village. Good place for photography and it is free admission. It be easily access via public transport.,Positive,0.886,Positive
517,4.0,"Love the village. There's also food festival when I went there, and I get to try making some of their traditional sweets for free. There's demos for making traditional clothes and so much for. In all, there's a lot to see here.",Positive,0.9313,Positive
518,4.0,This Namsangol Hanok village have 3 blocks of ancient Korean Nobles' houses which were moved from Buchon Hanok village. All the houses are still well maintain. It is very interesting to know how the ancient time the rich nobles Korean houses structure were build to keep away heat of summer and remain warm during the winter. This Namsangol Hanok houses are different from Buchon Hanok village because there are no residents reside in . Therefore the interior are still remain the same and not modernized to reside people.,Positive,0.7574,Positive
519,5.0,"Namsangol Hanok Village has a traditional house for you to view.  The place allows you to have a feel of the local traditional culture.  The get there, take the metro to Chungmuro Station. Get out at exit 3.",Positive,0.0,Neutral
520,5.0,Visit the namsangol hanok village to learn about the tradition of korean and what they stayed in during the past. There are also details such as their living culture. You also got to try out the traditional costume in here.,Positive,0.0,Neutral
521,4.0,yes there is such a traditional korean place at the nearby town and only few walks away from the highway and subway. it's great walking around and having a somewhat experience of the tradional korean lifestyle,Positive,0.7783,Positive
522,4.0,"It's a great place to stroll around in, experience and feel traditional Korean culture. The place is quiet even with a lot of people milling about.",Positive,0.6249,Positive
523,5.0,"Traditional Korean Village, This village has five restored traditional Korean houses and a pavilion, a pond, which make it a perfect spot to take a walk. There are spots where on the ground traditional games are made. During the weekends, traditional marriages are shown at Bak Yeong Hyo's Residence. The groom and bride in traditional attire, you can quickly grab a foto with them.  We loved this place!",Positive,0.8832,Positive
524,5.0,"I visited Namsangol Hanok Village a beautiful October day when weather was great. Saw an amazing taekwondo show, walked the tranquil park. Sat in the sun and watched the nice colors of the trees preparing for fall. Not many people. Great if whether is good. I spent 2 hours here.  Also strolled around the traditional houses. The had different traditional activities to try, like dress up in traditional Korean clothes. Didn't try any of that. Really nice place if you want to get away from the buzz in the big city!",Positive,0.9652,Positive
525,3.0,"The buildings are genuine but the ""village"" is an artifice. Essentially, it is a collection of 5 wealthy families’ homes relocated to this spot and landscaped to appear to represent a natural setting.  “Homes” is really a misnomer; these are the equivalent of today’s mansions. Though not overly picturesque or photogenic, they are, when examined patiently, a good glimpse into household life during that period (including how they used fire pits under the various living quarters as radiant heat).  Try to get here as soon as the place opens. As the day progresses, it will inevitably become completely over-run by busload after busload after busload of Chinese tourists. At no other sight will you see such a concentrated number of tourists from China. I don’t know why but this place is apparently a very popular, “must see” sight with all the tour groups. It amounts to a large number of people occupying a relatively small parcel of land. At times you will find yourself very distracted. It’s quite strange because there are no busloads of anyone from any other country.  This is far from a “must see” sight. I would save this as filler at the end of your stay in Seoul; don’t risk sacrificing any prime sight or sights on your list to go here.  On Wednesdays and Saturdays there are Taekwondo exhibitions by children and young teens, which adds to the touristy, carnival-like atmosphere. Keep in mind, the village is closed on Tuesdays; although you can walk the grounds, access to the homes is not possible.  I wish they would re-name two stars ""below average"" because ""poor"" has a distinct negative connotation. I would give it two stars but for that reason.",Negative,-0.3405,Negative
526,4.0,"The Hanok Village is a collection of traditional Korean houses which have been moved onto a complex and rebuilt as they had been. It gives a fascinating insight into how Korean families lived in the past. We went at a quiet time in the village, around 16.30/17.00 so there were few people around but there was no food or drink place open despite the normally long opening hours of the café!",Positive,-0.2124,Negative
527,4.0,"Treasure.....this place amused me. I thought this place will be located in a very hidden place. but I'm wrong, is located in a city, it definitely gives me a WOW feeling. Also, is kinda impress that the building remain so well and beautiful. Overall, nice place",Positive,0.9795,Positive
528,3.0,"Overall good experience. There were quite a lot of people- especially families with children. Only a few food stalls mostly selling traditional rice cakes, hotteok etc. They also have a special event schedule for the day with some traditional dancing and other performances.",Negative,0.6808,Positive
529,3.0,"This place is small. We expected expected a bigger Hanok Village with real living people in it like in Hoi An, Vietnam. By the way, it's free and this is our first Hanok Village visit in our life.",Negative,0.7003,Positive
530,3.0,Suggested by our guide. It was relaxing but I think there are other attractions more interesting. We saw the old ways to make Kimchee.,Negative,0.8686,Positive
531,4.0,We did a tour go during the week less visitors . Our guide was very informative with the history of hanok . The houses had been shifted there from another place . It gave you a inside view of how they slept cooked and lived life in there village years ago,Positive,0.0,Neutral
532,1.0,Please ignore this place as it has nothing interesting or worthy about it . Totally deserted and barren - went with high hopes only to crash it,Negative,-0.5809,Negative
533,4.0,Free entry. Easy to get around. Not sure how wheelchairs manage the high step in to each area We walked to this coming down from the Seoul tower through Namsan park and then back to exit12 beside hotel Also plenty of water toilets and outdoor exercise equipment Hilly and many steps,Positive,0.6414,Positive
534,5.0,"I came here during Korea's summer vacation week - I think. so, when I arrived, there was a 'free walking course' by teenagers - about 16 years old for them to practice English, and also a teacher assists and encourage them to speak english and also introduce how traditional houses build as smart house, i.e : heat from in-door kitchen is circulated to main house.",Positive,0.8519,Positive
535,4.0,"It is conveniently located, not far from Chungmuro station (line 4) exit 4. Free admission and you can get to experience a traditional Korean village there more leisurely than bukchon hanok village, which involves a lot of tough walking.  The hanbok experience and arrow making class (fee applies) are the highlights of the visit. The hanbok there are new & beautiful and you are allowed to take photos inside a traditional Korean house, which is great in my opinion.",Positive,0.8957,Positive
536,5.0,This place features a variety of houses and other buildings in a beautiful garden setting showing how life was hundreds of years ago.,Positive,0.5994,Positive
537,3.0,Unfortunately in the winter a bit of nothing and wouldn't really bother. I think in the summer they do more activities there.,Negative,-0.038,Neutral
538,4.0,"I'm glad I found this little gem on the way to the train station. There was also a photo studio where you can dress up with traditional clothes, get your photo taken and even walk around around the village! It was pretty cool. Overall, I still consider this a little treasure.",Positive,0.8657,Positive
539,5.0,"I'm visit two of Hanok village at Seoul, this place better than the other one (Buckcon). But, Namsangol is like a museum, there's not a real village as at Buckcon. But, you can taking a photo better than because the buildings looks real. suggest for visiting in the morning, not to crowded and you can enjoy the garden.",Positive,0.9239,Positive
540,3.0,"This hanok village with its handful of traditional Korean houses was a bit boring for my tastes. The 5 houses all looked the same to me and there wasn't much information about them, apart from who they were built for and when and some architectural details. You could not go inside any of the buildings, so my visit was very short.",Negative,-0.3182,Negative
541,5.0,Loved walking the streets in the early morning. had the place almost to myself. Some nice viewpoints up the hill! Great walk!,Positive,0.9078,Positive
542,4.0,"Me and my wife was looking around Myeongdong and just decided to walk....well we walk pretty far and then we found the village. It was great seeing how my ancestors lived many years ago. The design of the building was very nice as well. I find it hard to believe Koreans were so short back in those days. The houses were pretty small in height and my wife's head touched the bottom of a doorway, and she is 63"". If you keep walking towards the rear of the village you will stumble across the time capsule. I also played a game of tuho and out of everybody that played, I was the only one to get my dart into the small hole. You have to try it, pretty sure it would make an ""excellent"" drinking game as well lol.",Positive,0.9818,Positive
543,3.0,If you want to get the feeling of how houses were traditionally furnished this is a good place to go. You can also walk around it in traditional clothing for $5. A great place to take pictures. The houses were moved from other areas so there is a good amount of space to walk around them as opposed to bukchon. Bukchon has more houses but you can only go in the few that are stores or workshops.,Negative,0.705,Positive
544,5.0,Spent a few days here on return trip to USA. There is so much to do and see and this is a must see. An oasis in the city. Very beautiful and easy to find with local map. We walked there from Myeongdong shopping disctrict.,Positive,0.8104,Positive
545,3.0,"Our hotel was nearby so we strolled around for few hours. You get nice pictures here and it's free, but there's not that much to do around the hanok village. Few pretty nice cafes here and there but not much more, worth going for the ""old village""- type of pictures though.",Negative,0.8666,Positive
546,5.0,It is great to combine this village with the Gyeongbokgung palace at the same day. It is easy to compare daily life of royalty and normal citizens of Korea. It also has a time capsule to celebrate Seoul 600th anniversary.,Positive,0.8934,Positive
547,5.0,"If you get the opportunity to travel here during a traditional festival, particularly the harvest festival then there is a lot to experience and interactive activities too",Positive,0.8481,Positive
548,5.0,"With the help of a korean friend, now we understand how they used to live, the traditional way of celebrating theirs ancestors and the day by day.  It was nice place to be and spend no more than 2 hr there, the kids loved it because it was not a long walk.",Positive,0.9337,Positive
549,4.0,"I have been to this place just by pure luck when we were wandering around with my mum. Sadly it was lunch time and that's why most of the workshops were on break but still it was good enough to make us happy with its nature and well designed structure. We bought many items from the gift shop inside. It is not the cheapest but definitely normal prices; if you find something you like, definitely go for it.",Positive,0.9795,Positive
550,5.0,"This place is a good stop if you only have a few hours in Seoul. You can see old style houses, try traditional games and activities, eat traditional food and watch cultural shows.",Positive,0.1779,Positive
551,2.0,"Our next stop was the Namsangol Hanok Village. By the time we found it, it was high noon and it was too scorching hot for my liking and I admit, I was acting like a spoiled brat. The village was literally close to the N Seoul Tower which made for a great photo opportunity, but other than that I would not recommend this as a must-do when visiting Seoul. Heck, when we got there we just sat on a rock under shade for about 30 minutes pretending to soak in the serenity and beauty of the area, when in reality our foot was sore and probably blistering.",Negative,0.774,Positive
552,4.0,The background was really great for photos and it was interesting to see how the Koreans lived long time ago.,Positive,0.796,Positive
553,5.0,"I walked to this village from Chungmuro Station. Seeing how much of a metropolis Seoul is, places like this will bring us to the past. The traditional architecture and art of Korea can be seen here, well preserved and maintained. It's right there, just amongst the tall buildings.  Visitors can go for a walk around the village, learn hangeul, play traditional games and try on hanboks. At one of the houses there, traditional hanboks can be rented at less than KRW6000.00, a great bargain compared to other places I've read/found out that charges more. The lady who was in charge of the hanbok rental was very kind. Noticing that I came there as a solo visitor, she helped me took my photos like it was a photoshoot almost everywhere in the house :D  The signage there had English translations. The village is a huge area, I wish I I had spent more time there. There's free public wifi in some areas in the village.",Positive,0.98,Positive
554,4.0,"The Namsangol village is a reconstitution of what a traditional Korean village was during the Joseon dinasty. As a reconstitution it feels a bit like a tourist attraction (it certainly is), rather than an actual historically relevant and authentic place. Nethertheless, the village is very interesting. It is free, big enough to stroll around for 2 hours or so, and allows visitor to discover the different buildings and rooms comprised in a Korean home and village. The place is very-well maintained, and doesn't feel dated at all. What's also great about the village isn't the village itself but the background and the surrounding environment. Located at the foot of Namsan mountain, the village is allows for stunning views of the mountain as well as the Jongro skyline. In and around the village, the park is also very relaxing: patches of grass, river streams, trees, pagodas, pools, combined with the actual village, make the place truly worth seeing. Lying around for 30 minutes or so in the park is actually probably the best thing you could do in the park, as it is truly relaxing.",Positive,0.989,Positive
555,5.0,"It's free, what else could I say? The place was not too big, but you can see Namsan tower clearly from there. There are few old houses, and good place to take pictures, especially for couples.",Positive,0.8608,Positive
556,4.0,"A collection of traditional Korean homesteads have been brought from across Korea and sited here at the foot of the Seoul 'jungle'. This was a stop off on our Hop on Hop off bus tour (which is rubbish by the way) and a worthy one.  Surprised such a place is free to get in, but it is so enjoy! To me a lot of the homes all look the same and we spent only about 40 mins here as we were on a tight schedule but would recommend at least an hour.  Some great photos to be taken and activities going on to keep everyone of all ages interested.",Positive,0.9731,Positive
557,4.0,Go early in the morning to avoid the crowd! It was very relaxing to visit this place in the morning. It's a very well preserved village.,Positive,0.6096,Positive
558,4.0,"Within a short walk from Chungmuro Subway (exit 3 or 4) this ""village"" is well worth a visit. Various traditional style houses are displayed in a well planned park with some water flows nicely landscaped. Good place to stroll around leisurely, taking in some historical background of Korean life. There are periodic guided tours in different languages. According to the brochure I picked up the park is closed every Tuesday and if Tuesday happens to be a holiday, next day too. Other days the park opens by 9am and closes at 9pm (8pm during winter months). One can easily spend anything from 2 to 4 hours depending how much you want to take in. There is also a Korean traditional medicine clinic within the park where you are invited for a cup of Korean tea and a free health check. In approximately 30 minutes or so young ladies/men, dressed in traditional and colourful costume, will take some information about your physical health, take some readings (with the help of modern aids) and take you to the traditional doctor for a quick review. The doctor will explain what is best for your health and leave you, if required, with a small dose of traditional medicine for the next two days. Everything is free and there is no hidden agenda. Well done! Korea.",Positive,0.9814,Positive
559,4.0,Visited this hanok village with my mother. Beautiful traditional hanok houses and lovelyb cherry blossom trees here really makes our trip here meaningful. You can try the traditional hanbok clothes and take pictures with the standees.,Positive,0.7351,Positive
560,3.0,Admission is free. Good cultural experience where u get to know how the traditional people lives in Korea. Can wear Korea Traditional Clothes and take pictures,Negative,0.7351,Positive
561,5.0,"This is a traditional korean village created in the middle of Seoul's skyscrapers. Admission is free. You get the sense of how a typical family (nobleman, craftsman,...) lived in these compounds as they are furnished and maintained in excellent condition. In addition, they offer demonstrations of traditional arts (basket weaving, calligraphy, trying traditional dress, martial arts). It's also very calm and peaceful with many trees and areas to sit. At the top of the hill, there is building with a millennial time capsule which will be opened in another 400 or so years.",Positive,0.9419,Positive
562,4.0,"We have a luck to see beautiful fiance and her groom in this nice place with old stile Korean houses, households utensils, national clothes.",Positive,0.8793,Positive
563,4.0,"A very good cultural experience, so we know how the traditional people there lives. The place have been conserve well, a very interesting view",Positive,0.8067,Positive
564,5.0,"Visited this place prior to going to N Seoul Tower since the bus station to Namsan is nearby. Spent almost 3 hours to take photos, the place is soooo beautiful! :)  Take a walk further and discover the time capsule where the present-day artifacts are buried.",Positive,0.8016,Positive
565,5.0,"This will give you a better context of how people in older times lived. A bit commercial though. Overall, I like this better than the other village since we can see the inside of the structures.",Positive,0.8074,Positive
566,4.0,"To get here ,get off at chungmuro subway station exit 4 . Do not go straight look behind you and there is a gas station and you will a small street between 2 buildings ,walk through there and you will immediately see the entrance. The village is a reminder of korean tradition. We went there on a sunday and there many people watching a program. The village is clean and well kept. Some cherry blossoms were already in bloom. It is a small place and will only take less than an hour to explore.",Positive,0.4826,Positive
