,STAR,CONTENT,SCORE,COMPOUND,VADER
1302,5.0,It is a great museum it shows a precise korean history It starts from the 2000 bc until the Vietnamese war but the focus is on the korean war It is great but still has a little lack of english just a little They givea book for free about the korean war The best is that there is no entrance fee,Positive,0.2475,Positive
1303,5.0,I love history and going to museum but this is definitely one of the best museums Ive ever visited In a few hours of visit I learned so much about Korean War more than the textbook in history class in high school Highly recommended especially for those who is interested about Korean war,Positive,0.7535,Positive
1304,5.0,Excellent Memorial and Museum It helps to understand the Korean War deeply Fantastic materiel in exhibition both outside and indoors,Positive,0.7425,Positive
1305,5.0,I have visited a couple of war museums in Vietnam London and Paris and I must say that the Seoul War Museum is outstanding by its design and the interactivity of the expositions,Positive,-0.5859,Negative
1306,5.0,Probably one of the biggest and best war museums that I have seen Better than Te Papa in Wellington for instance Quite impressive and free,Positive,0.8849,Positive
1307,5.0,We were a group of about 50 of us mostly kids and very limited time but what an amazing museum Not everything was in English but enough was to be able to enjoy the exhibits,Positive,0.8721,Positive
1308,4.0,We recently spent an afternoon exploring the War Memorial and found it to be a very interesting and engaging place It is not necessary to take a guided tour in my opinion the exhibits are very interactive and easy to understand There are lots of interesting artifacts to see inside the museum wartime vehicles and boats to tour outside and some spectacular bronze statues in the garden around the museum We learned a lot about the Korean war and its heroes This is an important place to see when you visit South Korea,Positive,0.7972,Positive
1309,4.0,I enjoyed my visit It has a lot of hardware such as tanks planes and even a patrol boat But at the same time the exhibits are very well organized Some of the stories are also very touching Its free and I think it is a mustsee for first timer in Seoul,Positive,0.8775,Positive
1310,5.0,This is a great museum that everyone should take the time to see It has exhibits for Korean history and also for the Korean War Very interesting,Positive,0.4927,Positive
1311,4.0,Impressive monument  garden display outside the museum Inside you will find detailed historical displays of various campaigns along with several planes  military vehicles  Follow along from the outside memorial area past the museum entry you will find a huge outdoor display area of service vehicles tanks guns planes including a B52 bomber,Positive,0.6808,Positive
1312,5.0,This museum is brilliant The whole exhibition is really well translated into English There are also free guided tours of the museum a couple of times a day which are worth doing The museum is massive and takes a few hours to see it properly There are also many army vehicles including tanks and planes outside which are cool and would be brilliant if you were with kids,Positive,0.9476,Positive
1313,5.0,I went here with my kids and they enjoyed walking aroung and learning more about the history of the war they liked most the outside displayed war machines,Positive,-0.4019,Negative
1314,4.0,Beyond all the war planes tanks rockets exhibits  ship i was just happy to see our flag among those of all nations that sent support to the Korean army during the war It was a great memory,Positive,0.4019,Positive
1315,5.0,Very impressive and well done museum If youre a history buff and interested in the Korean War this is definitely a do not miss stop,Positive,0.8311,Positive
1316,5.0,As with most Americans we were guilty of only being aware of Korea starting in 1950 This was a great history lesson of a country with a long history of civilization It was a reminder of the statement Freedom isnt free,Positive,0.5856,Positive
1317,5.0,Havent been for a year but I had some Turkish visitors keen to visit so off we went I was struck at first by how interesting it is every time I visit And now that I am visiting through the eyes of foreign visitors I can see how sympathetically it is set up with equal weight given to each country that fought in this war The outside display of decommissioned hardware was particularly notable especially for the only B52 on view outside of the Smithsonian,Positive,-0.6124,Negative
1318,5.0,Good historical outline of major wars and battles but especially the Korean War 19501953 Excellent selection of hardware outside English translations available A good museum for children of all ages,Positive,0.251,Positive
1319,5.0,This museum is dedicated to history of war on the Korean peninsula It is an invaluable resource to anyone living or visiting the country It helps to put the Korean psyche into perspective,Positive,0.1779,Positive
1320,5.0,This was an incredibly moving museum The museum provided a very comprehensive overview of the Korean War There are other exhibits providing a nice summary of ancient Korea history I really enjoyed the exhibit and highly recommend it,Positive,0.7635,Positive
1321,4.0,We planned on spending just a couple of hours here not knowing that this memorialmuseum had a lot to offer We spent most of our day here and hubby wanted to come back another day as we were not able to finish going through the whole building Wear comfortable walking shoes and eat first before coming here So much to see and learn and so little time Most moving exhibit for me was The Drop by Dong Man Kim,Positive,0.296,Positive
1322,5.0,The Korean war museum was a place of full respect and had all the nations that help them in the Korean war in 1956 The museum was broken up into several sections including history from the early years leading right up to the current history of the nation This place has some great areas for kids and even a small shooting range they can go and play and pretend to shoot M16 and some other weapons in a mock shooting gallery The Expeditions are well designed with plenty of interactive displays This museum is designed for kids and adults and it has a lot of English translated information and you can get headphones that you can use to walk through out the place getting a full understanding of what you are looking at at It also had a full Parade with all different types of services the parade was absolutely brilliant and I must say was the highlight of my trip in Korea it went for about 45 mins and after you could go down and speak with these people have a talk to them and even get a few photos if you like This place was really a great area to go and explore and actually had to do it over 2 days as a was too much to see in one,Positive,0.796,Positive
1323,4.0,What a great work of art When standing at the monument and looking at it it is almost if you can feel how these men felt while fighting the war,Positive,-0.3182,Negative
1324,3.0,I wasnt educated on RoK history before husband took me here The admission is free and the display of the museum was informational However it can be a little boring after 2 exhibit halls,Negative,0.3167,Positive
1325,5.0,The War Memorial Museum is one of the best museums Ive seen Its very well put together and is very informative I would suggest keeping an open mind as there is a fair bit of propaganda as well but that goes without saying in South Korea All in all excellent opportunity more about the war and the history of the South Korean military,Positive,0.6905,Positive
1326,3.0,It shows a typical representation about Korean War which occured in 1950 Furthermore its narratives consist of two things Korean nationalism and anti communism Therefore there is no sorry for Vietnam War and no talks about peace,Negative,-0.8834,Negative
1327,5.0,The War Memorial in the Yongsangu area of Seoul is a mustsee while in fabulous South Korea I recently visited with my son David to honor my father and my teenaged Uncle David who was Killed in Action in the Korean War The main hall Memorial Hall has beautiful paintings reliefs and depicts the terrible hardships of the Korean people during not only the Korean War but throughout prior wars and occupations You will need at least half a day to see the exhibits The museum houses large weapons beautiful sculptures and even bronze plaques that list the names of the over 33000 Americans who were killed in combathostile action during the war The South Korean people are amazingly appreciative of American sacrifice and it was immensely touching to finally see our little Davids name on the Wall of Honor Every Korean person I met there shared their gratitude for Americans like Uncle David who gave their lives for the freedom of people they never met God Bless America and the South Korean peopleFreedom is Not Free,Positive,-0.0727,Negative
1328,5.0,Awesome place full of history RIP to all those heroes who died for their country Im from Puerto Rico and was very surprised to see a wall for just for fellow countrymen who died in battle Very modern facilities right in the heart of Seoul Admission is free perfect of history for anybody interested,Positive,0.8588,Positive
1329,4.0,Had a brief visit here It portrays the history of war It is well maintained The collection includes tanks aeroplanes ships rockets etc Children will just love this place The best part is its free entry,Positive,0.872,Positive
1330,5.0,This museum is really good and really interesting Outside there is a collection of military vehicles including tanks and planes you can wander around One of the more worth while musuems in Korea,Positive,0.8115,Positive
1331,4.0,The first impression that hits you when you arrive at the museum is that it is very very big In fact it is the largest war memorial museum in the world It has several mini screenings about the conflicts in Korea which was quite interesting The memorial covers wars from the kingdom periods to the Korean War In my opinion it is less graphic as the Vietnam War Remnants Museum in HCM and takes a more subtle approach of honouring those who fought in the war rather than the graphic brutality of the wars themselves Love the monuments in front of the building Also the tanks planes helicopters and warshipYes a warship outside the museum Really worth a visit,Positive,-0.9639,Negative
1332,5.0,Two years ago was my last visit but nothing has changed This is a must do attraction to get a snap shot of the Korean history There are displays of each transition of military battles to the current state of Korea If you are a history buff maybe a whole day is best to set aside Great place to let the children run out all their energy There are the typical souvenir shops and food tooOf course this is just for snacking There are many outstanding traditional Korean restaurants around the War Museum And by Metro three stops away from the infamous foreigner shopping area Itaewon,Positive,0.9428,Positive
1333,5.0,Nice Museum in Korea The history of korean war between north and south korea Must place to visit in seoul and free entry,Positive,0.296,Positive
1334,4.0,Not quite Smithsonian quality but a really nice job nonetheless Sadly most of what I previously knew about the conflict came from watching the TV show MASH as a child I learned a lot about how it really went down  Especially liked the patrol boat replica with all of its damage reproduced in detail Standing in the wheelhouse with all the bullet holes riddling the inside I could literally feel the terror those sailors mustve faced  The B52 was also a highlight for me though a little sad to see it deteriorating outside like that  Well done Go see it for sure,Positive,-0.0081,Neutral
1335,4.0,To understand nowadays Korean life and people this museum is a must see The nation with many wars in its history and the perseverance of the people to rebuild the country as it is now this museum tells us the story of war and how the country is prepared to fight again  There is a guided tour at 1000  1100 am and 1400  1500 pm with the volunteer guides I took the earlier tour with our guide of the day Mr Sohn Joong Hee on August 18th 2016 After the tour I visited the cafe and shop and bumped into Mr Sohn again and he guided me privately through the Vietnam war section and the outdoor exhibition with vehicles tanks field artillery air craft armored car guns from warships submarines radar etc  This really is the place for the whole family despite the war theme You can reach the place by subway lines 4 and 6 exit 12 Or buses 149 150 151 152 500 501 502 504 506 507 605 750A 750B 751 752 110B 730 421 600 Get off at the Samgakji bus stop and walk across the street  I took the bus there but the traffic in Soul is rather congested at all times so I suggest the subway,Positive,-0.8689,Negative
1336,4.0,This place is free admission A very big place where you can walk around and get information about the country Also a great place to cool down and for the kids much more exciting then the palace,Positive,0.9216,Positive
1337,5.0,Overall  would highly recommend  very informative and you will learn a lot  free  Pros  this is a huge place so be prepared to walk both indoors and outdoors  many interactive activities like a free photo booth and automatic projectionsshows that tell stories once you enter the room  wide variety of themes  Cons  hard to go to outdoor portion if its raining hard  building is not very new although well kept,Positive,0.9426,Positive
1338,5.0,Its a very impressive monument to just remember the cost of freedom The area is in very good shape and walking through it will make you know what it took for Korea to achieve their independence  All the instruments of war also very impressive,Positive,0.8929,Positive
1339,4.0,Great museum with lots to see My favorite part was the outside aircraft expo The inside is a nice rainy day activity They often have pop up activities for kids as well with a fee Worth a visit if you have an extended stay in Seoul or if youre in the Itaewon area Definitely go if you have kids,Positive,0.936,Positive
1340,5.0,Needs about 3 hours to see well A worth while objective in depth overview of the war They even give free books at the entrance regarding the war history A true gift,Positive,0.4939,Positive
1341,4.0,This museum was free and pretty big There was also an outdoor park with models of tanks planes etc Lots of children running around It is a good rainy day activity if you stay inside the museum of course for travelers on a budget,Positive,0.8442,Positive
1342,4.0,Located in between the US Army base in Seoul this museum has a lot to offer in terms of hardware but also many displays of high quality Although most of the coverage is geared more towards the modern wars one can find plenty of artifacts and displays of the Korean battles including the famous the Turtle Ship designed and constructed during Admiral Yis stewardship This is definitely not the high quality war museum like Canberra Australia but definitely worth a visit and you can spend hours inside and outside Some of the planes and tanks you can actually touch and climb into B52 bomber is also displayed in its full majestic self,Positive,-0.0,Neutral
1343,5.0,It is really Hot in Korea now so a visit now is very cool in their BuildingMany interesting things of their past history Many Items that apply to their growth and things that the past wars helped to createTake the whole family something for all to seeHave Fun,Positive,0.7645,Positive
1344,5.0,Easy to walk around the main city center hectic on business days Colorful sights and soundswonderful harbor,Positive,0.4404,Positive
1345,5.0,I was impressed about this memorial It has a lot of planes and tanks from the WWII from Korean and US it is located near Samgakji station very easy to reach with the subway Good for kids too,Positive,0.861,Positive
1346,5.0,Great place to check out if you are interested in history and war in Korea I was very impressed with the collections Good place for kids to learn history,Positive,0.8479,Positive
1347,5.0,I am a history guy and military history is my drug of choice it is amazing how this place has changed of the years and it keeps getting better,Positive,0.7717,Positive
1348,5.0,A must do in Seoul Its a museum dedicated to some wars in the Korean past both ancient and recent Focus is on the Korean war 19501953 Very nicely displayed history facts and lots and lots of war objects actually used in the Korean war Lots of models of actual aircrafts and ships and a bunch of real ones displayed outside Super fun Take a free guided tour The entrance is free as well The sculptures that welcome you before entering the museum are amazing,Positive,0.9117,Positive
1349,5.0,You can see korean history in war perspective History is all about war and this place is all about the wars in korea fron ancient to modern Easily accessible by metro and bus Free admission Good place to take photos with old war plane and tanks if you are interested My children were really happy,Positive,-0.2516,Negative
1350,5.0,The memorial is actually a huge museum where the whole history of Korean warfare is displayed It covers from the Medieval period to present day efforts of the Korean Army Also there is a lot of attention for the UN and the nations that assisted South Korea during the Korean War  The museum is very interesting for all ages there are a lot of vehicles Tanks cars planes and even boats displayed a 3D experience and lots of other different multimedia expositions  I visited this place during a rainy day unfortunately I wasnt able to see the vehicles in the garden well,Positive,-0.3415,Negative
1351,5.0,The Korean war exhibits were very informative and engaging There are even 4D shows to simulate particular events of the Korean war I was halfexpecting the museum to be all about Korean war but it also delves into the wars in ancient history which were very interesting Best of all admission is free Strongly recommend a visit,Positive,0.903,Positive
1352,5.0,I was very favorably impressed with the careful information and graphics provided in the museum about the Korean Wars South Korea has gone through much since the 1950s actually 1910 with Japan and has recovered as a country with great culture and active development of very world competitive automobiles and technological products,Positive,0.9011,Positive
1353,5.0,This is such a wonderful place to visit for a history buff or anyone that just likes to learn Both the outdoor and indoor exhibits were excellent You not only get to learn about the war from the Korean perspective but you also get to learn about all the other UN forces that fought in Korea This is a museum that I will visit more than once,Positive,0.0516,Positive
1354,4.0,Very good exhibits The park was well kept Nice clean and extremely educational I highly recommend it to anyone with an interest in history,Positive,0.9418,Positive
1355,5.0,We were on a business trip and had a free day so we visited this memorial It was very nice and is something that should be considered a MustDo if your are in SeoulIncheon  We rode the rail system over from Incheon Airport and after one transfer it was about a 5 minutes walk  There are great outdoor exhibits Airplanes tanks artillery etc tributes to all the UN supporting countries and those that serveddied in this conflict  it is very nicely done  There is also in very large indoor museum with good air conditioning for when it gets too hot outside again very nice with lots of history about the Korean War as well as Koreas history going back 1000s of years  When we were there there lots of people but not really overly crowded  wide range of nationalities and ages  Please visit,Positive,0.9006,Positive
1356,5.0,The war memorial is amazing I thought I knew a lot about the Korean war but quickly realized that I didnt Anyone could easily kill 34 hours in here if you spend the time through the exhibits I would say its quite difficult if you go through here with young children but dont let that turn you away as I took my 2 and 4 year old through here in 12 hours Definitely recommend,Positive,-0.8588,Negative
1357,5.0,The War Memorial should be early in any Seoul visitors itinerary The museum which is free traces the history of the Korean peninsula in a clear and understandable way Coverage of the Korean War is understandably very thorough and I learned a ton about the conflict I would set aside several hours for a visit as its definitely not a small museum As an aside theres a really good museum restaurant in a separate building on the grounds,Positive,0.1761,Positive
1358,5.0,I enjoyed the museum lots of good info about the Korean War and a good variety of equipments on the show highly recommended,Positive,0.7425,Positive
1359,5.0,Assuming you have some interest in history this museum highlights many parts of korean history from 3 kingdoms in the Silla period till the korean war Exhibitions are very organised as they go according to the timeline and prettily presented too They have some 4D shortfilms for free of course and some are pretty entertaining ie the fighter jet 4D experience In comparison with the national musuem War memorial offers a wider range in the presentation of history and a more surreal experience too Most descriptions are available in english,Positive,0.6369,Positive
1360,5.0,I would recommend to go for this in a day trip as you will have a much more understanding of the history and culture of the modern Korea This museum is carefully design and try to give as much information as possible,Positive,0.4588,Positive
1361,5.0,If you want to learn about Korean history this is one the most important things to do in Seoul If you want to party and hang with friends then still make time to see this place,Positive,0.8173,Positive
1362,5.0,This beautiful modern museum is absolutely massive It has everything that you could expect from a museum and much more It has ancient Korean artifacts real warships tanks weaponry and planes stunning displays and many interactive exhibits It does an amazing job of honouring the soldiers from around the world that fought in the Korean war and it explains the history of the war in an excellent manner  On our visit we were lucky to see a demonstration of formal marching and gun handling by a large troupe of soldiers  The museum is opposite the ministry of defence compound which is well fortified and is constantly guarded overhead by an armed helicopter,Positive,0.836,Positive
1363,4.0,Accessible with tourists even the cold season it helps you realize the history of Seoul and South Korea,Positive,0.3818,Positive
1364,5.0,You can spend a whole day wandering through this massive modern and interesting war museum from ancient weapons to 4D movies A must when visiting Seoul,Positive,-0.6249,Negative
1365,5.0,Ive always had a facination with war history and this museum will not fail to impress Amazing collection of war apparatus outside that has been fielded by the Korean army over the past 60 years They even have WW2 tanks and vehicles from both the Soviet and American armies The exhibits inside are really in depth and do a great job at telling the story of the Korean war We really enjoyed the museum Dont miss out on this if youre in Seoul,Positive,0.1732,Positive
1366,5.0,This war memorial is a mustsee when in Seoul Allow plenty of time as it is very large If youre interested in war planes there are numerous ones there to see,Positive,-0.6369,Negative
1367,5.0,A free Englishspeaking tour was provided and the tour guide spoke amazing English I learned so much about the Korean war,Positive,0.4939,Positive
1368,5.0,Excellent  lots of great information and great planes and other war paraphernalia The variety of planes of many types and varieties used in the war was terrific Also the exhibits to demonstrate this extremely complicated conflict were excellent,Positive,0.8527,Positive
1369,5.0,Great museummemorial highlighting history of Korean warfare I thought this was only for the Korean War but it covers much more Very nice displays and great examples of various uniforms weapons and craft Did I mention there is no fee this is completely free We took the metro here and got a little confused where the entrance was as it was not properly marked with signs on the street There is a place to get a snack as well Make sure to take a walk outside and view the aircraft and tanks,Positive,0.9191,Positive
1370,5.0,A place must visit  cannot be missed  Only 15 minutes from Chungmoro station  sangaji station walk about 5 minutes to the location  Big Location with big space with aircraft  tanks  ship and heavy machine guns used during Korean War Also you have 2 floor building with another memorial to be visited  Will take half day to complete the tour worth a visit and reading all the facts of history ,Positive,-0.276,Negative
1371,5.0,The most popular attraction here was the tanks and planes available just outside the entrance Its great for kids and enthusiastic adults as it lets you climb up on top of a few of them allow you to take photos in front of them and marvel at just how huge these things look like close up There was an overwhelming amount of information inside the memorial itself so I spent an hour on the Korean War section and that was about all I could stand Being Australian it was interesting finding the list of soldiers who lost their lives in the Korean war  Just a tip dont order any food from the nearby onsite restaurant unless youre desperate for a meal as I was I grabbed a beef bibimbap and while it wasnt exactly inedible it was probably the worst meal I had in 2 weeks spent in Korea,Positive,0.847,Positive
1372,5.0,Honestly I had no clue what to expect from this visit  I only seen pictures When you walk up to the museumwar memorial you are greeted with the sculpture of Two Brothers Already their story is an indication of what is to come  strong emotions coming from sculptures war equipment and finally the museum itself The sculptures in my eyes capture the different feelings of war perfectly from there you can walk to the war equipment used during the Korean War You walk along tanks airplanes ships and more  in the end there is also a museum that is more suited for children The museum itself is an experience On the bottom floor you have the general history of war in Korea and it adds to the understanding of this culture Slowly you walk towards the Korean War part and honestly it left a deep impression on me Two sentences in the museum stayed with me The noble sacrifice of heros who dedicated their lives to the country will be remembered forever as a ray of light  Freedom is not free Highly recommend this place,Positive,-0.3461,Negative
1373,4.0,As a middle aged American married to a Korean for almost 30 years but NOT military I can appreciate both sides  The American military that sacrificed to save South Korea during the Korean War and the struggles of the Koreans during that period in South Korean history  It is sad that the younger generations from both countries either dont know or dont care about all the sacrifices during the Korean War and they need to see this Memorial so they can appreciate where South Korea was and is today because of all those would suffered and sacrificed,Positive,-0.9823,Negative
1374,5.0,Such a beautifully kept museum So much has been gathered here and is spread over 3 floors One could spend a full day in this museum and still not be done checking it out Outside the main building you may find a childrens museum a field showing off military crafts and tanks as well as a ship Seriously worth seeing If you understand or speak Korean you may also enjoy the interactive films shown every once in a while at various places within the museum,Positive,0.8481,Positive
1375,4.0,This MuseumMemorial was a good mix of outdoor lots of actual planes including a B52 and exhibits indoors that tells of the Korean war I wasnt sure about going but am glad we did,Positive,0.4623,Positive
1376,5.0,Of all the places I went to in Seoul this is definitely a top 5 Be ready to spend several hours as you go in and out the exhibits and the different history war moments of South Korea Museum has an app for free guided tours but be aware that as of Aug 2016 there is no free wifi on site So you should download museum app before heading there Very strange as there are free wifi hotspot almost everywhere in the city There are also human guided tours free of charge at least 2 times in the day Admission is free Loved the outside exhibits is war planes tanks helicopters and ships,Positive,0.9521,Positive
1377,5.0,Museum isnt heavy even though about war Planes and tanks outside are great Informative even in English and some nice storytelling Its big and by the end was a little over war but worth a visit Also free which is a bonus,Positive,0.9022,Positive
1378,5.0,I have over 33 Years of living in Korea and see as many places that I can Everyone if they have a chance should go there Mr P,Positive,0.25,Positive
1379,5.0,One of the most impressive military displays I have seen A must see for any historians Covers everything from P51s to F4s to B52s Migs Heavy Artillery pieces to light An Excellent afternoon well spentThe exterior is Vast and the interior is impressive all to itself,Positive,0.9183,Positive
1380,5.0,I had very little knowledge of the Korean War and after leaving I felt very informed but also left with a deep sense of gratitude  Im not a history buff nor have I been interested in learning about wars but the display and organization of the museum was captivating  There are many English translations various formats of explaining the Korean war and done in a way that was infused with immense gratitude to the countries and soldiers who sacrificed themselves for freedom and democracy  This museum is FREE and is a perfect rainy day activity and is pleasantly air conditioned  Take some time to look around outside  many models of aircraft and tanks Not only for the kiddies but for adults as well  Closest subway stop Samgakji about a 5 min walk Staff was super friendly  Enjoy,Positive,0.9851,Positive
1381,5.0,As a foreigner living in Korea I definitely needed to find out more about the history of my new country This place has amazing artefacts on display along with a comprehensive story to go with each item on display The artefact story is written in Hangul English and Chinese  thus catering for travellers  Furthermore the museum is very interactive and you can immerse yourself into the Korean War with a 4D presentation of the amphibious landings at Incheon  We spent a little more than 4 hours perusing the museum and were not left disappointed This is a mustsee for anyone visiting Korea,Positive,0.7314,Positive
1382,5.0,Took our four kids here and spent four hours wandering around We ran out of time or we would have stayed there all day Get there early at 9 before Korea wakes up and the crowds begin Take your time and follow the prompts The museum was done to give you the full experience of war and it does so REALLY well The UN Corridor was my kids favorite and the tear drop exhibit brought me to just that Cant wait to go back and see more,Positive,0.1038,Positive
1383,5.0,The memorial has some of the most well designed exhibits I have ever seen and is highly foreign language friendly with audio options in English Chinese and Japanese for many voiced exhibits and subtitles for videos Come here if you would like to find out more about Koreas history in war Also has an entire field of military hardware on exhibit including planes and boats a great place to go for the historymilitary buff,Positive,0.8204,Positive
1384,5.0,Very interesting and well presented memorial We can easly spend half a day in the memorial Most interesting place visited so far in Seoul,Positive,0.81,Positive
1385,5.0,This is a MUST visit The museum is amazingly rich with the war history of Korea with special emphasis on the Korean War Try and have a guided tour as this will lead you through the most interesting stops in this museum Later on you can go back and revisit it Entrance is free and so are the guided tours We learned A LOT from it,Positive,0.4952,Positive
1386,3.0,The war memorial museum is huge and very moving Maybe over 1000000 died and for no clear advantage on either side and no clear ending The struggle of Koreans over 2000 years to have their own country free and independent is well highlighted ,Negative,-0.0772,Negative
1387,5.0,We stumbled upon this place because it is near our hotel We now wonder why we did not visit this place on our previous trips to Seoul It is not just a memorial There was an open air exhibit of the armament that took part in the Korean War There is also a military history museum showing warfare on the Korean peninsular from ancient time to the Korean War Highly recommended to all who are interested in history and warfare,Positive,-0.813,Negative
1388,5.0,Its a good place to visit if you would like to know about the war history of Korea A lot of planes tanks and equipments used during war are displayed,Positive,-0.5267,Negative
1389,5.0,Make sure you have enough time to visit the three floors of the museum It is arranges in a clever way to intrigue the visitors with original videos sounds and memorabilia And it is free admittance Great job,Positive,0.9325,Positive
1390,5.0,The visit was free and we had the chance to learn a lot about the Korean history and the Korean warHighly recommend it,Positive,0.7783,Positive
1391,5.0,We joined the free tour led by a veteran who speaks impeccable English He really knew things and every detail of war I enjoyed his humorous and educating guide And surprisingly there was a parade in the middle of the tour so we ended the tour in the middle and watch it The show was stunning and and dance and music performed by the soldiers were excellent The exhibit inside also told a coherent and engaging story of Korean history HIGHLY RECOMMENDED,Positive,0.9569,Positive
1392,5.0,The museum is full of world war display ammunition bombs equipments uniforms etc There are details about how each military from different countries are outfitted different roles they played There is also a movie theater for you to watch and relax Outside the museum there are many military vehicles on display Definitely one of the better museums I have been recommended to all,Positive,0.7783,Positive
1393,5.0,very engaging and interesting museum where the history of korea explain it helps me understand and appreciate korea culture a little more  i spent about 23 hours there,Positive,0.8737,Positive
1394,5.0,We caught the subway here from our hotel expecting to spend an hour It was easily 3 hours an excellent place to visit and learn the history of the Korean war Some of the best displays we have seen and most have explanations in several languages  if I remember correctly; Korean English Chinese  Japanese Also if you are into military vehicles then you will appreciate the outdoor display Well worth a visit,Positive,0.9022,Positive
1395,5.0,Never get bored visiting this museum the exterior ground is currently under renovation Comparing to my last visit theyve added a few machinery guns and displays on the North Korean army side One could spend an easy 34 hours And the best part is its free,Positive,0.9045,Positive
1396,5.0,Visited this museum as my husband is keen on looking at tanks Was a bit hesitant at first but tagged along anyway To my surprise it was very interesting The exhibitions are multilingual so we could read and fully understand There were a lot of interactive and immersive displays too Best part  admission is free D,Positive,0.9592,Positive
1397,5.0,A most recommended for the people interested in the history The Place has so much to offer that you can spend a whole day watching old warrelated things,Positive,0.5849,Positive
1398,5.0,Impressive Quite a distance out the city we were surprised at the size of the grounds the memorialmuseum is We were also surprised at the amount of security here and in Seoul in general but unbeknownst to us Donald Trump was in town One of the best attractions in Korea it was not difficult to spent hours here I always visit war memorials and museums humbled to be able to experience something of the wars from the perspective of others We were here for around 5 hours in total but could have stayed longer We wandered around the outside memorials and and equipment before heading up the front steps where we were greeted by a gentleman welcoming visitors He told us that it was a very special day and the reason for all the security was trump He made us very welcome and gave us good information to get started The museum is large and we really didnt do it justice It was very sobering and moving We also attended the Da Vinci Alive exhibition  The realm of a genius which took up another couple of hours,Positive,0.9767,Positive
1399,5.0,This is a place that if you love history will take you all day to read listen and take in Children of all ages will love the vehicles planes and other items outside Go early and beat the crowds it is easy to find by subway or taxi,Positive,0.9062,Positive
1400,5.0,this is another must see in s korea if you want to get a full spectrum view of the korean war from a slightly biasd position please do not hesitate its a beautiful representation and tribute to the lost and disgruntled veterans of one of our worst conflicts,Positive,-0.9169,Negative
1401,5.0,This is a large museum and you can easily spend a number of hours If you dont allocate enough time you might be disappointed that you didnt get to see everything both within the museum as well as the grounds The displays are very captivating and is generally centered around the Korean War but there are many elements of other historical conflicts on the Korean peninsula This is worthy of at least a halfday visit,Positive,-0.1655,Negative
1402,5.0,At the time we were there they had a DaVinci temporary exhibit nearby It was fascinating and we became very absorbed in the content The statues are beautiful and capture the essence of the Korean war Inside the museum is well organized and covers the entire history of wars in Korea Many military artifacts Great learning activity for teenagers,Positive,0.7269,Positive
1403,5.0,I havent been inside the museum however is free entrance Outside exhibition represents a lot of militaries vehicles and airplanes Impressive You can even go inside some of them,Positive,0.765,Positive
1404,5.0,Really enjoyed outside and inside of this museum and its free to enter so really worth a visit Outside there are lots of planes tanks and missiles displayed with some information English and Korean about each one There is also a replica boat to climb on and take a look around Inside there are a few different sections about Koreas war history We spent some time looking around the sections about the Korean war of the 50s Lots of information about how it started and how the UN got involved It was a little repetative at times with the occasional mistranslation into English but was really interesting and enjoyable There is a cafe inside with reasonably priced snacks and coffee There is a restaurant and convenience store also on the site restaurant was reasonably priced and food was OK,Positive,0.9248,Positive
1405,5.0,Definitelly a mustsee place when youre in Seoul Huge museum with lots of interesting sights inside as well outside of the museum,Positive,0.7269,Positive
1406,5.0,A very well organised museum which fully emerges the visitor in Koreas tortured war history Highly recommended for all visitors to the city,Positive,-0.6142,Negative
1407,5.0,I spent several hours here and did not come close to seeing everything before closing time Upon arrival you first see many memorials outside and then a huge display of military equipment on the grounds The displays include a ship boats aircraft tanks artillery pieces armored vehicles and missiles spanning from the Korean War to the present day Inside there are audiovisual displays equipment and a wealth of other material it can not all be seen n a single day,Positive,0.1531,Positive
1408,5.0,They have many great statues monuments and military hardware outside but the main reason for going is to learn more about the Korean War The building is large and the information comprehensive without being overwhelming It succeeds in giving the details and facts as well as the human and emotional side The main thing I took away from it was understanding that as this war CAME to them that any local over 70 in Seoul LIVED through this devastation Sobering but important,Positive,-0.4875,Negative
1409,5.0,This Memorial and museum are incredibly done Outdoors there are tons of old shipsplanesweapons with an explanation of each There is a memorial wall to all those who died in the Korean war listed by country and further by US State Good history of Korea during different dynasties and how their armed services have evolved over time Good coverage of other countries that helped during Korean War Very well done,Positive,-0.6378,Negative
1410,5.0,I can barely read Korean but I got to read a letter from one of the soldiers and its so heart breaking that I cried Worth the visit Nice to understand better Korean war,Positive,0.0387,Neutral
1411,5.0,I have spent 3 hours there and I didnt see everything you can easily spend a long time there If you are interested by history  Definitely recommend the place and the English tour that will help you to understand and be more interactive than only reading,Positive,0.9001,Positive
1412,5.0,I remember studying WWI and WWII in school but never recalled studying about the Korean War It all helped to fill me in on why the Korean Peninsula is divided and why some of the relationships in Asia are a little stressed,Positive,-0.8406,Negative
1413,5.0,A comprehensive look into war history in Korea Covers conflict from centuries back as well as the Korean War Would return  a great learning experience,Positive,-0.4404,Negative
1414,5.0,I learned so much about the Korean War that I did not know before Museum was well organized and I could not believe it was free,Positive,0.128,Positive
1415,4.0,An interesting museum full of history Plenty of things to see regarding Koreas history Recommended,Positive,0.5423,Positive
1416,5.0,I found this museum very interesting an factual there are tanks planes rockets guns an even a boat you can look at Inside museum it gives you detailed accounts of all the wars in koreas history i peesonally found the korean war very interesting There are also exhibits an stories throughout the years to read an look at They also do guided tours id definately reccomemd it,Positive,-0.3641,Negative
