,STAR,CONTENT,SCORE,COMPOUND,VADER
383,5.0,"Don't miss a visit to the DDP if you want to get away from temples for a while and see an ultra-modern side of Seoul. Aside from the architecture, the centre has other attractions, and shops. When I visited there was a Disney Animation exhibition. Definitely worth seeing. Oh, and if you play the piano, there are several dotted around the complex. Just sit down and play!",Positive,0.9049,Positive
384,5.0,The building designed by the wellknown late Zaha Hadid looks like a scifi spaceship landed in the middle of the city aurrounded by shopping malls. It looks amazing and walking in it feels like inside something surreal. Every corner is curved giving the feeling of endless boundary without borders. Really very interesting design concept and realization.,Positive,0.9322,Positive
385,3.0,"I may have selected the wrong time to visit so take that into account. First, if you enjoy architecture, the building itself is so unique and beautiful that you can’t go wrong. The building, the artistic statues outside (perhaps the correct term would be sculptures?) are definitely worth seeing in person. The interior is peaceful and calm which contradicts what you might anticipate looking at the space age like exterior. However, there wasn’t a lot going on inside during my particular visit. If you have young kids, they would have fun on I believe it was the third or possibly fourth floor.",Negative,0.9282,Positive
386,5.0,Beautiful structure. I was so amazed how it was done. You have to see it for yourself. One of the best place I have visited in South Korea. Superb 😊,Positive,0.9539,Positive
387,4.0,"I came shopping here around Dongdaemun area, and came upon this beautiful design plaza. It is a great picture opportunity, and you can sit or drink and eat around here. They have places for you to sit, and just chill. This plaza is just right behind the station. It is convenient and nice to get to.",Positive,0.9363,Positive
388,4.0,Nice place for photo shoot. There are a lot of points for photo. Sometime has show or exhibition there.,Positive,0.1027,Positive
389,4.0,"First time to visit DDP and was impressed with its design. It’s like an infinity elongated curve from start to end. It would be nice if you could see the plaza in its total structure as it is quite unique and futuristic. We were there late afternoon and when it got dark, the lights gave the plaza an awsome ambience. They have this attraction which we visited and waited for hours the so-called led rose garden where hundreds or thousands of roses automatically light up as the sun sets. It was a nice view as the night went deeper. There are also have art hall, museum, design lab, design market, culture and history park but most of them were closed when we were there. It’s quite tiring if you tour around the big plaza but there are coffee shops and restaurants where you can eat and rest. It’s good to visit this place.",Positive,0.8934,Positive
390,3.0,"I do love design so, I was really looking forward to my visit to the Dongdaemun Design Plaza (DDP). Having dragged my family to it, I must say, I was --- disappointed.  Yes, amidst Seoul’s skyline, the DDP’s facade is aesthetically unique for it’s fluid lines and steel curvatures. There is no doubt, its sheer outline exudes design.  But once, we appreciated the swooping façade and geometries, there is just emptiness inside the building: empty rooms, empty echoey corridors and vast empty spaces. For a designer, space is a design element but when we went (around 4 pm on April 17) there were no exhibits, no permanent showcase not even, food trucks. Just one big EMPTY building.  OK, if you are a modern architecture design nut (and enjoy photographing shapes) but, you might want to skip this if you have mixed group. For a showcase design plaza, they really could have done more with it.",Negative,-0.5106,Negative
391,5.0,Dongdaemon Design Plaza has a modern architecture. It's about 19 mins walk from train station. It's a must visit place.,Positive,0.0,Neutral
392,4.0,Ideally for teenagers that love shopping as some of the shops operate till 3am late night and lots branded is on sales ;),Positive,0.836,Positive
393,4.0,"When we visited, it was really cold, but there were still so many people around. There weren't that many food stalls opened as we had hoped for, but there was a piano there that we enjoyed playing.",Positive,0.8765,Positive
394,4.0,Its good to see in the daylight but more spectacular at night with all the LED flowers all light up too.There is a cafe inside..Looks like a huge spaceship with its many windows.lots of photo opportunities.The steps leading out of the area are also light up.,Positive,0.7992,Positive
395,5.0,If you like architecture and are interested in design you definitely should take at least a walk around this spacious building. You can also go to the design exhibition.,Positive,0.7845,Positive
396,5.0,A huge design of greatness with glimpse of city’s history and culture. Went there to watch the rose lights but arrived before dark. Amazed. Bejeweled. Enchanted. Must see!,Positive,0.8639,Positive
397,2.0,"We aren't only to find out there were no exhibits. Literally zero things to look at inside. It's a nice enough building, but we were expecting to see actual design work inside, only to discover they were between exhibits, have no permanent collections, and most people went for the market out front and the children's playland on the top floor. It was very disappointing. Would highly recommend finding out if there's actually something to look at before you go, else just stop by if it's on your way to someplace else. Not worth it to go to Dongdaemun just to look at an empty building.",Negative,-0.81,Negative
398,5.0,"Generally Seoul has not fine architecturel profile.. but this DDP is well aesthetic huge building.. I experienced and felt touching, watching, listening a functional sculpture..a little bit in some where of the DDP I lost or confused about the horizon.. I advice at least two hours to spent in there..",Positive,-0.1521,Negative
399,4.0,We went in the evening. There was a food and art fair when we were there. A live musical performance as well. Food trucks were available and the local youth were spending their evening enjoying the good food and music.,Positive,0.8658,Positive
400,4.0,We stumbled upon DDP after exiting from the subway station. It was very crowded at that time as it was Seoul Fashion Week. There were many fashionable people dressed up and posing for photographers. Very interesting to watch. And of course the exterior design by renowned Zaha Hadid is something to look out for.,Positive,0.4576,Positive
401,4.0,"Spectacular 3D architecture design! Impressive concept! Worth a visit. Beautiful from inside & outside for photos. There was a change of new lease for the shops, so we didn’t get to see many shops on that day. Shops were being refurbished.",Positive,0.8652,Positive
402,4.0,"Besides the great amazing architecture, the thousands of LED rose flowers art exhibition also one of the most romance attraction at Design Plaza, it will close on 30-04-19, don't miss it at night time together with you lover, so romantic for photo taking.",Positive,0.9745,Positive
403,5.0,"Easy access to this wonderful sight to behold. One of Zaha Hadids final master pieces. I visited unknowingly on the anniversary of her death of 31.03, 3 years ago and you can see the reason she was famous. It’s an architectural piece of art for the ages. I am stunned looking at the curves of the building and then to find out it’s mostly usable space was incredible. I thought it would be simply design, but it’s functional which makes it doubly amazing. I absolutely loved every aspect of the building and the exhibits. Another South Korean architectural marvel.",Positive,0.9564,Positive
404,5.0,"Fashion district and the design of the buildings were very modern and state-of-the-art, indeed! There were also nearby malls and night market.",Positive,0.0,Neutral
405,5.0,This is the worlds largest 3D atypical structure. The architecture is amazing. It has beautiful graceful curves. The whole structure is column free. At night time it is lit up and is really pretty.,Positive,0.9552,Positive
406,4.0,The design plaza is so unique with futuristic exterior. Inside it likes a maze. Without direction information it’s hard to find the right way. Somehow busy due to the fashion week.,Positive,0.34,Positive
407,4.0,I think this place is a worthwhile place to visit while in Seoul. The building is nothing like I’ve seen before. Easy access via subway,Positive,0.4922,Positive
408,5.0,"If you’re into modern infrastructure, engineering, construction, or art muesuem, you must visit Dongdaemun Design Plaza. This place is perfect for couples or families of all ages. This destination is a futuristic multi-use facility that serves as a museum, shopping center, café, holds public community events, and is connected to the train system. It’s best to visit at night so you could view the beautiful artificial flowers that light-up. The vibe here is very relaxing as people could be found everywhere socializing and being present in the moment.",Positive,0.9459,Positive
409,4.0,"I didn’t go inside, and suspect that it is even more impressive at night, but it is impressive to be sure. You can exit the subway station directly to it.",Positive,0.8603,Positive
410,5.0,Wonderful park to spend an afternoon. Lots of things to see and close to the famous fashion center. Connected by metro and located near many restaurants.,Positive,0.5719,Positive
411,5.0,Use Exit 10 to check out the front of DDP illuminated at night.  Then walk a long its corridors and admire the changing lights of the structure.,Positive,0.4767,Positive
412,4.0,"Designed by world renowned architect, Zaha Hadid, DDP is the world’s largest atypical architecture. The DDP is comprised of five halls: Art Hall, Museum, Design Lab, Design Market, and Dongdaemun History and Culture Park. The Art Hall is the primary launch pad for the Korean creative industry.",Positive,0.4404,Positive
413,5.0,The building alone is worth the time and then there is so much more going on - I took a couple of hours looking around - it is very organic form and I was really interested in the planting scheme as well. Lovely that there were pianos dotted around for anyone to play when i was there and the very nice restaurants inside too.,Positive,0.9229,Positive
414,5.0,"Very nice place, took a picture of it and check in to Facebook! Alot of people as well so it's nice. Other than that, nothing much",Positive,0.8214,Positive
415,5.0,"The architectural design is very unique by following the contour of the surroundings.  The thousand led flower lighting was mesmerising in the evening and is great for photography!  In addition to near metro station, there are nice shops and restaurants there as well.",Positive,0.8516,Positive
416,5.0,"Located in a Seoul-style block, dongdaemun design plaza is a extremely strange but spectacular construction. Just like zaha always did, she made DDP the an unusual construction and a representation of dongdaemun or even the whole Seoul.  I always like zaha’s design and think it very cool to take photo here. You can take very instergrammable photos inside or outside the building since the the Zaha style is everywhere here.  If you hope to take some pure architecture photos, I would recommend you to come the eighth floor of lotte FITIN which is a shopping mall facing to DDP. There are lots of clean windows allowing you to take amazing photos of DDP at night. In contrast, there are some buildings nearby where you can not take satisfying photos for its dirty windows and terrible views.",Positive,0.9189,Positive
417,5.0,This is a must see building in Dongdaemun. It looks like a space ship at night with glistering lights all around. The inside is white with curves and angles on the stairways that are pleasing to the eyes. There was an art exhibition on the ground floor and interesting design items for sale when I was there in the beginining of Feburary. There are two cafeterias that I can see on the top floor. They even have a piano outside around the middle entrance under cover for passerbys to display their talents. You can easily spend half a day there if you are into art and design.,Positive,0.93,Positive
418,4.0,"Nice building, there are various shops / restaurants/ galleries inside. I took the chance to visit a korean art exposition. It is a good way to spend a couple hours",Positive,0.7717,Positive
419,2.0,We went DDP for photostop only. I think we just need 1 hour to explore this place. There are some foodtrucks in December 2018.,Negative,0.0,Neutral
420,5.0,"Located in Dondaemun, and very close to our hotel, this was a really interesting place to visit for all the family. The building is truly stunning and the design resembles something from the future or like an extra-terrestrial space ship. You can wander around the outside, underneath and inside and the different views of the building continually surprise.  Inside there were many things happening. There is a huge and fantastic play area for children, an exhibition of Wallace & Grommit, many shops and restaurants and cultural and art displays. Even the stairways in the building are far from normal and cleverly designed.  Probably the best time to visit is in the evening time and at night when the building comes to life with subtly placed lights so it even more resembles a flying saucer or space ship.  During our visit in the evening time, there were stands outdoors where people were selling handcrafted items such as jewellery, singers and musicians performing, and food trucks from the Seoul Bamdokkaebi Night Market offering all kinds of really delicious local and foreign snacks and street food.",Positive,0.9847,Positive
421,5.0,"I find the night view of this beautiful and serene amongst the hustle and bustle of the city. It's a modern walk thru the garden where you will find lit roses and standalone pianos to be played by any passers by (which can be heard from most parts of the spot). In the day you can do more with the design labs, art halls and others alike.",Positive,0.8757,Positive
422,3.0,Mnet Music Awards 2018 was done here! There are free entrance in some areas for exhibits and garden. It is located near shopping malls and very convenient to go to because of nearby train station.,Negative,0.7644,Positive
423,5.0,Nice lighting around the area. The week that we went there they are having the mama awards but unfortunately we did not see any celebrity. Overall the building is nice.,Positive,0.5423,Positive
424,5.0,"This museum is both stunning yet totally accessible in terms of bringing good design to all echelons of public and taste. It is also situated in a fantastic area of shopping, architecture and leisure. Allow several hours to visit the area or stay in one of many nearby hotels.",Positive,0.875,Positive
425,4.0,"I visited DDP at night. Beautiful building and lights. If you're here, be sure not to miss the LED rose garden.",Positive,0.768,Positive
426,5.0,"So glad I got to see this building. Also Love the shop inside. If you are an architect, this is a must place to visit in Seoul.",Positive,0.8173,Positive
427,4.0,"Unusual and unique gifts all under one roof! We bought baby socks, a big hexagonal dish, a foldable backpack, a watch and K-pop paraphernalia. We had fun checking out the wares that were on display.  Tired and hungry? Perk-me-up treats are available at the AID cafe. Scones, sandwiches cake and coffees and teas. They were excellent.",Positive,0.69,Positive
428,5.0,"What are pleasant surprise, so many lights were light up and the view is nice. This building with super modern look!",Positive,0.908,Positive
429,4.0,the architecture is amazing. best time to visit is evening so that you can see the lights & reflections over the huge building. there are some exhibition halls inside the building. an iconic land mark of Seoul. highly recommended.,Positive,0.908,Positive
430,4.0,Beautiful building. Attached with the subway that link to main station. Nearby shopping area and restaurants. Didnt get ti catch a show there because we didi not plan to. But indeed it is a beautiful building to admire.,Positive,0.9178,Positive
431,4.0,To be able to conceive such a beautiful building and making it a reality is awesome. Must visit the LED Rose garden at Noght,Positive,0.8402,Positive
432,5.0,"Went there with the intent to explore any design exhibitions. In the end, plans were mired by the architecture and Kakao store.  The architecture was fascinating enough to capture even a layman's eyes. At ever angle near the building, it was stunning to see it especially closer to sunset. Spent some time taking photos of the building. Even more fascinating was how the building was not so obtrusive that it was rude to the environment. It remained modestly unobtrusive, retaining the harmony and yet feature it's avant-garde intent.  For families, they can pop by the Kakao shop for photo opportunities with the cute figurines there. Shopping is welcomed there too.  The basement has F&B outlets and shops. The building is conveniently connected to the Dongdaemun History & Culture Park.",Positive,0.946,Positive
433,1.0,"It’s a beautiful building and you should visit if you are a champion of significant architecture. If you love art, you will be shattered with disappointment. There is no art here.  Changing exhibitions means that all galleries were closed. Buildings designed to be galleries have been turned into job fairs, malls and food courts. It’s pathetic that a civic project has been allowed to be so misaligned with the original intent.",Negative,0.5859,Positive
434,5.0,The architecture is stunning but the usage of the space is a bit confusing (seems to be more of an exhibition hall than a museum) so if you want to see the interior find an event or you will be limited to the hallways and public spaces.  That being said I strongly recommend a visit (the entrance stairway alone is worth the visit in my opinion) and the archaeological area at the base is very interesting,Positive,0.8264,Positive
435,3.0,"Apart from the unique architecture, there isn't much to do here. Wouldn't recommend coming all the way for this.",Negative,-0.2755,Negative
436,5.0,This is a great place to shop for unique gifts and souvenirs. We did the majority of our Christmas shopping here.,Positive,0.6249,Positive
437,5.0,"you must try this branch of Aori japanese ramen. the soup broth is so thick and yummy. the sliced pork doesn’t smell and it was so soft, it melted in my mouth. the noodle was not soft or over cooked and it still had a good bite to it. i ate here in 2 consecutive days. you have to ask for their english menu",Positive,0.7624,Positive
438,4.0,"We were not aware if there was any exhibit going on the time. We came at night and did not explore much, but it was already awesome.",Positive,0.7684,Positive
439,1.0,Remember : on Monday they closed!!! No one told me even this TripAdvisor that DDP is closed every Monday... we took far away travel to DDP from Gangnam-gu after myeongdong by train but when we are here is closed... only design market is open... lost our time!!!,Negative,-0.6925,Negative
440,5.0,"Dongdaemun design plaza designed by Zaha Hadid is beautiful and futuristic with curvaceous forms. There is artwork exhibited, a cafe and much more. I enjoyed walking around it and admiring the beatiful forms. There are also other stores and restaurants in the surrounding area.",Positive,0.8777,Positive
441,4.0,It’s a pretty awesome looking building to go see! It’s also where all the shopping malls are so it’s worth it to go see and the light up white roses are just outside!,Positive,0.8768,Positive
442,4.0,"I visited Dongdaemun Design Plaza when I when to visit the Dongdaemun Market. It is nearby and you have to visit this place to enjoy its unique architecture. It is a major cultural complex and host events such as Korean Fashion Week and so on. But if not for those shows, you just visit the place to appreciate its unique design and architecture.",Positive,0.6858,Positive
443,3.0,"The design of the building is unique and there’s spiral staircase within. First floor showcases designer clothes, bags. There’s a design museum. It is basically a place that shows designers’ stuff.",Negative,0.0,Neutral
444,5.0,"It's a must see, appreciate the design of the building and come at night so you can see the different lighting fixtures. Also don't forget to see the LED rose garden.",Positive,0.5213,Positive
445,5.0,"Unfortunately we missed this as it doesnt open until 10.00 which is when we had to leave we were only in Soeul for 23 hours so did the night market and missed this as our hotel hadnt mentioned it. was so near The building is stunning shame we didnt get the full experience, check the opening timings if your going as it changes weedays/weekends",Positive,-0.7579,Negative
446,4.0,"Fantastic structure on the edge of the inner city of Seoul in the bustling markets of Dongdaemun. Located on the site of the old baseball stadium the DDP represents a unique piece of building which looks like a huge sculpture in the classic curvy design of Zaha Hadid. Carefully built using BIM modelling the building contains galleries, shops and public areas inside and outside for just viewing and enjoying the atmosphere. The building has lots of secretes and is worth a tour. In December 2018 there will be a display of fine jewelry from the famous jewelry house of Switzerland. Definitely worth a look !",Positive,0.9577,Positive
447,5.0,Dongdaemun Design Plaza is a well known architecture and unique structure in Seoul. Better be here and be amaze!,Positive,0.8313,Positive
448,5.0,"We visited just after sunset, around dusk. The lights came on shortly after we arrived. Fantastic building, it's great to be able to wander around & view it from all angles. Really beautiful, so glad we visited.",Positive,0.9523,Positive
449,4.0,"When around late afternoon, you cannot miss that landmark. Got a mix feeling about the place.... got shops and quite confusing for me. The lights display/design has dimmed (when I was there) and not as impressive as initially thoughts but still acceptable view at night. Use your imagination and photo app ;-)",Positive,0.5209,Positive
450,5.0,"Visited this iconic architectural site on 26 October 2018 about 5 PM, it’s the perfect time to take pictures only a couple hours before sunset, we still have natural light, shadow was softer, the angles and length more vibrant. The view was breath-taking.",Positive,0.8718,Positive
451,5.0,DDP is a landmark that can’t be missed in Dongdaemun. Check the design shops and museum in the building for interesting design items. There was a street play by a young group about plastic pollution and a Halloween-themed food truck lane. DDP is more beautiful at night.,Positive,0.8122,Positive
452,5.0,"ddp has an amazing architecture, quiet interesting ... Walking was quiet cool and we had a wonderful time , perfect weather when we went there last october...",Positive,0.9451,Positive
453,3.0,"Only visited during the day. Some people say here that it looks great at night. Im sure it would. They pulled down a huge baseball complex to build this amazing shell of a building on this site. Its great looking on the outside, but its the opposite of the Tardis. Big on the outside, virtually nothing on the inside. A couple of unattended sad sort of museums ( with boxes etc just lying around) , a small shopping centre and a train station entry. Must have cost a bomb. Nice curvy lines yes, practical/ useful - not at all. Underutilised. An opportunity lost ( a concert hall it should have been or just a modern stadium etc ) and I love modern architecture, but only if it is functional.",Negative,0.9294,Positive
454,5.0,"It is a rare opportunity to visit the Master Architect of the world, Zaha Hadid. Walk inside and outside and enjoy this rare piece of art, Magnificent and FREE!",Positive,0.9352,Positive
455,5.0,"I didn't have any expectation going there, but it smacked me right in the face I am glad we went there. it fulfils its role as design centre, there are museum, halls, marketplace for budding artists and also shopping/eating centre in one place, making it a one-stop destination for everyone. you can definitely have great pictures in the building's premise, just find angles that you like. favorite photo spot is the stairs.",Positive,0.97,Positive
456,5.0,"We purposely went there to see the landscape and the building, modern and we were like walking under a space ship hoping to meet some aliens there. Don't miss the LED Rose garden. Did not went for shopping there.",Positive,0.695,Positive
457,5.0,"This beautiful curvilinear building and artwork is an oxymoron to historical and cultural park. We only had time to walk the west side of the building and browse the arty design themed shops in the south part of the building. There are interesting pieces to buy in these shops. It’s a worthwhile visit on its own, or if some of your party prefers shopping for clothes at the malls across the street and you don’t.",Positive,0.8807,Positive
458,4.0,"After seeing Korea's traditional houses, Dondaemun's design plaza shows the other side of Korea. The place is best viewed at night to see how the lights on the building facade highlights its modern design/architecture.",Positive,0.6369,Positive
459,4.0,South Koreans joke about how this place looks like a spaceship. There's not much to see in the inside if there are no events like the Seoul Fashion Show. It is the outside that will be fun for most of tourists. You'll get nice Instagram photos here.,Positive,0.8779,Positive
460,5.0,This was very near my hotel and it was really impressive at night. The building was lit up and looked very modern. There was so much to do around the building. Highly recommended.,Positive,0.6894,Positive
461,5.0,"Try visiting when they hold the evening markets. The whole place is amazingly designed (hence the name) and some of the galleries and exhibits are definitely good. Even the stairways are nicely designed, not forgetting the lightings. a good 1hr walk, even when your aim was to shop at DDM",Positive,0.886,Positive
462,5.0,The building is beautiful and an amazing work of art. The walkways and overhanging beams make for great photos. There's many small boutiques inside that sell some of the most unique gifts and home decor I've ever seen! The top floor has a green-space and restaurant. Great area for just walking around.,Positive,0.9583,Positive
463,3.0,"We went to see this at the end of our trip; the design museum was closed (not sure why.) There’s a nice gift shop inside with handcrafted items by Korean artists which are reasonable and better quality (bought some earrings.). Ended up at a shopping area (Lotte) across the street which was standard fare (most of the clothing had no prices on them, a little odd.)",Negative,0.8271,Positive
464,5.0,"Checked out Dongdaemun Design Plaza at night. Cool to see it all lit up! Close to a market. Had someone playing the piano, and a neat LED flower garden.",Positive,0.75,Positive
465,3.0,"We visited the place at night to look at the Led garden, It was beautiful. It is quite easy to find the Led garden. It was quite impressive.",Negative,0.893,Positive
466,5.0,"This Zaha Hadid-designed building is absolutely stunning, both inside and out and is a must see if you are interested in architecture. Photos don’t do it justice as it is such a vast space from up close. Inside there is a large exhibition space featuring young designers which is great for browsing for gifts. Outside it is a short walk through the park to the shopping area of Dongdaemun.",Positive,0.92,Positive
467,5.0,"Come over to experience one of the last great architectural masterpieces by Zaha Hadid. It will not disappoint. She quickly understood that Seoul is defined by its seven rings of mountains. Resembling a blobby mountainscape, you can walk on top of the complex and see the mountains yourself. Come at about dusk. The night illumination of this building is stunning. Inside, one of the ""wings"" has a great collection of design stores that is easy to walk through and enjoyable to browse. The other ""wings"" have changing exhibitions and shows. Incredibly easy to get to as it is connected to the subway. Don't forget the world famous GwangJang Open Market featured on travel shows worldwide for the cheapest and best eats. Take a stroll along the Cheonggye Cheon Canal to get away from the city.",Positive,0.9848,Positive
468,5.0,We arrived just before sunset & had the chance to see the transformation of this piece of art with the day & night time. An absolute gem in the Centre of Seoul. Worth going to appreciate the beauty created by an amazing artist.,Positive,0.9349,Positive
469,5.0,It was fun in there and the epic designs of structures are superb! Definitely an instagram-worthy place! Spend the afternoon there while waiting for our flight back to our country and it was the right decision!,Positive,0.8996,Positive
470,5.0,Visited the DDP at night and it was so beautiful. The architectural beauty of Zaha Hadid's design is accentuated at night with lights to wonderful effect. Didn't enter the building rather enjoyed the building and sculptures from outside. Definitely worth a look.,Positive,0.9656,Positive
471,5.0,Beautiful. Hard to find the entrance. Great outdoor space as well. The area has shopping and food. Make sure to look for the rose garden.,Positive,0.9001,Positive
472,4.0,"Great location,and everything looks new, suitable for girls' stay. Easy going to all major points with metro or taxi, and many good food choices around. Definitely will choose it again.",Positive,0.9118,Positive
473,4.0,Place has a peculiar architecture and an interesting one. The exhibits are also informative. Lets you learn about the Korean culture as well as culture of others.,Positive,0.6597,Positive
474,4.0,We were lucky that this beautiful piece of architecture was located almost next to our hotel. This place is really amazing. Walked around for one hour and took pictures from every direction. The forms are just amazing. It also stores a museum and some shops. Opposite the famous shopping buildings Lotte and APM wholesale.,Positive,0.9421,Positive
475,3.0,"I think most people come here to see the unique architecture. But if you like art, go inside. Many shops there sell novelties and artsy things",Negative,0.5023,Positive
476,5.0,"it’s better to visit DDP at sunset, so you can enjoy a breathtaking view from the building and enjoy the vibrant walking areas.",Positive,0.9453,Positive
477,4.0,"This building is definitely one-of-a-kind in Seoul with its neo-futuristic design and massive perimeter (kind of looks like a UFO, IMO). Best visited at night when all of its lights are switched on. Tip: For foodies like myself, there is an awesome food court at Doota Mall (opposite DDP), Basement 1. Worth a visit!",Positive,0.9531,Positive
478,5.0,"Sculptures were fascinating and architecture amazing, definitely worth a walk around and spend some time relaxing with a coffee",Positive,0.9337,Positive
479,4.0,The Design Plaza is an interesting building and if you are in the neigbourhood you should drop by. Wheter it's worth a major detour depend on what's on display.,Positive,0.3612,Positive
480,3.0,"It is better to view this from a distance so you can appreciate the whole architecture. But once inside, there is not much to do.",Negative,0.4464,Positive
481,5.0,"It is a very interesting building, especially for someone who loves to take architecture pictures ! There is a small russian district nearby.",Positive,0.7897,Positive
482,4.0,"I'm not much into artworks but my sister really wanted to go so we headed over. From the outside it is stunning, with a couple of lovely statues, and inside is pretty cool too - though not as much to see as I thought there would be. A few of the areas were pretty enjoyable to look at, and I enjoyed the design plaza with all the different shops - lots of cute little items for sale.",Positive,0.9877,Positive
483,4.0,The building itself is great...especially if you like architecture photography. The shops downstairs are nothing special. but as its close to Dongdeamun Market its certainly worth a look around.,Positive,0.6779,Positive
484,5.0,"While staying in Dongdaedum, visited DDP many times. Loved the Farmer's Market, the LED flowers at night,and the design shops full of interesting and innovative products. Such an interesting building and the space around it.",Positive,0.9042,Positive
485,5.0,"If you are walking around the Dongdaemun area in Seoul City and all of a sudden you notice a piece of architecture that looks like a spaceship. Don't worry Seoul City is not about to suffer an alien invasion, don't you dare to run, what you actually have to do is to go inside that magnificent piece of architecture and let the fantastic futuristic concept and vision of the famous Iraqui-British architect Zaha Hadid to gravitate towards you, so you can experience a different state of mind while been there.  I've been in Dongdaemun Design Plaza (DDP) several times and every time I go there is always a new experience, I never get bored of that place. There are so many things you can do there, take a look at the art and design galleries, there are also food festivals at night so you can try Korean and western food as well. Inside the building, you will see galleries, souvenirs shops, coffee shops and more.  If you have an Instagram profile then you can check the Instagram profile of Dongdaemun Design Plaza and you can see what they have to offer because they upload a schedule of their monthly activities there. I will highly recommend you to go there day and night time as well, so you can appreciate how different the style and feeling of the architecture can be.",Positive,0.9818,Positive
486,4.0,"During my short trip to Seoul, I tried to walk around the city as much as I could and found that stumbling upon the DDP around night was one of the highlights of my time there. It's absolutely stunning, there's ample space to just sit and relax, chat with friends, or take in the sights. Lots of stores as well, including a LINE Friends one that was super interesting to check out and do some souvenir shopping at. Not sure it this would still be here but there were also lots of pop-up pianos that you were welcome to use and created a really awesome atmosphere. Nearby electronic rose garden was also absolutely stunning. Overall, even if you can't stay long, definitely try to stop by the DDP during your time in Seoul.",Positive,0.9687,Positive
487,4.0,"Omg, this place you can shop and shop till you drop.... many many kinds of fashion outlets and all the newest fashion are found here...",Positive,0.0,Neutral
488,5.0,"a new place to hangout, and very stylish even at night. People are very relaxed and there's night markets every Friday and Saturday. Though not many foods for selection, you won't regret visiting.",Positive,0.7027,Positive
489,5.0,"We visited the Dongdaemun Design Plaza late in the afternoon after a day of sightseeing as I was interested in seeing the Zaha-Hadid designed building in real life.  The building itself is breathtakingly beautiful and equally impressive in my opinion and worth the trip alone. What makes it even better is that there is a very large kids play area on the top floor that provided hours of (air-conditioned) fun for our kids on a very hot day. In a busy city like Seoul that does not have a tremendous amount of activities for kids (note we live in Sydney, Australia so we're very spoilt for choice) this can be an absolute life saver and I don't understand why the play area is not advertised more.  If I were to make a top 3 of things to visit in Seoul, the DDP would definitely be in it.",Positive,0.9801,Positive
490,3.0,"If I say this the same as mangga dua jakarta indonesia. Goods there tend to be expensive. If not join the tour then this place can be missed. But if you join a tour then try touring around the building, you will find Korean street food",Negative,-0.5229,Negative
491,4.0,Very impressive architecture. Saw the led roses lit up at night. Beautiful. There were stalls selling handmade accessories and essential oils. There were also carts selling food and drinks at night. Prices are quite high tho.,Positive,0.8173,Positive
492,5.0,"The architecture is beautiful and very futuristic looking. There are a bunch of shops inside, The second time I came here (in 2015 I think), there was some type of event going on outside with a stage set up and some music artists were performing. It was no one I recognized and I think they were rehearsing for something later in the day or evening. It definitely seemed like things were still being set up. The subway stops right at the DDP, so it's convenient to get to via subway. You could spend so much time just taking photos outside before even going inside to explore. It's also close to Doota and other shopping areas right across the street so expect to spend a few hours in this area if you want to go shopping.",Positive,0.765,Positive
493,4.0,We went there primarily to shop nearby and took a coffee break inside one of the cafes. The structure is really impressive for the architecture and good for photos. It is also a subway stop so it's handy to exit here and look around this shopping neighborhood.,Positive,0.6478,Positive
494,4.0,Love how this place offer bazzars and some events. They have some good places to go. My favorite is kakao store^^,Positive,0.8779,Positive
495,5.0,"enjoyed the design and if you go in the evening it is decorated with colorful light, found not much to do.",Positive,0.5106,Positive
496,4.0,"This is a huge place full of interesting architectural designs. There are some shops indoors; another museum, cool eating/cafe area inside. Lots of great spots for pics. My daughter was there a couple of months ago during Fashion week & said you could see all kinds of ordinary people dressed wild, over the top, & cool during that time around there. - Our favorite part was relaxing outdoors on the big blue lounge beds. You must take your shoes off & then just lay down relax & enjoy the shaded breeze.",Positive,0.9771,Positive
497,4.0,"As many are aware of, the design is the work of the famous Zaha Hadid. Looking very cool with futuristic curvy edges. But, the inside is not impressive. There were just a few events and shops. It felt like a newly built office building. There are some things to have fun, though. I found a free piano to play near the entrance in the middle.",Positive,0.9259,Positive
498,5.0,"Actually I didn't take many events there. When I was there, there were some special exhibition or shows, but I didn't have enough time, so I can't enjoy them. But I looked around design shops and design museum there, and it was great experience.",Positive,0.5633,Positive
499,4.0,"There are so many amazing buildings in Seoul to see, mostly historical palaces, but there's something new and very impressive to see, Dongdaemun Design Plaza (DDP) it is rather futuristic.  The DDP is divided into a Design Hall, Art Hall, and Museum Hall, the whole complex is free to the public to visit, we walked through one of the buildings, but got more joy out of walking around outside.  The complex was built on the former sight of Dongdaemun Stadium, built by the Japanese in the 1920s during the Japanese occupation. During the process of redevelopment of the sight, relics were found which are now displayed on a large surface under the canopy of the curved roofline. There are many other interesting things to see, do and eat in the area, it's a great part of Seoul to explore.",Positive,0.983,Positive
500,3.0,"It’s definitely worth seeing and walking around the exterior of this building but it wasn’t worth paying 10,000 Won to visit the museum inside. There wasn’t much in the museum and it featured some drawings, paintings, and hanboks. There was a gift shop in the museum.",Negative,0.9267,Positive
501,5.0,"What a fantastic idea. So much creativity to see and on the day we went, there was an African food market. Typical Seoul to always be thought provoking and creative. Great coffee shop inside if you need to shelter from the heat (or cold) too.",Positive,0.9132,Positive
502,5.0,Visited the Van Cleef & Arpels exhibit. Worth the visit ! Very nice outdoor fashion show also. Nice music !,Positive,0.8114,Positive
