,index,Unnamed: 0,서울대공원부정단어리뷰,index,단어
190,11,253,"We visited this place at dinner time. This market offers a lot of local foods, from fried food, gimbap, oden, rice cake, sundae, and many more. The price is around 3000 to 5000 won. Be sure to sit on their stalls and point the menu that you want to eat. Otherwise they will give you a lot of foods, including the things that you don't order. To enter the food's section, you can take exit 8 from Jongno 5-ga station.",190,visited
191,12,288,"Subway to Jongno 5-ga Station (Seoul Subway Line 1), Exit 8 OR Euljiro 4-ga Station (Seoul Subway Line 2 & 5), Exit 4. There will be tourist guide personnel in red outfit patrolling the place. Stop them for directions if you need. There will always be 2 walking together; 1 speaks Mandarin and the other English. No need to worry which entrance or gate you are going in, as the one place is not really that big and it's interlinked. We visited the 2 famous stalls highly raved for their Gimbak (rice roll aka japanese maki) and Bindaettok (fried pancake). You can get bonchan or side dishes there. They help to wrap them in boxes and triple wrapped in cling wrap. Prices is quite competitive and varieties are quite standard. If you want more varieties, can get from Lotte supermarket and prices are quite close.",191,visited
192,13,331,"Went there with my family when we were in Seoul during June 2017. The nearest Subway station is ""Jongno 5(o)-ga station"" on the Dark Blue Line 1, which is 4 stops from Seoul Station or 1 stop from Dongdaemun station. Right after one take Exit 8 of Jongno 5(o)-ga station, beside is the Gwangjang Market. There is a main local food street alley that cut across this large Gwangjang marke, selling lots of interesting local food/snacks, ranging from inexpensive & popular Mung bean pancakes, Korean Kimbap (similar to Japanese Maki roll) to mid range traditional Jokbal (braised pig trotters) and to more expensive fresh seafoods like live Octopus & Abalone to go with the Korean Shoju. But what amazes me the most is the ""Ganjang Gejang"", a Korean traditional disk that uses raw... (you read me correctly...) 'raw' crabs/prawns/fish roes lightly marinated with either soyu-based sauce, or more spicy bean paste sauce. As for rest of Gangjang market, we saw lots of shops selling mainly traditional Hanbok, beddings materials and some ladies fashions. For those who have plans to visit/ or have visited Dongdaemun (1 subway stop away), could perhaps consider sparing some time (around 2 hours) and some space (in your stomach) to check out this interesting Gwangjang market.",192,visited
193,14,357,"I went with my European friend who visited Korea for the first time to show him a Korean local market food. As soon as we got in the food section. people were luring us very loudly and kept forcing us to order. That was also quite annoying for us to decide the shop. My friend asked me a name of the food, so I just was watching without asking. Then the owner, understood English, said chicken and started to prepare the dish even we did not order nor seating, whatso ever. My friend didn't want to. So we walked. All of sudden, behind us , the lady started insulting, shouting us swering words in Korean! I was very very startled and offended. When we chose a shop nearby for a glass noodle, the owners were not nice either even if we ordered the dish. And kept us pushing order more dishes. It was around 10 pm after dinner, we went just for snacks, but most of ladies(owners) were rude, and very harsh! As far as I know, this spot has been quite famous and popular but with this kind of rudeness and ill-mannered ways, I have doubt about their longevity. When I tasted the food, it is below average taste. Of Course it is cheap food. I could also see some flies on the unwrapped food in the air. I wondered how these food will survive during the hot summer! They do not have any hygienic concept, I guess. I could see they do not clean their hands properly to serve after eating something. There are a few seating restaurants which are kind and nice with better food in this place, but I should have searched in advance and should come during the daytime. I do not recomend the open air shops to eat.",193,visited
194,15,369,"My girlfriends and I recently visited Seoul and although I have been to Seoul numerous times before, I have never been to this market.  We took the subway there and it was not difficult locating the market. We were hunting for good local food and found them at the bibimbap stall no. 39 where we ordered the famed dish along with some dumplings, octopus and chicken feet. I didn't fancy the chicken feet but my friends sang praises of it. In fact, we went to the same stall several days later and we ordered pretty much the same thing. Each dish was 5k Korean won.  After tucking into the food, we went around hunting for local souvenirs. This can be found scattered all around the markets. In fact, many shops carry similar goods and all one would need to do is to find the best prices for the goods.  Later on, we stopped to have one of the pancakes but it was huge and we could only finish half of it amongst the 5 of us ladies.  You would need about half a day or slightly over that at least to do justice to this place. The market is only a short distance from the famous Dongdaemun market along with the many fashion malls.",194,visited
195,16,370,"We visited the market a couple of time to look around and purchased freshed fruits and vegies, dried seafoods, cloths and accessories. We didn't try any local foods as they are high in carbs. If you want to purchase Korean gifts and modern and traditional clothings items and cloths this place is highly recommended for variety and price.",195,visited
196,17,373,"We visited the market on a tour as we wanted to see some unique food. The market is very large and sells lots of local street food as well as fabrics. Some stalls are by hawkers. Others sell unique local dishes such as a local cod soup, stuffed squid, and mung bean pancakes. There are lots of food stores which sell dry goods and vegetables. Would be of particular interest to those who are not from Asia and not used to food stalls.",196,visited
197,18,391,"This market is by far the best one i have visited because of the people i met (shop owner). The one i like best is Mr Na Derk Yum (sorry did not get his shop name) a souvenir shop owner. He loves Abba and play their song always. He is a very funny guy, he dance the 70's moves for us and he know who is Joseph Schooling. (know where i am from, right?) He also gives discount and free gift.",197,visited
198,19,442,"visited there to try yuk-hoi(uncooked beef), but it's far too hyped and not worth it especially with that much of people and hassle.",198,visited
199,20,474,"1. Definitely Not a tourist market. It is the oldest market in Seoul and famous for fabrics and traditional clothing.  2. Best visited for the food, though YMMV. 4 food lanes, converging together in the middle in the shape of a cross. Mostly locals, with the occasional camera toting tourist gawking.  3. Open late for food, 'till midnight anyhow. Yet, this late sees only 1/4 or less food vendors open, although virtually every type of food served here, with one or two exceptions, will be found this late.  4. You can search youtube for videos of the market, showing which specific foods are available. Lots of choices, but no restaurants with menus.  5. Stopping by at lunch or dinnertime is great, the entire place is packed with locals eating and makes for a lively scene.  6. Be adventurous. Try things outside of your comfort zone.  7. Clean, sanitary environment, so don't worry about your belly.  8. Seating is by bench, ordering is as simple as pointing. Simple as that!  9. Best approach- walk all the isles, 4 with two lanes each so 8 rows really. Scope it all out, then pick two or three places to sit down and eat at. Order lots of variety, sample and share!",199,visited
200,21,495,"What I enjoyed: The experience of visiting and walking around a traditional Korean market, you will see lines of stalls with their food laid out/being cooked in front of you, and you can choose which stall(s) you fancy, take a seat at their benches/slim tables and eat. If you don't know Korean it's fine, pointing at the food to order would work as well, some of the stall owners can speak a little English/Chinese.  What I didn't enjoy that much: Was quite crowded when I visited. The food was average only, not the best I've had in other markets/other parts of Seoul.",200,visited
201,22,498,"Hmmm this was a unique market filled with food stalls. This market is mostly visited by people in their 50's and older. The vendors sell food that most young Koreans don't eat. You can find ""typical Korean food"" like kimbap and jabchae but the market specializes in the unusual Korean food you see on American travel shows. Only recommended for the brave and curious.",201,visited
202,23,523,"visited this place around 5 pm and some of the textile shop already closed and replace with food street. However, not very much diversities - we only found dumplings, fried chinese style egg with pork and vegetables.....plenty of stall selling the same food",202,visited
203,24,525,"Gwangjang market located a stone throw away from Jongno 5-ga exit 1, is rather overrated. When I visited, it was packed and although there were many stores, they mostly served similar things. Price wise, I would say it's rather reasonable. My friend and I ended up buying our food and walking over to Cheonggyecheon Stream to enjoy our food away from the crowd.",203,visited
204,25,531,"Gwangjang Market is the place where you can find any Korean traditional food with reasonable price. Open till late around 9pm. Have visited it twice during winter, the hot topokki and japchae, plus soup for the drink, just warmed my body as I needed. One of a popular places to visit in Seoul, no wonder the market was quite dense by tourists during lunch.",204,visited
205,26,549,"We visited this place at dinner time. This market offers a lot of local foods, from fried food, gimbap, oden, rice cake, sundae, and many more. The price is around 3000 to 5000 won. Be sure to sit on their stalls and point the menu that you want to eat. Otherwise they will give you a lot of foods, including the things that you don't order. To enter the food's section, you can take exit 8 from Jongno 5-ga station.",205,visited
206,27,564,"Subway to Jongno 5-ga Station (Seoul Subway Line 1), Exit 8 OR Euljiro 4-ga Station (Seoul Subway Line 2 & 5), Exit 4. There will be tourist guide personnel in red outfit patrolling the place. Stop them for directions if you need. There will always be 2 walking together; 1 speaks Mandarin and the other English. No need to worry which entrance or gate you are going in, as the one place is not really that big and it's interlinked. We visited the 2 famous stalls highly raved for their Gimbak (rice roll aka japanese maki) and Bindaettok (fried pancake). You can get bonchan or side dishes there. They help to wrap them in boxes and triple wrapped in cling wrap. Prices is quite competitive and varieties are quite standard. If you want more varieties, can get from Lotte supermarket and prices are quite close.",206,visited
207,28,615,"My girlfriends and I recently visited Seoul and although I have been to Seoul numerous times before, I have never been to this market.  We took the subway there and it was not difficult locating the market. We were hunting for good local food and found them at the bibimbap stall no. 39 where we ordered the famed dish along with some dumplings, octopus and chicken feet. I didn't fancy the chicken feet but my friends sang praises of it. In fact, we went to the same stall several days later and we ordered pretty much the same thing. Each dish was 5k Korean won.  After tucking into the food, we went around hunting for local souvenirs. This can be found scattered all around the markets. In fact, many shops carry similar goods and all one would need to do is to find the best prices for the goods.  Later on, we stopped to have one of the pancakes but it was huge and we could only finish half of it amongst the 5 of us ladies.  You would need about half a day or slightly over that at least to do justice to this place. The market is only a short distance from the famous Dongdaemun market along with the many fashion malls.",207,visited
208,29,616,"We visited the market a couple of time to look around and purchased freshed fruits and vegies, dried seafoods, cloths and accessories. We didn't try any local foods as they are high in carbs. If you want to purchase Korean gifts and modern and traditional clothings items and cloths this place is highly recommended for variety and price.",208,visited
209,30,619,"We visited the market on a tour as we wanted to see some unique food. The market is very large and sells lots of local street food as well as fabrics. Some stalls are by hawkers. Others sell unique local dishes such as a local cod soup, stuffed squid, and mung bean pancakes. There are lots of food stores which sell dry goods and vegetables. Would be of particular interest to those who are not from Asia and not used to food stalls.",209,visited
210,31,632,"This market is by far the best one i have visited because of the people i met (shop owner). The one i like best is Mr Na Derk Yum (sorry did not get his shop name) a souvenir shop owner. He loves Abba and play their song always. He is a very funny guy, he dance the 70's moves for us and he know who is Joseph Schooling. (know where i am from, right?) He also gives discount and free gift.",210,visited
211,32,662,"visited there to try yuk-hoi(uncooked beef), but it's far too hyped and not worth it especially with that much of people and hassle.",211,visited
212,33,695,"What I enjoyed: The experience of visiting and walking around a traditional Korean market, you will see lines of stalls with their food laid out/being cooked in front of you, and you can choose which stall(s) you fancy, take a seat at their benches/slim tables and eat. If you don't know Korean it's fine, pointing at the food to order would work as well, some of the stall owners can speak a little English/Chinese.  What I didn't enjoy that much: Was quite crowded when I visited. The food was average only, not the best I've had in other markets/other parts of Seoul.",212,visited
213,34,697,"Hmmm this was a unique market filled with food stalls. This market is mostly visited by people in their 50's and older. The vendors sell food that most young Koreans don't eat. You can find ""typical Korean food"" like kimbap and jabchae but the market specializes in the unusual Korean food you see on American travel shows. Only recommended for the brave and curious.",213,visited
214,35,748,A large selection of food vendors throughout as well as non-food things on offer. We visited at sunset/evening on a Monday and it was bustling with energy.,214,visited
215,36,776,"This is located near Insadong and both places can be visited on the same morning. Stopped by here to have some kimchi pancakes as well as steamed crab. Food stalls abound on the ground floor, as well as bed linens, bolsters and Korean souvenirs.  In the huge covered area, on the second floor, you can find lots of clothes stalls, with apparel that are mostly made in China. It's more expensive than what I have seen for the same stuff in Shanghai, but there is great variety here, from jeans to blouses and jackets. Some of the staircases can be steep and slippery, especially if they are wet, so be careful.  The third floor is devoted to hanbuk shops, selling the traditional Korean dress, for both children and adults. Do haggle though if you are interested in getting one.  Also bought a box of lovely strawberries from an eldery lady on the ground floor. Do also check out the toy store in one corner - it was selling a light sabre for S$55 and stormtroppers for S$150 - as well as the gardening and fish stalls near the outside. There are also a row of pharmacies at the far end.",215,visited
216,37,799,"Used to love this place when I visited in 2012. Then, it was less crowded and had more locals shopping around. It was more spacious and unexpensive.  Back here in 2015, and the market is packed to the brim with tourists and Koreans (60-40), pushing each other to get around the food section of the market. And somehow the food has become so expensive too, 3000w for 1 odeng, which is ridiculous since elsewhere it is possible to get an odeng for 500w.  Only come here to experience the market feel, and try some food if you want. But bear in mind it's a tourist rate :(",216,visited
217,38,900,"We only visited at night to try the food eats. Very fun atmosphere, great mung bean pancakes. I imagine it would be fun to explore during the day.",217,visited
218,0,8, It was a happy day because there was so much variety and so much good food ,218,much
219,1,25,We went on New Year’s Day so only the food stalls and a few snack and clothing stalls were open. The oil stench was strong from all the mug bean pancakes and there are dozens of stalls selling pretty much the same thing but we were too I adventurous to sit down especially when we have just had lunch an hour before that. The last thing you want is to horde a couple of seats and not consume enough.,219,much
220,2,30,"I think it is the beat food market in South Korea!!! So much great food you need to try, I would recommend coming here more than one so you can try everything",220,much
221,3,41,We visited by subway station Jongno 5-ga.It is 50 metres from the station.There are lots of food stalls selling multiple local dishes.We chose a family run fish restaurant that was popular with local people.We had kimchi chilli and cabbage starters and spicy pollock roe stew which blew our heads off much to the amusement of the Koreans.We communicated in sign language.Luckily they sold cold beers.A great experience.,221,much
222,4,50,"Street food markets always represent the beating heart of a country. Here, in Gwangjang Market, you can find the true traditional korean food. There is a lot of attractive food; try as much as you can in order to have the most genuine experience possible!",222,much
223,5,52,worth a visit to check out the food. didn’t spend that much time here but my favourite stall was the kalguksu (knife-cut wheat flour noodles in soup) and mandu (dumplings) stall made famous by the netflix street food show (happy to report that it is worth the hype and the possible wait for seats as it’s now a hot spot for foreigners thanks to the show). it’s also a good place to shop for fabrics if that’s what you’re looking for!,223,much
224,6,63,"Went with my brother to have a good experience as seen online. One of the food stall owners was very pushy and persuaded us to sit down after saying she'd give us ""service"" (free food). We ate some and asked if we could take the rest of the food away as we wanted to leave quickly, still thinking it was ""service"". Also important to note I spoke Korean though I'm not 100% fluent. I was quite naive, and at this point she added more food that we didn't ask for. I then asked how much this would all be(as it was a lot for free food) and she told me it was 16,000won. I then felt pressured into paying because she purposefully gave us a lot of food without asking. The stall owner was very old and our Korean wasn't good enough to argue with her. My brother was also feeling sick. At the time, there were a lot of people as well as the weather being very rainy and humid, so we just wanted to get away as soon as possible. Make sure to be very firm with what exactly you want to eat and always ask straightaway as to how much the food will be or make sure that the food is still ""service"" if offered.",224,much
225,7,76,"5 sectors in this market: 1) food 2) clothing 3) Daily necessities 4) dried food and titbits n fruits 5) wet markets for seafood. Love the dumplings from one stall right at the end of the food alley. Many aunties are selling similar food but depending solely on each skill to attract patrons. The other alley are stalls selling korean costumes and modern clothings. You should bargain, but not too much. Another alley has stalls selling daily necessities, like towels, scrub towels, etc. And another alley has stalls selling the different types of titbits like seaweed cracker, seaweed, almonds. There is also another alley like wet market, selling seafood and dried fishes.",225,much
226,8,77,"We came here for lunch and entered on the textile entrance of the market. About halfway into the building is when we finally started to see the food stalls. The first stop was a fish cake stall where we ordered two, each W1000. Both came impaled on a stick along with a cup of broth. Both types of fish cakes were decent and the soup was flavorful.  We were still on the hunt for a good lunch spot when we came across a stand with a large photo of Netflix on it. It turned out to be one of the vendors, Yoonsun Cho, showcased on an episode of Street Food. It was food stall #70 and had one of the largest seating areas which was a stand-alone stall surrounding the cooking and prep areas compared to all the others we walked by. We had to wait about ten minutes before a bench opened to accommodate the whole family. During the interim we watched her make some of her hand cut noodles and prep a number of bowls. Everything we tried was very good from the kimchi mandu to the hand cut noodle and the cold buckwheat noodles (we ordered spicy but it didn’t pack much heat). Overall they ran a very efficient operation for the lines of people wanting to eat here and the food was reasonably priced at W5000 each for majority of the menu items.  There also was a mung bean fried cake vendor featured on Netflix but we were too full to give hers a try.  The market was crowded and together with all the frying the temperature got a little warm inside.",226,much
227,9,81,"The food here was great, I had the mung bean pancake. Apart from the food, this place is super crowded and the shops are pretty much the same shops you see all over the city.",227,much
228,10,85,"I came here for some souvenir shopping which was very successful, but my mind was blown by the food court. I wish I had been as careful as I was with the souvenir shops, not buying at the first store because the deeper I got into the food court the better looking the food got, but I was already full! The fried pancake filled with pork, sold right in the crux of the market was delicious. My daughter and I had fruit slushes out on the street side, but had we stayed toward the middle there were many more flavors available. Great atmosphere and great prices. Not much bargaining going on.",228,much
229,11,89,Good for street food but way too crowded.  The markets in Japan are so much better and well organized.  Worth the visit tho for the food. Try blood sausages and pig foot.,229,much
230,12,106,"The two markets I visited in Seoul were Namdaemun and Gwangjang, both on a Saturday. I enjoyed Gwangjang the most. It was more crowded, especially in the afternoon. The street food style eating is much better than Namdaemun. There is everything you could want. We ate bimbap and tteokbokki while seated on a heated bench; 3000 won each and generous. At another stall, we ate a honey pancake. Delicious! Walked around for a couple of hours, including across the street where there are many climbing gear shops. Expensive, but fun to browse. One even serves beer and coffee. Look for the one called “mygear”. Vas’s beer in a 16 oz glass is 3000 won. Coffee made to order. Very nice host. I would come back again and would recommend to friends.",230,much
231,13,120,"I like this place! You can try many local foods here with affordable price. My recommendation is Dakbal (boneless chicken feet) it’s VERY delicious! Ah, and a little bit spicy but not too much 😊",231,much
232,14,124,"My partner and I had an afternoon free while in Seoul, and after checking some possibilities decided that Gwangjang Market appeared to be within a decent walking distance from our hotel on the western edge of Myeongdong.  Using our trusty Google maps we set off... and what a journey that turned out to be. For some reason we found Google maps (normally very reliable wherever we travel...) tended to get a bit confused at times around Seoul...) to take us on a somewhat weird path to Gwangjang Market... down a variety of minor streets and laneways... on and on we walked, and walked, and walked... until FINALLY we located Gwangjang Market, and what we THOUGHT was a main entrance, off Cheonggyecheon-ro Street, so we entered.  It is an indoor market, BUT... all we could see were aisles and aisle of what seemed to be mainly fabric, bedding, manchester, linen etc. shops and stalls, AND... they were almost all closed! What a disappointment, after having followed Google for maybe 25 minutes around strange streets. This certainly is a large market, somewhat along the lines of Chatuchuk Market in Bangkok. We checked down various aisle/passageways/arcades, but just more of the same, and virtually nothing open. But they weren't the types of stalls/shops we thought we would find here anyway.  After several minutes of checking out various arcades, we were about to give up, when we decided to checkout way down the other end of a very long aisle of shops where there appeared to be some kind of a food shop open. And Hey Presto...!! Here was what we were looking for.  It turns out the Gwangjang Market is more huge than we thought, and that there are apparently two main areas. The first being the more commercial area that we had encountered (off Cheonggyecheon-ro Street), and then at the other end of this huge complex, AND... with its own main entrance off Dongho-ro Street, was the market we thought we were to be visiting. Lots of unique food stalls and street food, bric-a-brac, fruit and vegetables, a huge variety of drink and ice-cream shops and stalls etc. etc. This part of the market is a huge market in its own right. And this part of the market was VERY busy when we visited. It appears to be more popular with the locals, with families buying treats, food, ice-creams etc. for their children, tourists sampling the street foods etc.  From what we could gather, the more commercial part that we initially entered into is apparently only open certain hours or days of the week, whereas the part we now found ourselves in is apparently open every day. Eureka...! It wasn't a wasted day after all.  I love to sample street food items in whatever country I am visiting, so this section of Gwangjang Market certainly provided a wide variety of options.  Gwangjang Market is definitely worth a visit if you have a couple of hours to spare, excluding your travel time to get there. You could probably get away with an hour there, or you could easily stretch it out to at least two hours.  Oh... and regarding travel time... We departed Gwangjang Market via the Dongho-ro Street entrance, and THIS TIME Google maps presented us with a much more direct, and more obvious route back to our hotel, which we could have done in almost half the time on the outward journey... except that we dropped off in the Myeongdong shopping streets for another look around, and to get dinner.",232,much
233,15,142,"This enormous market is an absolute must visit when you’re in Seoul. The market sells goods and foods and this review will focus on the foods. First, it would be impossible to do this market justice by any single review. One could spend a month here and still not discover all that it offers. I was interested in trying Korean beef tatare. I found my way to “raw beef alley” and picked a place. The beef here is delivered each morning and is of the highest quality and freshness. I tried my dish with a chopped live baby octopus on top. Most westerners may balk at the dish when they see the chopped tentacles moving about on top of a mound of bright red raw beef. Break the egg yolk on top and dig in! I guarantee it will be one of the most delicious dishes you have ever tasted. If you eat sushi and like your steak rare, then it’s not much of a step to eat Korean beef tartare and live baby octopus.",233,much
234,16,145,If you don’t like being around a ton of busy people don’t go! It was fun and we saw so much! Plenty to eat and walking. It’s a must do.,234,much
235,17,146,"We came to Gwangjang Market for lunch & loved it so much that we came back for breakfast on our last day in Seoul. We had the gimbap and bindae-tteok/mungbean pancake that the market are famous for. Both were great, we especially loved the mungbean pancake, with it's crisp golden outside & soft inside. We also had kalguksu/knifecut noodle soup with mandu/dumplings. It was fantastic! Would recommend Gwangjang Market to anyone who visits Seoul.",235,much
236,18,159,"Lots of vendors selling fabrics, clothes and food. Pretty intense and overwhelming inside. Food stalls were all the same. Sellers were very pushy. If you stop to look, they automatically try to hand you a menu and make you sit. We had to keep on walking so that we wouldn’t feel pressured to buy, which didn’t allow us to focus much. Once we decided to stop at one of the stalls and try out the pancakes, they brought out 2 when we only wanted one so we ended up having to pay for both. Felt a little tricked because we’re foreigners. Wanted to look at fabrics, but every time we would stop to check them out, we would get harassed by the sellers and when we’d decide not to buy, they’d get upset and start becoming unfriendly. It got frustrating a bit. We did checked out one souvenir shop where the seller was a very nice sweet older man. Overall, it was an interesting place to see. I would still recommend it.",236,much
237,19,166,"Seriously, I really though Seoul is all about hiphop, high end, classy stuff, but after my week long stay in Seoul, i realized that Seoul is really rather people city than the classy nature I thought previously.  Gwangjang market is truly a gem of what like really living in Seoul like, and how they enjoy so much in here as the food is good, cheap and come in huge variety.  Please do come here early to start enjoying, as the crowd keep coming in endlessly...  Have fun, its worth visiting and is FREE to do so .. :D",237,much
238,20,170,"Huge market for foodstuffs, clothing and FOOD! Popularized by Runningman, celebrity chefs, and more, Gwangjang market gives a glimpse into what Korean food culture is like.  Simply put... so much food! Bring enough cash! ...skip the dumplings",238,much
239,21,179,"Loved this place. Sights sounds and smells really make you come alive. The food was the main attraction for ourselves and this is in the centre of the market. Make time however, to take in the fish, spice, kimchi and textile stores on route. There is a massive choice of places to eat, with each type of speciallity seeming to have the same location with different stall traders servicing the same option in each area. Prices are clearly shown and standard across the piece. Not as cheap as I expected but still much better than western prices. We chose to have just one type of dish (portion ) at each stall so we could try as many things as we could before getting full. Mung bean pancakes were our fav!4000 a portion. Bibimbap 5000 was really good. Fish cakes in a soup were nice at 3000. Sundae a blood sausage filled with spiced sweet rice were fantastic, they are served with cooked liver which reminded me of my child hood 6000. Bottled water is provided free - one central bottle from which you fill your own cup. Alternatively look for stores on the side selling Cass beer in small cans for 2000. Kimchi as usual was served complmentary. Didnt try any fish stuff as off to Busan later. Deffo a great place to try most of Koreas fantastic food in a great atmosphere.",239,much
240,22,180,"Big food market, crowded with a confusion of sights, sounds and smells. I was wandering from my hotel looking for somewhere to eat on a sunday evening when many surrounding restaurants were closed and suddenly came across this market with an over-abundance of choice of street food. Common format was to have a cooking stall at the front onto the street with some tables in a room behind. Sitting at the tables was a bit less frenetic. Not much english spoken, but got by fine with 'point and smile' as menus have pictures and an english title for each dish. A meal (a sort of half pancake, half omelette with green beans and seafood) and a beer was 16,000 Won. On a sunday evening I seemed to be the only tourist among thousands of people, many buying a take-away in metal foil containers. Going to the market for a desert of deep fried sweet pastry with a dipping cup of sugar also seemed very popular.",240,much
241,23,184,The market is very big full of street food and small restaurant. Visiting in the afternoon is very hot in summer. Visiting at night to taste the street food will be much more pleasant.,241,much
242,24,190,"This is probably the biggest and best food market according to the media, went there 1st thing in the morning, very disappointed. Lots of stalls but majority are the same food. Tried to cover each stall, unfortunately I couldn’t eat that much. Went there in winter, and the best thing was the seats were heated! Yes they were heated, how good was that for winter and an open space! But the food ... pretty average, nothing special. I was actually quite disappointed after my trip to Korea overall. I tried all the famous food I saw on the Korean drama, none of them were good. I was very keen on Korean food before, loved everything from the Korean restaurants here in Australia, but since I been there and tried it? I would say the Korean food which’s not from actual Korea is lot better. Korea is quite expensive compare to other Asian countries. Was there for half month and traveled from Seoul all the way down south to Jeju island, the only thing I felt good was the green tea waffle from Jeju island . So if u ever go on food trip, go to China, best food ever on the planet",242,much
243,25,193,"We heard great things about the market, went in the afternoon on a weekday. Lots of offer with loads of stalls but it’s all the same. Fish, vegetables and juices, or bedding. Depends what you like but I have been to much, much better markets unfortunately this one just wasn’t worth the train ride for us. If you like to take photos it’s a good spot I guess.",243,much
244,26,194,"Having seen the Gwangjang Market written up many places as somewhere you had to visit in Seoul, my family went for dinner. We were very disappointed as it was much more intimidating than expected. We had already been to many places to eat in Seoul and to various markets. Gwangjang was among the most frenetic, crowded and dirty of them. We were not inspired to eat there. Instead, we were more comfortable with the street food in Myeongdong. I'm sure this is an instance of a difference in Western and Asian sensibilities, but I feel that Western tourists should be made aware that Gwangjang is not like anything you would be used to in the West.",244,much
245,27,210,"visited this place around 5 pm and some of the textile shop already closed and replace with food street. However, not very much diversities - we only found dumplings, fried chinese style egg with pork and vegetables.....plenty of stall selling the same food",245,much
246,28,232,All the stalls seemed to be selling the same type of street food. Not much of a variety. Left the place after trying out some of the food and purchased some kimchi.,246,much
247,29,236,"Lots of food vendors option for you, taste is pretty much the same around here (it taste good) we didn't choose to sit at those vendors outside as there are too many people walking around and it bang our back. So we chose one of the restaurant with heater which we can rest and get warm with good food. They also have live octopus (Sanakji) at the Market, there is a shop located at the beginning of the street which i will not suggest you to go (sorry i forgotten the name, we went for the Sanakji randomly). Service is bad, there is no table for us and they ask us to sit outside with no proper table to eat, the octopus was stated 6000 won and they say they have, once we sat down they say that they don't have it. We felt cheated.",247,much
248,30,244,"Great place for Korean local foods. Lots of stalls all selling similar food items. Aside from that, not much is worth visiting and I believe most tourists come here just for the food, as we didn't see people checking out the stores that're lined around the whole market.",248,much
249,31,258,"Took the subway to this place. We enjoyed our visit here so much. We ate with the locals, we ordered Bibimbap rice , korean ramen and mandu and ate it in a crowded food stall where you sit side by side on a long bench. It was fun. We bought from every vendor we saw like the jap chae, mung bean cakes, gimbap, strawberries and rice juice. My daughter fancied the Korean made comforter and we ended up buying one. The korean ginseng is cheaper here so I bought some as well. If you are determined to buy yourself a hanbok better buy it here. They have different designs and sizes. Surprisingly, this market smells good and is not filthy for a fact that fresh and cooked food is sold at every corner. Our tummies and our shopping bags were full on our way home.",249,much
250,32,272,"Pretty much only came for the food. Many to choose from! I had to have the sundae, kimbap and bindaetok which were all amazing",250,much
251,33,287,"This is another well known traditional market but the goods offered are much the same as any other market. the real draw is the food which will be quite exotic to most - I saw ""drug octopus"" and ""Dog Meat Soup"" amongst the very big emphasis on seafood.",251,much
252,34,303,"Perfect for some late night food delicates, the usual market is open just till 8 pm, but the food stalls are open much longer...",252,much
253,35,308,"Though this is well-known to tourists, foods here aren't that touristic. As most visitors are aware of, the highlight of this market is to eat. And tourists can easily have dishes sitting next to common old generations of local people. Having lots of menus in open spaces, foreign visitors are going to enjoy watching and won't have much difficulties to pick what to try. Prices aren't high either. In addition, there are volunteers ready to help.",253,much
254,36,312,"your head will spin at the sheer amount of food options in this place! it's very much alive and buzzing at night, with tourists and locals alike. the lovely ahjummas will try to rival each other to get your attention, walk around to decide which one tickle your fancy. loved the kimbap, look for a stall in a corner with Running Man poster plastered on the wall :)",254,much
255,37,328,"I came to Gwangjang with a couple of friends in the height of summer (early July), and the atmosphere was everything you would expect from an Asian food market. It was sweltering with only the occasional fan; it was dense with people bustling by to get their fill of kimbap; and it was very local. The general sentiment was that you were one of only a handful of foreigners wandering the place, and the local ajummas (Korean old ladies) were constantly trying to herd you to sit down and partake in their delicious, sesame-infused offerings so that they could prove to other onlookers that they were tourist friendly.  Many of the workers and food purveyors spoke enough broken English for you to get your food and get it paid for without any problems, but it was kind of a moot point, because each little stall only had a handful of options, and they usually had their dishes set out so you could just point and ask for an order. There were little stalls that specialized in kimbap (some offer a tuna version, so just ask for ""cheum chi"" kimbap if you are tired of the garden variety), others ""japchae"" (Korean cold glass noodles with veggies), and others Korean potato pancakes with leeks (and a scrumptious onion sauce that you should ask for double portions of).  Overall, the food was good and some of the food purveyors were really friendly, but others weren't. I made the idiotic mistake of forgetting to ask a stall owner how much a handful of mandu (Korean dumplings) was before the lady plopped them into the steamer. She told me afterwards that they were $5 (the standard street price is between $1-2). Luckily, she was sulking about something and forgot to get the mandu back out of the boiling water while I was eating the rest of my meal, so I left just after I finished my other entree. She could overcharge another customer for those later.  Ladies like that are usually the exception. But, it's Seoul. It's fast paced, and people are churning out thousands of customers every Saturday night. It's not a perfect experience, it's just an experience. Sure, there are flies buzzing over some of the dishes, but this is what you're paying for. You could easily buy kimbap in a convenience store, or you could get the local atmosphere and eat your Korean pancake awkwardly while sitting over a plastic stool made for a toddler, surrounded by heaps of trash and excitable scads of locals. Just head over to Gwangjang.",255,much
256,38,363,"So much food to choose from. You can eat with the locals and it's cheap as well compared to other places. There is limited seating if you go during busy times. We mainly went to eat but saw the market stalls, and we did get lost but was so glad we found the food stalls.",256,much
