,index,Unnamed: 0,서울대공원부정단어리뷰,index,단어
399,26,325,"Seoul has a few royal palaces. Changdeokgung was in use far into the 20th century. The thing with these palaces is; once you have seen one, you have pretty much seen them all. When you visit Seoul for the first time I certainly wouldn’t recommend to go see all palaces. One, two max, is more than enough. Changdeokgung is perfect for a quiet stroll on a lazy Sunday afternoon. From the back gate you can walk straight into Changgyeonggung palace. These two palaces are a haven of peace in busy Seoul. Enjoy.",399,much
400,27,327,"Wonderful palace with much to see and do, and with a multitude of photo opportunities. Beautifully kept grounds.",400,much
401,28,329,"You need to go with the free guided tour they provided, otherwise I don’t think you will enjoy it that much. The structure looks practically the same and there are so many small doors leading to small streets that you may get lost in it. But I like this one better than the gyeongbokgung, maybe because not so many people visiting it so not that crowded, you can really enjoy the scenery and imagine how the life’s like there when it’s still used by the royal family.",401,much
402,29,346,"I like this much better than Gyeongbokgung, especially because of the Secret Garden tour. And I think it's just the right size to walk around and appreciate each structure.",402,much
403,30,351,"Changdeokgung Palace was my favorite palace visited on my trip to Seoul. I was here later in the day after visiting Gyeongbokgung and it was far less crowded and more peaceful. The scale is much smaller, but prettier I think. Many of the buildings here were open for display, so you can see what the rooms looked like. There are so many buildings and small paths to walk around here, you can get lost. I did not do the private gardens, I will keep that for next time. The entrance price was cheap and this palace was easy to get to. If you don't have time to visit all the palaces, I recommend visiting Changdeokgung Palace.",403,much
404,31,369,Need to spend a few hours to take it all in. To see how the rulers in every society have lived so much better than everyone else is very telling. Pretty sure I could have be a really good ruler.,404,much
405,32,376,"though smaller than its main sister, the Gyeongbok Palace, Changdeok Palace can hold its own. In fact, I'd much prefer Changdeok due to its size (smaller palace ground) but no less beautiful and intricate. It also has Secret Garden palace (you need extra ticket to get in, famed for its beautiful ground and garden). With Changdeok, you got to see buildings and its functionality, its architecture and also history (progression). The colorful walls and ceilings are such a wonder, the neat design of the buildings are a marvel in itself. It's worth a visit for palace, architecture, and historical geek. You can definitely take great pictures in the compound, because there are many great spots to shoot.",405,much
406,33,384,The English tour guide was excellent and made the visit so much better. Worth a visit. Wish I had taken time out for the secret garden guided tour too.,406,much
407,34,391,"There's so much to do and see here as inside there are also entrances to Changyeonggung Palace and the Secret Garden Tour. The architecture of this complex is so outstanding that it was inscribed on the UNESCO World Cultural Heritage List in 1997. Also, I'd highly, highly recommend the Secret Garden Tour, just make sure you get there early enough because there are limited tickets available for each time slot.",407,much
408,35,397,"Not much to see. Buildings from yesterday, almost nothing is original, everything rebuilt in the last years... it is just worthed because what happened arround there... no interest",408,much
409,36,438,"The palace is somewhat small, as the building are all rebuilt to resembles the original structure, looks too good order to be a 600 year old historical site. However, it’s a good mock up to know the history of Korea. A small palace, not really too much to see. King’s life looks boring.",409,much
410,37,445,We love the beauty of all palaces. Hanbok costume brought us back in times. Beautiful set up & we had so much fun there.,410,much
411,38,446,"entrance fee: 3,000 won for entering Changdeokgung Palace (free if dress up in Hanbok); another 5,000 won for entering Secret Garden, booking may be required.  No regret if you cannot enter the Secret Garden due to full booking in summer. Landscape and scenery are nothing special there. It was very humid in July when I went there. But I believe its scenery would be very beautiful when maples blossom in fall.  In general, the buildings of Changdeokgung Palace outside Secret Garden are much better than those in Gyeongbokgung Palace.",411,much
412,39,457,"My mother and I did a secret garden tool of the palace. It was not that great.  The tour was in Chinese since my mother only speaks chinese. It was a free tour offered by the park. The group was about 30 people with some family with young children and seniors.  The tourist guide was not good at all. Her Chinese was not clear, so most of the time we could not understand her. The garden itself is also not what we expected. It's not a botanic garden with flowers and plants, rather it's a big wooded area with natural trees on hills up and down. There were few residence halls here and there. So really not much to see. The guide walked very fast and never bother to check on anybody. It was like a hiking trip with climbing up and downs. The last draw was that the guide lead the group to an almost vertical up stairs in the bushes and just went up without asking anybody if they could do it. I would not risk my mother breakkng her leg gojng up there. So, with some other families with young children we had to look around to find another way out. It was totally unprofessional! We went to see other parts of the palace and didn't find the impressive. All the big halls have tall stairs to climb, so not easy for elderly.  I don't recommend the secret garden tool. Especially if you are not fit for hiking.",412,much
413,40,460,"This royal complex including the palace and surroundings definitely worths a visit. It is representative of korean imperial period, but it is much smaller and simpler than their chinese counterparts.",413,much
414,41,464,"small palace , not much things to see when compare to China Palace. not worth to go as need to pay entrance fees.",414,much
415,42,489,We walk here from City Hall where we were staying. The main entrance is now opened as I remember that it was under reconstruction then. There were guards doing sentry duties and they attracted much photo session. I was delighted to be granted free access being a 'Senior Citizen'. It's the usual visual to see how royalty live in the past. Lots of ground to cover as the site is huge. Highlight for me is to see a lot of folks wearing traditional Korean costume. And many were foreigners renting and wearing them. I said hello to a group of students from Indonesia dressed in the hanboks. I greet them in Bahasa which surprised them.,415,much
416,43,495,"I think if you visit Seoul, you have to go to one of the palaces. We went on a busy, sunny, weekend and it was very enjoyable. There's lots of places to walk around, and it's much different from the palaces and castles back home.  Rent a hanbok!!! There're loads of places nearby, very reasonably priced, and it makes the whole experience more fun. Also, free entry if you do so.  Whilst here we were approached by people (I want to say high school students?) who asked us to vote on things we liked about Korea. No idea why they were doing this, but it was fun to speak to new people. Also a lot of people taking pictures for each other.",416,much
417,44,502,"Although I very much appreciated the chance to see the heritage sites, there is too much concrete re-working for it to feel totally authentic.",417,much
418,45,504,"I think if you have done much travelling in Asia this site may not live up to expectations. Yes, the grounds are huge but there isn’t really a lot to see. There are very few building that are open, and most that are aren’t terribly ornate. You walk around and look at the exterior of the building with the doors all closed and all the mini complexes have the same architecture. It becomes rather repetitive. I don’t feel like you need to spend too much exploring every corner of the palace, hit the highlights and move on. The Folk Museum you can access for free is probably the best part, very informative on Korean culture. Keep you ticket stub for re entry to the palace grounds.",418,much
419,46,518,We love it so much. Especially ceremony of guards must to see. This palace have a colourfull nature!,419,much
420,47,522,"This is much better to take pictures rather than the main palace. The building here has more character and not that many tourists. You have to go here early in the morning to enjoy the place without too much tourists. Btw, I'm just lucky this is walking distance to my accommodation. 😍😍😍",420,much
421,48,524,"Take a couple photos from the outside, peer into the dark rooms but many you can't enter. Tour the garden which is just azaleas and ponds. Not much to recommend it as special",421,much
422,49,529,"I happened to be staying down the street from this palace so I walked over there on a Tuesday and happened upon the English seaking tour. I also rented the sudio tour but the live (free) tour was so much better. Given that it was weekday, the group was not huge (30?) and the guide was really great at making sure we all kept up and heard what she told us aboutt he palace, the symbolism and the lives of the Korean royals. Definitely a must-do on a visit to Seoul!",422,much
423,50,535,"If you ever visit Korea especially Seoul. and plan to have a sightseeing their palaces. you can buy a package for only 10,000 KRW for enter 4 different palaces and you manage to get Secret Garden ticket in changdeokgung palace. They sell separately for secret garden ticket and palace entrance ticket. for me its pretty good deal. I dont have to queue for bought entrance ticket for each palace I want to. Changdeokgung is massive palace, but maybe not as big as Gyeongbokgung. But in this palace there is a secret garden that can only be enter in certain time. and must be guided. it even got secured by 2 security personel. I got here only 2 hours before closed. So I didn't get much around the palace itself. We straight to secret garden entrace, and thank god the guide wasn't there yet. after the guide arrived we enter the secret garden. don't worry the guide was speaking english, also there is a chinese tour for certain time.  the guide told us that Secret Garden can only be enter by the king himself, other people can enter this side of the palace only by king permission.  so its truly a privileges for us to enter this secret garden. the garden is very much preservative and I can see why you can only enter in certain time and with personal guide.  Its like went inside another world, its not like seoul.. when you enter you can only feel peace. the air is different, even though the city just right upon you.  I just want to stay there as long as I could. But I could not because the guide only give us 10-15 minutes spare time for each site we visit. wear a nice and comfy shoes because the walk can take for 1-1,5 hours. and there quite few hills. my friend just went under surgeries last month and can't take the hills very well. security guard was nice and keeping her a company when we continue our tour.  for me if you visit seoul and have extra time. do visit this palace and secret garden for certain.",423,much
424,51,560,"I dont like this place , it wasnt that much intresting to me , all of the palace had same looking and we cant go inside a rooms , dosnt have too much furniture In all i dont like there only one thing was intresting to me, other tourist wear treditional dress and i liked that",424,much
425,52,566,"This is the largest palace in Seoul but less crowded, and much more interesting. Well preserved, more original buildings, very large with the gardens. Recommended",425,much
426,53,584,"Not quite as grand or beautiful as its neighbor to the west (Gyeongbokgung), this palace nevertheless boasts its own charms and serene architecture. For example, it does offer a bit more history and authenticity as it is quite a bit older than the other palace which was only recently rebuilt. A major part of the palace are the hidden gardens which were closed when we were there. I can imagine how spectacular those would be on a beautiful day and how much they would add to the experience.",426,much
427,54,602,"Changdeokgung Palace is one of the two largest and most visited palaces in Seoul. They are similar in many ways - well-preserved, beautiful, with extensive grounds and many buildings to explore - but Changdeokgung has much larger grounds, which you can tour if you have a special ticket. When you first arrive, you can buy an entrance ticket to the palace, and at the same time can ask for an entry ticket to the ""Secret Garden."" This allows you entry at a specified time but doesn't cost anything extra. I've gone twice and once they just let us in at that time and we were free to wander at will. The second time, there was an English-speaking tour guide who showed us a few of the most important sights within the garden. It is amazing how quickly you feel immersed in nature, even though you know you are in the center of a bustling city. It is so quiet and serene - just the thing when city life gets too overwhelming. Definitely wear your walking shoes - the paths are smooth and wide, but the garden is very large and hilly so it requires a bit of stamina to see it all. Young children or anyone with limited mobility will find it tough to see the whole thing.",427,much
428,55,608,"the palace is quite lovely, and would probably be much nicer in the spring, or summer when plants are in bloom. as for the winter visit, there was a lot of large open space, so the wind was blowing, and the temperature quite low. the buildings themselves are lovely. you cannot enter any of them, you just stand at the top of the steps ( 3-5 steps usually) and look into the buildings. however i did start to watch a movie on the flight home called ""the king's case note"" ( by coincidence) and it was filmed inside the actual buildings of the palace, so i got a really good idea of how the king would have lived, and what it would have looked like many years ago!",428,much
429,56,624,"I have seen places like this on television but I did not really know the scale as to these were built. It was very interesting to see such an ancient place with so much history. Wheh I was there the tour guide told us that there are usually a lot more people visiting the site but for some reason, the Chinese government put a travel ban on SK. All in all a cool place. Make sure to have some comfy shoes as the walkways are a little rough but apparently for good reason, as your tour guide will explain.",429,much
430,57,627,"Nicely preserved/renovated buildings, impressive from the outside but not too much left inside. While you are free to walk around in the palace grounds, the Secret Garden can only be visited with a guided tour (5000 W, ca 80 mind, 2-3 English language tours per day). Various ponds, landscaped gardens and side buildings. Our guide was knowledgeable and spoke very good English. Recommended tour even in Winter.",430,much
431,58,629,"UNESCO registered Changdeok Palace as a World Heritage site. This proves so much. Garden tour is given exclusively, but, very easy to make a reservation. And I'm deadly serious, YOU SHOULD GO THERE. Each seasons has different colors and different points of attraction.",431,much
432,59,648,Spring and fall is the best season for visiting here. Especially the secret garden is a real hidden gem of seoul. Recommend booking in ad. Otherwise you will have to test ur luck! I waited 30 minutes in line and lucky to buy last tickets for 15:30 in the morning :) but it totally worth my waiting I was touched by my city. So much history in it and such a beautiful garden. It is different style from China and Japan. Focus on nature itself no artificial no frills very natural! It calms my mind!,432,much
433,60,650,"As far as palace goes, I very much prefer the much grander Gyeongbokgung Palace. But this palace has something that draws you in the moment you step in the secret garden (you have to take a tour for this). My guide is amazing and you can almost imagine the royalties walking the path towards the secret garden for some R&R. The fall colours make the place even more magical than the name suggests, making you wish you have a secret garden of your own too.",433,much
434,61,654,I would definitely recommend you dress the part when visiting the palaces around Seoul. It's a great place to check out the history of Korea and immerse yourself in the Korean culture. It's so much fun to dress up with your friends and take pictures. If your going to rent a hanbok (traditional Korean attire) I would plan to do it for more than two hours so you're not restricted especially if you like exploring and taking pictures.,434,much
435,62,689,We kept our visit of Changdeokgung Palace rather short since there is not much to see. The buildings are scattered in a rather large area. There are no detailed explanations about the life in the palace and the purpose of the different buildings. The gardens are pretty unkempt. Been there done that. If you're nearby have a look.,435,much
436,63,699,"Very interesting site, much of it purposefully left unrestored. Large site, the tour guide stated the grounds covered 110 acres. Make sure you have comfy shoes and are prepared for a lot of walking. If you take to Secret Garden tour, be prepared for some fairly steep grades. It’s definitely not for mobility challenged individuals. One of the members on the tour dragged around luggage for the entire tour. If you take luggage to the tour, do yourself and others the courtesy of storing your bags in a locker at a subway or rail station before you go here.",436,much
437,64,708,"This is a palace that was constructed around 1400 during the Joseon Dynasty. The palace has an impressive gate way which is welcoming and peaceful, also provides an insight into Korean architecture. It is an expansive compound with several structures, Kings council hall, residence, Queens residence, government offices, ornate ceilings, secret garden etc. So there is a lot of walking but not much climbing. It gives a glimpse into the Korean history and way of life. One thing that you take way after visiting the palace is iits harmony with nature.",437,much
438,65,712,"Spent a long day exploring this vast complex great walk and really enjoyed the Museum so much to see, fascinating insight to Korean Culture",438,much
439,66,730,"I was really looking forward to visiting Huwon (secret garden), but I found the tour to be stifling. You can only visit Huwon by tour and there are strict rules to stick with your tour group of 40-50 people so you can't explore by yourself and there's always tons of people milling around--definitely makes for a less-than-peaceful experience. Also, Huwon was pretty, but not breathtakingly beautiful--at least not in the summer. All said, I don't think you'd be missing out on too much if you only visited Gyeongbokgung and skipped Changdeokgung.",439,much
440,67,733,If you're going to select one palace - this is the one.  Many different buildings in this palace area - all with slight differences to suit its purpose. Definitely do the Secret Garden tour - so much lush greenery and a very scenic/peaceful walk through the garden - I would have loved a study/library in a garden growing up!  Look up the tour times before you arrive to make the most of your trip. A few cafes and coffee places across the road from the Palace once you're done with your trip.,440,much
441,68,738,"If you have been in Asia a bit like China, Vietnam...you may feel disappointed. The whole complex is rebuilt so not much impression . The good point is the great museum inside",441,much
442,69,741,"The palace compound is well preserved so it is not too much of a stretch of the imagination to visualise life for the royals and for those living behind the scenes. I got there not long after opening so was able to explore in peace and relative solitude...(before the tour groups)! While you can not enter any of the buildings, it is certainly worth a couple of hours visit. It is also easy to visit Changgyeonggung Palace as you can enter this site from the Changdeokgung Palace grounds.",442,much
443,70,766,It is a very large area. Apart from the buildings there is not that much to see. The grounds are very serene and well kept.,443,much
444,71,778,Beautiful palace in the central of Seoul.... peaceful... Good for taking pictures. cheap entrance fees... not much crowded... mostly kids from school... 1 hour is enough to explore... been to all palace in Seoul... all looks similar... so its better to visit any 2 palace instead of visiting all palaces.,444,much
445,72,788,"Unimpressive palace that looks like a newly built movie set. The gardens are also boring and lacked imagination. Have seen much better and memorable historical sites at other Asian countries than this. e.g. Japan. If you don't have much time in Seoul, can skip this.",445,much
446,73,795,"This was the only palace I had time to tour while in Seoul, but I was grateful for the opportunity. There is so much symbolism to the architecture and furnishings that I would have been oblivious to without a guide. Also, learning how the multiple palaces in Seoul relate to each other was a fascinating lesson. This was an impressive visit!",446,much
447,74,816,"the secret garden stuff is amazing and enjoyable, but other than that everything is pretty much the same as gyeongbokgung, cultural palace. i do prefer the gyeongbokgung but the secret garden stuff is worth it.  and also less people wearing hanbok (other alternative to wear hanbok and take a picture of urself)",447,much
448,75,830,"I had a literal 24 hours in Seoul on a stopover and I was able to tour this beautiful palace with a local friend. The English tour was very informative and I learnt so much about what life would have been like at the palace throughout the ages! The architecture is gorgeous and the interior paintwork is like a mosaic of colour. I didn't have time to go into the secret garden, plus it was the middle of winter, but it was a lovely morning, well spent. They had a useful luggage storage locker facility, which was good as I was hauling at lot of gear.  I fully recommend visiting the palace if you are staying in Seoul, whether for a ridiculously short time like I was or for a longer time.",448,much
449,76,837,"I don't know too much about Korea but this palace compound was built in 1405 so it's well over 600 years old. Interesting to see this in the center of Seoul with all the traffic and other more modern buildings. To be honest, after visiting the Forbidden City in Beijing, any other Asian palace pales in comparison. It was still interesting to travel into Seoul to see it.",449,much
450,77,853,"There is much history here on these grounds! Changing of the guard was amazing and very colorful! The Korean Folk museum was very interesting to spend a few hours out of the hot sun! Beautiful gardens, ponds, and well manicured trees and shrubs! Fantastic background for professional looking photos!",450,much
451,78,863,"It was wonderful place especially in spring! I can see a Korean palace with beautiful sky in harmony. Actually I considered to visit Gyeongbokgung or Changdeokgung just befort a day of visit. But I'm sure Changdeokgung is better because I've heard several comments about Gyeonbokgung that there are too much people to enjoy that place. However Changdeokgung is good enough to enjoy the gung with nice weather, beautiful building and so on. And I recommend to use an application the ""Real, Changdeokgung"" which guides you based on your location. It is very helpful to tour Changdeokgung. Alwasy it's true that ""Your knowledge determines your insight."" At that point, it was awesome and to wonderful application to visit Changdeokgung.",451,much
452,79,870,"Changdoekgung is by far the best preserved palace in Seoul. While Gyeongbukgung is more famous, it has been altered more. I suggest you take the English speaking tour for your 1st visit, there are usually 2 or more a day. The tour takes you through the grounds and into a couple of the buildings, but more importantly takes you too the Hidden Gardens, ponds, and summer retreat palace buildings. Korean landscaping is much more natural than other gardens.  If you only have a couple days in Seoul, I put this high on the list of places to go. It is in central Seoul and close to Gyeongboekgung, Insadong, City Hall, Myeongdong, and Namdaenum.",452,much
453,80,875,The palace was only 10-15 minutes on foot from Anguk subway station. It might be the most beautiful one in Seoul. The cherry blossom was everywhere in the palace at the time we were visiting it. Walking around it might take less than an hour but we decided to slowly do so with resting and feeling the breeze of history blowing on us. So much enjoyful and peaceful!,453,much
454,81,888,"I appreciate Korean Palaces so much because it shows how much they treasure their history. It was well preserved and strictly kept clean, and thus it has become a highly respected place. I wish the Philippines valued its history as much as Koreans did. :(",454,much
455,82,896,"This Palace is very similar to the Gyeonbokgung Palace, but much smaller. If you are short on time I would go to the Gyeonbokgung Palace. An hour would be enough to see the entire place.",455,much
456,83,905,"The place reminds me of the forbidden palace in Beijing. However, the place is much simpler and smaller.  I'd still say it's a place you must visit on your first trip to Seoul.",456,much
457,84,922,"I went in March and in the fall. I preferred it much more in the fall with the colorful leaves. This time around, it was deserted and quite sad looking. I also went to the Secret Garden and did not enjoy it during March. Go there in the spring, summer or fall. Don't waste your time and money in the pre-spring season.",457,much
458,85,936,"This palace is much smaller than Gyeong Bok palace, but you will definately get a more out of this gem. Changdeok Palace has a garden that is only accesible through tour groups formed at the tocket booth. It is unnecessary to make reservaions if you are in a party under four, they offer walking tours in English, Chinese and Japanese. The royal garden is full of ancient trees, beautiful architecture and landscaping that is particular to the Korean culture, it is less tended and more close to a forest than a typical western garden. Don't hesitate to go on this tour as it is worth your money and time!",458,much
459,86,952,"This palace has much to explore, almost every corner has a magical photo opportunity! Especially with all the pretty girls wearing their traditional clothes. Many are more than happy to pose for you, if you ask nicely! We spent around 3 hours walking around all the small buildings and stopped for coffee in the cafe on the grounds, (decent coffee, not overpriced at 3500won).",459,much
460,87,955,"You can't miss this place. Make sure you go there with lots of time (i would say at least 3hours) to explore the area. And please wear comfartable clothes and shoes because you will be walking a LOT. Paying for the guided tour is important for you to learn a lot the local history. Take time to choose a quiet spot, sit down and observe Korea people who goes there. You would be amazed how much you can learn by observing the way they interact with each other, how they respect their culture and people. I was truly amazed!!!",460,much
461,88,968,"We had an excellent afternoon including a secret garden tour. Without the tour I think it would be hard to enjoy or learn much during a visit, but the information and history provided by the guide during our 75 minute tour were really interesting and nice. Perhaps the group size was bigger than it should have been, but anyway it was a nice afternoon and without the tour it would have been a big disappointment.",461,much
462,89,986,"The palace could be more beautiful during fall, but I visited in winter so it looked the same with other palaces. We booked the huwon garden tour, and again, the tour guide said that the garden was much more beautiful during fall. In winter, it is all snow and frozen ponds. It was nice to hear the tour guide leading us through history, though.",462,much
463,90,997,"Highly recommended for a visit. This huge Palace complex is a fine example of Korean historical architecture and culture. The grounds were stunning, particularly in Autumn - it's a photograper's dream, particularly with the young local people dressed in traditional dress ( a lovely, popular current trend). Very reasonable entrance fee and so much to see there.",463,much
464,91,1006,This palace is neat to look around...not much on display but the area is nice with some fantastic scenery. Whilst there we learned that it is in the process if being rebuilt and so not much of it at all is actually historic.,464,much
465,92,1009,The size of the Palace is average but the buildings are quite well maintained . The secret garden though not much to be seen but can see that it was once quite a beautiful one.,465,much
466,93,1018,"Tip: You can book the secret garden tour a week in advance (I suggest you do so as it's limited to 100 per slot). The English tour starts at 11.30am.  Be at the palace early to roam around and join the 10.30 General Tour (English) around the palace grounds. You will still make it for the 11.30am secret garden tour which takes 1.5 hours.  Following the tours make it so much easier to appreciate and understand the stories behind the buildings. You can either choose to get off Jongno 3 ga station (exit 6) or Anguk station (exit 3) depending on where you stay.  We got the Royal Palace Pass which is 10,000 won and allows us entry to 4 palaces (including Gyeongbokgung) and the Jongmyo Royal Shrine.",466,much
467,94,1022,"You must visit at least one Palace in Korea, once you have done one, well they are pretty much the same and well worth the visit.",467,much
468,95,1042,"I enjoyed this Palace very much, it was a sprawling beautiful location. We missed the cut off for going into the garden, but I will just have to go again. It's very affordable, especially if you get the special discount for the multiple locations!",468,much
469,96,1049,"We bought tickets for this palace along with tickets for the secret garden tour. Unfortunately, the tour guide for the secret garden had somewhat stilted English (and was thus a bit difficult to understand) and the tour was quite boring, so we just ventured out on our own after a while.  The palace is humongous so be prepared for a very long walk. Also note there really isn't much food you can purchase within the palace itself except for some drinks, so be prepared for that as well.  The palace does get a bit repetitive at times, although the nicely manicured grounds do make up for it.",469,much
470,97,1060,"So much into Korean royalty history. So interesting to see the King's palace and the Queen's palace, how they rule and what their restrictions are. The architecture and very detailed designs of the palace are impressive. They have maintained these sites so well without altering the original set-up. When you're in Seoul, at least visit one of these heritage sites. This requires lots of walking and climbing of stairs. You need need to be fit though but good walking tour.",470,much
471,98,1067,"Very attractive palace buildings with interesting architecture and interiors making a pleasant change from temple visiting. But don't expect to have the place to yourself. It was very busy, but this added to the character as many were in national costumes. Due to time restraints we were not able to visit the secret garden, which is a shame as photos we have seen make it look well worth visiting too. Would recommend having a local guide to make the most of your visit as there is much to understand.",471,much
472,99,1084,Part of the tour was a visit to Changdeokung Palace. Its design is not as detailed and intricate as that of Gyeongbokgung. It is much simpler and there were few people who visited this palace. Considered as Changdeokgung Palace was recognized as a World Cultural Heritage site by the UNESCO World Cultural Heritage Committee.,472,much
473,100,1103,"We went to Seoul in June, it was quite hot, I had high expectations about Seoul but so far it was just an average trip that didn't have much attraction. We went to Changdeokgung Palace. I like places with history and story attached to it. I enjoyed the food but didn't love it. I guess enjoying/loving your travel will depend on the places that you go. So maybe next time I will try the outskirts of Seoul.",473,much
474,101,1106,Changdeokgung is a popular tourist spot. Its Secret Garden is hotly sought after in autumn; booking of entry for the Secret Garden of Changdeokgung is via internet (6 days in advance) and all the places will be taken up within an hour or so (booking starting at 10:00 local time). Changdeokgung itself is quite typical but the Secret Garden looks more ancient and has retained much of the original character (despite the re-built). It is a delight to visit the Secret Garden to experience the absolute tranquility and beauty of an ancient garden.,474,much
475,102,1122,"The exterior is not as spacious and grand as Gueongbokgung. However, it's a prettier palace with more trees and a mysterious feel. Go visit the secret garden for a stroll (5000Won per entry) We had a great time enjoying the scenery and breeze inside. There are slopes and much steps at the end of the walk and not suitable for person with walking inconvenience.",475,much
476,103,1129,"It's 3,000W to get in then another 5,000W for the secret garden tour. A nice bunch of buildings but to be honest A LOT of it is inaccessible (you can only look from the outside), there isn't too much in between (the grounds feel sparse), and of course so little of it is original. A huge number of people come here each day so I wouldn't call it peaceful but an ok place to visit if it's the only palace you go to while in Seoul.",476,much
477,104,1132,"I visited on a Wednesday. Contrary to the information in some other reviews, there are many secret garden tours available, including 4 per day in English (this depends on the time of year; see the palace website for full details). Currently, the tours take 200 people instead of the palace website stated 100, this may have been due to Chinese National Day. 50 tickets can be booked ahead and the rest are claimed at the palace. I was able to purchase tickets at 11:15 for the 11:30 tour.  As for the palace itself, very nice and the layout is very different from palaces I've seen before. While some of the layout is perpendicular building and walkway placement, much of it is off at odd angles to meld seamlessly with the natural terrain. This was a nice contrast to the forbidden city in Beijing. The garden tour is definitely worth the time (90 minutes). The tour guide has some useful information and the tour group quickly dwindles to a reasonable size, but you're free to leave the tour guide from the start if you like to do your own thing.",477,much
478,105,1135,"Was expecting more I guess, but the Secret garden is really just a park, not much of a garden. Didn't find it worth the time.",478,much
479,106,1168,"My first time to visit Korea's palace and it was amazing. We took a lot of pictures at the entrance as there was some men who wearing the tradition Korean customs. It was a pity that we didn't spend much time at the palace and wish to try the Korean customs. We also didn't have time to visit the secret garden. For me, I will visit this palace next time.",479,much
480,107,1171,"You need to arrive fairly early if you want to do the secret garden tour after the palace tour. English-speaking guides take the tour around the palace at 10.30am and the secret garden tour kicks off at 11.30am. We turned up a bit late so although we had the palace tour, the garden tour was sold out and we had to wait until 1.30pm for that. Luckily our hotel was very near so we nipped back there as there isn't really another two hours of activity once you have toured the palace. The talk was very good at giving an insight into court life, meaning when we later went to Gyeongbokgung Palace we didn't feel it necessary to join a guided tour. Word of warning to the infirm, the garden tour has some quite steep climbs and quite a lot of older and more overweight vistors found the pace a bit intense, especially in the heat. It's also worth buying the four-palace pass if you intend to visit all the palaces in Seoul. We only did these two, but I'd recommend them both. Gyeongbokgung is much bigger and also contains two fantastic museums. A real must visit.",480,much
481,108,1175,"I enjoyed visiting this gorgeous palace. It has so much architecture and history! The day we went was free entrance and we only had to pay for the English-guided garden tour which lasted an hour. When visiting you can see some Koreans dressed in traditional clothes. It can be very humid and hot so stay hydrated! Also, you can take beautiful pictures so I recommend bringing your best camera. Highly recommended if you are in the area!!!",481,much
482,109,1177,"Changdeokgung Palace is set within a large park in Jongno-gu in Seoul. It is one of the “Five Grand Palaces” built by the kings during the Joseon Dynasty. And as such, it was the principal palace for many of the Joseon kings and a 600-year-old UNESCO World Heritage Site.  We were here for a visit as part of our full day city tour. We arrived at around 9.30am and stayed there for slightly over an hour. It was not crowded when we arrived (perhaps it was still early) and our admission fees had been included in our package tour. But I understand that the admission fee is 3,000 won per adult.  The palace ground was massive, with many ""interlinked"" palace buildings from one to another with a big open compound. Of course what was interesting was the ancient style of architectural design and to some extent, similar to the Chinese style. According to our guide, both ancient China and Korea were good allies and thus the country had some influences from the Chinese culture. (in fact, on the roof top of some buildings were designs of the Chinese classic novel, Journey to the West, with the Monkey God, the Tripitaka Master etc, cool!)  Maintenance and conservation work of the buildings had been done here by the city authorities. So we walked from one building to another, with some being able to enter or taking a look from outside on the interior structure of the palaces, such as the King's chair and office, paintings etc!  Along the way, we also saw some people wearing the traditional Korean Hanbok costumes, very nice, colourful and lovely~ And you are keen, you can try them out too!  As we need to visit several attractions in our tour, we were not able to stay to visit the Secret Gardens which according to our guide, was very beautiful and nice!  For us, the visit here was generally fine and interesting to learn about the ancient culture of Korea though we would love to see more like in Gyeongbukgung Palace. Weather was very sunny and warm and do remember to bring along an umbrella, hat and drinking water.  Well, if you are planning to visit some palaces in your trip here, Changdeokgung Palace is also a good option besides the Gyeongbukgung, though the latter has much more to see, besides the buildings and gardens, bigger, there is also an ancient ""change of guard"" ceremony.  But do take note that the former is closed on Mondays and the latter is closed on Tuesdays!",482,much
483,110,1179,"It is a very charming place, the little lake with white water lily. Well maintained place. You have chance to try their traditional dress for photo as well which was fun. I love the architect of this place very much",483,much
484,111,1183,"You wont need too much time here , just a overall look not more than 30 minutes. This is the most important sign of seoul when you visit . Great place for history lovers. You can also find some tour leaders to receive detailed information.",484,much
485,112,1187,"We spent hours walking around to see where the King lived and where his wife lived, etc.! Beautiful architecture, but no furniture to mention or much else.",485,much
486,113,1188,"This palace is really underrated for its beauty. During my second visit to Korea, I went to Changdeokgung and realised that it was so much more beautiful than Gyeongbukgong. Also, It was much better to take pictures/hanbok photos as it is less crowded. I missed out on the secret garden because of itinerary constraints but I would urge people to visit the garden during their visit because it is magnificent.",486,much
487,114,1194,Overall i find the Palace in Korea a bit too boring.Is all a shell other than that nothing much to see and everything thing looks the same. Is a shame when you look into the room is either empty or pretty dull. You want to see the richness of it during those days.I reacon they cold do much better. Only highlight i got was the delicious cold Citroen Tea you can buy at the giftshop.That was a really nice drink freshly made lemon tea with pieces of preserved lemons. Loved it.,487,much
488,115,1200,"We came here because the other bigger palace was closed on Tuesday. It was okay, nothing too special in my opinion. But the architect was interesting. It's 3000 won entrance fee and you have to pay extra for the secret garden, which I think is what everyone wants to see. It's another 2000 won and you can only go as part of a guided tour. There is not much shade so it's pretty hot on a summer's day.  Bukchon Village and Insadong Street are close by.",488,much
