,level_0,index,Unnamed: 0,STAR,CONTENT,index,NAME,index,번역
448,3549,2293,2293,5.0,"we had so many choices of face masks and creams. good prices but walk with your passport for tax free options, credit cards accepted. some stores give samples if you are buying a lot.",3549,명동쇼핑거리,448,우리는 안면 마스크와 크림을 선택할 수 있었습니다. 좋은 가격이지만 면세 옵션을 위해 여권을 가지고 걸으며 신용 카드를 사용할 수 있습니다. 일부 상점에서는 많이 구매하면 샘플을 제공합니다.
449,3553,2297,2297,5.0,"this place is full of things that you need for a traveller, food, street food,nanta show, shopping street, and high end stores. complete package....",3553,명동쇼핑거리,449,"이 곳은 여행자, 음식, 길거리 음식, 난타 쇼, 쇼핑 거리 및 고급 상점에 필요한 것들로 가득합니다. 완전한 패키지...."
450,3556,2300,2300,5.0,"primarily a cosmetic shopping hub, it offers a wide range of restaurants, cafes, clothes stores and marts. a bunch of pop up eateries come up in the evening with amazing street food. almost all major make up and cosmetics brands have outlets here, lots of freebies and samples to take home too!",3556,명동쇼핑거리,450,"주로 화장품 쇼핑 허브이며 다양한 레스토랑, 카페, 옷가게 및 마트가 있습니다. 저녁이 되면 수많은 팝업 식당이 놀라운 길거리 음식을 선보입니다. 거의 모든 주요 메이크업 및 화장품 브랜드에 매장이 있으며, 집으로 가져갈 수 있는 많은 사은품과 샘플도 있습니다!"
451,3568,2312,2312,4.0,"we stayed close to myeondong so passed through the main shopping street plenty of times during our stay and regardless of the time of day it was busy. it's easy enough to get disoriented especially if you are looking for somewhere listed in korean (try using photos in ta listings or google streetview instead). there are plenty of shops to spend your money in (particularly cosmetics/beauty stores) including large fashion stores such as muji. you'll also come across a number of street stall selling fashion items, and there is a vast array of street food on offer, so make sure you do try a few as they will suprise you as they are superb. it's a great place to observe local life.",3568,명동쇼핑거리,451,"우리는 명동 근처에 머물렀기 때문에 우리가 머무는 동안 주요 쇼핑 거리를 여러 번 지나쳤고 시간에 관계없이 바빴습니다. 특히 한국어로 나열된 곳을 찾고 있다면 방향을 잃기 쉽습니다. muji와 같은 대형 패션 매장을 포함하여 돈을 쓸 상점(특히 화장품/미용 매장)이 많이 있습니다. 당신은 또한 패션 아이템을 판매하는 수많은 노점을 보게 될 것이고, 제공되는 다양한 길거리 음식이 있으므로 그들이 훌륭하기 때문에 당신을 놀라게 할 것이므로 몇 가지를 시도하십시오. 현지 생활을 관찰하기에 좋은 곳입니다."
452,3575,2319,2319,4.0,tons of popular clothing stores and beauty product stores in close proximity! delicious restaurants too. currency exchange booth in the 7-11 store has the best rate. different variety of delicious street food carts you can try.,3575,명동쇼핑거리,452,수많은 유명 의류 매장과 뷰티 제품 매장이 가까이 있습니다! 맛있는 식당도. 7-11 매장의 환전소가 가장 저렴합니다. 다양한 종류의 맛있는 길거리 음식 카트를 시도할 수 있습니다.
453,3578,2322,2322,5.0,"this place is ridiculous - so many shops, especially skincare and beauty, plus loads of cute stores like line friends and artbox. i saved up my shopping for the last day! there are loads of little side streets and turns you can take and it would be easy to get lost but it’s shaped like a grid so it’s actually not that difficult to find your way back to where you start, only problem is there are multiple sites for shops, like there’s about 3 branches of tony moly within the same area so don’t use a brand like that as your signpost! i recommend getting cake at billy angel while you’re there...",3578,명동쇼핑거리,453,이 곳은 우스꽝스럽습니다. 특히 스킨케어와 뷰티 매장이 너무 많고 라인 프렌즈와 아트박스와 같은 귀여운 매장도 많습니다. 나는 마지막 날을 위해 나의 쇼핑을 저장했다! 당신이 취할 수있는 많은 작은 골목과 회전이 있으며 길을 잃기 쉽지만 그리드 모양이므로 실제로 시작 위치로 돌아가는 길을 찾는 것이 그리 어렵지 않습니다. 유일한 문제는 여러 사이트가 있다는 것입니다. 같은 지역에 토니모리 지점이 3개 정도 있는 것 같으니 그런 브랜드를 푯말로 삼지 마세요! 나는 당신이 거기있는 동안 billy angel에서 케이크를 얻는 것이 좋습니다 ...
454,3580,2324,2324,5.0,myeongdong was my main place when i was in sk. i really love this place. people were so nice and all the stores are always open that you can buy almost anything. i also love the street food. it’s not so cheap but most of them are really good,3580,명동쇼핑거리,454,내가 sk에 있을 때 명동은 나의 주요 장소였습니다. 나는 이 장소를 정말로 사랑한다. 사람들은 너무 좋았고 모든 상점은 항상 열려있어 거의 모든 것을 살 수 있습니다. 나는 또한 길거리 음식을 좋아한다. 그렇게 싸지는 않지만 대부분이 정말 좋습니다
455,3589,2333,2333,3.0,walked arouns for several hours and took in the street food scene. the street food was much better than the shopping as the was an abundance of cosmetic stores.,3589,명동쇼핑거리,455,몇 시간 동안 돌아 다니며 길거리 음식 장면을 찍었습니다. 많은 화장품 가게가 있었기 때문에 길거리 음식은 쇼핑보다 훨씬 좋았습니다.
456,3598,2342,2342,5.0,"loved every bit of it..  lotte young plaza and lotte plaza are 2 of the bigger malls in this area. but you do get multiple other malls as well.  you must visit the underground shopping center which is situated near the lotte young plaza  in the evening the area bursts into life with action stations of delicious street food. craving for some of it right now!  shops are open till 10pm but the larger 2 malls close a bit earlier than that.  ooh and if you are a k-pop fan.. loads of merchandise!! including pop up stores..  i stayed at the sotetsu hotel, the splasir myeong-dong. which was nice and cozy. however, there are many hotels around that area that you can try out as well  overall.. a must visit. im definitely visiting again!",3598,명동쇼핑거리,456,모든 부분을 사랑했습니다. . 롯데 영 플라자와 롯데 플라자는이 지역에서 더 큰 쇼핑몰 중 2 개입니다. 그러나 당신은 또한 여러 다른 쇼핑몰을 얻습니다. 저녁에 롯데 영 플라자 근처에 위치한 지하 쇼핑 센터를 방문해야 합니다. 이 지역은 맛있는 길거리 음식의 액션 스테이션으로 활기가 넘칩니다. 지금 당장 그것을 갈망합니다! 상점은 밤 10시까지 영업하지만 더 큰 2개의 쇼핑몰은 그보다 조금 일찍 문을 닫습니다. 우 그리고 당신이 k-pop 팬이라면.. 상품이 가득!! 팝업스토어 포함.. 저는 소테츠호텔 스플라지르 명동에 묵었습니다. 그것은 멋지고 아늑했습니다. 그러나 그 지역 주변에는 전반적으로 시도해 볼 수 있는 많은 호텔이 있습니다.. 꼭 방문해야 합니다. 나는 확실히 다시 방문합니다!
457,3601,2345,2345,4.0,myeong-dong is a pretty touristy spot but also perfect for shopping. there are department stores as well as small stalls with local food or souvenirs. the mix is pretty nice and even though it’s very crowded it’s not hectic at all. we liked it there a lot.,3601,명동쇼핑거리,457,명동은 예쁜 관광지지만 쇼핑하기에도 안성맞춤입니다. 백화점뿐만 아니라 현지 음식이나 기념품을 판매하는 작은 포장마차도 있습니다. 믹스는 꽤 좋고 매우 혼잡하더라도 전혀 바쁘지 않습니다. 우리는 그것을 많이 좋아했습니다.
458,3609,2353,2353,5.0,"i have just returned from a 10 day trip to seoul, we stayed within 15 minutes walk form myeongdong and i have to say it was fantastic! the area has all the large high end fashion boutiques and department stores (lotte department store) you could ever want as well as a huge range of high street stores, some i knew some i did not. in addition to this the array of food eateries was wonderful! i have to say that hand on heart my most favorite part was the street food vendors that set up every afternoon and are there until the wee small hours. absolutely amazing range of food to choose form and the smells as you pass the sweet and savory selections are wonderful. my son and i went there one evening to just try everything we could in place of going out for dinner. i highly recommend tornado potatoes and he particularly loved the octopus and lobster food stalls. i am going back again early next year as i had the best time!",3609,명동쇼핑거리,458,나는 서울로의 10일 여행에서 방금 돌아왔습니다. 우리는 명동에서 도보로 15분 이내에 머물렀고 환상적이었다고 말해야 합니다! 이 지역에는 당신이 원할 수 있는 모든 대형 고급 패션 부티크와 백화점(롯데 백화점)뿐만 아니라 엄청난 범위의 하이 스트리트 매장이 있습니다. 이 외에도 음식 식당의 배열은 훌륭했습니다! 나는 마음에 손을 잡고 내가 가장 좋아하는 부분은 매일 오후에 설치하고 작은 시간까지 거기에 있는 길거리 음식 판매인이었다고 말해야 합니다. 달콤하고 짭짤한 선택을 통과 할 때 형태와 냄새를 선택할 수있는 절대적으로 놀라운 음식 범위는 훌륭합니다. 내 아들과 나는 저녁 식사 대신에 우리가 할 수있는 모든 것을 시도하기 위해 어느 날 저녁 거기에 갔다. 나는 토네이도 감자를 강력히 추천하며 그는 특히 문어와 랍스터 음식 포장 마차를 좋아했습니다. 나는 최고의 시간을 보냈기 때문에 내년 초에 다시 갈 것입니다!
459,3612,2356,2356,5.0,"wow; we had the best time sampling delicious street-cart foods in this area. great sit-down restaurant and stores there, too. if you are intimidated by crowds, this might be a bit much, but we loved it! most interesting street foods included scallops grilled with cheese, grilled octopus and squid, and tasty eggs grilled inside a small toast slice.",3612,명동쇼핑거리,459,"와; 우리는 이 지역에서 맛있는 길거리 음식을 맛볼 수 있는 최고의 시간을 보냈습니다. 훌륭한 좌식 레스토랑과 상점도 있습니다. 군중에 의해 겁을 먹는다면 이것은 조금 많을 수 있지만 우리는 그것을 좋아했습니다! 가장 흥미로운 거리 음식은 치즈로 구운 가리비, 구운 문어와 오징어, 작은 토스트 조각 안에 구운 맛있는 계란을 포함했습니다."
460,3621,2365,2365,4.0,this place is beautiful at night however you have to be patient and enjoying shopping at busy shopping districts otherwise it could be too much for you. most famous cosmetic and skincare stores located here.,3621,명동쇼핑거리,460,이 곳은 밤에 아름답지만 인내심을 갖고 번화한 쇼핑가에서 쇼핑을 즐겨야 합니다. 그렇지 않으면 너무 많은 시간이 소요될 수 있습니다. 가장 유명한 화장품 및 스킨케어 매장이 이곳에 있습니다.
461,3622,2366,2366,4.0,"this is a very busy street with lots of tourists. if you are new to korea, then i would suggest visiting at least once because it gives you a good idea of what busy, young areas are like in seoul. theres lots of options for shopping, ranging from small privately owned stores, lots of chain stores, malls, and even a more high-end department store.  try a restaurant (its a chain so you can actually find it in many neighborhoods in korea) called you ga nae (chicken galbee). all my friends loved it when i introduced it to them.",3622,명동쇼핑거리,461,"이것은 많은 관광객으로 매우 바쁜 거리입니다. 만약 당신이 한국에 처음 왔다면, 서울의 바쁘고 젊은 지역이 어떤지 좋은 아이디어를 얻을 수 있기 때문에 적어도 한 번은 방문하는 것이 좋습니다. 소규모 개인 소유 상점, 많은 체인점, 쇼핑몰 및 고급 백화점에 이르기까지 다양한 쇼핑 옵션이 있습니다. You ga nae(닭갈비)라는 식당(체인점이므로 한국의 많은 지역에서 실제로 찾을 수 있습니다)을 시도해 보십시오. 내가 그들에게 그것을 소개했을 때 내 모든 친구들이 그것을 좋아했습니다."
462,3626,2370,2370,4.0,"i love to shop and i gotta admit that it was really fun and exciting exploring this place in the beginning, but it got really boring and repetitive after like two days because the stores were all chain stores so they just kept repeating itself... the chain stores didn’t have much variation and options either so it gets boring after looking at the same stuff all day. also, the only deals that are worth it are the ones that are like “buy one get one free” or “buy two get one free” deals, otherwise everything else is sold at retail price and it’s not worth it.",3626,명동쇼핑거리,462,"나는 쇼핑을 좋아하고 처음에는 이곳을 탐험하는 것이 정말 재미있고 신나는 일이었다는 것을 인정해야 합니다. 그러나 이틀 만에 모든 상점이 체인점이어서 계속 반복되기 때문에 정말 지루하고 반복적이었습니다. 체인점도 종류와 선택지가 많지 않아 하루 종일 같은 물건을 보면 지겹다. 또한 그만한 가치가 있는 유일한 거래는 ""하나 사면 하나 무료"" 또는 ""2개 사면 하나 무료"" 거래와 같은 거래입니다. 그렇지 않으면 다른 모든 것은 소매 가격으로 판매되며 가치가 없습니다."
463,3630,2374,2374,5.0,a fantastic place to spend an evening and the church close by was beautiful.. excellent street food and fun shopping..the make up stores are so many it was sad for my husband as we three girls were going crazy,3630,명동쇼핑거리,463,저녁을 보낼 수있는 환상적인 장소와 가까운 교회는 아름다웠습니다.. 훌륭한 거리 음식과 재미있는 쇼핑.. 메이크업 가게가 너무 많아서 우리 세 여자가 미쳐 가고있어 남편에게 슬펐습니다.
464,3636,2380,2380,5.0,"shoes, clothes, skin care, toys almost everything is here x3! many stores u wont often see in malls.",3636,명동쇼핑거리,464,"신발, 옷, 스킨케어, 장난감 거의 모든 것이 여기에 x3! 쇼핑몰에서 자주 볼 수 없는 많은 상점."
465,3651,2395,2395,5.0,"this place is what made me fall in love with korea!!! it has amazing street food to try, lots of streets to explore, and tons of stores to explore. myeongdong was the highlight of my trip!!",3651,명동쇼핑거리,465,"이 곳이 나를 한국과 사랑에 빠지게 만든 이유입니다!!! 시도할 놀라운 길거리 음식, 탐험할 거리, 수많은 상점이 있습니다. 명동은 내 여행의 하이라이트였습니다! !"
466,3655,2399,2399,3.0,"this shopping area is lined with a large variety of stores, from luxury stores to snmall shops. it is impressive how many cosmetics shops are gathered in a small area.",3655,명동쇼핑거리,466,이 쇼핑 지역에는 명품 매장부터 snmall 매장까지 다양한 매장이 늘어서 있습니다. 좁은 공간에 이렇게 많은 화장품 가게들이 모여 있는 것이 인상적입니다.
467,3664,2408,2408,4.0,"this is kinda street that full of stores, international and korean brands, also some culinaries along the street. car and motorcycle still pass this street, this is uncomfortable for visitors. the highlight for us is line friends store, we can shop.and take photos especially on the 2nd floor.",3664,명동쇼핑거리,467,"이것은 상점, 국제 및 한국 브랜드로 가득 찬 거리이며 거리를 따라 일부 요리도 있습니다. 자동차와 오토바이가 여전히이 거리를 통과하므로 방문객에게 불편합니다. 우리를위한 하이라이트는 라인 프렌즈 스토어입니다. 우리는 쇼핑을 할 수 있습니다. 특히 2 층에서 사진을 찍을 수 있습니다."
468,3666,2410,2410,5.0,"this is the best place for people who like shopping. there are so many stores from make-up, clothes, jewelry, bag, and even food-street. in here the brand is not just korean brand but also international brand also available from booths (uk cosmetic store to h&m and zara). for the food street, bag, jewelry, and bag, they required you to pay using cash only. so please be prepare to bring your cash here. but for the make-up store they can receive payment using card and cash.",3666,명동쇼핑거리,468,"이것은 쇼핑을 좋아하는 사람들에게 최고의 장소입니다. 메이크업, 의류, 보석, 가방, 심지어 푸드 스트리트까지 정말 많은 상점이 있습니다. 여기 브랜드는 한국 브랜드뿐만 아니라 부스 (영국 화장품 매장에서 h&m 및 zara까지)에서 구입할 수 있는 국제 브랜드도 있습니다. 먹방거리, 가방, 장신구, 가방은 현금으로만 결제하라고 하더군요. 여기에서 현금을 가져올 준비를 하십시오. 하지만 메이크업 매장의 경우 카드와 현금으로 결제할 수 있습니다."
469,3668,2412,2412,5.0,"really fun to pop into the stores in this area. there are also sometimes street vendors selling food or t-shirts and colourful socks that make great souvenirs. there are also a lot of of k beauty shops in this area, so stock up on your face masks! try not to get lost while you are having fun shopping!",3668,명동쇼핑거리,469,이 지역의 상점을 방문하는 것이 정말 재미있습니다. 때로는 음식이나 티셔츠를 판매하는 노점상과 훌륭한 기념품이 되는 다채로운 양말도 있습니다. 이 지역에는 k 미용실도 많이 있으므로 마스크를 비축하십시오! 즐거운 쇼핑을 하는 동안 길을 잃지 않도록 노력하세요!
470,3669,2413,2413,4.0,go at night for the most action. street vendors in addition to the big stores. will be crowded but a fun stroll. lots of food options.,3669,명동쇼핑거리,470,대부분의 활동을 위해 밤에 가십시오. 큰 상점 외에 노점상. 혼잡하지만 재미있는 산책이 될 것입니다. 많은 음식 옵션.
471,3670,2414,2414,4.0,"as we lived just in connection to this area, we walked those streets on a daily basis! loads of beauty shopping.. masks, skin-care, make-up you name it!  i would recomend you to read up on brands in advance and decide approximately what you are after ;). it is very easy to get ""sucked-in"" to the stores and get things sold to you that you weren't going to buy :d. no matter if you are male or female, there are masks for everything! beard? no problem, there are solutions for that too :p.  among all beauty shops, there are plenty of food places and in the evening, the street-market-stalls comes out!",3670,명동쇼핑거리,471,"우리는 이 지역과 연결되어 살았기 때문에 매일 그 거리를 걸었습니다! 수많은 뷰티 쇼핑.. 마스크, 스킨케어, 메이크업! 나는 당신이 브랜드에 대해 미리 읽고 대략적으로 당신이 무엇을 추구하는지 결정하는 것이 좋습니다 ;). 상점에 ""빠져들어서"" 당신이 사지 않을 물건을 당신에게 팔게 하는 것은 매우 쉽습니다 :d. 당신이 남성이든 여성이든 모든 것을 위한 마스크가 있습니다! 수염? 문제 없습니다. 이에 대한 솔루션도 있습니다. p. 모든 미용실 중에 먹을 곳이 많고 저녁에는 노점상이 나옵니다!"
472,3678,2422,2422,5.0,the shopping is plentiful with many clothing and cosmetic stores. you can get free face mask samples if you look through the stores for a few minutes. during the day it’s pretty normal streets and stores but at night all the street food carts come out with really tasty and traditional foods for only a few dollars each. most vendors speak english or get by with pointing. many sit down restaurants are located on the 2nd floor or higher so don’t forget to look up. it’s very safe area and gets busy but not overly crowded. accessible by the metro train.,3678,명동쇼핑거리,472,많은 의류 및 화장품 매장이 있어 쇼핑을 즐길 수 있습니다. 몇 분 동안 상점을 살펴보면 무료 안면 마스크 샘플을 얻을 수 있습니다. 낮에는 꽤 평범한 거리와 상점이지만 밤에는 모든 길거리 음식 카트가 각각 몇 달러에 정말 맛있고 전통적인 음식으로 나옵니다. 대부분의 공급업체는 영어를 구사하거나 가리키며 해결합니다. 많은 좌식 레스토랑이 2층 이상에 있으므로 위를 찾는 것을 잊지 마세요. 그것은 매우 안전한 지역이며 바쁘지만 지나치게 혼잡하지 않습니다. 지하철로 접근 가능.
473,3682,2426,2426,5.0,"visited this district during my stay. there are lots of shops underground and above ground (don’t forget to look up). there are shops for everything from clothes, pharmacies, food, banks, electronics, high-end, low-end.  if you are a price conscious for clothes then go window shop in the brand name stores and then head out to the street or underground and by a similar looking style for much much less.",3682,명동쇼핑거리,473,"머무는 동안 이 지역을 방문했습니다. 지하와 지상에 많은 상점이 있습니다(찾는 것을 잊지 마세요). 의류, 약국, 식품, 은행, 전자 제품, 고급, 저가에 이르기까지 모든 것을 위한 상점이 있습니다. 당신이 옷에 대해 가격에 민감하다면 브랜드 매장의 윈도우 샵에 가서 거리나 지하로 향하고 훨씬 더 저렴한 가격에 비슷한 스타일로 비슷한 스타일로 가십시오."
474,3685,2429,2429,5.0,"there is an obscene amount of skin care stores, which is kind of obnoxious. that said, there are a zillion things going on and a lot of interesting things to see. you could certainly be occupied here for hours just people watching. i like it and will probably go back. there is a small concentration of obnoxious religious zealots with megaphones, and pushing pamphlets on you. they seemed kind of concentrated to a certain area, so it's not an overall issue.",3685,명동쇼핑거리,474,"일종의 불쾌한 피부 관리 상점의 음란한 금액이 있습니다. 즉, 수많은 일들이 일어나고 있고 볼 흥미로운 것들이 많이 있습니다. 당신은 확실히 사람들이보고있는 몇 시간 동안 여기에서 점유 될 수 있습니다. 나는 그것을 좋아하고 아마 돌아갈 것입니다. 확성기를 들고 팸플릿을 밀어붙이는 역겨운 종교적 광신도들이 소량으로 집중되어 있습니다. 그들은 특정 지역에 집중된 것처럼 보였으므로 전체 문제는 아닙니다."
475,3686,2430,2430,4.0,"get yourself a map before you explore the place as it is very big and can be quite confusing and daunting for first timers. you can find almost every brand possible here, with one brand has several stores spread in every junction. great place to look for cheap clothes on their outlets, too. visit the line friends store to take a picture with giant brown. there are some street food stalls and restaurants. the recommended one is myeongdong gyoza with their famous guksu (noodles) and, obviously, gyoza.",3686,명동쇼핑거리,475,"장소가 매우 커서 처음 방문하는 사람에게는 매우 혼란스럽고 벅찰 수 있으므로 탐험하기 전에 지도를 확인하세요. 여기에서 가능한 거의 모든 브랜드를 찾을 수 있으며, 한 브랜드의 모든 교차점에 여러 매장이 있습니다. 아울렛에서 저렴한 옷을 찾기에도 좋은 곳입니다. 라인프렌즈 매장에 방문하셔서 자이언트 브라운과 함께 사진을 찍어보세요. 거리 음식 포장 마차와 레스토랑이 있습니다. 추천 메뉴는 명동 만두로 유명한 국수와 만두입니다."
476,3690,2434,2434,5.0,"so many stores! lots of skincare/cosmetics stores, jewelry, cheap clothing, knock off designer goods, souvenirs and tons of street food and restaurants. still active at 11pm.",3690,명동쇼핑거리,476,"너무 많은 상점! 많은 스킨케어/화장품 상점, 보석, 값싼 의류, 디자이너 상품, 기념품, 수많은 길거리 음식과 레스토랑이 있습니다. 여전히 밤 11시에 활동합니다."
477,3697,2441,2441,4.0,"traveled june 2018. great street food, but expensive. it's cheaper to eat in the restaurants. some stores have salespeople in front of the store to encourage you to come in. don't take the things they hand out unless you plan to shop in the store and it's not free. it's good to learn the phrase ""i'm just browsing"" in korean so the salespeople will leave you alone when you're in the store instead of aggressively trying to sell you things. korean salespeople are quite aggressive. they'll pounce on you as soon as you glance at an item. the cosmetics are cheaper at the airport, but not all items are available at the airport. the street vendors don't come out until after 4pm. much livelier at night. bought prescription eyeglasses and frames at kaist optical. for transition glasses with protective coatings and frames, it was $190. the eye exam isn't as thorough as the u.s. but if you don't have major eye problems, it seems sufficient. my son has a heavy prescription with astigmatism. much lighter frames than u.s. frames. cheaper than costco in the u.s. the savings are from the frames and free eye exam. the lens is the same as costco. milky bee and 32cm ice cream was only good for pictures. they're icy, not creamy. i liked the dragon's beard candy. it wasn't as sweet as american candy. what i liked about korean fried chicken is the sauce and crispiness.",3697,명동쇼핑거리,477,"2018년 6월 여행. 훌륭한 길거리 음식이지만 비싸다. 레스토랑에서 먹는 것이 더 저렴합니다. 어떤 가게는 가게 앞에 판매원을 세워서 들어오라고 권합니다. 당신이 가게에서 쇼핑할 계획이 있고 무료가 아닌 경우가 아니면 그들이 나눠주는 물건을 가져가지 마십시오. ""나는 그냥 둘러보고 있어요""라는 표현을 한국어로 배워서 점원들이 당신이 가게에 있을 때 공격적으로 물건을 팔려고 하는 대신 당신을 내버려 둘 수 있도록 하는 것이 좋습니다. 한국 판매원은 상당히 공격적입니다. 그들은 당신이 항목을 힐끗 보자마자 당신에게 달려들 것입니다. 화장품은 공항에서 저렴하지만 모든 품목을 공항에서 구입할 수 있는 것은 아닙니다. 노점상은 오후 4시 이후까지 나오지 않습니다. 밤에 훨씬 더 활기찬. 카이스트 옵티컬에서 안경과 안경테를 샀다. 보호 코팅과 프레임이 있는 전환 안경의 경우 190달러였습니다. 시력 검사는 미국만큼 철저하지 않습니다. 하지만 눈에 큰 문제가 없다면 충분해 보입니다. 제 아들은 난시가 심한 처방을 받았습니다. 우리보다 훨씬 가벼운 프레임. 프레임. 미국 코스트코보다 저렴하다. 절감액은 안경테와 무료 시력 검사에서 나옵니다. 렌즈는 코스트코와 동일합니다. 우유빛깔과 32cm 아이스크림은 사진으로만 남았어요. 그들은 크림이 아니라 얼음입니다. 나는 용의 수염 사탕을 좋아했다. 그것은 미국 사탕처럼 달콤하지 않았습니다. 내가 한국식 프라이드 치킨에 대해 좋아하는 것은 소스와 바삭함입니다."
478,3698,2442,2442,4.0,"this place is wall to wall cosmetics and beauty stores, a big line store is there and also shoe stores and restaurants,the place tend to be crowded at night less people on the day time.. a good place to visit for the experience",3698,명동쇼핑거리,478,이 곳은 벽에서 벽까지 화장품 및 미용실이 있으며 큰 라인 상점이 있고 신발 가게와 레스토랑도 있습니다. 밤에는 혼잡 한 경향이 있습니다. 낮에는 사람이 적습니다 .. 경험을 위해 방문하기 좋은 곳
479,3700,2444,2444,5.0,"if you like face products this is the place for you. basically the same stores show up on every block, it is amazing they can keep all the stores in business in such a small area. food carts come out in the late afternoon.",3700,명동쇼핑거리,479,당신이 얼굴 제품을 좋아한다면 이것은 당신을 위한 곳입니다. 기본적으로 모든 블록에 동일한 상점이 나타납니다. 이렇게 작은 지역에서 모든 상점을 계속 운영할 수 있다는 것이 놀랍습니다. 푸드 카트는 늦은 오후에 나옵니다.
480,3701,2445,2445,5.0,"lots of stores and restaurants in this area ranging from local brands to international mid-tier. street food is a bit pricey, but good variety and small portions so you can try a lot.",3701,명동쇼핑거리,480,이 지역에는 현지 브랜드에서 국제 중형에 이르기까지 다양한 상점과 레스토랑이 있습니다. 길거리 음식은 조금 비싸지 만 다양하고 작은 부분이므로 많이 시도 할 수 있습니다.
481,3708,2452,2452,5.0,"a lot of food vendors at night. great for shopping, h&m, forever 21, adidas, a lot of stores for beauty product (which stay open very late). couple of bars around. overall a chill place to walk around and taste the different foods and do a little shopping.",3708,명동쇼핑거리,481,"밤에 많은 식품 공급 업체. 쇼핑하기 좋은 곳, h&m, 포에버 21, 아디다스, 미용 제품 매장이 많습니다(매우 늦게까지 영업). 주변에 몇 개의 바. 걸어 다니고 다른 음식을 맛보고 약간의 쇼핑을 할 수있는 전반적으로 차가운 장소."
482,3712,2456,2456,5.0,"the place is huge with lots of skincare stores. it is almost a one stop place for whatever skincare products that you are looking for. you can find the same brand in every corner and if you miss one, not to worry, you will find another one just round the next corner. to get good bargains, it is probably better to go during weekends as it seems to have more good bargains such as 1 + 1 or 2 plus 2. one tip is to if to their main store as you can find better bargains. one gets easily lost in the maze of shops. it will be good to identify a few landmarks to help you get your way around. at around four to five, there will be street stalls selling various food.",3712,명동쇼핑거리,482,"장소는 많은 스킨 케어 매장이있는 거대합니다. 그것은 당신이 찾고 있는 모든 스킨케어 제품을 위한 거의 원스톱 장소입니다. 모든 코너에서 동일한 브랜드를 찾을 수 있으며, 하나를 놓치더라도 걱정하지 마세요. 다음 코너에서 다른 브랜드를 찾을 수 있습니다. 좋은 할인을 받으려면 1 + 1 또는 2 + 2와 같이 더 좋은 할인이 있는 것 같기 때문에 주말에 가는 것이 더 나을 것입니다. 한 가지 팁은 더 나은 할인을 찾을 수 있으므로 본점에 가는 것입니다. 상점의 미로에서 쉽게 길을 잃습니다. 길을 찾는 데 도움이 되는 몇 가지 랜드마크를 식별하는 것이 좋습니다. 약 4시에서 5시 사이에는 다양한 음식을 판매하는 노점상이 있을 것입니다."
483,3715,2459,2459,5.0,"if youre looking for cosmetics and street food, then, this is the place that you should visit.  lots of stores are open until 11pm and food stalls offering wide range of food types: lobsters, steak, ice cream, dumpling, churros and so much more. i recommend to try the lobster. a bit expensive but tastes sooooo good  for the shopping part, most stores give small freebies such as face masks, facial cream. you get a little something even if you dont buy anything ??",3715,명동쇼핑거리,483,"화장품과 길거리 음식을 찾는다면 꼭 가봐야 할 곳이다. 많은 상점이 밤 11시까지 영업하며 랍스터, 스테이크, 아이스크림, 만두, 츄러스 등 다양한 종류의 음식을 제공하는 포장 마차가 있습니다. 나는 랍스터를 시도하는 것이 좋습니다. 약간 비싸지 만 맛은 쇼핑하기에 너무 좋습니다. 대부분의 상점에서는 안면 마스크, 얼굴 크림과 같은 작은 공짜를 제공합니다. 아무것도 사지 않아도 조금 얻을 수 있어요 ??"
484,3716,2460,2460,3.0,"like any other big city, the shopping district can be a rather interesting experience and the myeongdong area in seoul is not different. in my opinion, this is nothing special - there's a ton of people and stores selling everything between heaven and earth, most of which seem like rubbish quality. in terms of safety, korea in general is a plus. not at one time, did we fear anything and even when crowded, it's a safe place.",3716,명동쇼핑거리,484,"여느 대도시와 마찬가지로 쇼핑가는 다소 흥미로운 경험이 될 수 있으며 서울의 명동 지역도 다르지 않습니다. 내 생각에 이것은 특별한 것이 아닙니다. 하늘과 땅 사이의 모든 것을 파는 수많은 사람들과 상점이 있습니다. 대부분이 쓰레기처럼 보입니다. 안전 측면에서 한국은 일반적으로 플러스입니다. 한 번에, 우리는 아무것도 두려워하지 않았고 붐비는 곳에서도 안전한 곳입니다."
485,3727,2471,2471,5.0,"a must visit in seoul! these narrow streets are packed with tons and tons of cosmetic & skin care stores, clothes stores and street food. it seemed endless and it's easy to spend one whole day just wonder around this area.  pro tip: there are a lot of hidden away gem above the ground floor shops, so look closely!",3727,명동쇼핑거리,485,"서울에서 꼭 가봐야 할 곳! 이 좁은 거리는 수많은 화장품 및 스킨케어 매장, 옷가게, 길거리 음식으로 가득합니다. 끝이없는 것처럼 보였고 하루 종일이 지역을 궁금해하면서 보내기 쉽습니다. 프로 팁: 1층 상점 위에 숨겨진 보석이 많이 있으니 잘 살펴보세요!"
