,level_0,index,Unnamed: 0,STAR,CONTENT,index,NAME,index,번역
187,18598,117,117,5.0, i like to walk and walk the parking lot is spacious and there are seoul zoo seoul land and the national museum of modern and contemporary art gwacheon ,18598,b서울대공원,187,나는 걷기와 걷기를 좋아한다 주차장이 넓고 서울 동물원 서울랜드와 국립현대미술관 과천이 있다
188,18608,127,127,4.0, the autumn leaves at the zoo are changing i want to visit again in november ,18608,b서울대공원,188,동물원의 단풍이 변하고 있어요 11월에 또 가고 싶어요
189,18612,131,131,4.0, very large park very suitable for coming when the weather is good bring children back to korea and dont forget to visit zoo its a bit inconvenient when the weather gets cold fortunately seoul grand park is very ,18612,b서울대공원,189,날씨가 좋을 때 오기에 매우 적합한 매우 큰 공원 아이들을 한국으로 데려오고 동물원을 방문하는 것을 잊지 마십시오. 날씨가 추울 때 약간 불편합니다. 다행스럽게도 서울 그랜드 파크는 매우
190,18617,136,136,5.0, among the zoos ive been to it has the least smell and has a variety of animals above all the scenery is very nice ,18617,b서울대공원,190,가본 동물원 중에서는 냄새가 가장 적고 무엇보다 동물이 다양해서 경치가 아주 좋습니다.
191,18626,145,145,5.0, spacious clean diverse a zoo that cares about animals its been a few decades since i went the natural scenery is a healing place ,18626,b서울대공원,191,넓고 깨끗하고 다양한 동물을 생각하는 동물원 수십년만에 가본 자연경관은 힐링의 공간
192,18633,152,152,4.0, why is seoul grand park in gwacheon this is a zoo and botanical garden on a vast land lots of things to see and eat ,18633,b서울대공원,192,서울대공원이 과천인 이유는 광대한 땅에 동물원과 식물원 볼거리 먹을거리가 많은 이유
193,18637,156,156,4.0, i had fun with my child to go to the zoo and not see an elephant ,18637,b서울대공원,193,나는 동물원에 가서 코끼리를 보지 않기 위해 아이와 함께 즐거운 시간을 보냈습니다.
194,18644,163,163,5.0,fantastic zoo,18644,b서울대공원,194,환상적인 동물원
195,18652,171,171,5.0, it is well maintained for walking and visiting the zoo with children ,18652,b서울대공원,195,아이들과 함께 산책하고 동물원을 방문하기에 잘 관리되어 있습니다.
196,18655,174,174,5.0, a great place for families with young children especially the zoo and theme park recommend ,18655,b서울대공원,196,"어린 자녀가 있는 가족, 특히 동물원과 테마파크가 있는 가족에게 좋은 곳입니다."
197,18656,175,175,5.0, it was nice that the childrens lounge was well maintained the child loved going to the zoo ,18656,b서울대공원,197,어린이 라운지가 잘 관리되어 있어서 좋았습니다 어린이가 동물원에 가는 것을 좋아했습니다
198,18657,176,176,5.0,been there to zoo portion amazing place for kids,18657,b서울대공원,198,아이들을위한 동물원 부분 놀라운 장소에 갔다
199,18667,186,186,5.0, a large zoo a cable car interesting for children and adults at the moment all closed rooms are not working due to the virus nevertheless most of the animals are available for viewing there are shops on the ,18667,b서울대공원,199,어린이와 성인 모두에게 흥미로운 대형 동물원 케이블카 현재 모든 폐쇄된 방은 바이러스로 인해 작동하지 않지만 대부분의 동물을 볼 수 있습니다.
200,18670,189,189,3.0,covid half of the zoo animals are not present,18670,b서울대공원,200,동물원 동물의 covid 절반은 존재하지 않습니다
201,18674,193,193,5.0, seoul zoo is a top destination for walking in the bosom of nature the air is clean filled with wonderful aromas and amazing natural smells the vegetation is so diverse that you stop and cannot get away from these ,18674,b서울대공원,201,서울 동물원은 자연의 품 속을 걸을 수 있는 최고의 장소입니다 공기는 깨끗하고 멋진 향기와 놀라운 자연 냄새로 가득 차 있습니다 초목은 너무 다양하여 멈출 수 없습니다.
202,18699,218,218,4.0, i love the zoo the restaurant doesnt sell delicious food and its almost closed you need to bring a packed lunch ,18699,b서울대공원,202,나는 동물원을 좋아합니다. 레스토랑은 맛있는 음식을 판매하지 않으며 거의 ??문을 닫았으므로 도시락을 가져와야 합니다.
203,18703,222,222,5.0, it is recommended for a walk i visit the zoo at least once but there is not much to eat inside they sell simple snacks at the kiosk at the entrance of the childrens zoo rose park i recommend to ,18703,b서울대공원,203,산책으로 추천합니다 동물원에 한 번은 가보지만 내부에는 먹을 것이 많지 않습니다 어린이 동물원 장미 공원 입구 매점에서 간단한 스낵을 판매합니다 추천합니다
204,18706,225,225,5.0,"the sky lift over the lake at this season - no flowers, no snow - alone was worth the visit. the lake was frozen at the edges. the calmness and reflections were peaceful. we bought a package ticket. however, it only included one ride (between the zoo and the zoo entrance or between the zoo entrance and the main entrance). would recommend to save th the ticket for the latter ride.  the zoo was bigger than imagined. there was a good variety of animals, and more than 6 tigers. the living conditions of some animals were not as satisfactory.",18706,b서울대공원,204,"이 계절에 호수 위의 하늘 리프트(꽃도, 눈도 없음)만으로도 방문할 가치가 있습니다. 호수 가장자리는 얼어붙었다. 고요함과 반사는 평화로웠다. 우리는 패키지 티켓을 샀다. 그러나 그것은 한 번의 타기 만 포함했습니다 (동물원과 동물원 입구 사이 또는 동물원 입구와 정문 사이). 후자의 승차권을 저장하는 것이 좋습니다. 동물원은 생각보다 컸다. 다양한 동물과 6마리 이상의 호랑이가 있었습니다. 일부 동물의 생활 조건은 만족스럽지 않았습니다."
205,18707,226,226,5.0,the seoul grand park has a good zoo and rose garden. i did not see roses in past visits but this time (late oct.) the rose garden was filled with roses. in autumn the autumn colours are fascinating. however this year was dry and the summer was unusually long so the ginkgo and maple trees were much less attractive than last year. i like the park because it has a bird house where one could see various birds face to face ie not caged. the zoo is very large and has a wide range of animals.,18707,b서울대공원,205,서울대공원에는 좋은 동물원과 장미정원이 있습니다. 지난 방문에서는 장미를 보지 못했는데 이번에는(10월 하순) 장미정원에 장미가 가득했다. 가을에는 가을 색이 매혹적입니다. 그러나 올해는 건조하고 여름이 유난히 길어서 은행나무와 단풍나무가 작년보다 훨씬 덜 매력적이었습니다. 나는 공원에 갇히지 않은 다양한 새들을 대면할 수 있는 새집이 있기 때문에 공원을 좋아합니다. 동물원은 매우 크고 다양한 동물이 있습니다.
206,18708,227,227,4.0,"the zoo is big and nice, better you buy the package ticket wich incl elephant tram and sky lift. the only minus thing is there is not much option for food. mostly sell sausage, teokkebi, and other korean food. so, if you want to eat other cuisine, bring it from home/ buy it before get in to the zoo. oh, there is also 1 kfc outlet wich always full and dunkin doughnut before the ticket counter.",18708,b서울대공원,206,"동물원은 크고 훌륭합니다. 코끼리 트램과 스카이 리프트가 포함된 패키지 티켓을 사는 것이 좋습니다. 유일한 마이너스는 음식에 대한 옵션이 많지 않다는 것입니다. 주로 소시지, 떡볶이 등 한국 음식을 판매합니다. 그래서 다른 요리를 먹고 싶다면 집에서 가져오거나 동물원에 들어가기 전에 구입하십시오. 오, 매표소 앞에 항상 가득 찬 던킨 도넛이 있는 1kfc 매장도 있습니다."
207,18709,228,228,5.0,"we went there to visit the zoo, we ended up visiting the whole place and spend the whole day there. the zoo is big and there is a lot to see. there is a sky lift that goes over a huge distance with amazing views. we did not expect something so nice - we were also lucky to go there in autumn when all the leaves were changing and the views were incredible. definitely go even just for the sky lift ride - it was amazing!",18709,b서울대공원,207,"우리는 동물원을 방문하기 위해 거기에 갔고, 우리는 결국 전체를 방문하고 하루 종일을 보냈습니다. 동물원은 크고 볼 것이 많습니다. 놀라운 전망과 함께 엄청난 거리를 이동하는 스카이 리프트가 있습니다. 우리는 그렇게 멋진 것을 기대하지 않았습니다. 우리는 또한 모든 단풍이 변하고 경치가 놀라운 가을에 거기에 갈 수 있어서 운이 좋았습니다. 확실히 스카이 리프트 타기를 위해서라도 가십시오. 그것은 훌륭했습니다!"
208,18710,229,229,5.0,"to access this area i would recommend using the lift as it provides an aerial view of the zoo. within the zoo there are many animals on display from giraffes, elephant, lion, etc. the zoo is well- kept and the grounds are so pleasant to walk through. there are even some activity areas such as a rock wall and elephant trunk slide.",18710,b서울대공원,208,"이 지역에 접근하려면 동물원의 공중 전망을 제공하는 리프트를 사용하는 것이 좋습니다. 동물원 내에는 기린, 코끼리, 사자 등의 동물이 많이 전시되어 있습니다. 동물원은 잘 관리되어 있고 부지는 걷기에 너무 좋습니다. 암벽과 코끼리 트렁크 슬라이드와 같은 일부 활동 구역도 있습니다."
209,18711,230,230,5.0,"we drove. traffic was pretty backed up getting to and from the parking lot and waze was directing us away from the parking we needed, beyond the ""seoul zoo"" parking sign, so we ignored waze. we were able to pay for parking using our debit card, didn't need a korean bank card or won. 5,000 won for a smaller vehicle and 10,000 won for a larger. from the parking lot, follow the crowds to get tickets for the elephant tram or walk 1km to the main entrance of the zoo. at the zoo entrance, buy tickets to enter the zoo. there are stroller rentals available, we were also able to use our debit card for this. 3,000 won, but had to leave id there until we returned. strollers were nice. the zoo grounds are beautiful. it was hot out, but i bet a trip in the fall would have been perfect. i was expecting to see a lot of sad exhibits based on other comments, but they seemed pretty typical compared to any other zoo i've been to. i thought the spacing was good and yes, there's a lot of walking, but it didn't feel like too much. my kids had a lot of fun. i thought the food/drink choices were good, too. you can also bring your own food and drink in if you wanted. when leaving, you have to buy a return trip for the elephant tram or make the 1 km trek back to the parking area (which is also the same as the entrance to the subway)... i recommend going, especially if you have kids! it was fun!",18711,b서울대공원,209,"우리는 운전했다. 주차장을 오가는 교통량이 꽤 많았고 waze는 ""서울 동물원""주차 표지판을 넘어 우리가 필요한 주차장에서 우리를 안내하고 있었기 때문에 waze를 무시했습니다. 우리는 직불 카드를 사용하여 주차 요금을 지불 할 수 있었고 한국 은행 카드 또는 원화가 필요하지 않았습니다. 소형차는 5,000원, 대형은 10,000원입니다. 주차장에서 군중을 따라 코끼리 트램 티켓을 구입하거나 동물원 정문까지 1km를 걸어가십시오. 동물원 입구에서 동물원 입장권을 구입하세요. 유모차 대여가 가능하며 직불 카드를 사용할 수도 있습니다. 3,000원, 하지만 우리가 돌아올 때까지 이드를 거기에 남겨둬야 했다. 유모차는 좋았다. 동물원 부지는 아름답습니다. 밖은 더웠지만 가을 여행은 완벽했을 것입니다. 나는 다른 의견을 기반으로 슬픈 전시를 많이 볼 것으로 기대했지만 내가 가본 다른 동물원에 비해 꽤 평범해 보였습니다. 간격이 좋다는 생각이 들었고 네, 많이 걸어야 하는 부분이 있긴 한데 그렇게 많이 느껴지지는 않았어요. 내 아이들은 많은 재미를 가졌습니다. 음식/음료 선택도 좋았다고 생각했습니다. 원하는 경우 음식과 음료를 직접 가져올 수도 있습니다. 떠날 때 코끼리 트램 왕복 여행을 사거나 주차장까지 1km 트레킹을 해야 합니다. ! 재미 있었어요!"
210,18712,231,231,4.0,"easter weekend travel to seoul korea and we knew we would have to visit the seoul zoo during april, my daughter loves animals and zoo's, we came here in dec 2018 and it was too cold and the animals were all housed inside so it wasnt fun last time but this time it was amazing.  the weather was very nice, sunny and cool, no icy floor, the cherry blossoms were still in effect so lots of people were still taking pictures, all the animals were out and about instead of locked in large rooms.  kids get in free so when we went there was many school children which was very nice to see them enjoy the park.",18712,b서울대공원,210,"부활절 주말 한국 서울 여행과 우리는 4 월 동안 서울 동물원을 방문해야한다는 것을 알고 있었고, 내 딸은 동물과 동물원을 좋아합니다. 우리는 2018 년 12 월에 여기에 왔고 너무 추웠고 동물이 모두 안에 수용되어 재미가 없었습니다. 시간이지만 이번에는 훌륭했습니다. 날씨는 매우 좋았고, 화창하고 시원했고, 얼음 바닥도 없었고, 벚꽃은 여전히 ????유효하여 많은 사람들이 여전히 사진을 찍고 있었고, 모든 동물은 큰 방에 갇힌 대신 외출했습니다. 아이들은 무료로 입장할 수 있어서 우리가 갔을 때 학교에 다니는 아이들이 많았고 공원을 즐기는 모습이 보기 좋았습니다."
211,18713,232,232,5.0,"the park has been one of my favorites in seoul. it had been under renovation for many months but fortunately the renovation was completed when i went there in early nov., 2018. the aviary was extensively altered. now the visitors are isolated from the birds by glass panels. however some new species have been added. i like to go there in late oct. or early nov. as the maples and ginkgo trees create a beautiful mix of red, orange and yellow colors. the park is very large and i like the zoo most. to save walking, it is better to take the chair lift to the top and then walk down the hill. once back to the zoo entrance i usually take the chair lift back to the main entrance, around sunset time. the view (from the chair lift) of the lake at sunset is fascinating.",18713,b서울대공원,211,"공원은 내가 서울에서 가장 좋아하는 곳 중 하나였습니다. 그것은 여러 달 동안 보수 공사를 받았지만 다행히 2018년 11월 초에 갔을 때 보수 공사가 완료되었습니다. 새장은 광범위하게 변경되었습니다. 이제 방문자는 유리 패널로 새와 격리됩니다. 그러나 일부 새로운 종들이 추가되었습니다. 나는 10월 말에 거기에 가는 것을 좋아한다. 또는 11월 초 단풍나무와 은행나무가 빨강, 주황, 노랑의 아름다운 조화를 이룹니다. 공원은 매우 크고 나는 동물원을 가장 좋아합니다. 걷기를 아끼려면 체어 리프트를 타고 정상까지 올라간 다음 언덕을 내려가는 것이 좋습니다. 동물원 입구로 돌아가면 보통 일몰 시간쯤에 체어 리프트를 타고 정문으로 돌아갑니다. 해질녘 호수의 전망(체어 리프트에서)은 매혹적입니다."
212,18714,233,233,2.0,"i love visiting zoo’s and seeing different animals. however, i recommend not visiting this zoo. i travelled 1.5 hours to get here, and i feel like my time travelling and visiting was wasted. there were many different animals, which was probably the best point. each enclosure was small, dirty, and there was no sign of a zookeeper anywhere. usually on my visits to the zoo i see many zookeepers tending and feeding the animals, but during my visit here i didn’t see any. many animals looked sad and hungry, often eating dry leaves. the monkeys were also acting out at each other, probably because the cages were so small. as i mentioned, i love to visit the zoo, just not this one.",18714,b서울대공원,212,"나는 동물원을 방문하고 다른 동물을 보는 것을 좋아합니다. 그러나이 동물원을 방문하지 않는 것이 좋습니다. 나는 여기에 오기 위해 1.5시간을 여행했고, 여행하고 방문하는 시간이 낭비된 것처럼 느껴진다. 다양한 동물들이 있었는데 그게 가장 좋았던 것 같아요. 각 울타리는 작고 더럽고 사육사의 흔적은 어디에도 없었습니다. 보통 동물원에 가면 많은 사육사들이 동물들을 돌보고 먹이를 주는 것을 볼 수 있지만 이곳을 방문하는 동안에는 한 마리도 보지 못했습니다. 많은 동물들이 슬프고 배고픈 것처럼 보였고 종종 마른 잎사귀를 먹었습니다. 원숭이들도 서로에게 장난을 치고 있었는데, 아마도 우리가 너무 작았기 때문일 것입니다. 내가 언급했듯이 나는 동물원을 방문하는 것을 좋아하지만 이것은 동물원을 방문하지 않습니다."
213,18715,234,234,5.0,"about an hour bus ride from seoul is the seoul grand park with zoo. it is a fun place for friends and families. the place is huge and so many animals to see. you will see bears, elephants, birds and a lot more. the entrance fee is not that expensive which comes with a free ride to the zoo bus and skylift. it goes uphill so you will get tired going up so be sure to bring some water and snacks to replenish.",18715,b서울대공원,213,"서울에서 버스로 약 1시간 거리에 동물원이 있는 서울대공원이 있습니다. 그것은 친구와 가족을위한 재미있는 장소입니다. 장소는 거대하고 볼 동물이 너무 많습니다. 곰, 코끼리, 새 등을 볼 수 있습니다. 동물원 버스와 스카이 리프트를 무료로 탈 수 있는 입장료는 그리 비싸지 않습니다. 오르막길이라 피곤할 수 있으니 물과 간식을 챙겨가세요."
214,18718,237,237,4.0,"this is a park in massive area which includes multiple different attractions. the zoo has most visitors and is a pretty good place to any ages.  facilities: zoo, garden, camping zone, seoul land(amusement park), contemporary museum, etc. we only entered the zoo. but, there was a rose garden as a season special and it looked nice, too.  location: this is in gwacheon city. but, only 4 stops away from metro sadang station (line #4). accessibility is great from seoul. from the metro station, it's a short walk to the park. there are some food stalls in the way. it's fun to watch and i recommend having foods here because foods inside the park are much more expensive.  zoo: - we bought combined ticket of 10,500 won for a lift, a elephant bus and an entrance. after buying the ticket, go to the lift station on the right and take the lift until the highest area of the zoo. walk around the zoo and take the bus when it's done. this seems to be the best way to save money.  - the zoo was fine. food stands, bathrooms, benches are everywhere. bird zone is like a jurassic park. if you are lucky, you'll be able to see parrots very closely. we were very amused to see apes. i think ape zone is the best part in this zoo.  - i was a bit disappointed not to see lions. there were many constructions and some animals aren't staying at where they are supposed to be. bat cages were empty.  - it's a lot of walking anyway. be ready to get tired.  - there's a-zoo tour on the website to travel comfortably riding on a cart for children or seniors. it's not available at the ticket office. i think they should fix that.  - even though there are animals of many kinds, there are still many this zoo doesn't have. so, don't expect to see every one you can imagine.  - there's an arboretum in the zoo. it was just okay level.  - there are a number of visitors in the zoo. but, this is a huge zoo and there's no chance to wait to see something. we liked it.  - some of them close at 18:00. you'd better enter before that if you wish to see everything.",18718,b서울대공원,214,"이것은 여러 다른 명소를 포함하는 방대한 지역의 공원입니다. 동물원에는 방문객이 가장 많으며 모든 연령대에 꽤 좋은 곳입니다. 시설 : 동물원, 정원, 캠핑존, 서울랜드(유원지), 현대미술관 등 동물원만 입장. 하지만 시즌특집으로 장미정원이 있어서 보기에도 좋았습니다. 위치: 과천시에 있습니다. 그러나 지하철 사당역(4호선)에서 불과 4정거장 거리에 있습니다. 서울에서 접근성이 좋습니다. 지하철역에서 공원까지 도보로 가까운 거리에 있습니다. 도중에 약간의 포장 마차가 있습니다. 보는 것도 재미있고 공원 안의 음식은 훨씬 비싸기 때문에 여기에서 음식을 먹는 것이 좋습니다. 동물원: - 리프트, 코끼리버스, 입장권을 10,500원에 샀습니다. 티켓 구매 후 오른쪽 리프트 스테이션으로 이동하여 동물원의 가장 높은 곳까지 리프트를 타십시오. 동물원을 산책하고 끝나면 버스를 타십시오. 이것이 돈을 절약하는 가장 좋은 방법인 것 같습니다. - 동물원은 괜찮았어요. 음식 가판대, 욕실, 벤치가 어디에나 있습니다. 버드 존은 쥬라기 공원과 같습니다. 운이 좋으면 앵무새를 아주 가까이에서 볼 수 있습니다. 우리는 유인원을 보는 것이 매우 즐거웠습니다. 이 동물원에서 가장 좋은 부분은 원숭이 존이라고 생각합니다. - 나는 사자를 보지 못해 조금 실망했다. 많은 건축물이 있었고 일부 동물은 있어야 할 곳에 머물지 않았습니다. 박쥐 우리는 비어 있었다. - 어쨌든 많이 걷는다. 지칠 준비를하십시오. - 어린이나 노약자를 위한 카트를 타고 편안하게 여행할 수 있는 동물원 투어가 홈페이지에 있습니다. 매표소에서 사용할 수 없습니다. 나는 그들이 그것을 고쳐야한다고 생각합니다. - 많은 종류의 동물이 있지만 이 동물원에는 아직 없는 동물이 많습니다. 따라서 상상할 수 있는 모든 사람을 볼 것으로 기대하지 마십시오. - 동물원에 수목원이 있어요. 그냥 괜찮은 수준이었다. - 동물원에는 많은 방문객이 있습니다. 그러나 이것은 거대한 동물원이고 무언가를 보기 위해 기다릴 기회가 없습니다. 우리는 그것을 좋아했다. - 일부는 18:00에 문을 닫습니다. 모든 것을 보고 싶다면 그 전에 들어가는 것이 좋습니다."
215,18719,238,238,4.0,"most of our visit was in the zoo park, many animals of all types, we did not see what some may think as abuse, great walking self guided tour, getting up the hill you ride a ski chairlift, safety netting below. we were 4 adults and all of us enjoyed the 3 hrs or so we were there, quick lunch spots throughout. a tip we did not have our passports with us a discount would have been applied, not sure of amount. not far from downtown seoul, we would visit again in 2 years when we go back",18719,b서울대공원,215,"우리 방문의 대부분은 동물원 공원에 있었고 모든 유형의 많은 동물이 있었고 학대, 훌륭한 도보 자체 가이드 투어, 스키 리프트를 타고 언덕 위로 올라가는 것, 아래의 안전망을 보지 못했습니다. 우리는 성인 4명이었고 우리 모두는 3시간 정도를 즐겼습니다. 팁 우리는 우리와 함께 여권을 가지고 있지 않았으며 할인이 적용되었을 것입니다. 금액은 확실하지 않습니다. 서울 시내에서 멀지 않은 곳에 2년 후에 다시 방문할 예정입니다."
216,18722,241,241,4.0,"seoul grand park is actually quite close to gangnam, a quick trip through the mountain, just about 15 min from seoul arts center. it is a huge aerial that has hiking routes, a lift, a museum and a zoo. so definitely a destination where one can spend a lot of time. once there it feels like it is hours from seoul although it is very close, completely different scenery and environment there, quite relaxing. the zoo is quite large and has a large variety of animals. grand park is a great destination for a getaway.",18722,b서울대공원,216,"서울대공원은 실제로 강남과 매우 가까우며, 서울 예술의 전당에서 불과 15분 거리에 있습니다. 하이킹 루트, 리프트, 박물관 및 동물원이 있는 거대한 공중선입니다. 그래서 확실히 많은 시간을 보낼 수있는 목적지입니다. 그곳에 가면 서울에서 몇 시간 거리에 있는 것처럼 느껴지지만 매우 가깝고 완전히 다른 풍경과 환경이 있어 아주 편안합니다. 동물원은 꽤 크고 다양한 동물이 있습니다. 그랜드 파크는 휴양지로 좋은 곳입니다."
217,18723,242,242,4.0,"public transport to and from seoul grand park is easy; several buses are available and there is a subway station that leads directly to the park entry.  you can either walk, take the lift, or ride the miniature train(?) to the zoo or the theme park.  entry prices are reasonable as are the lift and train prices.",18723,b서울대공원,217,"서울대공원을 오가는 대중교통이 편리합니다. 여러 버스를 이용할 수 있으며 공원 입구로 바로 연결되는 지하철역이 있습니다. 동물원이나 테마파크까지 걷거나, 리프트를 타거나, 미니어처 기차(?)를 탈 수 있습니다. 입장료는 리프트 및 기차 가격과 마찬가지로 합리적입니다."
218,18724,243,243,3.0,"primarily came for the zoo. it's a bit overwhelming in term of the size. the place is so huge and be prepared to do a lot of walking.  in term of animals, a bit disappointed. the only marine i saw was sea lion. no more dolphin. didn't get to see many animals.  the only nice thing i like is the sky lift. if you visit must try sky lift.",18724,b서울대공원,218,"주로 동물원에 왔습니다. 규모 면에서 다소 압도적이다. 장소는 매우 거대하고 많은 도보를 할 준비가되어 있습니다. 동물의 관점에서, 약간 실망. 내가 본 유일한 해양 생물은 바다 사자였습니다. 더 이상 돌고래는 없습니다. 많은 동물을 볼 수 없었습니다. 내가 좋아하는 유일한 좋은 점은 스카이 리프트입니다. 방문하면 스카이 리프트를 시도해야합니다."
219,18725,244,244,5.0,"among all zoos i visited in my life, i think this is the best! environment is clean and animals seen are all appear healthy and happy! many different animals/reptiles there and you would not be bored. only thing is, do not go during winter. it is quite cold. one more reminder - it is a non-smoking park.",18725,b서울대공원,219,살면서 가본 동물원 중에서 여기가 최고인 것 같아요! 환경이 깨끗하고 보는 동물이 모두 건강하고 행복해 보입니다! 많은 다른 동물 / 파충류가 있고 지루하지 않을 것입니다. 유일한 것은 겨울에 가지 않는다는 것입니다. 꽤 춥습니다. 한 가지 더 알림 - 이곳은 금연 공원입니다.
220,18726,245,245,3.0,"my kid loves animals so it was her 1st time in seoul so i thought lets go and visit the zoo, the entrance to the zoo is very far so once you get off from the metro you arrive at 1 entrance from there you can buy a ticket on the elephant train and then get off at the zoo entrance. once you get of the elephant train, you have to pay again to get back on it lol  the actual zoo is very large but due to winter most of the animals are kept inside, you can still see them but it would be better if you visit the zoo after spring. the paths are slippery with ice so be careful.  next to the zoo is seoul land an amusement park, it was too cold to go there so didnt bother.",18726,b서울대공원,220,우리 아이가 동물을 좋아해서 서울에 처음 가봐서 동물원에 가자고 생각했는데 동물원 입구가 너무 멀기 때문에 지하철에서 내리면 거기에서 1 입구에 도착하면 티켓을 구입할 수 있습니다. 코끼리열차를 타고 동물원 입구에서 내립니다. 코끼리 기차를 타면 다시 타려면 다시 돈을 내야합니다. lol 실제 동물원은 매우 크지 만 겨울 때문에 대부분의 동물이 내부에 보관되어 있기 때문에 여전히 볼 수 있지만 방문하면 더 좋을 것입니다. 봄 이후의 동물원. 길이 빙판길이라 미끄러우니 조심하세요. 동물원 옆에는 서울랜드 놀이동산이 있는데 너무 추워서 가지 못했다.
221,18729,248,248,5.0,"a larger area with a museum, zoo and amusement park in it. separat entrances and fees. just a short subway ride out from seoul and in a nice setting with mountain back drops.",18729,b서울대공원,221,"박물관, 동물원, 놀이동산이 있는 더 넓은 지역. 별도의 입장료와 요금. 서울에서 지하철로 짧은 거리에 있으며 산을 배경으로 멋진 풍경을 감상할 수 있습니다."
222,18730,249,249,5.0,"i went to the zoo and it was great all kind of animals were there. my advise to the people who wanna participate in activities like feeding the animals or playing with the dolphins to come after midday cause almost, all the activities starts in the afternoon starting 2.30 pm and also later. the attractions park is pretty big and the views are just beautiful you got the mountain and a huge forest it was perfect.  ps: if you are planning to go to the zoo and to the attractions park it s better to free the full day cause just for the zoo it takes min 4 hours to see all kinds of animals. and its better to wear some comfortable shoes cause you walk a looot.",18730,b서울대공원,222,나는 동물원에 갔고 모든 종류의 동물이 거기에 있어서 좋았습니다. 동물에게 먹이를 주거나 돌고래와 노는 것과 같은 활동에 참여하고 싶은 사람들에게 거의 정오 이후에 오도록 조언합니다. 모든 활동은 오후 2시 30분부터 시작하여 오후에 시작됩니다. 어트랙션 파크는 꽤 크고 전망이 아름답습니다. 산과 거대한 숲이 완벽했습니다. 추신: 동물원과 어트랙션 파크에 갈 계획이라면 모든 종류의 동물을 보려면 최소 4시간이 소요되는 동물원을 위해 하루 종일 자유를 주는 것이 좋습니다. 그리고 편안한 신발을 신는 것이 더 좋습니다.
223,18731,250,250,3.0,"seoul's zoo, the grand park, is located by easy metro ride from the city. has lions, tigers, wolves, bears, and a good primate selection. unfortunately all the bird exhibits are currently closed for health reasons and the dolphins have been returned to the ocean, so there are not any substantial marine life displays aside from seals. animals seem generally well-read for, with some species benefiting from better habitats than others. some of the wolves seemed a little sad, elephants seemed to have a very small space, and seals appeared cramped too. the zoo is in process of building some new enclosures and will hopefully improve those living conditions. minimal english signage but enough to find one's way around. we visited on a wednesday afternoon and the park was virtually empty, which made for a very pleasant time. plenty of clean public restrooms and at least one convenience store in addition to numerous snack food vendors. food prices not marked up. 0900-1900. $5 entry, $10 2-part skylift one-way. take exit 2 from grand park metro, walk toward main building then turn right at building and walk 300m to the sky lift. recommend taking sky lift out to end of park and walking back to metro. we didn't think there was enough to see to merit buying more skylift passes.",18731,b서울대공원,223,"서울의 동물원인 그랜드 파크는 도시에서 지하철로 쉽게 갈 수 있는 곳에 있습니다. 사자, 호랑이, 늑대, 곰 및 좋은 영장류 선택이 있습니다. 불행히도 모든 새 전시는 현재 건강상의 이유로 폐쇄되었으며 돌고래는 바다로 반환되었으므로 물개를 제외하고 실질적인 해양 생물 전시는 없습니다. 동물은 일반적으로 잘 읽히는 것처럼 보이며 일부 종은 다른 종보다 더 나은 서식지에서 혜택을 받습니다. 늑대 중 일부는 조금 슬퍼보이고 코끼리는 공간이 매우 협소하고 물개도 비좁은 것처럼 보였습니다. 동물원은 새로운 인클로저를 건설하는 중이며 이러한 생활 조건을 개선할 수 있기를 바랍니다. 최소한의 영어 간판이지만 길을 찾기에 충분합니다. 우리는 수요일 오후에 방문했고 공원은 거의 비어있어 매우 즐거운 시간을 보냈습니다. 많은 깨끗한 공중 화장실과 수많은 스낵 식품 공급 업체 외에도 적어도 하나의 편의점이 있습니다. 음식 가격이 표시되지 않습니다. 0900-1900. $5 입장료, $10 2파트 스카이 리프트 편도. 그랜드 파크 메트로 2번 출구로 나와 본관 방향으로 걷다가 건물에서 우회전하여 스카이 리프트까지 300m 걸어가세요. 공원 끝까지 스카이 리프트를 타고 지하철로 다시 걸어가는 것이 좋습니다. 우리는 더 많은 스카이 리프트 패스를 구매할 가치가 있다고 생각하지 않았습니다."
224,18732,251,251,4.0,"we went together with 2 other families and there are a total of 6 children (aged 2 to 8) and 6 adults. we only manage to go to the zoo though we bought the package price.  generally, i am pleased to go there as my girl (aged 8) is the only child who is interested in seeing those animals (except that she is disappointed that she did not get to see dolphin there as the dolphins have gone back to nature.)  my younger daughter aged 6 did not enjoy seeing the animals as much as like the playground there ( similar as the rest of the other kids)  good to allow the children to explore and see the real animals out there.",18732,b서울대공원,224,우리는 다른 2명의 가족과 함께 갔고 총 6명의 어린이(2-8세)와 6명의 성인이 있습니다. 우리는 패키지 가격을 샀지만 동물원에만 갈 수 있습니다. 일반적으로 나는 내 딸(8세)이 그 동물을 보는 데 관심이 있는 유일한 아이이기 때문에 거기에 가는 것을 기쁘게 생각합니다(돌고래가 자연으로 돌아갔을 때 돌고래를 보지 못했다는 점에 실망한 점은 제외). ) 6 세의 어린 딸은 아이들이 실제 동물을 탐험하고 볼 수있게 해주는 놀이터 (다른 아이들과 유사)만큼 동물을 보는 것을 좋아하지 않았습니다.
