,index,Unnamed: 0,서울대공원부정단어리뷰,index,단어
133,28,544,"Yes, I would rate this as my first choice of favorite super towers, and I've seen a lot of them around the world. Mainly I am impressed with the design and technology along with the great variety of things to do in this tower.  It just opened a few months ago and at 123 floors above ground and 6 floors below ground (parking), it contains practically everything you would ever want. Plan on going VERY EARLY at opening and spend all day. We were there for 2 days. The observation decks are on the top 5 floors (117-123), a hotel from about the 75th to about the 100th floor, residences around the 42nd to 70th floor, and private offices higher up. At 1,800 feet tall, you better not have a fear of heights to visit. Also, this place is very crowded. Furthermore, there is an aquarium, movie theatre, more shops than you can visit in a day, and places to eat although later in the afternoon and evening, it is practically impossible to get anything to eat without waiting a VERY LONG TIME. I this there is approximately 3 million square feet in this mega structure. It can be seen from anywhere in Seoul and one of the top 5 tallest in the world as they claimed. As expected, there is security to get into the building, but not a big deal.  The roughly $50 US dollar cost to express up to the observation decks is much too expensive in our opinion, yet worth it for a one time experience. The transparent floors (some people say glass floors) on the observation deck is incredible. Some people were to scared to stand on them. The elevator to get up there is large, fast, and unique with video displays and high tech. It's the most unusual elevator I've ever seen. Going back done after being up on the observation decks for almost an hour, the staff couldn't manage getting the large number of people in the elevator. Lots of people packed in there with people touching us on all sides. Fortunately it is about only a minute up and down. Ears popping due to the fast speed, yet smooth ride so you don't sense how fast it is moving.  If you come later in the day you will regret being lazy as the lines for mostly anything are long; tickets, elevators, restaurants, etc.  If you are going for the tower and the view, choose a good clear day. One couple told me they were there the prior day and disappointed that they were in the clouds and saw nothing after paying 50,000 Korean Won. I mentioned did they consider standing on the ground and looking up to see if the top of the tower is visible before buying the ticket? If you can't see it when looking up, then you won't see anything when you get up there. No common sense with those folks.  If you are not interested in the tower, you can spend a whole day just shopping or looking around at all the unique sculptures, art, and shops (some affordable and some are high end expensive items).  My rating does not include the fact that in my opinion, this place is not really for elderly people or folks with strollers and wheel chairs as it is much too crowded and no place to sit or rest.  If you go to Seoul and don't visit, then you will miss out on a great experience.",133,long
134,29,551,I loved this mall! We spent an entire day there. There were two different sections. One had more high-end shops like Chanel while the other part had more affordable stores like Uniqlo. There were also lots of great food options. The only downside is that there are long lines for all of the restaurants. We had to wait 45 minute to be seated for dinner.,134,long
135,30,575,"It opened not long ago and yet the windows were very dirty, so dirty that it shows on all the pictures. No restaurants up there yet, just some counter where you can buy some food and eat it while standing there with nowhere to sit. You go up, you look at the view, nothing else to do than go back down. The only cool thing is the glass floor in 2 place where you can stand on and see 1860 ft down.",135,long
136,0,8,Without expectation will be good to visit If expect too much not sure I think if visit weekday will be better as this place is too crowded,136,much
137,1,9, Hmm very disappointing There isnt much to see Each person may feel differently but there is no theme suitable for Seoul Sky and its in the middle ,137,much
138,2,13, The view of Seoul from the observatory is the best The windows also seem to be well maintained and the indoor lighting is not too much so there is no difficulty in taking night shots ,138,much
139,3,27,Quite expensive To get there u have to wait almost 1 hour To go down maybe much longer,139,much
140,4,43, Visited on July 29th never visited twice not much to enjoy ,140,much
141,5,117, The view of the hotel is good but the swimming pool is small and there is not much to eat in the morning ,141,much
142,6,142,This place is so huge an theres so much to see  They have all the high end name brand stores Everything is beautifully elegant,142,much
143,7,206, Okay its much better than the Thailand Observatory but when it comes to eating Thailand has a better value for money ,143,much
144,8,250, There doesnt seem to be much to shop for Its great to go to the department store next door and take a walk around Seokchon Lake ,144,much
145,9,253, Finding the way is complicated and you have to pay for parking no matter how much you use it ,145,much
146,10,286,"What an amazing experience and we had so much fun! The food, the stalls and the view, all perfect! You will find almost anything and everything there",146,much
147,11,292,"Took the world’s first 60secs to level 118! The feeling was well, nothing much. Just abit if ears stuck. The technology in the lift is also awesome. Super high up the tower, could see the overall of Seoul. It’s beautiful",147,much
148,12,300,"1. the mall is like any big mall in Korea, nothing special I think  2. my review is about the tower: positive: - outstanding View from the 117th to 121th floor, about 500m -> for that 1 point  negative: - expensive, adult 26000 Won per person - it took more than 70 min to get upstairs, all the procedures like security scan, taking photos to sell them later, just endless waiting in several rooms without a window, the air condition was turned on in stand by modus, there was just simply not enough refreshing cool air coming out of the aircon, nobody of the staff cared, you just were pushed through all the rooms like a herd of sheep There were no information about the waiting time. If i had knew that then i would have paid the fast check in ticket which costs 50000 Won.This is outrageous expensive but in retrospect worth it. Of course first of all you must afford this price. Everyone who is able to do it should do it because when you stand in the queue for about 50 min and you see the fast tracker who paid more because they „knew“ and they are passing through the middle line to the elevator then the damn legs are hurting even more and you are still not in the elevator. Because they skip the queue, the waiting people have to wait longer, maybe your spot in the elevator was taken by one of the high payers. - show room was closed - the outside terrace was closed - the service and the staff processes have to optimize a lot I think - started at the end of the queue at 16.30, to see the Sunset. We arrived round about 17.45 in the 118th floor. Then it was dark night. The windows are reflecting the inside light so the pictures you make are always with co-displayed with people around you - downstairs same procedure: another QUEUE, the second one. A little bit faster downstairs, round about 45min, but still too much time lost. The sightviewing floors are big enough, there was no hustle, so the main problem was the ONE and ONLY elevator (of obviously 2) which was opened for the mass of visitors. - the 2 walk with bottom glas view are not that impressive because you know you are standing on glas, all the floor glasses are full of scratches - in the queue: NO SITTING  Conclusion: Lack of process optimization. Great view but just go there when you have enough time and air in your lungs or enough money in your pocket to buy you a fast lane ticket! Go there early enough to see the city by daylight and take some pictures without reflecting of the night indoor lights. Prepare it to the Eiffel Tower in Paris it isnt that irritating like in Lotte Tower or the Empire State Building in N.Y., there are timeslots there and you can buy the tickets simply online, in english! My opinion!  To the operators: this stay (2019) in Seoul we decided to stay at Park Hyatt Hotel but we had also considered the Signiel Hotel. The best view was the most important factor in this years hotel choice. Next year, i do travel to Korea once a year because of my family, it won’t be the Signiel again. For sure!",148,much
149,13,320,"We bought our tickets on the app Klook and it was about $50 a person for the amazing combo deal for Lotte World, Lotte Tower and Lotte Aquarium! We noticed that for Lotte World and Lotte Tower alone the tickets for those single attractions were close to $45. We filled an entire day with these Lotte attractions and had so much fun! The Lotte World Tower was a highlight of our trip! We ate at the 123 Lounge on the 123rd floor, it was a little pricey but what you would expect for a high end bar/restaurant with a view like that! Lotte World was almost like a smaller disney with the restaurants, rides, indoor ice rink and gift shops. I can imagine this would be a great place for kids, but even as two adults we had a blast! We went on a Saturday so it was very crowded, I would suggest going on a school day because we saw one of the lines for a ride reached a 2 hour wait with a line that wrapped around the Magic Island zone. Other than that it was a pretty great experience!",149,much
150,14,343,"You’re probably here for the tower, it’s the 8th tallest in the world and offers some incredible views of what I consider to be a beautiful city. We didn’t spend much time in the mall, only making our way to and from the tower, but it seemed a shoppers paradise! The tower itself is incredible! Well designed and a good experience for patrons, we had a seat at the bar over looking the 1988 Olympic site. Drinks were expensive, but we were on top of the city so we didn’t mind. Coming down from the tower we managed to get lost going to the duty free area. It was somewhat difficult to get back to the regular mall as the lifts didn’t indicate which building you were in!",150,much
151,15,347,I intended to visit just the tower but there was so much to do I came back for a second day. The Tower has great views and you can eat on one of the levels as well. Just don’t skip anything on a level as I couldn’t figure out how to go back down just a level only all the way down to the 1st floor Little world amusement park was wonderful had the best roller coasters on the outside and plenty of smaller rides all around The Lotte Museum was great too spent half a day inside there and they let you take pictures and have other interactive items They have a KPOP experience as well it was nice just not to big they could make that much better Then the mall has tons of high end brands to everyday items You can easily spend 2 whole days here to see everything,151,much
152,16,366,"We visited the Lotte World Tower in February, only visiting the Mall as a means of accessing the Tower.  Quite a pricey visit, although we were pleasantly surprised to receive a discount for using a Mastercard to pay for our tickets, which then worked out at 48000 KrWon for two of us. There are a number of corridors to walk through, with images screened on the walls, before you arrive at the elevator - a double decker and very fast. You also have the opportunity to have a photo taken with a chosen image on a green screen behind you, a similar opportunity is in place at the top of the tower, but there is no pressure to take part.  It was all relatively quiet at this time of year but the length of corridors and screens indicate that they are there to keep visitors engaged during the busy season and that queues could get extremely long.  The lift ride up to the 117th floor was rapid, ears popping en route, and more images being screened on the walls of the lift as we travelled.  The public floors at the top of the tower are more compact than one would imagine, well organised with plenty of seating around the central section. We felt it was far less commercialised than Taipei 101, with plenty of staff available but a pretty much hands off approach.  There is a glass floor section for the brave, where you can look out or down over 100 floors. Not for the faint-hearted but a good photo opportunity. There are also two 'observation decks', which have a double door arrangement to maintain temperature within the tower. A member of staff regulates entry and exit to these decks. It was dark by the time we accessed these, the buildings were all lit up and car lights blended in along the roads out of the city and it was spectacular.  Views are wonderful. I don't think Seoul is a particularly attractive city, but this was a good way to see it and the height added something. The skies had been clear blue when we entered the Mall but, unfortunately, by the time we emerged at the top, everything was rather misty and cloudy, hence our best photos came after the sun set. Any visit is at the mercy of the weather and, particularly in February, you do take a calculated risk if you are hoping for good photos.  There are a number of retail outlets at the top of the tower with, as one would expect, Tower themed souvenirs, ranging from postcards to much more ambitious items. Prices not as hyped up as one might imagine. Bizarrely a 'pick n mix' sweet counter and a cafe, an ice cream counter and a bar lounge.  We thoroughly enjoyed our visit and would recommend it.",152,much
153,17,367,"It's huge , super cool. Many VR games/ rides. BUT... for almost all the main rides and popular rides, the waiting long is super long. It takes about 1.5 hours to 2 hours waiting in the queue per ride.... I didn't get to do much... only a couple. I waited for a roller coaster for 2 hours... and realized... all other rides are like that too. And, i arrive at 9:30AM early... still need to wait .",153,much
154,18,374,"Our American family of five, kids ages 10, 13 and 16, visited the Lotte Tower with a native South Korean. It was very nice to have our friend there, but his interpretation skills were really not necessary. We were not there to go shopping, but rather to have the Sky Tower experience. The cue area was empty for our morning visit, but if you had to stand in line, there are interesting things to look at while you wind yourself through the maze. The elevator is filled with tv screens and the ride up is amazing and beautiful. It stops near the very top and then visitors can take their time in visiting each of the floors, until they reach the very top, the 123rd floor, which consists of an expensive restaurant/lounge. Be sure to go on a relatively clear day, because you will be able to see for kilometers. Regardless of the weather, throughout much of the year the ""very fine dust that blows over from Eastern China"" obscures the view. We all liked the clear floor, so we could see straight down to the ground below. As an American from the suburbs it is impressive to see the hundreds and hundreds of apartment buildings that house the majority of South Korea's population. This was a very different experience from the Seoul Tower, which honestly I preferred. However, had we visited the Lotte Tower before the Seoul Tower, we would have been unimpressed because it has fewer stories, so the view wasn't quite as impressive.",154,much
155,19,410,Mall was a disappointment. Especially Avenue and duty free. Aquarium was average. Not much to see inside.,155,much
156,20,418,Spent a few hours there with the kids. They thoroughly enjoy it except for kids under 4 years old. I think this suit kids above 5 yrs old or older. Nothing much for elderly or parents looking after toddlers. I would think you can spent a whole day there. A plus point is there are shopping and you can walk to the aquarium on the other end.,156,much
157,21,421,"The Lotte World Tower and Mall is worth a detour. Not because of the mall, very nice but also very much like any high end mall. No; go up the tower. It's not cheap, but definately an experience. They e.g. have a glass floor were you have a somewhat unnerving view straigth down. But also a truly spectacular view over Seoul.",157,much
158,22,437,"Lotte World Tower or ""Seoul Sky"" is much like other observation deck experiences. As you buy your tickets you can check what the weather and visibility is like. Prices were reasonable. Got a 9000kw discount as it was my birthday month (need to prove with passport). There is security screens, a bit of queuing and photos to be taken before you get to the elevator. But having been to other Observation Towers, this is not unusual. The fancy super video screens were though. The price of the photos was very good!! Up the top there's a few levels. One allows you to go outside, and another has the glass floor to test your brain (I struggle to step out into the glass floor). One level had a video to show what old Korea looked like compared to now which was interesting. We checked out the top most observation deck, where you had to purchase food or drink to attend, but it was 27000kw for a chicken sandwich so we passed. It was the first time we had seen really inflated prices so we were shocked. But overall it was a good experience. Only a must see if you like seeing the sprawling city. Back on the ground floor in the mall was s really nice restaurant that had Italian food - pizza, pasta and a lamb salad that was to die for!! But I know, you don't go to Korea for Italian food but when you're with a bunch of ex-pats they are hanging for a taste of what they miss from home!! and pizza and salad are hard to find!!",158,much
159,23,471,"Go there. This is the best Mall ever. I do not think we have one as nice in the United States. There is food, Designer Shops, Shoes, everything a person would want in the mall. There is an Aquarium and an Art Museum. I enjoyed it so much I went back a second time. The train station has underground shopping also and you can access the mall from the train station.",159,much
160,24,478,The mall is located in a upscale area so with that comes upscale prices. Modern designed and clean mall with many artistic displays. Luxury designer brands line the first 2 to 3 floors.Dining options are located on the basement level with some play areas and shops for kids. This place is a shoppers paradise but if shopping is not really your thing it can been browsed quickly or even skipped without feeling like you missed much.,160,much
161,25,497,Great selection of high end brands. Chanel and Van Cleef sales staff were wonderful. Hermes not so much. Maybe they couldn't speak English. just stood there and stared at you hahaha..so strange.,161,much
162,26,501,"Enjoy it very much. Too large to cover all areas, It is advisable to buy the Magic Pass, because eventhough we went there on weekdays but there were so many people and some attractions, we had to queue for 1 hour",162,much
163,27,502,"Frankly, i don't really think it is that wonderful. Observatory deck - Been to a few other observatory decks in Japan and Dubai, Lotte World observatory deck is on the average side. The only memorable thing i remember is the glass panel on the floor. Lotte World Mall - the first 4 levels are all the branded stuff and only B1 house more affordable brands. Nothing much. Although i must say, they have tons of eatery places here so surely you can find something that suits your taste.",163,much
164,28,507,I liked this new tower very much. It is fifth tallest in the world. There are several levels for viewing and with snack shops with a restaurant on the very top level. It is over the Lotte mall which is fabulous. Nice souvenir items inclduing photos. Did not experience a long line in the winter. No outdoor viewing permitted in January.,164,much
165,29,544,"Yes, I would rate this as my first choice of favorite super towers, and I've seen a lot of them around the world. Mainly I am impressed with the design and technology along with the great variety of things to do in this tower.  It just opened a few months ago and at 123 floors above ground and 6 floors below ground (parking), it contains practically everything you would ever want. Plan on going VERY EARLY at opening and spend all day. We were there for 2 days. The observation decks are on the top 5 floors (117-123), a hotel from about the 75th to about the 100th floor, residences around the 42nd to 70th floor, and private offices higher up. At 1,800 feet tall, you better not have a fear of heights to visit. Also, this place is very crowded. Furthermore, there is an aquarium, movie theatre, more shops than you can visit in a day, and places to eat although later in the afternoon and evening, it is practically impossible to get anything to eat without waiting a VERY LONG TIME. I this there is approximately 3 million square feet in this mega structure. It can be seen from anywhere in Seoul and one of the top 5 tallest in the world as they claimed. As expected, there is security to get into the building, but not a big deal.  The roughly $50 US dollar cost to express up to the observation decks is much too expensive in our opinion, yet worth it for a one time experience. The transparent floors (some people say glass floors) on the observation deck is incredible. Some people were to scared to stand on them. The elevator to get up there is large, fast, and unique with video displays and high tech. It's the most unusual elevator I've ever seen. Going back done after being up on the observation decks for almost an hour, the staff couldn't manage getting the large number of people in the elevator. Lots of people packed in there with people touching us on all sides. Fortunately it is about only a minute up and down. Ears popping due to the fast speed, yet smooth ride so you don't sense how fast it is moving.  If you come later in the day you will regret being lazy as the lines for mostly anything are long; tickets, elevators, restaurants, etc.  If you are going for the tower and the view, choose a good clear day. One couple told me they were there the prior day and disappointed that they were in the clouds and saw nothing after paying 50,000 Korean Won. I mentioned did they consider standing on the ground and looking up to see if the top of the tower is visible before buying the ticket? If you can't see it when looking up, then you won't see anything when you get up there. No common sense with those folks.  If you are not interested in the tower, you can spend a whole day just shopping or looking around at all the unique sculptures, art, and shops (some affordable and some are high end expensive items).  My rating does not include the fact that in my opinion, this place is not really for elderly people or folks with strollers and wheel chairs as it is much too crowded and no place to sit or rest.  If you go to Seoul and don't visit, then you will miss out on a great experience.",165,much
166,30,552,"I took the Sky Shuttle to the top of the tower. It was not a very busy day for it, but they still packed you into the elevator like sardines. It would have been a much more enjoyable ride if they had 2 or 3 less people on the elevator. You literally have people pressing up against you on every side. Once we got to the observation deck I was disappointed to look out the glass and discover we were in the clouds, you couldn't see anything. It would have been nice if they had warned you before you bought your tickets that you wouldn't be able to see much. There were a couple small breaks in the clouds and you could see a little bit of the ground, but then all the rain running down the windows made good pictures nearly impossible. When it was time to line back up for the elevator to go back down, there seemed to be no order to the line, people were cutting the line, pushing & shoving. It would be a great experience on a nice day if the staff did a better job of managing the crowd.",166,much
167,31,578,"This is one of the cleanest, largest, most varied shopping malls I have ever been to. Though I am not much of a shopper, I can appreciate the large variety of shops, entertainment and restaurants available here. The 5+ story mall is organized by type of shop, which is convenient. For example, there is a children's section with 15+ shops, luxury goods take up an entire floor, etc. There are also many electronic directory kiosks available on each floor to help you find things. The bottom floor has an excellent aquarium that would appeal to visitors of all ages. There are also many options for dining, both casual and fine restaurants. This is a great place to spend a rainy day exploring, shopping and eating. It is easily accessible through the Jamsil subway station.",167,much
168,0,37, The terrace was nothing like I expected If there was a landmark it would have been fun to look around Its not fun to watch ,168,nothing
169,1,138, Things to do things to do rest area food nothing is missing ,169,nothing
170,2,150, expensive But everything is there A modern version of the saying that there is nothing Lots of restaurants Good for a date good for shopping good for family and good for things to do However the overall price ,170,nothing
171,3,275,"The Mall itself is huge and impressive, therefore i´d give 4 stars. Together with the tower actually only 2 stars. Even you buy the ticket in advance there are long waiting cues (over 1,5 hours). Then on top there are just some small cafes (nothing special) and souvenir shops. The view is nice but really not outstanding. Only good thing there is the short elevator drive and enjoying a cocktail on top.",171,nothing
172,4,278,"I wasn't overly impressed with this building. I went to a function there. There was nothing special about anything here. The view is nice. I wouldn't avoid it, but don't go out of your way to visit.",172,nothing
173,5,292,"Took the world’s first 60secs to level 118! The feeling was well, nothing much. Just abit if ears stuck. The technology in the lift is also awesome. Super high up the tower, could see the overall of Seoul. It’s beautiful",173,nothing
174,6,300,"1. the mall is like any big mall in Korea, nothing special I think  2. my review is about the tower: positive: - outstanding View from the 117th to 121th floor, about 500m -> for that 1 point  negative: - expensive, adult 26000 Won per person - it took more than 70 min to get upstairs, all the procedures like security scan, taking photos to sell them later, just endless waiting in several rooms without a window, the air condition was turned on in stand by modus, there was just simply not enough refreshing cool air coming out of the aircon, nobody of the staff cared, you just were pushed through all the rooms like a herd of sheep There were no information about the waiting time. If i had knew that then i would have paid the fast check in ticket which costs 50000 Won.This is outrageous expensive but in retrospect worth it. Of course first of all you must afford this price. Everyone who is able to do it should do it because when you stand in the queue for about 50 min and you see the fast tracker who paid more because they „knew“ and they are passing through the middle line to the elevator then the damn legs are hurting even more and you are still not in the elevator. Because they skip the queue, the waiting people have to wait longer, maybe your spot in the elevator was taken by one of the high payers. - show room was closed - the outside terrace was closed - the service and the staff processes have to optimize a lot I think - started at the end of the queue at 16.30, to see the Sunset. We arrived round about 17.45 in the 118th floor. Then it was dark night. The windows are reflecting the inside light so the pictures you make are always with co-displayed with people around you - downstairs same procedure: another QUEUE, the second one. A little bit faster downstairs, round about 45min, but still too much time lost. The sightviewing floors are big enough, there was no hustle, so the main problem was the ONE and ONLY elevator (of obviously 2) which was opened for the mass of visitors. - the 2 walk with bottom glas view are not that impressive because you know you are standing on glas, all the floor glasses are full of scratches - in the queue: NO SITTING  Conclusion: Lack of process optimization. Great view but just go there when you have enough time and air in your lungs or enough money in your pocket to buy you a fast lane ticket! Go there early enough to see the city by daylight and take some pictures without reflecting of the night indoor lights. Prepare it to the Eiffel Tower in Paris it isnt that irritating like in Lotte Tower or the Empire State Building in N.Y., there are timeslots there and you can buy the tickets simply online, in english! My opinion!  To the operators: this stay (2019) in Seoul we decided to stay at Park Hyatt Hotel but we had also considered the Signiel Hotel. The best view was the most important factor in this years hotel choice. Next year, i do travel to Korea once a year because of my family, it won’t be the Signiel again. For sure!",174,nothing
175,7,423,"This is one of the tallest buildings in the world where you can have a panoramic view of Seoul and the famous Han River. On 118/F, it's time to show your courage! The glass floor is there waiting for courageous men to step on it! Looking down through the glass can make you shake and worried if the glass breaks at any second you are staying on it! I was just so amazed how kids fear nothing - they lay on it and they even jumped up and down! ""STOP PLEASE!!!"" I screamed in my heart!  Tip: Check the sunset time and plan your trip. It admits limited people in each time slot so reserve your ticket early. Sunset view on the glass is the definite thing you want to try!",175,nothing
176,8,438,"We accidentally came across this mall. A mall is a mall, so nothing special about the shops. However, the basement where the supermarket is located, there were heaps of food stalls. It was food galore for us. Koreans delights and great food for lunch!",176,nothing
177,9,470,"If you want high-end good, this is the place. Otherwise, skip it as this mall is nothing special and is devoid of any character. Limited dining options too. Coex is a better choice.",177,nothing
178,10,515,was staying in Lotte Hotel Seoul which offers free shuttle to its new and shiny sister hotel in Jamsil.  The exterior is very impressive and we even went to the top of the tower with its most interesting elevator ride.  However the entry fee to the top is pretty steep and the view is nothing to write home about.  The mall itself is like any other shopping mall in Seoul.,178,nothing
179,11,532,"Korea's tallest building had multiple safety issues before construction was completed including cracks in the floor of the movie theater and in the glass of tanks in the aquarium. They took care of these issues and reopened these areas. That being said, there's nothing really special here. It's a shopping mall with a movie theater and aquarium at the base of a tall building. Don't drive here, parking in the underground garage is outrageous.",179,nothing
180,12,544,"Yes, I would rate this as my first choice of favorite super towers, and I've seen a lot of them around the world. Mainly I am impressed with the design and technology along with the great variety of things to do in this tower.  It just opened a few months ago and at 123 floors above ground and 6 floors below ground (parking), it contains practically everything you would ever want. Plan on going VERY EARLY at opening and spend all day. We were there for 2 days. The observation decks are on the top 5 floors (117-123), a hotel from about the 75th to about the 100th floor, residences around the 42nd to 70th floor, and private offices higher up. At 1,800 feet tall, you better not have a fear of heights to visit. Also, this place is very crowded. Furthermore, there is an aquarium, movie theatre, more shops than you can visit in a day, and places to eat although later in the afternoon and evening, it is practically impossible to get anything to eat without waiting a VERY LONG TIME. I this there is approximately 3 million square feet in this mega structure. It can be seen from anywhere in Seoul and one of the top 5 tallest in the world as they claimed. As expected, there is security to get into the building, but not a big deal.  The roughly $50 US dollar cost to express up to the observation decks is much too expensive in our opinion, yet worth it for a one time experience. The transparent floors (some people say glass floors) on the observation deck is incredible. Some people were to scared to stand on them. The elevator to get up there is large, fast, and unique with video displays and high tech. It's the most unusual elevator I've ever seen. Going back done after being up on the observation decks for almost an hour, the staff couldn't manage getting the large number of people in the elevator. Lots of people packed in there with people touching us on all sides. Fortunately it is about only a minute up and down. Ears popping due to the fast speed, yet smooth ride so you don't sense how fast it is moving.  If you come later in the day you will regret being lazy as the lines for mostly anything are long; tickets, elevators, restaurants, etc.  If you are going for the tower and the view, choose a good clear day. One couple told me they were there the prior day and disappointed that they were in the clouds and saw nothing after paying 50,000 Korean Won. I mentioned did they consider standing on the ground and looking up to see if the top of the tower is visible before buying the ticket? If you can't see it when looking up, then you won't see anything when you get up there. No common sense with those folks.  If you are not interested in the tower, you can spend a whole day just shopping or looking around at all the unique sculptures, art, and shops (some affordable and some are high end expensive items).  My rating does not include the fact that in my opinion, this place is not really for elderly people or folks with strollers and wheel chairs as it is much too crowded and no place to sit or rest.  If you go to Seoul and don't visit, then you will miss out on a great experience.",180,nothing
181,13,575,"It opened not long ago and yet the windows were very dirty, so dirty that it shows on all the pictures. No restaurants up there yet, just some counter where you can buy some food and eat it while standing there with nowhere to sit. You go up, you look at the view, nothing else to do than go back down. The only cool thing is the glass floor in 2 place where you can stand on and see 1860 ft down.",181,nothing
