,Unnamed: 0,NAME,STAR,REVIEW,DATE
634,634,Paulo M,5.0,I enjoyed this museum The building is huge and modern in a nice surrounding area There are two main exhibition halls One with a permanent exhibition about the history of Korea through different artefacts and another one with temporary exhibitions The main gallery is free admission If you enjoy history and looking at different artefacts you can spend a few hours there I went on my own on a Sunday morning and I spent around three hours There are spaces for you to sit down and rest your legs There are also some cafeterias and museum shoppings Throughout the building I sincerely recommend,"Written April 5, 2018"
635,635,\xd0\x9e\xd0\xbb\xd1\x8f P,5.0,That was our last day in South Korea and our last day of the long vacation So we were a bit exhausted and the museum building is so big Its amazing the architecture and the collection,"Written April 2, 2018"
636,636,nv1dj,4.0,Since I love history National Museum of Korea is the best place to visit they had 3 floors and each floor describe different history I could spend hours inside The history also interest me,"Written April 2, 2018"
637,637,Rachel L,5.0,I do love a good museum but this one is particularly impressive It is incredibly large very modern and super organized All of the signs are in English too so there are no issues with understanding everything,"Written March 22, 2018"
638,638,Adventurers049,5.0,The building is imposing and the exhibits very well laid out It is not cluttered and there are themed rooms with very good exhibits Well worth a visit while you are in Seoul,"Written March 21, 2018"
639,639,Sorab W,5.0,I spent nearly a whole day at this museum It is such a beautiful space I felt calm and meditative within it LOVED the special exhibition of the tiger in east Asian Art It is the 9th largest museum in the world and I cant wait to go back and explore it all the more  OHand the majority of the museum is FREE Youll have to pay between 3 and 6 for special exhibitions,"Written March 11, 2018"
640,640,mozecuse,5.0,Extraordinarily beautiful architectural building Comprehensive presentation of Korean history and artifacts Plan at least a half a day to fully appreciate,"Written March 6, 2018"
641,641,Cman W,5.0,For those who want to understand more on Korean culture everything is excellent in the National Museum of Korea including the exhibition souvenir shop cafe and the attractive musical performance I will definitely spend more time visiting the museum when I have a chance to get there again,"Written March 5, 2018"
642,642,RDTOPTORINCON,5.0,Well organized exhibitions and very spacious and beautifully designed museum  Beautiful grounds surrounding the entire space,"Written March 5, 2018"
643,643,Lynns98816,5.0,National Museum was one of the big museum that we ever visited and need more than 2 hours to look every exhibition inside it Just like any other national museums it had the exhibitions about past time But they displayed all the artifacts in good arrangement Besides that they also had Korean culture exhibition  To reach this museum just take mrt to Ichon Station and follow the directions Its free of charge If you come with kids we suggest you to also visit Children museum,"Written February 27, 2018"
644,644,State of Mainer,5.0,This beautiful museum is definitely worth your time The long history of Korean civilization is beautiful presented and the exhibits have English explanations so no need for a tour The main museum is free and there is a charge for special exhibits Its set in beautiful grounds and near a subway stop,"Written February 17, 2018"
645,645,Nick O,5.0,An insightful look into the development of Korea over the ages Admission is free for the main hall Worth a visit,"Written February 15, 2018"
646,646,sarahT667AE,5.0,Permanent exhibitions is Free Admission is required for special exhibitions But The special exhibition impressed me I RECOMMEND it Please refer to itI downloaded a 10 discount coupon from Baynaru  Good for you,"Written January 22, 2018"
647,647,VladMI,5.0,The museum is huge You can easily spend 45 hours there It is a new building very contemporary looking with a lot of daylight coming in escalators everywhere marble floors  simply great There is a plenty of restrooms multiple coffee shops few large museum shops a storage place to lock your bag or coat I wanted to get on the English guided tour which is free the first one after the museum opening time I ended up being the only one on the tour It was only me and a tour guide  call it a private tour  The tour took around 1 hour covering a few main artifacts on the first and second floors I enjoyed it I also enjoyed perfectly brewed cappuccino in the coffee shop  5 stars highly recommended,"Written January 22, 2018"
648,648,Alexis G,5.0,I went on a quiet weekday and arrived in time to go on one of the free English guided tour of the museum It was a great way to get a brief history of Korea and a sense of what the museum had to offer Theres a mix of ancientold artifacts and art organized by the specific periods in Koreas history,"Written January 18, 2018"
649,649,Howard E,5.0,Its free Very informative of their rich culture Just in front of the museum is another place for you to visit,"Written January 18, 2018"
650,650,tkacjsdlqor,5.0,There are a lots of heritage and treasure in the museum easy to go by subway it is worth to seeing museum and in the museum shop there are so many unique souvenirs,"Written January 16, 2018"
651,651,Jamie22012016,5.0,To get a sense of the Kdrama you have been watching its good to get educated on the history So explore the museum and its surrounding Beautiful place to get instagrammable photos too,"Written December 28, 2017"
652,652,CleopatraBunny,5.0,A most stunning building with a great collection of artifacts Free admission and easily accessible via subway Icheon stop Well worth a couple hours to see all the floors,"Written December 13, 2017"
653,653,Polina M,5.0,Very interesting place if you want to learn more about Korean culture historu and art Everything is divided into different time decades so you can easier understand the historical periods and heritage Very calm and meditative place ,"Written December 10, 2017"
654,654,Joy M,5.0,This place was our last stop of our Seoul visit I found it convenient because not only was the entrance free but it was actually worth your time Its a three storey building with many rooms to enlightened yourself on South Koreas history and culture Allocate 2 hours of your time because 1 hour isnt enough time to cover the area,"Written December 8, 2017"
655,655,rlandis20,5.0,This is a great place to learn about Korean history and artwork The museum is very large and modern with all signs in English too And its free We only had about an hour to wander around which isnt nearly enough Be sure to dedicate some time to this place,"Written November 28, 2017"
656,656,Evelyn H,5.0,This is a wonderful museum allow 2 days to visit Beautifully displayed exhibits and a great coffee place with superb cappuccinos,"Written November 20, 2017"
657,657,santi puspayanti,4.0,Nice museum you can learn not only Korean history but also other Asian countries history There are also some lounge for you to take a rest and the lounge is totally nice,"Written November 15, 2017"
658,658,Daniel V,4.0,If you want to know more about the local culture this is the place to be; not only you can discover the 40 manners to prepare the famous local vegetable kimchi but if you are lucky you can attend a local arts performance with local music and many colourful dancers,"Written October 31, 2017"
659,659,Ann_anncy,5.0,The museum is very modern and provides all needed affiliate such as strollers lockers big rest rooms  There are special exhibitions 50 discount on weekday,"Written October 27, 2017"
660,660,Chr1stiJ,4.0,It is a good exhibition of the history and development of Korea very convenient to go by subway and it is free for the permanent exhibits too,"Written October 25, 2017"
661,661,Catherine,3.0,If you like museums which do forget to put the date age year of the object and forget that the historical context of the presented artefact might interest the visitor you will love the second and third floor 1st floor Korean history is a little bit better displayed We enjoyed the architecture The building is huge and remembers a cathedral The food is good in the restaurant,"Written October 24, 2017"
662,662,Laura C,5.0,We spent about 3 hours here The grounds were beautiful and the art was plentiful It was great to see history from another country through art Very well laid out,"Written October 20, 2017"
663,663,WorldTravellerSoon,5.0,The National Museum of Korea is one grand building in the Yongsan area It can be easily accessed by metro to the Yongsan Station The museum opens everyday except January 1 No admission fee for the main exhibit hall but not for the special exhibition galleries  The building itself is huge and there are 3 levels We visited the main exhibition hall only We rented an audio device which gives verbal description of the artifact when to input the number on the show case It is very helpful as the rooms are always too dark and the description on the plague are too small to read  The 1hour free guided tour is very helpful too The lady tour guide spoke perfect English She showed us the highlights of the museum the pagoda huge Buddha painting scroll and some of the royal jewelry I highly recommend this  There are gift shops on every floor and they sell slightly different things from each other  We had our lunch at the Mirror Pond Restaurant which is outside the main museum We chose a set lunch of traditional Korean dishes which includes 10 different Korea food snacks kimchi porridge appetizers main courses desserts and tea It is different and quite enjoyable  If your schedule is not that tight you can spend a few hours in this museum to find out more about the history of Korea,"Written October 18, 2017"
664,664,ruth s,5.0,Renting headphones probably would had been helpful to fully appreciate all the information to be learned at this museum It was modern and well laid out and even though it was crowded it was not hard to get around The Gift Shop had the best quality items for souvenirs and gifts,"Written October 17, 2017"
665,665,Sandy,5.0,The place is easy to reach huge and has beautiful surroundings and building structures Entrance is free The inside of the museum is spacious clean and it has chairs and lounges for those who need rest after walking around the museum It is separated into different sections for different period or era or timeline which was interesting and systematic of them Recommend to download the apps as it will guide you on your trip to the history of Korea,"Written October 11, 2017"
666,666,youdidwell,5.0,Learned a lot while browsing the exhibits Definitely dont miss this if youre a fan of history and art,"Written October 10, 2017"
667,667,Thomas M,5.0,The National Museum is definitely worthwhile visiting since it covers many different aspects of Korean history Artefacts from other Asian countries which influenced Korea are on display and it covers a few thousand years of history \xc3\x80ll is arranged according to different topics and timeline and it is very easy to find your way around Several cafes invite for breaks Multimedia equipment is available in several languages Admission is free Good to combine with the War Museum around the corner,"Written October 10, 2017"
668,668,George N,4.0,Youll need a couple of days to fully explore all of the items housed here especially if youre into reading all of the information like I am This is my favorite museum in Korea,"Written October 6, 2017"
669,669,Daniel D,4.0,Give this place a look if you have time A decent look at the history of the Korean peninsula Special exhibits cost money but to get in it doesnt cost anything,"Written October 5, 2017"
670,670,Brett P,5.0,Stunning collection of Korean artifacts and artwork Museum is wellorganized and exhibits are varied Great gift shop and dining options aswell,"Written October 4, 2017"
671,671,esubijono,4.0,The museum welcoming us by providing a large open space This is a big museum with many exhibitions and collections so I suggest you prepare to spend your time here minimum half a day,"Written September 30, 2017"
672,672,Keano4896,5.0,Went there with friends after few days of meeting Able to learn and understand the Koreans history without admission fess Easy to access through subway and very well maintained and offered multi languages sign board Recommended for those intend to know Korea better,"Written September 24, 2017"
673,673,JanMichael_24,4.0,Strong sea legs are required A lot of walking involved Close to the train station  If you like art and history this place is great for you A lot of excavated Korean artifacts Probably one of the biggest Museums in Asia  Cafes and restaurants inside and around the museum Entrance is free for the permanent exhibit There might be a fee for their special exhibits Check their website for more information,"Written September 20, 2017"
674,674,leismith,5.0,We went to the free tour that is held in English and in my opinion this is the only way to visit the museum which would have otherwise been very overwhelming because it is so big The tour guide was GREAT and broke down the most important items in the museum He gave us tons of information it was SO interesting I also love that the museum is free,"Written September 18, 2017"
675,675,GregoriusHenky,5.0,Basically I dont like museum but i think this place is absolutely worth it to visit I believe you will find something interesting inside Besides its free of charge  I planned to visit the museum for just one hour but end up into 4 hrs,"Written September 16, 2017"
676,676,Agampodi,5.0,This place is a must visit for history lovers to see the stody of Seoul and Korea With modern architecture and adequate space the museum is fantastic,"Written September 12, 2017"
677,677,Gail T,5.0,This is a beautiful building in a superb setting and so much to see  I spent 2 hours in just 3 of the ceramics halls,"Written September 12, 2017"
678,678,Michael H,5.0,A large museum with many interesting displays and you can spend an hour or a day here Some displays have been fixedup and really gave a taste of the old Korean culture Besides the size of the building itself it was a bit of a walk from the Ichon metro station as well so wear your most comfortable shoes for this one,"Written September 1, 2017"
679,679,CirilB,4.0,A very big museum with more collections I visited two of them and was pleased with the display The permanent collection is on Korean history and shows the countries history from different aspects  The place is easily accessible with the subway,"Written August 26, 2017"
680,680,Conny N,5.0,What a superb museum We were very impressed by the sheer size of it the magnificent architectural design of the building the incredible gardens but about every all the exhibits It was an amazing experience for us and a fantastic opportunity to see all the exhibits the art collections the artifacts representative of past eras in Korea We are very impressed with the job the curator did with all the exhibits At no time did we ever encounter large crowds or other distraction We were able to fully enjoy our visit and the ease with which we could study each exhibit quietly and uninterruptedly The collections are superb the excellent preservation condition they are in and the helpful information available to the public to help us learn about Koreas past  I strongly recommend a visit to this museum Its absolutely magnificent We also had lunch there after we were done and were equally impressed with the restaurant Excellent food,"Written August 26, 2017"
681,681,Jack L,4.0,Very good museum that contains a wealth of artifacts and information on the history of Korea from the Neolithic period through the various kingdoms and Dynasties Also exhibits on Korean calligraphy paintings and some exhibits from other areas of Asia Did I mention the admission is free Easy access on Subway Line 4 at Ichon Station,"Written August 23, 2017"
682,682,snbs96,4.0,If youre alone and nothing to do this is the thing for you to do  Theres a few sections in this museum but Id say the hanguel museum is the best interactive and very informative Its free Its accessible by metro Just right outside the station Forgot which one sorry,"Written August 17, 2017"
683,683,GregoryZhou,5.0,At the time of writing the ticket price was 6000 won  certainly acceptable considering the wealth of Korean history on display There are a lot of ceramic pieces to view great Buddha statues and artifacts from other countries such as china and India The museum is laid out so that there is no crowding around certain exhibits It is quiet clean beautiful and has food and drink on offer in the cafe  Here is the caveat to the five star rating If you are a family with younger members and are planning to go then unless your kids are smart and attentive they WILL be bored at this museum All of the children present during my visit were running around paying no attention to the exhibits and there is nothin child friendly in the main part of the museum Choose wisely,"Written August 17, 2017"
684,684,vivianyeong,4.0,Informative and very interesting to learn more about Korea in this museum Best part about this is that its free and open to all,"Written August 14, 2017"
685,685,EmCho2,5.0,The museum provides daily guided tours free of charge in various languages check out their website for schedule Our guide was a middle aged man volunteering for the museum Thanks to his passion and vivid personality he brought life to the tour as well as the artefacts And I would not see the hours fly by,"Written August 13, 2017"
686,686,FFlyerCDG,5.0,Whatever the length of your stay in Seoul but the museum is THE place to visit And its free ,"Written August 6, 2017"
687,687,Ducpham,5.0,the capitl is very nice nature and the human is friendly trafic is very good clearn  and trafic is easy go from seun to all the district is very easy very cheap ,"Written August 2, 2017"
688,688,Gerrit V,4.0,This place is massive and the exhibits are excellent  However it does take a long time to see everything so it might be a good idea to take a break or two There is a coffee shop as well as many resting spots with chairs As entrance is free one may even split a visit over a few days  Would highly recommend for a first time visit to Seoul or Korea but for someone who has seen other museums in Korea much of it might seem like more of the same,"Written July 29, 2017"
689,689,Steve B,5.0,Timed my visit so I could take the tour which I would heartily recommend The English tour began at 2 pm and Hyun provided a greatest hits version of the museum for the next 15 hours Not only did I learn about Korean history but I left with insight into Buddhas pagodas and traditional pottery Heartily recommended,"Written July 27, 2017"
690,690,Quang Kiet Le,5.0,The main hall was absolutely amazing and well organized to give visitor especially the foreign one as me a holistic view of Korean history arts literature The exhibitions led me back to thousands years ago and then gradually entering the modern history of Korea On 3rd floor there was a great exhibition of Asian arts which was worth to visit too And the best thing It was totally free ,"Written July 25, 2017"
691,691,Stephen R,4.0,This museum consolidates so much of the Korean history in one place and has some amazing artifacts The halls are broken up by time period or dynasty and walk you through what occurred in this nation There are 3 floors of different presentations showing the culture and resilience of the people The Egyptian tour was happening at the same time but the free Korean section was better,"Written July 3, 2017"
692,692,David O,5.0,The museum is what you would expect but the underrated part is their lovely park that surrounds the museum There is even a small manmade waterfall and lake  Took my wife on our first date here and she loved it,"Written June 29, 2017"
693,693,Judith K,5.0,You could easily spend several days here and still not see everything Dont pass this gem up And it is free,"Written June 27, 2017"
694,694,Ramon Gutierrez,4.0,The place is spotless clean  It would open your eyes on what korea was before Must see it is free of charge,"Written June 24, 2017"
695,695,timoshym,1.0,Very boring Nothing interesting Just artifacts that describes nothing War Museum was way more interesting and you learn way more from that museum,"Written June 17, 2017"
696,696,addie,5.0,This a huge museum separated into two annexes so that two different exhibits can be curated at the same time There is also a Children Museum i guess for the young ones And there are a few gardens too  Easily reached from Ichon train station It is almost opposite the National Hangeul Museum Admission fees applies,"Written June 14, 2017"
697,697,Joann Y,4.0,The National Museum of Korea is one of the best museums I have ever visited They have a great collection of Buddha statutes and they are huge and fascinating The museum has different exhibition halls which exhibits according to different dynasties Definitely a mustgo if you love culture and are visiting Korea,"Written June 13, 2017"
698,698,J H,5.0,This museum is amazing I love it as a Geeky history lover and my son loves it for the interactive childrens museum and the cool armor and weapons On a nice day make sure you go and check out the beautiful grounds and the adjacent Yongsan Family Park,"Written June 10, 2017"
699,699,sdt2016,5.0,Best way to view the history and traditional culture of Korea The museum is huge and the architecture is magnificent Admission is free Subway station is Ichon on the number 4 line,"Written June 7, 2017"
700,700,Masha M,5.0,Honestly I wasnt surprise to find an amazing amount of Artists performed at the Museum South Korea one of the best leader on the Art scene today So we found Contemporary sound installations reconfigured and cosmology art so trendy for present days Thumbs up,"Written June 6, 2017"
701,701,CeeWondersLah,4.0,The architecture of the museum is spectacular Its like going to a really top class  5 star Hotel than a museum They have a really worthy collection of Korean history and other areas But before coming to this museum i would also recommend the Palace museum and also the King Sejong museum under the King sejong stature They cover the parts of history which is important for Korean drama fans  this national museum adds to the experience i only visited the korean section but not the other floors I think about 2 hours will cover the korean section adequately There are lots of seats on each floor if you have parents who dont want wander around,"Written June 4, 2017"
702,702,Lucia M,3.0,If I do not know a City I start from the Museum I had only one morning free and it was really beautiful to be in this building and appreciate the Architecture outside and inside Not having knoledge of this culture I joined a tour and was a good experience not too long topic pieces Is true which the number of pieces it is not huge but it is a way to indulge and digest better what is in display Comeing from Italy I know to be spoild in our museum we host tons of incredible pieces of Art Here in Asia I found a different concept of border between Art and Handicraft Anyway in my mind now I have some more puzzle pieces to picture differeces in Asian cultures In this Museum the big lack in my point of view is in the display concept too traditional I aspected more interactive ideas or tecnological way to show working process An use of technology to display Budda in his original location or give information The Museum was full of student playing wit them mobile phone The same device could be interact with pieces in display telling the stories of each piece and make interaction between students,"Written May 16, 2017"
703,703,LNM981,1.0,Im not an artist so to see pottery and paintings is just my stereotype of a boring museum and this fit my stereotype exactly,"Written May 15, 2017"
704,704,verychrispy,3.0,This is a grandiose and well organized museum My problem is that there are not so many artifacts worth seeing Perhaps my appreciation of historical Eastern paintings pottery and calligraphy is not groomed enough but I did not find many things in the collection compelling I appreciated the building more and that this museum is free,"Written May 15, 2017"
705,705,Alison J,5.0,This museum was very nice Lots of beautiful artwork Takes a while to go though and see all exhibits My husband and I enjoyed the free museum We did not go to the special exhibits so I cannot comment on those But there is plenty of interesting art and cultural pieces to see in the free museum and it will take you a good part of the day Plenty of bathrooms and plenty of places to get some quick food or drink There is a very pretty park outside,"Written May 12, 2017"
706,706,Jupiter81,5.0,The architecture of the Museum is wonderful outside and inside the building everything has been rightly carefully and beautifully designed Concerning the design and presentation of the exhibitions is excellent very clear presented easy to understand all the rooms and artifacts The quality of the pieces is extremely good magnificent and very beautiful A must in Seoul that you cannot miss Besides the entrance is free,"Written May 11, 2017"
707,707,trippedonearth,5.0,I like its architecture and harmonious space with field and lake under open sky I had a chance to enjoy free orchestral music on Saturday It was great,"Written May 10, 2017"
708,708,429Happy,5.0,The exterior design complemented the amazing interior with stunning galleries Obtain a leaflet ask reception for key icons to visit A lovely pagoda sits along side the lake Great views,"Written May 7, 2017"
709,709,Quindaelin,4.0,Its hard to believe that youre still living history when you walk through this place Its set up to look like history but its current events Some of the displays saddened me some just seemed like much propaganda,"Written May 2, 2017"
710,710,Chris W,5.0,You can see from the second you walk into the huge atrium that this is going to be a world class museum The information is presented tastefully and clearly and there is a great deal to see Completely free too Seoul is a lovely city,"Written April 29, 2017"
711,711,Flaviosch,5.0,The museum is located in the middle of a beautiful park  If it was just for the architecture the visit would already be worth wile Is a huge three floors building in which is located a very tall and ancient pagoda  They offer very good english spoken tours If you can you should take it  That museum show how proud Koreans must be of their country,"Written April 29, 2017"
712,712,spicy_rev,5.0,Some of my traveling companions took two days to see the museum I did a quick walkthrough and it was impressive,"Written April 29, 2017"
713,713,A J,4.0,Huge modern well laid out building Wheel chair friendly with lifts Many displays have an English translation Maps and other information available in several languages besides English or Korean Easily accessible from Seoul metro getting off at Ichon station Well worth a visit to learn about the history of Korea and beyond Also worth visiting the Hangeul museum next door,"Written April 28, 2017"
714,714,Nora,3.0,A nice museum where you can see and learn about the history and culture in the earlier days Do check out the special exhibition that they have if you are lucky enough to visit Managed to see the mummy exhibition while visiting and it was definitely interesting to see up close,"Written April 26, 2017"
715,715,Tobias,3.0,We expected to find information on the modern time but we only found two floors with ancient history The building is beautiful and the garden a nice place to relax,"Written April 26, 2017"
716,716,lfiebert,5.0,If you have an interest in Korean history and culture as expressed through pottery and metalwork you will find this museum to be quite satisfying The many statues of Buddhas from Korea and other countries are awe inspiring and quite beautiful,"Written April 26, 2017"
717,717,Rafael Antonio F,5.0,I love going to museums i learned alot of korean culture while I was here in the National Museum of Korea  I suggest you go here weekdays as there are few people during weekdays; expect many tourist and locals during weekends ,"Written April 25, 2017"
718,718,Jesstwiga L,5.0,A fantastic museum set in a really beautiful huge building on grounds with a lot of green and a big reflecting pool The museum is free and great for all ages The first floor spans the history of Korea \xe2\x80\x93 from around 2000 BCE up to the present day The upper floors have more concentrated collections or individual collections of donors There are excellent descriptions for the art and some really thoughtful and interesting layouts sometimes showing how pieces were found or excavated or laying out in drawing or simple metal work what the rest of a boat or statue would look like if still complete We easily spent three hours and we didnt even make it to the top floor I was also really impressed by the interactive elements they had for visitors who were visually impaired with replicas of some of the major works to be felt with accompanying braille descriptions I also saw a lot of children on field trips and it looks like the museum had created interactive guides for kids The museum is right off of the Inchon Station,"Written April 23, 2017"
719,719,Martin,4.0,Really great venue and easy to access There is an app to help you around the museum which you should download before you visit but free wifi at the venue helps Would return,"Written April 21, 2017"
720,720,lauren c,5.0,It was wonderful that it was directly off the metro stop so it made it easy to find and get to The building itself is lovely and the admission is free I learned a lot about Korean history in this very cool peaceful setting,"Written April 20, 2017"
721,721,Ruben R Mizrahi,4.0,I visited this museum on my fourth travel to Korea and Im still thinking its a mistake For better understanding of Korean culture it must be visited immediately after your arrival Entrance is free Very friendly to English speakers Amazing and huge building with a nice design and breathtaking views from the city,"Written April 19, 2017"
722,722,Mdecker17,5.0,This is one huge and well laid out museum I enjoyed exploring each exhibit and taking pictures of precious items that are important to the people of South Korea Admission is free to explore this massive museum There were many students there today on a field trip which made it more exciting to see children learning history Worth the trip to come and see,"Written April 18, 2017"
723,723,William S,5.0,The building is marble lined with alot of natural light which they utilize in a unique way The building is huge but the mustsee are Baekje Burner the Treasures from the Tomb of Hwangham The ten story pagoda carved from marble is absolutely stunning They do offer guided tours in english every hour highly recomend,"Written April 17, 2017"
724,724,kuepper,2.0,Scale if the building doesnt reflect the quantity of exhibits inside Very thinly spread objects in a massive cavern of a place they could have shown everything in a building a fraction of the size,"Written April 16, 2017"
725,725,chronos93,5.0,The national museum of Korea its a must if you came to Korea In just a couple hours the museum shows the history of the country and also its a really nice view The museum has everything translated wich is nice if you dont speak korean easy access and a nice area,"Written April 15, 2017"
726,726,John2016101,5.0,Easy access through metro station via Metro 4 No entrance fee Good to understand Korean history from prehistoric to 19th century,"Written April 11, 2017"
727,727,Deboracris,4.0,I went there for craftwork classes and that palce is amazing It brings the old and the new in its architeture Everything there makes it worth it,"Written April 11, 2017"
728,728,NYDEB55,5.0,Go here You can spend a few days in this four story place It is a stop the subwayThere are discounted prices There are also rentals to hear about the exhibits along the way I forgot the price I am interested in the Joseon period so I spent most of my time on the first floor I also went to the fourth floor to the nice caf\xc3\xa9 and had cookies and coffee There is a childrens museum next to this museum It is centrally located and very easy to find There are cafes outside and also places to eat and sit A must see,"Written April 9, 2017"
729,729,dlboehm912,5.0,Plan on spending at least 23 hours in this extremely clean and modern museum Lots to see Loved th 10 story pagoda,"Written April 8, 2017"
730,730,AMCTheJetSetter,5.0,This is a great place to discover the long and fascinating history of Korea Its organized well so you can wander through rooms that represent the various periods and dynasties Contributions of each era are highlighted and explained in English as well as Korean There are a couple of gift shops where you can buy items that exemplify the artistic work of different times The main part of the museum is free but there is a charge to get in to the special exhibition area,"Written April 8, 2017"
731,731,Nathan G,5.0,Best English translations we have seen in Korea for a museum Better than Hong Kongs translations First floor is all Korean history we skipped the upper floors which appear to be artifacts and paintings Lunch at their restaurant was the best museum food we have ever had Highly recommended,"Written April 4, 2017"
732,732,Mahwish Z,3.0,Well we took a tour to see Seouls major attractions and this is one of them Lot of displays about Korean culture their history and practices of the past It was fun,"Written March 31, 2017"
733,733,Tarra,5.0,3 stories of amazing things to see They took some time in designing a beautiful functional building The layout is easy to follow and there are maps in many languages,"Written March 30, 2017"
734,734,Darcy Spady,4.0,This is one of the most spectacular museums that I have seen The grounds are flawless the museum is interesting and sparklingly clean Great restaurants inside Permanent collections are fascinating Well worth a visit,"Written March 28, 2017"
735,735,Tourism A,5.0,Guide gave us nice explanation Well organized museum Very well expressed historical facts Wish I had more time and enjoy more detail But overall museum is not extremely big,"Written March 24, 2017"
736,736,yui lim,5.0,its was worth of visit this place its took me 2 hours and 30min to see everything from ground floor to 3rd floorif you are really interested in history and collections this is the best place you must visit,"Written March 23, 2017"
737,737,jhmorin,5.0,Among my favorite museums in Seoul I regularly go there with family friends or even just by myself What ever your mood or the weather a fantastic museum to go to year round,"Written March 17, 2017"
738,738,Alan C,4.0,An impressive building and an impressive collection of Korean artefacts and details of Korean history Laid out over three floors there was also an eclectic collections of items donated by local artists The museum also has special exhibitions from time to time but unfortunately we did not have time to see the current one on Egypt Easily found with the Seoul City tour bus stopping outside the main entrance Lots to see and could easily spend a full day if you took your time looking at all the exhibits Would be good for a rainy day and its free entry with a helpful leaflet in most major languages should you be limited for time and want to see the main exhibits,"Written March 16, 2017"
739,739,dd3119,5.0,I went to this museum during a city tour The grounds are beautiful You will see some interesting thingsthe girls in their ceremonial Korean gowns are very happy to let you snap their picture As for the museum it is a very good overview of South Korea,"Written March 6, 2017"
740,740,TravelerS615,5.0,I spent the better part of a day at the museum I learned so much about Korean prehistory and history The exhibits were comprehensive and offered just the right amount of information I was surprised by the lack of information about Japanese invasions and occupation and the Korean War Those might be at another museum maybe at the War Memorial of Korea I did not get to visit that one The museum is beautiful spacious and lightfilled even on an overcast day There were plenty of places to sit and rest The subway station had peoplemovers to the station exit so that you can save your legs for walking all over the museum The food court near the entrance offered a variety of entrees that were wellprepared and reasonably priced The outdoor plaza was a little barren but we went in November so that is not too surprising It is probably lovely in the spring and fall,"Written March 3, 2017"
741,741,Eddie W,4.0,The design of the museum into a pagoda is very unique and empathetic of the surrounding heritage palace The museum itself is full of knowledge worthy of discovery I would recommend spending at least 23 hours here to explore the place,"Written February 22, 2017"
742,742,vuralgungor,4.0,There is a museum and also real old street with old style korean shops its with same place another palace Check to close days before go,"Written February 21, 2017"
743,743,Alexander K,5.0,NMOK use to be on a standstill a couple years back there wasnt much action going on and exhibitions were quite bland It has become much more lively recently and I am impressed by how much the exhibits have become lively and improved in content Now I feel like it is appropriate to say that art enthusiasts should definitely consider stopping by this great establishment,"Written February 15, 2017"
744,744,Siti M,5.0,If you really want to know about korean this is the best place for you to visit If you want to know how south korean and north korean split come and visit this place You will never get boring,"Written February 14, 2017"
745,745,1canadianbear,4.0,This very modern and massive building is impressive on its own The historical artifacts are abundant and well displayed but the old fashioned handsoff approach is typical of most museums in the world therefore the kids lose interest quickly There are lots of details English and Korean for history buffs lots of art to explore pottery furniture and more The museum is free there are reasonably priced restaurants and coffee shops to rest your feet in theres also a reasonably priced and large store to get some tasteful souvenirs at They have a special exhibit hall which we missed so I cant comment on it  Egypt in Feb and March 2017 You need a least 2 hours to get through it quickly but 4 hours would be better if you want to read details If the weather is nice dont forget to go outside and walk around the grounds There are pagodas sculptures water features a giant bell and some nice paths to stroll on Keep walking east and youll find a large playgroundpark Its all worth the visit,"Written February 14, 2017"
746,746,Dd N,3.0,As many know Korea has many large companies such as Samsung Huyndai etc This museum exhibits a lot of altered stories Basically it is just another place like the Korean palaces or tower,"Written February 11, 2017"
747,747,Linda B,5.0,We really enjoyed our visit at this museum We were thrilled that they had an Egyptian display as a special exhibition Really well laid our and easy to access every floor,"Written February 10, 2017"
748,748,Ayu A,5.0,Well this is the type of place that a museum addict love This museum is huge 6 floor FYI With around 15000 collections Maybe I need to come more than twice to get to know every collection in here  This museum open from 9 am to 9 pm and free admission for permanent exhibition,"Written February 7, 2017"
749,749,Thomas I,3.0,Good for overview of Korean history but difficult to follow as the story was not well told ie did not flow well and there were limited English descriptions,"Written February 1, 2017"
750,750,Milo H,4.0,Entrance is free although you may need to pay to see the special exhibitions usually from overseas Kids museum too Massive modern space laid out over three floors well presented and interesting exhibits A bit like Ikea in that you follow a tortuous route but keep your eyes peeled as there are some stunning artifacts tucked away just off the main path,"Written January 27, 2017"
751,751,CLo_Anna,4.0,Very informative museum with great displays of Korean wars from the past Its freewho can ask for more than that Three floors x2 Most everything in English as well as Korean,"Written January 26, 2017"
752,752,Elizabeth M,5.0,This is a very well presented look at Korean history from early days to present It is a beautiful space with amazing artifacts and there is also a childrens component the kids part requires a timed entrance ticket so grab one when you arrive if interested We spent a day here and walked through the whole of the exhibits and our children 7 9 and 11 stayed engaged for the most part The grounds are beautiful as well Overall a great overview of the history of Korea and a recommended visit for anyone living here or visiting this fascinating country,"Written January 22, 2017"
753,753,Jane_Mos,5.0,Along with the Korean War Memorial it was a really nice way to spend the day just by walking around,"Written January 15, 2017"
754,754,Luke B,3.0,This museum has some amazing exhibits and is worth a visit but limited English descriptions and repetitive nature of the exhibits means you dont need to spend a lot of time here Was good at exhibiting but not so good at telling a story If you like a traditional museum this place is for you,"Written January 6, 2017"
