,Unnamed: 0,NAME,STAR,REVIEW,DATE
229,229,Basspirate,5.0,I never dreamed there were so many beautiful palaces in Korea This palace seemed smaller than Gyeongbokgung but equally as impressive,"Written January 7, 2016"
230,230,Hajar B,5.0,I got to witness the change of Guards and a terrific lady from HighSchool  who was volunteering to Guide Tourist around for free the entrence fees are nothing dont forget to bring your Hat and it takes more than one hour all rebuild after the fire  you need to learn about History there for sure,"Written January 6, 2016"
231,231,AllegraLC,3.0,This palace is within walking distance from the City Hall Station Had I not visited Gyeongbokgung the next day I would have rated it very good Somehow the modern cityscape surrounding the palace ground spoils the flavor of the traditional palace architectures  The Royal Guards changing ceremony is a must watch if you do not plan to go to Gyeongbokgung Do check out the schedule in advance so that you can optimize your time Be at the entrance before time so that you can watch from a good spot The schedules during our visit in the last week of Oct15 were 11 am 2 pm and 330 pm The ceremony last for 30 minutes and I found it a bit lengthy at the end The colourful costumes of the Royal Guards make some of the otherwise plain photos stand out  It is also worth to pay a visit to the National Museum of Modern and Contemporary Art which is also inside the palace compound If youre here at the right time during autumn which we obviously were not you should be able to see a blaze of vibrant autumn colours,"Written January 2, 2016"
232,232,Flicka1712,3.0,Should come if you are into history and stuff Im not one myself so just stepped by for landscape but it is nice,"Written January 1, 2016"
233,233,runhaags,4.0,It might not be the most impressive of the palaces in Seoul but its still worth a visit and entry really doesnt cost much at all You probably dont need to spend much more than an hour there and definitely not more than two but the architecture alone is worth the price of admission even without taking into consideration the historical importance of the palace Signs are in English Korean Japanese and Chinese so almost any visitor can learn about the historical details,"Written December 25, 2015"
234,234,Oztravellergirl,3.0,It was a very cold day  0 degrees so my walk around the grounds was brisk The entry fee is only 1000 won about 150 AUD so inexpensive  There are free tours leaving twice a day and there are brochures just inside the gates in English There are a number of plaques dotted about that have a short paragraph in English explaining the relevance which is very useful Overall it is a peaceful place that was largely empty in December and is was easy to stroll around and look at the gardens although they are pretty bare in winter  The grounds also house the Daehan Empire History museum which has tours of the 1st and second floors of the palace I peeked through the windows was worth a look if you like palaces and you can reserve your place in the free queue almost every hour  I didnt know this before I went so the tours were full Check it out before you go the rooms looked lovely In the ground level was a museum about the history of the dynasty Im not really sure there was an english brochure which didnt explain much and none of the displays had english translations so I am not sure what it was about Give it a miss if you are in a hurry although it is nice to get in outside from the cold  The changing of the guard was at 11am and I was able to see them marching from behind the hall all the way through the gardens to the outside gate Ignore the cheapskates who say to not pay go in and see it It was a good spectacle  Allow about an hour and there are plenty of toilets and drinking fountains throughout as well as a few vending machines if you want a quick drink or snack,"Written December 16, 2015"
235,235,Danhoby,3.0,My family visited the Deoksugung Palace after lunch at the Grilled Fish Street  The palace provided a glimpse into how the royalty lived  a feel of their architecture their residence ondolstyle sleeping quarters garden  and a little of their history  We arrived just before 2pm and managed to catch the changing of royal guard at the palaceto be more precise an reenactment  It added to the experience  On the whole the visit was educational but not inspiringa single visit will do,"Written December 14, 2015"
236,236,Yap Y,3.0,Not really that impressive Can cover the palace ground in less than an hour However the changing of the guard is quite interesting It can be viewed at the entrance of the palace and hence not necessary to pay the 1000 won fee Its done 3 time a day,"Written December 13, 2015"
237,237,K1 R,4.0,Deoksugung is a nice palace that is surrounded by tall buildings and a bustling city This place is a quick walkthrough compared to other palaces in Seoul but its worth a visit if you have been to the other palaces,"Written December 12, 2015"
238,238,bertha_borneo,4.0,A bit smaller than Gyeongbukgung but still beautiful Perfect for those who want to see the historical era of Korean Kingdom but have limited time During autumn the palace garden looked very beautiful The changing of royal guard ceremony is also very interesting to watch,"Written December 6, 2015"
239,239,yossabordin,4.0,this is the place that u see what a gorgeous colourful tree what colour u wanna see u will see u will enjoy with step u walk through,"Written December 4, 2015"
240,240,Gary H,4.0,We visited Deoksugang Palace on a recent visit to Seoul It makes a great stop if you have a limited amount of time to visit one of the four main palaces in Seoul It gives you a taste of what the palaces were like back in the time of the Joseon Dynasty This palace complex is compact all the sites are within easy walking distance of each other and the signs are in English as well as Korean It is easy to get to either by subway or via the Hop on Hop off city bus tour of Seoul Consider a visit here if your time in Seoul or interest in Korean palaces is limited It is worth a halfhour to an hour of your time,"Written December 1, 2015"
241,241,uci_ind,4.0,it was great walking along the stone wall side of deoksugung palace is beautifull  especially when autumn It is a famous destination for the domestic and foreign tourist,"Written December 1, 2015"
242,242,BradJill,4.0,Deoksugung 1000 for adults is one of the Five Grand Palaces of the Joseon Dynasty located next to Seoul Plaza and City Hall in the city centre Opening hours are 9am to 9pm closed Mondays  This palace served as the residence of the Royal family twice during late 16th century and then again at the turn of the 20th century providing well preserved buildings of traditional Korean and Western architecture  Here you will find a collection of traditional Korean style entrance gates lovely inner courtyards worship and residential halls pavilions and landscaping all quite similar to what you see at the much larger Gyeongbokgung and Changdeokgung Palaces You can also watch Changing of the Guards ceremonies here at Daehanmun Gate  Two unique inclusions at Deoksugung include the Western style buildings at Seogeodong Hall which was built in European style in 1910 and the adjacent building used to house the Museum of Modern and Contemporary Art MMCA  Deoksugung branch  One of the things we very much enjoyed about visiting Deoksugung during the autumn was the fantastic fall foliage display seen throughout the palace grounds There were numerous spots where we found multiple colours of tree leaves that made for lovely photographs The autumn scene here was considerably more impressive here than at other palace grounds visited during this trip to Seoul  We were however disappointed to find the MMCA Deoksugung Art Museum closed during the time of our visit There was no indicated closing on the MMCA or Deoksugung websites nor at the place entrance which was odd  Overall we quite enjoyed spending time at the Deoksugung Palace Not only was it exceptionally beautiful this time of year but we found it more management a place to visit compared to larger palace grounds around Seoul You can comfortably browse Deoksugung in 3045 minutes or longer if you want to visit more leisurely This is a very good and cheap attraction visit to consider making during trips to Seoul,"Written November 30, 2015"
243,243,starfish2010,5.0,Beautiful place and interesting ceremony of changing of the guards sad to say I could not really understand the English accent of the commentator who would switch from Chinese to English But these are quiet and picturesque grounds in the middle of a busy city Had a lovely time walking around with my husband and enjoying a quieter part of Seoul Went to the Museum also located inside the grounds Free to enter  Go to City Hall station Exit 2,"Written November 27, 2015"
244,244,Nicholas_289,4.0,Went there around 4pm and just managed to catch the royal guard changing ceremony Entered the park too to snap good photos of autumn The view is stunning,"Written November 24, 2015"
245,245,rachdol,5.0,Try to catch the changing of the guard ceremony but also do pay the 1000 Won to enter and take a walk around Its a gorgeous place to take some pictures and feels like a sanctuary in the middle of Seoul,"Written November 21, 2015"
246,246,Prinster A,4.0,Simply beautiful lots of color great place to take pictures I love my family and we had a wonderful time learning about Korean history\xe2\x80\xa2\xc2\xb0\xe2\x80\xa2,"Written November 12, 2015"
247,247,felicitybelle,4.0,Take a stroll near the wall to see the beautiful Ginko tree line Just dont step on its fruit or youll smell like dog poop forever,"Written November 11, 2015"
248,248,kwoong,4.0,We did not pay the entrance fee to enter the palace We came to witness the guardchanging ceremony which take place three times a day 1100  1400  1530 in front of Daehanmun Gate It is easy to get here by subway either Exit 1 or 3 of City Hall station We came earlier and took a stroll along the stone way path beside the external wall of the palace which is very picturesque especially in autumn The guard changing ceremony is quite interesting and they even allow us time to take pictures with the guards after the ceremony,"Written November 8, 2015"
249,249,mushroom001,4.0,The entrance fee is cheap and the palace isnt that big so be sure to stop by even you have little time because its worth it Though its small but its beautifully compact Be sure to walk along the path on the outer part of the gate because the road is one not to be missed for its beauty in all season,"Written November 2, 2015"
250,250,Linda R,4.0,not wearing the hanbok yet i still feel like a princess taking a stroll around the castle listening to the birds  enjoying the weather,"Written November 2, 2015"
251,251,Hilary War,4.0,This looked like one of the smaller palaces but it provides a lovely glimpse of old traditional historical palaces looked like We went on a quiet day so didnt get swamped by crowds,"Written October 31, 2015"
252,252,annagrem,4.0,This is a nice place but there are Bigger palaces in the city 1000 won very reasonable admission Nice to take a stroll down to Myeung Dong area from here,"Written October 25, 2015"
253,253,SporeArduino,5.0,If your plan includes Namdaemun Market then it is very likely that youll walk past this palace Therefore Ill highly recommend you pay a visit to this famous landmark and soak in the ancient context behind Korean royalty many centuries ago  The most unique section in this palace is the attached Western neoclassical European styled buildings This is a stark contrast on the conventional and traditional Chinesestyled palace facade,"Written October 17, 2015"
254,254,Nins,4.0,This is also known as Gyeongungung Palace Its one of the 5grand palaces built by the kings It has garden forested around and also has a square with the statue of King Sejong the Great,"Written October 17, 2015"
255,255,Kathy S,5.0,This palace is a quick walk from my hotel so had to visit en route to Namdaemun market Beautiful grounds,"Written October 15, 2015"
256,256,lexadk,5.0,This is the palace I visited other than Changdeokgung It was not as big as Changdeokgung or Gyeongbokgung But inside there is a combination of old palace and modernlooking palace plus a modern contemporary art museum  At the beginning you can watch changing of guards And that day Friday October 9th 2015 at around 121 pm there is a traditional modern fusion music show MUST WATCH Im not sure if its held everydaynot,"Written October 11, 2015"
257,257,Wanderlust7342,3.0,At the time of my visit the main hall was completely under wraps for renovation That said you may find \xe2\x80\x93 as I did \xe2\x80\x93 that this compound offers more of a cool leafy break from frantic downtown Seoul than a serious competitor to the other of Seouls palaces  It has very much of a parklike layout that seems to encourage relaxing and strolling The two main structures at the time I was there were the completely incongruous neo classical Museum of Modern Art and Royal Museum buildings \xe2\x80\x93 two structures which look like theyd be more at home in Washington DC than in Seoul  The entrance fee is very modest I believe 1000 Won so it is not a great financial investment to check it out particularly in the middle of a hot day I dont know if it is worth a special trip but if you have other sights nearby lined up then its logical to stop in,"Written October 10, 2015"
258,258,LynneOz,4.0,This is included if you get the combination Palace pass It is near City Hall It is very much like the other Palaces but very nice On reflection I would not get the combination pass as in my opinion you do not need to see them all as they are much the same,"Written October 5, 2015"
259,259,sunshinewallflower,3.0,My parents and I visited this medium sized palace on a sunny day and we saw the changing of the guards parade which was quite interesting although it gets draggy after a while You can take photos with the guards at the entrance and if you have children the guard will pose for you as well unlike the stiff royal guards at the Tower of London This place is for you if you enjoy photography of architecture and outdoors There is a cafe and resting areas within the compound but there are lots more eateries including Dunkin Donuts just outside the entrance you can find a seat there facing the entrance and when the changing of guards ceremony starts you can enjoy the whole ritual while you munch your donuts but chances are the tourists will block your view There is a contemporary art museum located within the compound and also another historical building inside but I found the former a little boring and the latter only allows guided tours at specific hours which you need to book in advance because of restrictions in group size,"Written October 4, 2015"
260,260,kiltmaker2,4.0,Interesting place to visitVery traditional and cultural Accessible from main street and close to amneties,"Written October 2, 2015"
261,261,Sandra D,5.0,We watched the changing of the guards The walk along the tree lined path was lovely along the way to see all the cravings on the buildings  At the end was a pond and and the 2 huge buildings were amazing  One holds works of arts the other was a home but we could not get in as you have to make a appointment to see all inside or as a tour  The ground s are beautiful and peaceful away from the traffic of the city,"Written September 24, 2015"
262,262,Danott,4.0,More compact than other palace sites and has one modern palace on site If you are short on time this should be your one palace visit,"Written September 23, 2015"
263,263,Hans S,5.0,This is my favourite palace of Seoul Its not to crowded and the mixture of western and korean architecture is simply awesome Entrance fee is very reasonable 1000 for adults,"Written September 21, 2015"
264,264,RSpicer,4.0,It was interesting to see this traditional palace sitting among all the sky scrappers Hopefully youll have a tour guide that can give you some of the history about the place,"Written September 20, 2015"
265,265,RSpicer,3.0,Deoksu Palace served as the kings residence twice during Josecon The site was originally the home of Prince Wolsan and King Seonjo lived here temporarily after returning to the capital following the withdrawal of Japanese forces in 1593,"Written September 19, 2015"
266,266,missraven2015,3.0,Smaller than Geongbukkung not sure I spelled it right It has its charm but the great palace is better,"Written September 18, 2015"
267,267,thhoon72,4.0,As my aged parents couldnt walk alot so we chose this palace to visit We went there to watch the guardchanging ceremony It was interesting  we enjoyed the short martial art performance too After that we went in  take a slow stroll around It was quiet  not so many tourists We sat down to eat icecream  drink coffee at a outdoor snack kiosk It was very relaxing,"Written September 11, 2015"
268,268,hmin912,3.0,if I compare Deoksugung to the other palaces Deoksugung is quiet and peaceful but the scale and size is small so its not that dynamic and exciting,"Written September 11, 2015"
269,269,CSpezza,5.0,Unexpected quiet and serene palace beside a main 10 lane road The serenity was so relaxing The palace building were impressive However the best thing was the changing of the guard ceremony at 11am I did not know about it so was surprised when nearly run over by the parade Got a really good view and the ceremony had many parts Took about 25 minutes and was followed by a martial arts display There were a lot less tourists here so much more enjoyable,"Written September 5, 2015"
270,270,Bridgewaterboy,3.0,Most of the Korean palaces are restored This does not take from giving you the view of how they would have appeared during the period as the Koreans have painstakingly reconstructed the buildings using the techniques and styles of the time But they do tend to all look the same once you have view more than two I would recommend you to visit one that appeals to you and spend some time viewing that one and they have the rest of your time in Seoul visiting other interesting places,"Written August 29, 2015"
271,271,angelicarenee13,5.0,My aunt and I came upon this little place by accident we were actually trying to catch the metro for another palace The interesting thing about this palace is that its remains lie across the street from Seoul City Hall where there is always a concert or market or something going on When you walk in the palace itself is just beyond the trees and paths of greenery The designs of the palace itself are those that one sees in all the palaces flowers with bright colors and repetition of all the designs As you walk further into the area you come across a museum of art which is separated from the palace by a little pond with a fountain The hustle and bustle of the street and city beyond the palace walls all but disappears Its crazy to have the two contrasts of old meets new in this small area,"Written August 28, 2015"
272,272,Margaret L,5.0,The perfect time to visit is during the week in the morning right after the palace has opened Thats the perfect time for pictures without crowds of people This palace is beautiful and shouldnt be missed I suggest taking a guided tour and attempting to catch the changing of the guard ceremony,"Written August 26, 2015"
273,273,minimize940314,4.0,Deoksugung is one of the most beautiful palace of Joseon Dynasty It is really famous for its own beauty There are a lot of delicious restaurants around Deoksugung If you wear Korean Traditional clothes you can get free admission,"Written August 23, 2015"
274,274,savvyworldtraveler,4.0,Gyeongbokgung Kyongbok may be the largest Joseon Choson dynasty palace in Seoul but Deoksugung Daekso Duksoo is perhaps the most charming The central palace itself is small and empty except for the throne in the middle of the throne room but the details on the roof are exquisite The small side buildings are also worth investigating including the bizarre hybrid turnofthecentury Russian gazebo behind the main palace building Make sure to check out the impressive Buddhist bells on the grounds of the palace The contrast with surrounding modern buildings is striking and makes for a good photo But the most impressive thing to see is actually the changing of the guard where sentinels in colorful Joseon dynasty costumes parade about in front of the entrance gate If you arrive 15 or 20 minutes before the changing of the guard go inside the palace grounds to see them marching out of the gate before beginning the ceremony After a short display of martial arts theres a moment when they allow tourists to have their pictures taken with the unsmiling guards; youll only have a few minutes so if youre interested be quick to take advantage of the opportunity Check in advance for the schedule for the changing of the guard Changdeokgung may have the Piwon Secret Garden  the single most interesting Joseon dynasty site in Seoul  but the grounds are enormous; Deoksugung is much more manageable and can easily be seen in an hour,"Written August 17, 2015"
275,275,David G,5.0,I find that the most interesting thing about this palace compared to the others in Seoul is that shows the JoseonDaehan royal familys late attempts to Westernize which can be seen in the architecture Its a pity that so much of the palace was destroyed by the Japanese after King Gojong died The complex also contains one of the very few historic 2story buildings from old Korea Most buildings in traditional Korean architecture only had one floor,"Written August 13, 2015"
276,276,Robert W,3.0,Just around the corner off the Seoul City Hall Plaza lies the royal palace of Deoksugung or the palace of virtuous longevity It is more subdued that other palaces in Seoul yet has an equally long history In addition it mixes traditional Korean imperial architecture with the grand scale of European colonial architecture and landscaped gardens Like many royal Korean palaces it was built in the 1450s and survived centuries until destroyed during the Japanese occupation and then rebuilt A pleasant hour can be spent walking around the buildings and gardens,"Written August 11, 2015"
277,277,TheLadyLuck888,4.0,This palace has history for modern the Greater Korean Empire If you do not know its own history it can be boring as it is only just a residence for royal families There is a free guided tour for brief history of Korean Empire and life of royal families in Seokjo Jeon a modern architecture in early,"Written August 11, 2015"
278,278,whelorraine,4.0,With all the palaces Ive been to around Seoul I finally got to see changing of guards The temple as I was early was not too crowded compared to other bigger palaces so I had a chance to roam around freely and take photographs,"Written August 3, 2015"
279,279,henrikugler,3.0,Its cool to be there and take some pictures of the guard change Other than that its just a pleasant walk through the palace complex Nothing astonishing,"Written August 2, 2015"
280,280,Leonine949,4.0,Easily reached by subway and bus this palace holds a changing of the guards show that recalls former glories and offers a quiet place in the heart of Seoul While the buildings are not on the scale of other palaces this is more intimate and gives an idea of a home rather than an official palace It is small but the buildings offer themselves for study and contemplation The gardens hum with the cries of cicadas in summer and eventually as you wander beneath the trees in which they live you come to pergolas and benches to rest on The final stop in your visit must be the art museum  this houses changing exhibitions and so each time you visit you will see something new Currently the art of Le Quede is being shown and this painter of Korea under Japanese rule then divided is worth visiting The entrance price covers both the palace and the art museum  good value for money,"Written August 1, 2015"
281,281,KhunTwo,4.0,I was really lucky to be able to see this Royal Guards exchanging here wich took place at 1430 The whole ceremony took about 15 minutes This really worst watching and inside the palace ground is also really nice This is the only palace ground that have both the Korean culture and the Western culture here,"Written July 31, 2015"
282,282,Graido,4.0,Its just next to the Seoul City Hall Very easy to find  The entry is free So if youre around have a look,"Written July 25, 2015"
283,283,geographyguy_11,4.0,This palace is very small and not very interesting It consists of the entry gate a paved courtyard with a throne hall and another building in the traditional style There is also a tiny Europeanstyle garden and 2 large imposing neoclassical buildings built when Korea became an Empire at the end of the 19th century and opened up to the West One of these appeared to be an art museum with no identifiable entry from the palace grounds; the other Europeanstyle palace building was a mystery museum that was not mentioned in any guidebooks or the official Seoul Visitors Guide The sign in the front said a reservation was needed to see parts of the building but other parts could be seen without a reservation Upon entering this mystery building to visit the nonreservation parts I was ushered outside by the nonEnglish speaking staff before I could close the door behind me  clearly I was not welcome despite what was on the English signage The whole complex can probably be seen in 30mins or less The one redeeming feature of this otherwise boring place is the Changing of the Guard Ceremony This is the best show to see in Seoul and is very entertaining with a band martial arts display traditional dancing and military procedure It lasts close to 30 mins and is wellworth seeing The crowd control barriers are placed quite close to the ceremony so you get a much better view than at Gyeongbokgung,"Written July 18, 2015"
284,284,Lugano22,4.0,Deoksugung Palace is located at the corner of Seouls busiest downtown intersection and is famous for its elegant stonewall road  To see  the changing of the guards is an impressive ceremony involving 50 participants who dress up as Joseonera soldiers and bandsmen  To get easily use the metro line 1 or 2 to City Hall Station The operating hours are 9am to 9pm The entrance will cost you 1000 won for adults and 500 won for teenagers 718 years old,"Written July 17, 2015"
285,285,wanderer8888,5.0,Deoksugung Palace in the intersection of Seouls busiest downtown Close to Citu Hall Station Seoul Subway Line Exit 2 Admission 1000 Ceremony changing the Royal Guards Schedule 1100 1400 1530  Closed on Mondays Also available free tour guide in many languages Provide Tradional Hanbok for free to walk around and take a picture with the guard also free postcards Awesome must try,"Written July 9, 2015"
286,286,Leon H,4.0,Unfortunately we were the last tourist to visit there just 10 min before the entry closed But even in evening time the palace still looked beautiful If I have chance to visit here again I would like to come in the day time Good for family or couple the path from the entry gate to the palace square is green and make you feel refreshed,"Written July 8, 2015"
287,287,Rebekah K,5.0,I have always wanted to see the inside of this palace Deoksugung was featured in the popular Korean drama called \xe2\x80\x9cGoong\xe2\x80\x9d or \xe2\x80\x9cPrincess Hours\xe2\x80\x9d but its so much more than that Built in the late 14th Century this palace still stands today as a reminder of Koreas rich cultural past For less than the price of using the buses in South Korea people get to walk through the royal palace grounds and see the throne room of the king The mighty throne with two golden dragons swirled in the roof over the throne gives the feeling of power and might During my time there there were two young men who performed with long sabers in an intricate dance of the ancient kings warriors If youre a nature lover the trees bushes and flowers are absolutely breathtaking I highly recommend entering the courtyard in the center and walking down the stone path to kings throne room for that is the very path that many a foreign dignitary had taken The King had a separate room for his queen servants children guests and guards so there are many rooms to look inside of The sparse furniture used back then allows the visitors to see the traditional ways of life for the King It truly is a must see while taking a tour of Seouls historical sights,"Written June 28, 2015"
288,288,Tracy,5.0,Theres not much to really say about shrines and palaces but I think the Jongmyo Shrine and Deoksugung Palace is definitely worthy of your visit Youre literally walking in world history and its something that many of us young folks have taken for granted,"Written June 4, 2015"
289,289,MJ029,5.0,The changing of guards is the main attraction of this palace Be sure to be on time to watch it and get a nice view And you can have a picture with the guards after the event,"Written June 1, 2015"
290,290,WW_Traveller023,4.0,A modest price gets you into this lovely Park and Palace complex has some old displays and the National Museum of Contemporary Art If you like contemporary art Preferring the historical background of the Palace there isnt a large collection of buildings but the Palace building is impressive At intervals during the day there is a changing of the guard ceremony at the main gate opposite Seoul PlazaCity Hall It lasts about 10 minutes and there is a lot of marchingdrums beating and shrill horns blaring Dont know the details as it all in Korean but its certainly a colourful impressive ceremony You can hang around afterwards at have your picture taken with the participants,"Written May 29, 2015"
291,291,rashmi k,4.0,Last month my mother and me visited the Deoksugung Palace It is a must visit as it provides us the opportunity to view how exactly were the Korean traditions its architectural and artistic excellence and definitely the warmth that it possess for tourists even today It has an art museum as well which is worth appreciating The most beautiful is the parade or the ceremony which showcases the true culture of Korea You will also find a coffee shop to refresh and rejuvenate I loved the clock that told the time using the sun in earlier times You will also come to know about the king who lived in Deoksugung Overall its a great place to visit,"Written May 20, 2015"
292,292,Roamin_Mt_Rushmore,5.0,We went in November and it was raining and cold We were fortunate to arrive just in time for the changing of the guards The experience was terrific and we took advantage of the photo op We happened to take a tour earlier and had learned a lot about the significance of the architecture which made this tour more interesting for us Theres not actually so much to see the buildings are sparsely decorated and you cannot go inside them but it is worth seeing nonetheless if for no other reason than to see the changing of the guard,"Written May 19, 2015"
293,293,WpQueEn,4.0,famous for its stone wall some building still under renovation mixed of korean and western style buildings,"Written May 17, 2015"
294,294,GAN L,5.0,We were just in time to watch the changing of the guards ceremony After the ceremony there was a martial arts using sword display by 3 guards Then we were allow to take photos with the guards in their colourful attires It was an hour long event Next we proceeded to visit the palace As in the other palaces there was the entrance then the gate to the throne hall and the open stoned courtyard with stone markers Up in the ceiling above the thrione seat is a pair of engraved dragons Then it was to the other pavilions and buildings There are many tall trees to give shade unlike in Gyeongbokgung Palace and the palace ground is also not so large Right at the rear you will see a nice fountain and the National Museum of Modern and contemporary art at the back Entrance to the museum is free and it is worth a visit,"Written May 16, 2015"
295,295,Mango676,5.0,The Palace itself is not that interesting buildings that are empty of fixtures and fittings inside not much to see but the park is nice and there is a small cafe overlooking a lake The changing of the guard is great  such colourful costumes music and deliberate ceremony we loved it Over 65s get in for free and low cost for others Worth turning up for the ceremony which takes place at the entrance to the palace so no need to go inside,"Written May 16, 2015"
296,296,gazalvishy,4.0,We had a great time watching the changing of the guard Vermont that happens 3 times a day 112 and 330 But remember to bring a hat on a sunny day as you will need to stand in the sun for thirty minutes There is water juice and dunkin donuts available just next to the entrance so dont worry about being hydrated The palace is quite nice and lots of walking to do My dad was on wheelchair and we found the place disabled friendly There is a little water garden near the cafe which is not very great One Wednesday in a month they have free entrance also free entrance for 65 and if you are wearing hanbok  Otherwise the ticket is just 1000 won Fun place,"Written May 10, 2015"
297,297,Zolike78,4.0,We came across this accidentally as we were walking from Namdaemun to city hall Entrance fee was only 1 My wife liked the handsome guard at the entrance  its cool that you can take pictures together Nowhere near as big as the main palace but beautiful and very wellmaintained,"Written May 1, 2015"
298,298,Fran S,5.0,We visited this palace and found it was very peaceful and beautiful with the cherry trees in blossom,"Written April 30, 2015"
299,299,Kaulrk,4.0,The Deoksugung Palace is beautifully kept right in the heart of the city With frequent palace guard changing ceremonies and guidedtours in English this was quite colourful and educational Entrance fee is inexpensive and the grounds have been maintained well,"Written April 27, 2015"
300,300,99Martin,4.0,Deoksugung Palace and gardens is a mustsee in the middle of Seoul  just across from the City Hall  Seoul Plaza The entrance is via the impressive Sumumjang gate where a changing of the guard ceremony is regularly held Entrance is cheap  free if you are 65 or over and have a passport or driving license They sell a handy little guide book which will fit in your pocket and costs just 500 Won Over the years much restoration work has been needed reflecting Koreas troubled past and rather inconvenient neighbours But the various structures are well worth looking at and on a fine day with the trees in blossom it is a magical place to stroll round,"Written April 18, 2015"
301,301,Travelove58,3.0,Entrance fee is cheap so worth going in for a look although this palace is pretty small  We were lucky to witness the changing of the guards when we arrive  Take pictures with the 3 guards standing at the entrance They looked nice in their tradtional costume,"Written April 11, 2015"
302,302,Adelucia,5.0,This palace is one of the smallest but might be the best to go to It is right beside the City Hall It has a very elaborate changing of the guards ceremony at 1100 200 and 330pm It has a pond that turns into a skating rink during winter The National Museum of Art is inside The western style palace of the last emperor has an English audio tour that describes in detail the history and circumstances of the last Korean royal family All of these for just 1000 won per person,"Written April 4, 2015"
303,303,young,5.0,Well here is the main place in Seoul I recommend for a couple or family Here is much smaller than Gwanghwamun Gate near here Especially Seokjojeon Hall I love this place,"Written March 27, 2015"
304,304,mnn17,3.0,Not the greatest place but when I saw it there was something like a play with made it a little more exciting but you can walk through it in half an hour,"Written March 23, 2015"
305,305,Alexander S,5.0,I went here around 930 AM and it was nearempty People say that you should wait till later to avoid to tour groups but there was probably 5 other people here when I visited This palace grounds is amazingly preserved and it shows the traditional architecture of the Joseon Dynasty I highly recommend buying the combination ticket for the other palaces if you are going to visit them as well It costs 10000 Won 10 USD,"Written March 15, 2015"
306,306,NukeMBA,5.0,The changing of the guard ceremony is a great show to observe Colorful and musical military precision and expressionless execution by the guard,"Written February 22, 2015"
307,307,TimSip81,3.0,Situated in City Hall station exit1 Area An admission 1 Adult Fee it costs 1000 KRW ; The palace itself combined with Seoul National Museum building and the old Council parliamant which now transform a place to exhibit for Korean Kings Western Resident style; There are many complex elegants room display such as Main Lobby hall; Bedroom; LibraryDining room etc For Guide information service visitor must do letter for group permission tour Individual audio various languages provided at registration counter,"Written February 19, 2015"
308,308,aleksdshooter,5.0,I found this place better well during Autumn among others I guess each grand palaces has its own distinction Deoksugung Palaces during Autumn flows with warm colors both inside and out Though the place is not as big as Gyeongbokgung you can just sit and relax while having coffee or a Korean ice cream,"Written February 4, 2015"
309,309,AvH123,4.0,This is a very nice park to sit and walk in and the added bonus are the palace buildings This part of Seoul has limited green space left over and it allows you even in the winter to sit in a bit of peace for as little as US 1  It has a number of nicer building to look at  one always wonders how much is really old and how much has been restored  And with respect to the ceremonial guards  checkout all the glued on moustaches and beards ;,"Written January 25, 2015"
310,310,SG_Travelbugs,4.0,Most hotels concierge will tell you theres nothing much to see here But this palace is quiet has a mix of architecture styles and is quite interesting Do not miss the changing of guards ceremony and check with hotel the timings especially during winter if too cold apparently there is no ceremony In the Seokjojeon hall theres an interesting guided tour foreigners follow the Korean group with audio guide about King Gojong and his son Sunjong the last monarch of Korea Sadly the Korean tour moves very quickly from room to room and those listening to audio guides are ushered out to another room before its finished The audio guide is very informative,"Written January 18, 2015"
311,311,Lizayam,4.0,It is a welcome experience to see the changing colors of autumn in parks and palaces and in areas surrounded by flowers and trees One beautiful place to visit is Deoksugung palace A very nice attraction in the middle of the city We wanted to see the trees and the leaves and walk around the whole place and feel the cold wind and the cozy ambience We werent disappoined We got what we came for We even played with the fallen leaves on the ground and took lots and lots of photos Its even more exciting because we got to wear a hanbok for free even for just a very limited time There was the usual changing of the guards ceremony which we didnt watch anymore because we saw them in another palace before Outside there are restaurants where you could eat and rest after hours of walking around the palace,"Written January 17, 2015"
312,312,Ruben R Mizrahi,5.0,Seoul is a city full of palaces and if you have limited time is not easy to decide which one to go Undoubtedly this was my favorite one  I felt this palace was the main intimate it wasnt the biggest or with the lost impressive constructions but seemed a comfy place To host modem buildings along with the historic sites was an interesting contrast which I enjoyed  The best of all is that at 1100 am we saw a show in the outside quite impressive and free even that we paid our entrance ticket They even allow you to take pictures with the characters for a long period Very sensitive,"Written January 4, 2015"
313,313,TheShis,2.0,This late 16th century palace and its numerous reconstructions really fail to impress The park itself is lovely at best with a nice pond and fountain in its middle but the palace is anything but unique The National Museum of Modern and Contemporary Art lies within the park but it was being renovated while we visited in August so we could not visit it of course nobody bothers to tell you that when you buy the ticket to the park  apx 1US Skip it,"Written December 24, 2014"
314,314,Lynn Tay,4.0,Among all the palace this closed at 9pm the rest like GyeonbokkyungChangdeokgungChanggyeonggung Palace all closed at 430pm a tourism hot spot yet closed at 430pm unbelievable,"Written December 12, 2014"
315,315,topchun,4.0,There are many palaces in Seoul but none are as quaint as Deoksugung Its probably the smallest palace but they have a changing of the guard ceremony on the hour daily What I like the most about this place is that it is smack in the middle of the city so you can see Seouls skyline at night as a backdrop to the many buildings Also there is a westerndesigned structure that I believe has been converted to some art museum Dont forget that this any most other palaces are closed on Mondays and go on a clear night for one of the best palace experiences in Seoul,"Written December 2, 2014"
