,index,Unnamed: 0,서울대공원부정단어리뷰,index,단어
454,258,1998,"You need to plan ahead, if you want to visit this palace. There is free English guided tour or the palace (check their website for the tour schedule). The tour lasted for about 1 hour. Our tour started at 10.30am. We reached the entrance at about 10.40am (we didn't know about the tour). The guard was very kind and told us about the guided tour and rushed us in, to join the group.  If you want to visit the secret garden, you need to buy the tickets separately. If I am not mistaken, they only allocate 50 tickets for online booking (per visit), with remaining 50 tickets for walk-in customer. There were only 2 English tours per day, during December. When we were there, the tickets for the 11.30am slot were sold out by 10.30am. Some customers were sadly turned away. Fortunately, we pre-booked our tickets online. If you are dead serious on visiting the Secret Garden, you are advised to pre-book the tickets.  We enjoyed the Secret Garden tour tremendously, even though the scenery was not ideal, as it is winter now, so the trees look very bare, and the lakes were frozen. This was because we had a very patient and knowledgeable tour guide, who share a lot of interesting history about each section / building in the garden, with the group. This tour may not be suitable for toddlers and senior citizens, as some of the paths are rather steep (upwards and downwards) and may be a bit tiring.  Also, do take note that the tour is very long (over 1 hour). So, if you are rushing for time, this may not work for you.  The garden is really beautiful in autumn or spring (the tour guide showed us some pictures). I might return for another visit in the right season.  A plus point of having a mandatory guided tour in here, is that the garden is never crowded and you can easily get good photo. shots of the surrounding area.  A tip in buying tickets - if you plan to visit this palace + secret garden + any other palace in Seoul, you can save some money by buying the Palace Combi ticket. You can just request for it at the ticket counter.",454,hour
455,259,2001,"This place is closed on Mondays so please plan ahead or check the schedules on its website before coming over. We were there in late autumn and although it was sunny, the wind was rather cruel. For some reason, there were many student tours on that day so it was quite crowded.  To enjoy this place, would suggest to go for the free guided tours. We had a lovely lady who spoke understandable English and she gave us a lot of information about the place. It was wonderful listening to her explain. This place has a few English information boards around so you can walk around by yourself if you want to.  After the Chandeokgung tour, which lasted for an hour, we continued with the Secret Garden tour. For this tour, I think that it would be best to go in Spring or early Autumn. When we got there, the was still autumn foliage but most of the trees were becoming bare. To our understanding, you can only enter this place by guided tours. However, the 'attractions' inside are not really attractive and you would be better off walking by yourself and taking pictures of the scenery. This tour lasts about an hour and a half.  For the Secret Garden tour, I would not suggest those with walking problems, with toddlers who won't walk, pushing strollers or wheelchairs because the slopes are steep and there are a fair bit of stairs to walk. There were about 20-30 people in our 120 people group stopped midway because of these slopes and stairs.  Of the palaces in Seoul, I would say this is the best one to go to. Most palaces are built the similarly but they may have different histories.",455,hour
456,260,2004,"Very easily accessible from the hotel that we stayed in. Took a walk at the palace as we have few hours more before making our trip to airport back to Singapore. Love the red leaves and its so carefree to walk inside the palace, no hush and fuss. There is a small cafe right inside the Palace with inexpensive nice hot drinks. Enjoyed sitting at the cafe seeping the hot drinks we had with beautiful sunbeam casting through the beautiful autumn trees. We managed to catch the guard changing ceremony which is interesting.",456,hour
457,261,2023,"We planned to visit Changdeokgung Palace because it is one of the World Heritage properties and Secret Garden (inside Changdeokgung Palace) with beautiful Autumn leaves.  There are two kinds of tickets, one is for Changdeokgung Palace only (3,000 won) & the other is Changdeokgung Palace + Secret Garden (8,000 won with tour guide). We made ticket reservation on its website 1-week before the trip, all Chinese & English speaking tour guides were fully booked, we Chinese only had to book a ""Japanese"" speaking tour guide at 12:30 pm. If you want to know every place of its history, it is highly recommended to make the reservation on its official website as early as possible for a understandable language. No advance payment is required.  Upon arrival at the Secret Garden, we were a bit disappointed because it's too early for the beautiful Autumn leaves at the end of October, not much were seen. However, the weather is nice and comfortable, it took us 2.5 - 3 hours to walk, take pictures and enjoy the environment (without following the Japanese tour guide). It is a nice & relaxing place to visit. We may learn more of Its history on its official website or UNESCO's.",457,hour
458,262,2043,"It is interesting to explore the palace grounds and preserved buildings. Be sure to join a guided tour to understand more about it. The architecture and details on the outside are beautiful. Unfortunately in winter -when I was there- it seems they store the furniture and there are no entries allowed inside the buildings. Thanks to open structures you can nevertheless peek inside and see what the rooms look like. If you visit in winter, be sure to dress super warm. I froze my b*tt off during the hours I was strolling around at the palace grounds. The space is quite open and the winds catch you everywhere. Brrrrr..... Read more about it here: http://curlytraveller.com/2014/02/changdeokgung-palace-seoul.html",458,hour
459,263,2044,"Gates open at 0900am. For just a few dollars you can spend hours here. If you want to see the Secret Garden, I suggest you get in line prior to the box office opening to obtain tickets. Many tour companies come and snatch up the tickets and you are out of luck. There are only 2 English tours a day for the secret garden, and you must join the guided tour for this area. A guided tour is not required for the rest of the palace area. The palace is located within city limits and very easy to walk to if staying in the Insadong area. A souveneir shop is within the grounds and washrooms. I was very happy with our timing coming at the beginning of November, as the autumn colours on the trees are breath taking! Dress warm if you do come this time of year as it got down to -2C at night. A lot of history to see, beautiful foliage and plenty of walking. Wooden ramps are everywhere so very wheelchair friendly if needed.",459,hour
460,264,2049,"Changedeokgung is a beautiful palace albeit much smaller than Gyeongbukgung. It was not too crowded when we visited on a Tuesday. We bought combination tickets for $10k Won each which allows one to visit the various palaces in Seoul as well as the Jongmyo Shrine. This includes the Secret Garden too. If you plan on visiting at least 2 of these attractions, it is worth buying the combination tickets. We arrived early and were able to join the first English speaking tour for the morning. It is good to join the tour (free) as the guide will provide commentaries and information as well as historical background to the many buildings / rooms within the palace grounds. We particularly enjoyed the little snippets the guide shared with us regarding the daily lifestyle & stories of the Kings & Queens who lived there. The tour last about an hour and it ends near the entrance to the Secret Garden. This was very well planned as we could immediately make our way to the next guided tour to the Secret Garden scheduled at 1130am. The Secret Garden tour took about 90minutes and we had a nice relaxing time there. Some portions of the gardens are quite steep but the guide always allow a short time of rest for us to recover before moving on.",460,hour
461,265,2066,"ChangDeokGung is not quite as famous as GyeongBokGung, and that makes most of its charm, as you're sure to be amazed by the palace. The only thing that ChangDeokGung does not as well as its counterpart is its lack of a front colossal palace. Other than than, ChangDeokGung has a lot of very well maintained quarters, which gives the palace a very intimate feeling. But what is truly amazing about ChangDeokGung is the secret gardens between the actual palace. Beautiful, refreshing, harmonious, it makes the stress of a metropolitan city like Seoul go away instaneously. Expect 2 hours of visit for the palace itself and close to 2 extra hours for the garden.",461,hour
462,266,2071,"This is an interesting palace & looked to me to be a lot like palaces you see in China. You don't need to spend hours & hours here, but it is worth a visit. But if you do come here, make sure you go to the secret garden. You can only gain access on a tour, but you don't have to stay with the tour. Just wander around & admire it by yourself if you aren't so interested in the history & dates. The garden represents 2/3rds of the palace grounds & you can comfortably see them in about an hour to an hour & a half.",462,hour
463,267,2097,"Its worth a visit to the Changdeokgung Palace when you are in Seoul. Its not crowded with tourists, its surrounding is peaceful and quiet and it has a nice garden which you should visit. Its called the ""The Secret Garden"". There is a guide which will bring you around the garden, explaining the history. The tour will take around 1.5 hours and it cost KRW5000. Make sure you tour the palace and the Secret Garden when you visit this place of interest. It will take approx 2.5 to 3 hours if you do the palace and garden guided tours.",463,hour
464,268,2099,"The palace is a very nice place, and with much less people than the major palace in Seoul. Some of the buildings and gates are original and dating from early 15 century. 1 hour to 90 min should be ok for a good visit. The tickets are cheap, as all the major attractions in Seoul, for this one for example the entrance is around USD3",464,hour
465,269,2113,"The palace is beautiful and the garden was also very nice. The architecture feels like a blend of Chinese and Japanese style. The palace ground is actually very large, so allocate about 1 hour minimum to see everything. We took the Secret Garden tour to see the back gardens and it was worth the 1.5 hour walk. The walk was peaceful and the English guide was entertaining, but I think it would be a little too taxing for the elderly given the slopes and the summer heat. In comparison to Gyeongbukgong, there are some similarities in architecture, but this palace feels more genuine. The skyline of the palace is very interesting, as it is right in the middle of a modern city against tall glass buildings. :-) A must-see place for first time visitors to Seoul.",465,hour
466,270,2120,"if you wanna visit the palace and the secret garden you will pay 8.000 won (around 8 usd). the visit of the secret garden lasts 1,5 hour and i guess it's quite worth. you can step back in the past and you enter the green heart of a huge city as seoul. i recommend the visit",466,hour
467,271,2130,"Its a beautiful palace with a huge amount of grounds and wasn't overly crowded. I have to say despite its beauty I did find it a little bit samey in design/architecture without much variation from the style. Its worth a visit, and get a guide if you can because its very thorough and informative. Takes about 1-2 hours to look around. There is access to the 'secret garden' but it costs more so we didn't go. Try and go when its sunny as the colours on the buildings are better! Near to Insadong and other palaces/temples. This is easy to find (its huge) and is about 10-15 minutes away from various metro stations.",467,hour
468,272,2131,Did Changdeokgung Palace as part of a day doing several palaces. Arrived late afternoon and I was surprised how few people were there.  We missed the changing of the guards but still enjoyed our visit. I really liked this site and we spent a very pleasant couple of hours here. Well worth as visit.,468,hour
469,273,2134,"Be sure to see the changing of the guards on the hour between 10am to 4pm (could be 6pm). It is quite a sight to behold, the palace is quite majestic but it has become very touristy for those that do not enjoy sheer numbers of tourists",469,hour
470,274,2137,"This is the temple you need to visit while in Seoul. It is really big and you can spend hours there just walking around looking at the amazing houses. So different from our ""western"" styles of architectures, so its nice to see how it looks like inside of the temples.",470,hour
471,275,2138,"It is one of the temples you MUST see in Seoul. The place is huge and you could spend a whole day inside. There are many different temples, parks and ponts and you can walk inside for hours. It is always crowded though. Come during the week not at the weekend or on holidays!",471,hour
472,276,2149,"We just came to Korea from Japan and agree with a previous poster's sentiments. We did find the palace and gardens very underwhelming because of two reasons. The first being that the garden didn't appear to well kempt with algae covered ponds and paint peeling all over. It wasn't a place of beauty. It was nice enough. On top of that there were too many rest points for people who may be tired. This meant a 45 minute tour became a 90 minute one.  I recommend that you get the combination ticket if you visit another palace in addition to here. It costs 10,000won. You have to join a tour to go to the secret garden. We booked on the tour an hour beforehand. The tour group is very large. There are also palace tours, which may have added information and context to the palace.  Ultimately, for us it was underwhelming so adjust expectations if coming from Japan. That said for a few pounds or dollars you get to wander around a place of history.",472,hour
473,277,2157,"Another must-see when you visit Seoul. You must join a guided tour (not so many) but if you don't care about the commentary, you may as well join a Korean tours (every hour). Make sure to visit the Secret Garden (a dense woodland). You can buy a cumulative ticket for the 5 Palaces of Seoul.",473,hour
474,278,2160,This palace visit was worth seeing. We used a tour guide that did not speak English very well but my cousin said this is not usual. The information he provided was helpful in understanding the nuances of the palace. One of the palace exits lead to a view of the Capital building.  Hint: Bring an umbrella on hot days as it can be very hot and will take a few hours to view the palace and grounds.,474,hour
475,279,2163,"Are you wondering whether you should pay the extra 5000 won to visit the Secret Garden? The answer is yes. The English guided tour is 1.5 hours - our guide was friendly and spoke good English. Thing about guided tours is they point things out to you that you wouldn't have known or noticed otherwise. You can't get into the Garden without a tour anyway. The rest of the palace is pretty, or at least a lot prettier and shadier than Gyeongbokgung palace.",475,hour
476,280,2168,"No doubt this is one of the most beautiful city's attractions the Changdeokgung Palace is always open and follows the opening hours from about 9 am to 5.30 pm. This is spread on an huge immense area, I think the correct running time visit it's at least about 3 hours - to visit the entire area, this is divided into two parts, the royal palace with many other small huoses and Secret Gardens. The Secret Gardens has an extra charge if you would like to visit it requires to book a guide included in the price, this guide gathers together about 50 people at a time in a specific location and you can not wander around the gardens without a guide. Experience unforgettable",476,hour
477,281,2181,"This was one of the better palaces we’ve visited in east asia. I highly recommend the guided tour through the secret garden (Huwon). The secret garden was the highlight of our visit to Changdeokgung and was well worth the additional entrance fee. The secret garden is created with minimal alterations to the surrounding woods which gives it a unique natural feel. The tour lasts 1.5 hours. You will be required to walk up a few slopes during the tour. So if you happen to visit in summer on a sunny day like we did, be prepared for a little perspiration or perhaps avoid the midday tours.  Outside the secret garden, I personally didn’t find the palace buildings too interesting. Having already seen the Forbidden City and summer palace in Beijing, I found Changdeokgung to be quite similar in terms of architecture and layout of the palace buildings. Of course, there will be subtle differences between Korean and Chinese palaces. As with many east asian non-functional palaces, you only get to walk on the outside for the most part. There are very few indoor exhibits to illustrate what the inside of the palace would have looked like in its heyday. However I would still recommend visiting this palace if you are interested in asian architecture. The palace buildings are decorated with intricate designs that shouldn’t be overlooked.",477,hour
478,282,2199,"Maybe my favorite palace in Seoul. The main attraction is the secret garden which is amazing. You can only enter the garden with a tour group, and the tour is an hour and a half long. The tour is also a bit of a hike so make sure your ready for it with good shoes and water. A must see in Seoul but make sure your ready for a long walk.",478,hour
479,283,2205,"The Secret Garden or the Rear Garden is what makes Changdeokgung Palace one of the most beautiful palace in Seoul. The lush greenery and the fresh air was a wonderful respite from the summer heat. The pavilions which peaked out of the lush trees made the place all the more lovelier. Do remember to buffer time as the entrance to the Secret Garden is a walk from the entrance of Changdeokgung and one can only enter with a tour guide. Tours are unfortunately not as frequent as one would wish. As the tour takes about one and a half hours, one is allowed to turn back anytime one wishes as the tour will end at a different exit from where it started. That turned out to be a nice loophole to turn back and enjoy the beauty of the Secret Garden uninterrupted and to take pictures without people in them. If you only have time for one palace in Seoul, do consider Changdeokgung and her Secret Garden (:",479,hour
480,284,2208,"We did not buy a ticket to Secret Garden, because u can enter a garden only with a guide and guided visits executed every half an hour and lasts for 90 minutes. We didn't have time for waiting. Outside of the garden is just an average temple.",480,hour
481,285,2216,We spent about four hours at this palace. The secret garden is beautiful but not for people unable to walk distances or climb stairs. We enjoyed our visit very much. It was the first palace we visited on our trip.,481,hour
482,286,2225,"The history surrounding Changdeokgung is very interesting, so highly recommend a tour if you are going to do this one. The Secret Garden tours are about 2 hours apart and are conducted in different languages, so some times you have to wait a bit to take the tour. This was one of my favorite sites in Seould, I think visitors would find it highly interesting.",482,hour
483,287,2228,"This palace was the best that we saw in Seoul, mostly because we took the tour. I don't always like tours but there aren't that many places with the history and this tour was really well done and perfect for the surroundings. The secret garden tour is a must do...it is beautiful and great for pictures. Together, the tours are about 2 1/2 hours (60min for the palace & 90min for the garden). One thing is that especially during peak season or holiday times, you need to reserve early. We got luck as we were there 1 weekday and were able to get tickets because all the others were sold out weeks in advance. If you only do one palace in Seoul, I recommend this one but if you have time to do more, it is great to be able to compare them.",483,hour
484,288,2232,Traditional Asian style of palace. I had luxury to visit this with a local guy who told interesting stories. I would suggest to take one of the guided tours. You can spend hours here - but weather should be good as there's quite some walk outside.,484,hour
485,289,2235,If you'd like to do the 10:30 general tour and the 11:30 Secret Garden tour - make sure you give yourself a least half an hour of queing time. And pack some snacks. The palace was really majestic and the Secret Garden tour was quite lovely. The tranqulity of the gardens really seem other worldly relative to the hustle and bustle of the city and the queue.,485,hour
486,290,2238,"Go early, really. Plus the 'audio guide shop' was 'sold out' within the first hour we arrived! Until we asked a Korean lady who still managed to get them - the guides are actually available NEXT to the bureau de change! Plus you are required to place your passport with them as a deposit - But they do double check before returning the passports to you which is assuring. The place - just average for me - nothing much to see and gardens were just okay.",486,hour
487,291,2243,"The palace is a beautiful sight to behold in the spring. The architecture and ancient trees make any picture you take Instagram-worthy. If you are a bit of a history buff, be sure to sign up online for the English tour of the Secret Garden (Huwon) that happens thrice a day where the 1.5 hours guided tour takes explains the history and culture of the palace. It's also good for a look at the beautiful pavilions and libraries within the Huwon. Until May 11, those signing up for the secret garden section are allowed to stay within it past the guided tour bit. Camera trigger- happy folks will love this place! Location-wise it's walking distance from Anguk-station Line 3, and can spend your time exploring Insa-dong or Bukchon-ro before or after.",487,hour
488,292,2247,This palace is an easy walk from Anguk station on the orange line. Adult admission for the english language palace tour + secret garden tour was around 18000 won. There is an english brochure for 500 won. We took the 10:30 am palace tour followed by the 11:30 garden tour. The garden tour was 1.5 hours long. You can tour the palace on your own but to see the gardens you must be with a guide.  The guides wear traditional hanboks and both of my guides spoke good english. The palace tour is interesting and there was enough information without being overloaded with trivia. The garden tour however was more about the scenery. The lady talked about the functions of the different areas of the gardens but it wasn't very compelling. Also it was more enjoyable to not be in the throng of 50 people that were on the tour and to straggle behind.  I found this palace more interesting than Gyeongbokgung and it is much larger than Deoksugung.,488,hour
489,293,2252,"What I love about Seoul, is the contrast between the old and the new...modern buildings then smack in the middle is an well preserved piece of history. I am not usually a history buff but since I bought the palace ticket packet I felt that I would be miss out if I don't visit this palace. I felt that this palace a little bit more intimate than Gyeongbukgong..if a palace can be called ""intimate"". I was here primarily for the secret garden tour and my ticket pack already includes the tour. You cannot go on your own, even if you have a ticket ,as they try to limit the number of people, they only have limited tours per day so take note of the tour you want based on the language and be there a few minutes early. Be prepared for a little walk, as the garden winds up and down slopes and hills. The guides tell amusing stories about the names of the buidlings and how the old king named them. I was there end of March so the trees were pretty bare but I could just imagine how beautiful it would be in spring and fall. It's mostly dirt road so it is hard to push strollers or even wheelchairs. Bring water and go to the restroom before going on the tour, as there is only one store and restroom facilities in the middle of the tour which lasts about 1 1/2 hours",489,hour
490,294,2253,"Changdeokgung Palace is much more tranquil than the other two major palaces of Seoul. It is surrounded by lush gardens and greenery, which even in the winter’s snow can make Changdeokgung look remarkably picturesque, rivalling perhaps even the wintery sight of the incredible Ginkaku-Ji temple in Kyoyo, Japan.  The main garden here is called Huwon which is 78 acres of amazing tranquil greenery. Depending on the season, you can see snow, autumnal leaves or possible some cherry blossoms.  Changdeokgung is the longest-serving royal palace in Seoul, and this made me want to visit it to see what the fuss was about. I enjoyed an hour or so looking at the intricate architecture, but to the untrained eye you must remember that a lot of these palaces and buildings within them all look very similar, so unless you have a particular interest in Joseon Dynasty era palaces, then I think you should prioritise your palaces, and thus I must recommend Gyeongbokgung.",490,hour
491,295,2256,"Definitely worth the visit and inexpensive ticket price.  l recommend the small extra amount for the ""Secret Garden"" guided tour, although be prepared for a lot of walking. The entire Secret Garden grounds are very large, and tour is 1.5 hours long. You can bail out whenever you feel like though, and quickly explore on your own way out.",491,hour
492,296,2290,we visited in November so it was very quiet which despite the cold was actually very nice and peaceful as it felt like we were the only group around! we bought the combination ticket which allows entry into several palaces including the famous secret garden in this palace.  I would definitely recommend to book a tour of your language of choice as this makes the walk around much more interesting instead of walking around an empty palace! The tour guide was very informative and spoke great english.  I enjoyed the secret garden the most and it is possible to get some beautiful shots here! we managed to even catch some autumn red leaves!  if travelling in the winter do make sure to wear comfortable shoes and wrap up! the palace ground tour lasts for 1hour and then the secret garden tour for 90 minutes.,492,hour
493,297,2298,"Perhaps it was because I missed the English-speaking tour by 10 mins (and I didn't want to wait for the next one which was an hour and a half later), I wasn't too impressed.  Everyone told me the secret garden is the key to the visit, but without a guide, I couldn't enter. It was such a shame.  Overall, the palace is well-perserved, the architecture of the building is beautifully crafted and the surrounding is clean and serene. Even in the freezing winter, the palace managed to keep me walking for over an hour.  It's easy to get to Changdeokgung Palace with the subway, just drop at Anguk Station, get out of the station from exit #3 and walk 5 mins to the entrance of Changdeokgung.",493,hour
494,298,2299,"On a cold day in January, we saw only 2 other visitors BUT one could spend several hours viewing this lovely area on a nice day and we spent over an hour wandering among the many buildings and open areas. It was last reconstructed in 1867 and illustrates well the architecture of a Korean palace that originally dates back to 1405 though it was completely burned in 1592, restored in 1610, and was the main palace for the next 20 years. It is lovely setting, well laid out and it reminded us of Beijing's Forbidden City in miniature. There is a small but welcoming craft shop/coffee shop which gave our feet a break and gave our bodies a welcome waming. A real MUST for a visitor to Seoul.",494,hour
495,299,2306,"Can spend around 2-3 hours here, I did the secret garden tour which is longer than it needs to be but it is worthwhile.",495,hour
496,300,2315,Worth a visit especially for a first trip to Seoul. It takes an hour to two to explore the palace leisurely.,496,hour
497,301,2316,"The difference of this palace is its Secret Garden, that you can visit only with a guided tour, for a very small fee. Check the hours for English tours before going there. You can also go just to enjoy the peaceful and quiet atmosphere too.  The sweet plum tea in the souvenir shop after walking through the place is really nice!",497,hour
498,302,2317,"We had the palace on the ""to visit"" list and it was definitely worth it. We went on a weekday so it was relatively quiet. It's quite a large area to cover but 2 hours was for us enough to see and read everything there was to know about (hope we didn't miss everything though) The entrance fee was 3000 Won and we bought a guide map for another 500 Won. In the little shop/restaurant we bought a hot chocolate and on our way we went. The buildings are very colorful and the grounds are well maintained. Easy to get to on the subway. If in Seoul you can't miss this!",498,hour
499,303,2322,"Hit this temple first and buy the 10000 won combination ticket (about $10) If you only have one day in Seoul these palaces, with lunch in insadong (between all of them), and a visit to the temple (right next door) are all you need...but it will be a long day! The english tours at all of them are 11 1 and 3 with changing of the guard on the hour. I would definitely take the tour so you know what your looking at. An added benefit to this palace is out the back gate is the blue house (the presidents house). As you can see a visit to this area of Seoul offers so much.",499,hour
500,304,2355,"We spent a couple of hours wandering around the palace grounds and doing the secret garden tour. Unlike most palaces/castles in Japan, in Korea you generally can't go inside the buildings, so keep in mind that you'll be outdoors the whole time when planning a visit. The extra 5000 won for the garden is worth it, and going on a tour helps you get the most out of the experience. The English tour guide was very knowledgeable and included interesting facts and anecdotes.",500,hour
501,305,2360,Beautiful palace that is wonderfully preserved. Was here for an hour since I was on a quick paced tour! So take your time to enjoy the site!!,501,hour
502,306,2369,"Impressive grounds and very peaceful. You don't need to join a tour for the grounds, but you do need to for the secret garden. The secret garden is huge and the tour took 1.5 hours, very interesting and worthwhile. The grounds themselves are not as extensive as Gyeonbokgung Palace and because there is no grass, it'snot as pretty in my opinion. However, right next door, as in the next street is one of the traditional 'villages' with the traditional houses. Yes it's a bit commercialised with a 7 /11 shop frontage and various other businesses, but you get the idea of how tiny the houses are/were and the narrowness of the streets in the old days.",502,hour
503,307,2370,"I actually prefer Changdokgung Palace more than Gyeongbokgung Palace as it is more peaceful and quieter. There are not many tourists too. The secret garden is worth the 5000won as you can see a different part of the palace and there will be guide touring you around. The tour is about 1.5hours. English, Chinese and Japanese language is available. Do check out my blog to read and see the pictures, have fun!  http://loveanqila.blogspot.sg/2013/09/travelogue-changdeokgung-palace.html",503,hour
504,308,2371,"Amazing palace. Make sure you catch a tour for the Huwon Secret Garden. It lasts 1,5 hour and it is an amazing environment.",504,hour
505,309,2372,The palace in itself is very nice and easy to walk around in an hour or so. It's not the best palace in my opinion but what makes it stand out is the secret garden. You will need to join a tour to visit the part of the palace as it's closed off to the general public and a ticket costs an extra ₩5000. The tour lasts around 90 mins and is very informative. You get to see some awesome buildings and get a feel of how royalty really lived. Highly recommend this place!,505,hour
506,310,2376,One thing I didn't expect to see in Seoul during my 5 hour transit tour was cherry blossom/sakura trees and they were in the palace grounds. I liked seeing the elaborate architecture with colorful roofs. However I get to go into the Secret Garden much to my disappointment but seeing the pictures of it were still very beautiful. If I remember right I saw a shop where people could try on traditional costumes somewhere inside this palace.,506,hour
507,311,2378,"it's a palace where they shot the drama jang ok jung.....bought ticket also to the secret garden(optional)......you have to bring the map to go around the palace....they have about 14 to 16 spots to see in the secret garden.....to enter the secret garden, you have to book the time with the tour guide ( we chose english guide).....it was a very long ""journey"" in the secret garden...make sure you dont wear high heel shoes becoz we have to go up and down the hills..... the garden also is very big n full of history.......better think first before you buy a ticket to the secret garden if you dont want to walk about one hour in a group, climb hills and listen to the history of the garden.",507,hour
508,312,2389,"Entering this palace is such an amazing contrast from the past-paced life of modern Seoul. The moment you step through the front gates you are filled with a sense of serenity. I arrived two hours before my guided tour of the Secret Garden, and spent every second exploring the palace. Every intricate detail is beautifully maintained or restored. The Secret Garden tour is a must, you will be astonished at how easily you can breathe when you enter the area away from traffic and the cluttered city. Also, the architecture and symbolism throughout the garden is stunning- make sure to pay attention to your tour guide or do research beforehand. I recommend paying the extra 2,000 won ($2) for the 4 palace tour. You will be saving a significant amount, and Gyeongbokgung Palace is a 10 minute walk away. Make sure to grab some inexpensive and amazing street food on the way!  The palace is also close to many art museums and other monuments- plan for a BIG day!",508,hour
509,313,2408,"Did the 1 hour English tour and spent another 30 minutes walking around. Love the feel of this palace. The tour guide informed that only about 30% of the buildings that were original have been restored, but even despite that, I loved the feeling of being in a maze in what buildings were there. It is not so huge, but even with so many tourists, you could easily find a secluded area that gave a great sense of solitude. The tour was quick enough to be engaging, but no so long that you were waiting for it to finish. I really enjoyed visiting this Palace and hope you do too!",509,hour
510,314,2418,"The Changdeok palace is one of the finest palaces that I have visited in Asia. This should feature in your top 3 things to do in Seoul and for me, rates higher than the more famous Gyeongbokgung palace. I greatly recommend t that you take the English tour (10-30 am and 230pm). The guides are well informed, articulate and entertaining. I suggest that you take the subway. Prepare to spend 3 hours between the palace and the secret garden (3,000 won). Do carry water as the walk can get demanding especially is you visit in summer. Get off at the Anghok station on line 3 (station 328) and walk on foot from exit 3. Its a ten minute walk to the palace. The architecture is asymmetric beauty and is beautifully constructed in harmony with the topography. The secret garden tour is worth visiting and I must add that this palace is a UNESCO world heritage site. Its also remarkable as to how well restored the place is: considering that it was destroyed after the Japanese invasion in 1592.",510,hour
511,315,2422,"We visited Changdeokgung in June of 2013. We went there on a guided tour and spent around an hour at the palace. We started out watching the changing of the guards, which I can only recommend! It was great to see the guards in traditional clothing and the ceremony itself was great to see. After that we walked from the South to the North gate and saw the main points of the palace - the King and Queen quarters, the courtyards and we finished at the pond near the North gate, where we took beautiful pictures! Having a guide with us was great - but going by yourself to just stroll around the palace would also be great. This is a Seoul-must see!",511,hour
512,316,2447,"We went to the palace and secret garden on May 26, 2013. The English speaking guide was knowledgeable and was easy to understand. She did a good job at explaining royal life in the palace and its buildings. The tour lasted one hour which I considered appropriate. Then, we went to the second phase of the tour: the secret garden. The secret garden tour lasts 1.5 hours. You will see many pavilions and a lot of greenery. I found this part of the tour a let down as I was expecting more blooms and colors. Maybe there are more colors at a different time of the year. Meanwhile, the male guide was relatively easy to understand. He seemed to be pretty knowledgeable too. Overall, the secret garden tour was OK for a walking tour... Enjoyed the palace tour more... Happy travels!!",512,hour
513,317,2460,I like this more than the popular Gyeongbokgung Palace. It's also an UNESCO site with less visitors.  Definitely worth seeing. There is Changchenggung right next to it but you must buy admissions separately.  Buget 2 hours for both palaces.,513,hour
514,318,2463,"If you do visit the secret garden or on a secret garden tour, and plan to visit any other palace or the shrine, it is well worth it to buy an integrated palace ticket which covers all 4 main palaces, secret garden and the shrine. Once you have that integrated ticket, and booked a secret garden tour, just go to the ticket booth about 10 feet from the secret garden entrance and show your reservation and exchange your secret garden entrance ticket from integrated ticket booklet to a tour ticket. Very painless.  The secret garden is worth a visit, and if you have the time and can visit at night, it sounds like it would be a great experience to visit the secret garden under the hanging lanterns. Ticket can be reserved online as well. The tour is about 1.5 hours and there is one part where you will be going uphill for a bit, so dress in your comfortable shoes. There is only 1 spot where there is bathroom once you started the tour, so place your break accordingly.  I personally can't keep this palace apart from the other palaces when I am looking at my pictures, except for the fact that this is the only palace that has a secret garden. All the ponds and reading places are interesting. You will also visit the area where the king and queen have their separate quarters, with a room for the King's mother in between their bedroom intriguing. (there is a back door for the king to visit the queen however).",514,hour
515,319,2474,"I'm writing this review because after reading Lonely Planet and looking at the palace website I was confused about the entry details and I would like to set them out clearly for others. The information about Changdeokgung in Lonely Planet is wrong – I doubt the person that wrote it has ever visited this site.  Palace grounds - you can see on your own, you do not have to go on a guided tour. However, free one hour guided tours of the palace grounds are available in a range of languages and I recommend that you go on one - the content is interesting and the guides are good.  Secret Garden - you can only gain access by going on a 90 minute guided tour. At the time of writing English language tours start at 11:30 AM, 1:30 PM and 3:30 PM. I reserved a place in advance through the palace website and when I bought the combination ticket on the day of the visit I gave the reservation printout to the ticket seller. The number of places is limited to 50 in each tour and mine was full so it is worth the effort of reserving in advance.  The Visit Seoul Bukchon Hanok Village walk starts near Changdeokgung and I combined the Secret Garden tour in the morning with the 2pm Visit Seoul walk. (Visit Seoul is listed in the Tripadvisor Seoul Things To Do / Activities page.)",515,hour
516,320,2480,"I arrived just in time for an English language tour of the palace (just under an hour) followed by a 90 min tour of the ""secret garden"" and think I benefited from doing the tours as opposed to simply walking around n my own. In terms of what there is to see this wasn't the most interesting palace I have ever visited but there are some aspects that caught my attention eg the underfloor heating system, it's a good way to learn something about Korean history and it makes for a very pleasant couple of hours.",516,hour
517,321,2484,"It is interesting to see how different the western version of royal living is from the eastern idea. Make sure to take the guided tours because as a westerner, nothing is what we are accustom to when we think of kings. The first tour is one hour and the garden tour takes an hour and a half. You will want more time to explore on your own though so plan accordingly.",517,hour
