,CONTENT,VADER
696,Very informative museum with great displays of Korean wars from the past Its freewho can ask for more than that Three floors x2 Most everything in English as well as Korean,Positive
697,This is a very well presented look at Korean history from early days to present It is a beautiful space with amazing artifacts and there is also a childrens component the kids part requires a timed entrance ticket so grab one when you arrive if interested We spent a day here and walked through the whole of the exhibits and our children 7 9 and 11 stayed engaged for the most part The grounds are beautiful as well Overall a great overview of the history of Korea and a recommended visit for anyone living here or visiting this fascinating country,Positive
698,You will need a whole day to look at everything on the 3 floors of this museum We went for a couple of hours in the morning and there were lots of korean students visiting The building is very impressive inside and out The museum has an excellent collection that portrays many years of korean history Good for both koreans and foreigners Theres a cafe inside the museum where you could rest your legs We took a taxi into the parking lot where there is a drop off point but on our way out we had to walk a little bit to get to the streets to grab a taxi Well worth the visit,Positive
699,Along with the Korean War Memorial it was a really nice way to spend the day just by walking around,Negative
700,This museum has some amazing exhibits and is worth a visit but limited English descriptions and repetitive nature of the exhibits means you dont need to spend a lot of time here Was good at exhibiting but not so good at telling a story If you like a traditional museum this place is for you,Positive
701,I spent 3 hours in this marvelous place only managed to go through the exhibit on 1st floor out of 3 floors plus specialseasonal sections Had a better understand on the history of Korea the various eras and dynasties vs the development of surrounding countries such as ancient China Japan etc  A must visit venue for the history buffs,Positive
702,What an amazing place It covers much of Korean history through art and artifacts including painting furniture needlework pottery and other things It is well laid out in an expansive building that is wonderful There is a spacious main hall with the exhibits off of this The atrium entrance is stunning in its design and we were wowed We asked information about the architect and she told us that many visitors ask that question We enjoyed the museum learning much about Korea and enjoying a Korean architects design,Positive
703,It is the right place to see learn  understand the True Korean culture rich history of Korean is on display here worth Spending whole day here,Positive
704,I visited the National Museum on my own while on a family vacation This is an expansive complex that is impressive in its own right Space is scarce in Seoul so experiencing the landscaped grounds and the massive building itself is already notable This is a good break from much of Seouls commercialism and it is a good way to spend a cold or rainy day The main museum would not be fun for kids; its geared for high school students at a minimum  Getting there You can get there from the Ichon Station on the Seoul Metro 4 line This line is convenient because it also runs through Seoul Station and Myeongdong You need to travel some distance from the stop itself through two moving walkways and up weaving stairs Its possible to travel the entire distance on wheelchair but if you have trouble walking it is quite a trek  First Floor If you go through the first floor by beginning on the right side as you enter and proceeding counterclockwise the exhibit will unfold chronologically from prehistoric times to the beginning of the 20th century As an American its impossible to see Korean history in such quantity at one time Its quite a treat  Special Exhibit I was able to see a very manageable but very informative exhibit of the muchoverlooked Baekje Kingdom which goes through the end of January 2017  2nd and 3rd Floors consist of donated works calligraphypainting Asian art and sculpturecrafts I did not see these floors  Building The building itself is extremely large Others have commented that the museum feels relatively empty To me this is a plus Visitors can explore at their own pace and dont have to worry about being swept up in the crowds  English language There are a few English language tours an English language map and an audio guide which I did not use Each major section has a good English introduction and most artifacts have at least an English label,Positive
705,The National Museum of Korea is easily accessible using the subway Get to the Ichon station which is on the 4th line and there should be signs showing directions to the museum The museum is about Korean history that starts off from the very beginning to the end of Joseon dynasty Would recommend to museum loving enthusiasts or anyone that wants a piece of Korean history,Positive
706,The place has a lot of history an tremendous teaching areas It provides ample learning of tools for all those who visit it,Neutral
707,Its a good place if you want to learn Korean History and I would say that its one of the biggest museum that I visited in Korea I think going to this museum is enough for you who wants only a brief history of Korea Its an indoor activities and english services are provided,Positive
708,Good place to spend a few hours to know about Korea history and the treasures of Korea The place is huge so we first took the guided tour in English to get an overview of the museum Only after that did we start exploring on our own  There is pretty good view outside of Namsan so a very nice picture spot Food court is pretty good As this is our first stop after landing in Seoul it serves as a good introduction to Korean food,Positive
709,Very interesting place to visit Very educational and handson experience is superb A great place to spent time with your family especially for your kids,Positive
710,This building is very impressive and large good to learn about Korean history and it was free entry on the day we went Inside there are quite a lot of exhibits but some are very repetitive and plain One room of porcelain crockery doesnt really showcase muchall kind of blank with no motifs or designs There are some things worth seeing but all in all it feels like the space could be used with a lot more exhibits Good museum for Seoul but on a global scale its fairly average at best Worth visiting if time to spare or interested in Korean history but if pushed for time may be better places to visit,Positive
711,I spent four or five hours engrossed in the many exhibits A good way to spend a wet day The galleries are arranged by the periods in Korean history from the paleolithic to the Joseon dynasty and is an excellent introduction to the countrys story  I felt however that the museum could have had more to say about Koreas interaction with its neighbours through the centuries  trade cultural etc  and about the modern period including the years under Japanese rule  Then again better not as the museum seems to maintain a somewhat nationalistic tone  There is a food court within with reasonably priced dishes  The museum is easily reached by metro Get off at Ichon station light blue line and follow the signs from there,Positive
712,Amazing museum Free entrance It has three floors with tons of exhibition room It has a gift shop in every floor also a food court Translator wheelchair rental Beautiful landscape Amazing museum,Positive
713,If you have time be sure to go here Easy by subway There is a little store next to it where you can buy snacks Entry is free This is a huge modern building with some magnificent works in it Does a very good job of telling Korean history from the very beginning Will take an entire day if you let it You can take photos inside,Positive
714,I spend a whole day visiting this museum and two next door The view from the entrance is awesomeYou can see the Tower An excellent aspect I found was that the entrance is free except for special exhibits If you are interested in Korean history this is the place to visit although not everything is translated into English But it is worthy every penny not; it is free Do not miss the Hangeul Museum It is a short distance from the National Museum follow the signs Get a good pair of shoes since the whole visit demands some walking,Positive
715,The museum is big  really big I only spent a few hours there before my legs started getting tired but you can probably spend a few days here digesting all the exhibitions and artifacts in this museum One note is that it is a substantial walk although some of it is underground and protected from elements from Ichon subway station to the museum  What is interesting is that the outside of the museum hold some of the greatest views in Seoul There is a large manmade lake in front of the museum as well as a large open area in the entrance of the museum There is also an area where you have a great view of Namsan Mountain and N Seoul Tower  The museum inside is very modern and expansive There is a lot of free space though punctuated by a ten story pagoda in the lobby area of the museum There are three floors filled with exhibits and artifacts Definitely worth a visit of a few hours,Positive
716,We spent 212 hours at the museum with our day tour guide who gave us a wonderful overview of some of the major exhibits To do it justice would take 23 days On entering the incredible building one is immediately attracted to the 10 story Gyeongcheonsa Pagoda at the end of the main hallway Constructed in 1340 from marble rather than granite the pagoda is a Korean national treasure It was stolen and shipped to Japan in 1907 but was returned in the 1960s after international pressure on the Japanese government Also a must see are the various Buddhas and other historical artifacts that have amazing detail and workmanship The museum was busy with many young students observing and making notes but at no time did it feel crowded because of its spaciousness We also noted that the students were taking their excursion very seriously and well mannered On leaving the Museum we were pleasantly surprised that we were engaged in English by a small group of teenage students who wanted to try their language skills The students were extremely polite and we had a pleasant conversation until we parted ways in the coach parking lot We enjoyed the contact and the students seemed to as well,Positive
717,The National Museum of Korea in Seoul is a wonderful facility It has wonderful Korean history items but the buildings would be worth a visit if they were empty Great experience,Positive
718,This is a very large impressive buildingand grounds that I believe was built in 2005 Unfortunately while the building is large  impressive the way artifacts are displayed seem like that of a much olderdated museum bottom line not very creative or interesting It was difficult locating the museum as it seemed like no residents have been or even have heard of this museum Entry is free must be funded by the government yet there were just over a handful of visitors therepractically empty and this was on a rainyperfect for going to a museum day If this museum was selfsupporting I imagine it would be hemorrhaging tens of thousands of dollarsday due to its extremely low attendance We had lunch at one of the nearly emptyrestaurants While I love most Korean food what we had was pretty bad What a shame a lot of money went into constructing this museum,Positive
719,The museum is so big and they have great collections of different ages Personally I was expecting more for them to be the national museum and Korea has so many amazing museums all over the country Other museums in Seoul like Samsung museum was more impressive and they carry sophisticated products But its still a great museum with restaurantsokay and cafesgreat tea room for spending your whole day There are exhibits outside too They provide museum study tour for children too we saw korean families bringing their children and the kids join the tour by themselvesget a lunch break with their parents but I dont know if they have one in English,Positive
720,This Museum is recommended to travellers who wants to know more about the history of Korea There are also souvenir items to be bought at an affordable prices,Positive
721,Wonderful history lesson on Korean culture Shame that the Joseon exhibition was closed but the other exhibitions made up for it Audio guide could be improved,Positive
722,I have been to the museum a couple of times It has an impressive architecture and is particularly beautiful at night with its reflections in the front garden pond Access to the museum is quite easy by subway and there is a special underground walkway going from the subway station to the museum There are museum decorations along the subway so it make the walk less boring There is a huge collection of historical items in the museum and a walk around its compound is enjoyable,Positive
723,The museum is large but easily accessible Wheelchair users will find that many portions of the facility to easy to reach You will see a wide range of history and art  You will learn about the nations history its rulers wars culture art and the people Regardless of your interests you will find something that grabs your attention  We went during a weekday and there were many school groups present Even young children seemed to enjoy the place  There are several places to eat and to shop The restrooms are clean  Amazingly admission was free,Positive
724,The National Musem of Korea has rooms full of interesting displays We enjoyed our visit and learned a lot about Korean History and Culture Highly recommend spot We lucked out and had a Korean tour guide walk through the museum with us,Positive
725,I would highly recommend spending a few hours in the National Museum of Korea The building itself is quite amazing with an obvious amount of Fung Shui consideration going into the layout Theres a fantastic view of the mountains and the Namsan Tower in the distance The grounds with the pond and pagoda are well worth a stroll as well All thats even before you even set foot inside The main building with the permanent exhibits is free of charge How can you beat that Obviously the main focus is Korean history beginning with prehistory There are a few rooms of various other Asian cultures on the third floor though These could probably be missed if youre tight on time or youve seen more extensive exhibits in other museums The second floor is pretty amazing if youre a fan of pottery as I am Ive never seen so much celadon ware in one collection before Metalwork too is well represented The special exhibition hall has a charge attached but at 5000 won about 450 USD I thought it was more than reasonable Plan on at least 3 hours or two trips to do the place justice As you would do with any other worldclass museum,Positive
726,We liked this museum Had lots to see Left us pondering Great display of artefacts Facilities were clean with drinking stations everywhere which was very useful Lots of seating too Nice views of Seoul N tower too,Positive
727,Wonderful collection in an equally wonderful building with extensive grounds Very easily accessed by purpose built tunnel walkways from Ichnon subway station There are free English language guided tours twice a day 1100  1430  definitely worth joining to get an overview of the museum and to view the must sees before walking around at leisure Our very knowledgeable guide spoke excellent English,Positive
728,The landscape and the building itself is worth visiting never mind the exhibits  I was very taken by the architecture of the building right from the entrance the hallway etc For unknown reason there was hardly any visitor on the day I went They do not charge admission but I rented the audio for self guided tour for SKW 1000 approx US 1  The gift shops one on each floor have remarkable selection of souvenirs for more than reasonable price ,Positive
729,Nice museum surrounded by great outdoor grounds for walking and taking pictures Nicely laid out museum easy to get around in quite interesting with a few shops and caf\xc3\xa9stearoom,Positive
730,Awed by the grandeur of the palace The biggest and the grandest of all the 5 palaces There were a lot of people from different nationalities Saw the 3 buddhas It has the Kings office A huge kitchen kings hall where he entertains his visitors I even posed with the palace guards Truly beautiful,Positive
731,Grand history and magnificent treasuresThe park surrounding the huge museum is beautiful and a lot of local kids enjoyed itIt is free to enter and spans three floors with a fantastic collection of art and ceramics from across Asia and Korean history,Positive
732,The National Museum of Korea will take you on a historical journey through the different ages of South Korea,Neutral
733,Although the exhibits were not that many for its size  Definitely worth visiting though  Modern and welcoming,Positive
734,Main exhibition are entrance free I happened to chance upon Hangul day when I went they have some activities and performance at the atrium Restaurants served proper food  You can take a walk in the Yongsan Family Park which is located just next to the museum too,Positive
735,Its a modern and mixed with culture museum I think We can see traditional clothes traditional house and other things Also there is a museum shop if you want to buy the souvenirs Clean toilets visitor information And good for you to come here with friends and family Enjoy,Positive
736,Maybe because I was already tired from being at the War Museum just before visiting this place but personally I found the War Museum much more interesting  It was more so artwork here and history of the artwork,Negative
737,We spent our one rainy day in Seoul here My husband moved at a very slow pace He loved it I people watched and enjoyed wandering around the well laid out exhibits We had lunch here pretty decent food at a reasonable price,Positive
738,Really recommended to go to this museum you can easily catch a train to go directly to the museum green line We spend 23 hour here wandering through the garden and the hall On occasions there are outdoor theater as well likes esplanade in Singapore,Positive
739,To be honest about half of the artefacts here are presented too drily shorn of context in plain glass cabinets Especially on the ground floor However the excellent exhibits on the top floor make it worth a visit They include a moving changing frieze of traditional Chinese painting which is probably the single best thing Ive ever seen in a museum anywhere in the world The gardens are also fantastic perfectly peaceful in the middle of one of the worlds largest cities very beautiful too Walk over to Dragon Falls its simply idyllic,Positive
740,Very easy to get to this museum is gigantic I suggest wearing comfortable shoes and getting a good nights rest before entering  The collection is very impressive and the souvenir shops have some great offerings I recommend visiting this place once,Positive
741,This location is walking distance from the Ichon and Seobinggo metro stops The museum has several interesting displays that are worth seeing as well as a kids section Next door is the Hangul Museum which is also a nice visit Enjoy both in one trip,Positive
742,This is a huge museum I visited for a full day and only saw maybe half of the collection Got tired So bring good walking shoes  Not a lot of places to eat around here But maybe I just didnt know where to go So you will end up eating inside the museum Which is a bit pricy  Lots of old Korean jewelry in the collection when I was there,Positive
743,As with all my reviews to sights in Seoul I will preface this by advising visitors to carefully check opening days and times and whether timed entry tickets are needed to access certain parts of the attraction and also the times for booking guided tours in their language of preference \xe2\x80\x93 bearing in mind that numbers can be limited  The reviews here are a little mixed And I think the reason is that sometimes a building is better than the artefacts it is designed to accommodate Not to denigrate the artefacts as many are fine objects in their own right and have historical and cultural significance for Korea  The approach to the building engenders a sense of expectation A wide open air stair case frames a panorama of north Seoul with the iconic Naksam Tower as a central focus in the distant horizon  Inside the cathedral like space is immense with the entrance being a spectacular rotunda formation soaring to a great height The sense of space is exaggerated by use of simple finishes with creamwhite marble and stone walls and floors The entire building is an outstanding example of public architecture on a grand scale  Visitor amenities are excellent Outside there are pleasant grounds which the hordes of visitors use for picnics and leisure  When I visited there were numerous school parties dashing around trying to complete their Ispy books  they were noisy and intrusive  taking away some of the pleasure of the experience  Public transport access is easy from the nearby Metro Station,Positive
744,I have visited many museums and to be honest after a while they tend to become a blur This one did not and I think that this was largely due to our English speaking tour guide you have to book when you enter the museum I learned so much The childrens part is the usual hands on dress up offered,Positive
745,Reachable by train but u need to walk 500 m after dont worry It has connection with the subway station i stayed in lotte hotel seoul and takes around 45 minutes to b there its a big museum too much space i think   collection r great yet its all abt korea good for history subject student and for those who curious abt the ancient of korea  if you are adventurous person dont put this on your list  good escape from the crowd of city very nice view outside the building,Positive
746,The museum building and grounds are very pretty and has its own train station  The first floor inside is the most interesting part in terms of history everything else is for art lovers I guess and people who can appreciate ceramics Would be great if they had more exhibits like maybe what prehistoric animals  dinosaurs they had in Korea  If you had to choose between this and the war museum go to the war museum Wouldnt spend too long here,Positive
747,Very interesting building in its own right The collections are very well organized especially if one is not too familiar with the very long history of Korea The building is large and spacious so it takes some time to go through it even if one does not read everything We signed up for the tour with one of the English speaking docentsguides She was very informative and pointed to the exceptional pieces whether for their historical or artistic significance,Positive
748,This museum is really big if you want to get a closer look to everything you will need a few hours Entrance is free which is really great thats whay you cant go wrong with going here If you dont like it just leave  Although you can see a lot of things it can get a bit boring after seeing the 1000 Buddha statue,Positive
749,Not worth it unless youre bored and its raining I heard this is one of the biggest museums in Asia Unfortunately I was underwhelmed Huge space with little content  Also there was a HUGE exhibit for Dok island which was a waste The only thing they showed were pictures of rocks,Negative
750,Probably one of the most impressive museums Ive ever been to  just goes to show what museums can look like if they have enough funding  The exhibits themselves are fabulous  well researched indepth and such a huge variety of objects and approaches to their display I especially enjoyed their approach to showing archaeological processes and finds The architecture itself is impressive in itself  just enormous and so wellmade My only criticism would be that I thought the layout itself was a bit banal arranging the exhibits in chronological order Other than that I could have spent hours in there just wandering around and I would definitely recommend it to anyone looking for an insight into Korean history The shop also sells some beautiful objects albeit expensive and is well worth a look,Positive
751,Visited the national museum this august As an Asian Studies student it was quite intersting seeing how they kept referring to china in the museum and it basically looked as though Korea is nothing more than a side effect of the chinese rise  The museum offers a free tour a couple of times a day The guide didnt actually know english and basically just stated whats written about the artifacts but it was still nice  Id very much reccomend this place for a rainy day It also has beautiful gardens nearby if you deel like a light stroll,Positive
752,very good place to know korean history kids can try to something and see some kind of show there are many things to see,Positive
753,This is a stunning beautiful museum worth the visit for the architecture It is tourist friendly with frequent quiet spots to sit and rest water fountainsand restrooms available The artwork is world class and there is a childrens area the kids will want to spend time at The outside is as beautiful as the inside,Positive
754,We spent an afternoon touring around the National Museum of Korea recently and were very impressed The museum grounds are absolutely lovely We would recommend walking around the museum to see the reflecting pond pagoda garden and other peaceful sights during your visit The museum collection itself is spectacular with a wide range of artifacts We took a free guided tour in English and would advise other foreigners to do the same The museum was crowded with school groups during our visit and it would have been tough to navigate the crowds without our guide We also learned a lot about the history of Korea on our tour The museum building is beautifully clean and modern It also has an excellent gift shop on the 3rd floor where I bought several nice quality souvenirs inexpensively We definitely plan to return to the museum during a less crowded time so we can see more of the collection Our favorite items in the collection from our first visit were the Buddha statues,Positive
755,Best place to buy souvenirs while in Korea You can find anything in the museum gift shop for anyone of any age Check out the great calendars,Positive
756,From the bronze dynasty to the baekje silla goguryeo dynasty to the current era Everything you need to know is here There are a number of national treasure displays here The best part of the whole visit is free of charge,Positive
757,The museum is huge with exhibits spanning across all of Koreas history We were told that there was limited English but there were actually a lot of descriptions and signs written in English it was only some more detailed descriptions on artifacts that was not in English so dont worry if the audio guide sells out as you will still be able to understand everything We spent almost a whole day inside and spent the afternoonevening wandering around the grounds outside which I would highly recommend doing if the weather is good The entry to the museum is free but I would have happily paid,Positive
758,This is a beautiful building Although we did not know when we arrived but the subway stop for this museum has an exit on the museum grounds It has a fabulous collection both of prehistory artifacts and items throughout the ages I especially like the porcelain collection,Positive
759,This is an excellent museum It is huge If you spend even a minimal amount of time looking through the exhibits you will need a full day to see them However you can find the highlights in a couple of hours Some of the most spectacular exhibits for many Westerners are probably clustered around room 108 where the golden crown is located on the ground floor The restaurant is good but it has a limited Western menu and is rather expensive spaghetti with meat sauce and a soft drink for two was about 45000 KRW Be advised that if you have limited mobility you can probably get the taxi driver to take you into the parking structure beneath the museum from where you can take elevators or escalators directly into the museum without too much walking However the museum staff will not call a taxi for you You have to walk several blocks out the front of the museum to get to a main street from which you can catch a taxi to return,Negative
760,Get there by line 4 at Ichon station There are wonderful ground and multilevel floors with exhibits I am not a great lover of museums and got overwhelmed with this museum,Negative
761,If youre interested in Korean history then this museum is great for you  Its a big museum that takes a few hours to walk around Its also free entry,Positive
762,Beautiful place to visit I \xe2\x99\xa1 museums so trying to visit every national museum whenever I get a chance to go If you are in Korea I strongly recommend this museum in Seoul There is also great museum to visit in Kyongju Folk museum in Suwom is also great place to visit   Very easy excess from the metro station and if the weather is good you can walk around the museum as well I have post some photos and hope you all can ejoy them,Positive
763,Good English descriptions of exhibits covering a wide and varied historical perspective of Korean history and culture Superb pottery dating back to the 12th century Well worth visiting for anyone who wants to learn about Korean culture and history  many Koreans appreciate this museum too and take their children on weekends to learn about their unique heritage That is a sure sign of its significance and value A must see while in Seoul,Positive
764,When traveling with kids it is always good to know where to go with them if the weather is not so good The kids museum at the National Museum of Korea is one great option Just be aware there are time slots which can be either booked online or on site Once your time slot is over you have to leave Depending on the amount of people going in you can go in a second time but this might be dependent on your time and date not in heigh season presumably Kids can enjoy and learn hands on while at the museum,Positive
765,This museum is amazing The place is simply massive It includes exhibits not only from Korea but from all over Asia We spent a half day here and only left because we were getting hungry You could easily spend an entire day Admission is free and the location is easy to access from the metro,Positive
766,Like so many attractions in Seoul the Natl Museum is free Its large and clean with air conditioning and free wifi making it a perfect stop in a busy day of sightseeing Obviously it doesnt compare to some of the worlds greatest but you cant beat the price,Positive
767,Large and extensive collection of artifacts and details about Koreas long history Good for people who have an interest andor want to learn more about Korea Commit a few hours as it is quite large,Positive
768,Dont miss this opportunity to visit the national Museum in Seoul Really it is well organised and the way they present the history is wonderful,Positive
769,This was a really great experience I learned a lot about Korean history and culture from walking through this museum If you are only in Seoul a short time or if you do not have a historical perspective already this is a mustexperience attraction,Positive
770,Not much of a museum visitor but went with family and surprisingly enjoyed it The museum was able to grab my attention as the flow was telling a interesting story in time,Positive
771,Reached easily via an underground travellator from the nearby Metro station the National Museum is certainly worth a visit The permanent exhibits range over three beautiful floors the ground level being particularly pleasing aesthetically and architecturally The Museum is free to everyone It includes an terrific loungerelaxation area and delightful grounds to stroll and spectacular views on one side,Positive
772,Impressive array of Korean historical and religious exhibits Beautiful Buddist sculptures and statues,Positive
773,August is a v hot month and to escape the heat we visited the museum At 2pm we went on a guided tour that lasted 15 hrs It was great esp since there were only 2 of us Guide was an elderly Korean gentleman who piqued our interest about Korean history so much so that we bought A Brief History of Korea at the museum shop,Positive
774,National Museum of Korea is subdivided into many areas Exhibiting the different dynasty that ruled over Korea,Neutral
775,close by the castle the museum was one of the highlights of our tour you can buy a ticket for both given you a discount loved the way that the museum was laid out which made it very easy to view all the contents which covered over five floors,Positive
776,A place to get all the important facts and much much more if interested about the Korean peninsula since palaeolithic era until today History and art in one place I went there with the idea of spending one morning there and ended up spending 8 hours  A huge collection Dont worry if planning on engaging on a long visit  theres a restaurant with a huge selection of Korean but also international dishes The place itself is quite cool too And there is a huge park outside with a pond and a some pagodas and theres another museum a smaller one in the same park Huge great and beautiful  just go,Positive
777,Remarkable collections covering every periods in the Korean history plus items from other parts of the world too I started the visit sometime around 10 in the morning and when the museum to close at 6 there were still rooms I have not yet covered Highly recommended for historylovers,Positive
778,Except for the location where theres not much things to eat or do around National Museum of Korea will be able to give you a great insight on Asian art Its a very modern building with small but serene garden front and back which you can take a small walk around Its even free Theres sometimes other art or photography exhibitions organized which you must pay to enter The exhibitions they hold were mostly good,Positive
779,Free museum that tells the young history of Korea I learned a lot from its time lined exhibit There was a free photos shots we could take and print for ourselves ie I love Korea,Positive
780,Lots to see and learn Is a good place to visit with the family You can easily sent hours admiring everything in the museum,Positive
781,Its great way to learn about their history but dont do it on a weekend There are just so many people running all over the place,Positive
782,The whole museum is very massive and entrance fee is free Grand history and magnificent treasures Long live the Korea So the rate is 5 point 5 Wait But the explanation words are so small that even Korean people dont know what is treasure or replica When I watched the national treasure one Korean woman said Oh it is good replica And my eyes were tired to read that tiny words So I would rate 1,Positive
783,The building of the national museum of Korea is magnificent and its free besides the special exhibitions The reason why I came there is Im interested in the contemporary history of Korea and I thought there must be some exhibitions about the miracle of Han river the democratic movement etc But at last I found the content of the museum is only about the ancient history and its items,Positive
784,I could sum up the content in this museum as the history of Korea dating from items found by archaeologists hundreds or thousands of years ago the history of civilisations throughout the centuries art and sculptures and Buddhist statues from various time periods etc Its all quite interesting and much more history than my own country can display but it gets a bit overwhelming after a while Well worth a visit especially since its free but while you could spend 2 hours there you could see enough in half an hour to satisfy you,Positive
785,The arrival there is made very simple and easy so much so you can easily visit with whatever weather The park surrounding the huge museum is beautiful and a lot of local kids enjoyed it I at first visited the right now ongoing exhibition on Sinan Shipwreck and found it very interesting along with impressing worth the 5000 won I payed to see treasures of a past time From there I moved into the free National Museum where you could probably spend a day or several taking in the huge collection I ended up picking specific rooms to go to in order not to lose myself in the huge establishment There are walking tours at certain times  I decided to explore on my own Once you enter the rooms of the displays quiet surrounds you along with beautiful pieces of art It was a bit distracting with the loud children but then again that is nothing is new either There are rooms upon rooms filled with treasures  the signs are in Korean English Chinese and Japanese Outside the spaces are several bathrooms and places where you can have a drink of water The building is huge and a wonderful trip all together Only thing I have to admit is that the architecture part didnt really overwhelm me  the interior is beautiful and clear cut the outside look is okay  PS Was lucky enough to even catch a live performance before the entrance to the museum,Positive
1058,For a pleasant afternoon of history and art this is a great venue for foreigners to visit From the welcoming flowers at the entrance the scenic gardens gift shops and the vast selection of history there is something for just about everyone There is an ease in which you can stroll thru the exhibits read the placards yes they are in English too and take in the vast and rich collections on display Several stories tall you might find that you need a break after a bit; they have a small cafe to enjoy refreshments and to sit and catch your breath I would say that if you read placards and keep an even pace you can do all three floors in an afternoon The gardens are great for a stroll and you can meander over to the other museum on the grounds Check their website for special exhibits and shows Oh and if youre worried about finding the National Museum it is quick walking distance to the subwaytry right at the entrance Head to Ichon station and have fun,Positive
1059,I really didnt read about the Korean history but when I visited the museum I learned a lot However the museum was so empty and I felt sad about it,Negative
1060,This was great to learn the history of south korea and they had lots of interactive things inthe museum along with examples of attire and living quarters etc over the years,Positive
1061,Another grand installation in Seoul displaying Korean history in a grandeur setting But the facility is not wheel chair friendly,Negative
1062,It is so pleasing to get access to such a great museum for free Anyone interested in the origins of the nation will learn a great deal There is a guided tour in English that commences at 2PM and is highly recommended Our guide was very passionate and the tour went to 4PM with great explanations of various aspects of Korean culture We were so pleased and keen to contribute at the end we decided to patronise the lovely caf\xc3\xa9 and enjoy a bit of Korean cuisine,Positive
1063,A large modern museum with plenty of ancient Korean exhibits over three floors Plenty of restrooms cafe and gift shop,Positive
1064,The national museum is worth a look it displays alot of history about their dynasty and cultural and religious artifacts Its 3 levels and have escalators end of each level It also has some displays of other cultures that existed over the years Its airconditioning and quite comfortable to walk around,Positive
1065,This is a very very large Museum That said the display space was about normal Each floor of galleries has its own emphasis The shop has many wonderful gift ideas Admission is free of charge Now the grounds and the view up to Namsan are spectacular,Positive
1066,Do consider spending a few hours to appreciate the different sections of this spacious museum Artefacts are rich in historical value Consider getting the audio guide to help you understand better An educational trip which you can make on your own By subway Jungang Line Ichon Stn 150 m towards Yongsan Family Park from Exit 2 or Line 4 Ichon Stn 150 m towards Yongsan Family Park from Exit 2 source englishvisitseoulnet,Positive
1067,Worth seeing for the facility alone frankly Very spacious and many interesting displays We only had about 2 hours not really enough but still got a lot out of the visit Definitely a top attraction from the places we visited in Seoul especially as we had rain part of the day,Positive
1068,I have yet to go inside because of time but I really enjoyed staying outside in the plaza and park The cantilever frames the axis and really is a nice place to chill with family,Positive
1069,I recommend the English speaking tours which are conducetd by volunteers Check with website for the scheduled tours,Positive
1070,Lots of beautiful pieces from Korean history and arts buddhas celadon lacquered boxes etc Beautiful grounds as well Restaurant serves Italian pasta as well as Korean food,Positive
1071,This building and the grounds are fantastic Probably the best thing that we saw in Seoul The artwork and historical treasures are amazing Most of the descriptions of the works are in English Allow yourself at least a day to do this place maybe more if you are into antiquities There is food available and caters to Western tastes As in all of Korea the toilets are spotless,Positive
1072,Impressive building and exhibits Exhibits are extensive and well presented with most interpretive signs in Korean and English There is much to be learned from a visit here Admission is free,Positive
1073,We had a 7am family photoshoot here with a professional photographer and found the surroundings of the museum to be very beautiful and well maintained Clearly the city takes a great pride in its museum The scale of the enormous buildings are also something else to behold  truly impressive Unfortunately we didnt get to go into the museum itself as we had to leave at 9am but the surround park is definitely worthwhile as a visit,Positive
1074,The National Museum in Ichon is housed in a nice building with a decent view of Namsan but the displays are fairly boring If you want to see some of the more beautiful artifacts medieval Korea produced Id recommend the Leeum between Itaewon and Hangangjin stations,Positive
1075,Anyone interested in the history of Korea this is the place to visit I had a great time exploring the exhibits It had 3 floors and a place to eat at the top floor,Positive
1076,you can start in national museum of Korea from the stone time to before smart phone a little time its great place to know the area history not only Korea history,Positive
1077,Nice beautiful vase and all the treasures you can see I cant remember it was free but it was pretty cheap at least The building is new a small house on the lake is not an old one but still beautiful at day and night Nice museum ,Positive
1078,Impressive building free of charge and quite organized There are few good coffee shops inside the museum with good views prices are affordable considering free entrance to a good museum,Positive
1079,This museum is full with korean history and many cultural things from ancestors is showed there I remember there are a few buildings  exhibition and museum We can choose what to see first But since the area is so large better to prepare your feet to walk Theres free drinking water inside so dont worry if u get exhausted,Positive
1080,Free admission The little convenience stores on site dont jack up the price of good by much Dont miss the outdoor sections as well if you come during the springsummerfall They were very beautiful especially the dragon waterfall,Positive
1081,Be prepared to walk as its huge with 3 floors of exhibits Do check if the special exhibits are open as they close on some days Its free and very well maintained We were tired so only managed to see 112 floors on our own Would probably be better if we paid for a guide Entrance is FOC,Positive
1082,One of the most impressive museums I ever visited the accessibility of the museum is great near a metro station The museum is huge you can spend here 45 hours easily I really recommend the Calligraphies sections of the museum there are some amazing art works there and also informative explanation on that unique art I were there on a weekend during the summer vacation and it was great to see there local Korean families couples and friends enjoy the museum silently and seriously as part of their culture it was one example out of many to the uniqueness of the Korean people,Positive
