,CONTENT,VADER
438,"The car saved us from walking up to the tower, but the ride was not pleasant, with way too many people in the cable car than comfortable. People also push to get their way to the edge of the car for selfies with the window view. It was not a cheap journey either!",Positive
439,"Of course a bit more expensive way than using stairs, but it gives you an exhilarating thrilling feeling when the cable car goes up from the lower station. We did both ways and they are worth doing. Be aware that evening rides may be crowded and you have to wait a long time before having your turn.",Positive
440,"We went around 4 PM so the lines to buy tickets and board the cable car were about 2 hours long. Once up to the base of the tower by cable car, there are shops and a few things to see, but there are a lot of people awaiting their elevator time slot so it can be crowded. The views from the top are nice and the city lights are very pretty. The line to come down can get long so be careful you aren't stuck at the top near closing time, as you have to remember you need to take not only the elevator down but the cable car (or a long walk down the stairs). I would say it is worth it but budget enough time. (at least 4-5 hours if starting n the late afternoon/evening",Positive
441,"it was expensive, but i wanted to try at least for once. Instead of walking up the hill I took the cable car, the summer view was great.",Positive
442,"I walked namsan park from Seoul Train station so I'd already had a pretty good workout following the Seoul city wall. It's worth the 8,500 ₩....yes it is. You get a return trip for that price. Be aware you do get crammed in. 7,000 ₩ if you want a one way trip. Pretty nice views on the way....be prepared for a little swaying as people seem to like moving around in the car!",Positive
443,"The Namsan cable cars were worth the purchase. During my visit to the N Seoul Tower in January the cold was almost unbearable, so my friend and I opted for a round trip just to get out of the cold. That was the best decision as we got to see some nice views from the car. Unfortunately it was really crowded inside, so picture taking and moving to another side of the car was almost impossible. The ride is pretty short as well.",Positive
444,Round trip ticket cost 8500won. Waiting time is acceptable if u avoid peak hour (: each cable car come every 5mins.,Positive
445,"We were there on sunny Sunday (plus there was some kind of local festival in Namsan Park), so there was a lot of people and we had to wait to get into the car, but it was expected.  Raid itself was fast and if you are next to the window (like we had the luck to be the first ones to get into the car) you will see a nice panorama of the Seoul :)",Positive
446,There are 2 ways to get to the top of the hill: 1) Walking 2) Cable car.  A local told us that it was just a few minutes walking up or a long wait for the cable car. Don't ever belief a local if telling this! It was a long climb up and hardly a wait for the cable car (we saw that on the way back). It is certainly worth the money if you want to up the hill.,Positive
447,"Easy to access and the ride take you up the fast way. For the bravest, you can take the stairs on the right that goes from that point to the Seoul Tower. Can be crowdy, but at the time of our visit at the end of November, not that many people.",Positive
448,u willl able to see a view from cable car. very nice especially during autumn & spring. there's a restaurant too on top of the hill. but quite expensive. there are so many restaurants down the hill and much cheaper.,Positive
449,"They pack people in like sardines, but otherwise, it's a good experience. Best way to get up to the tower, unless you want to walk!!",Positive
450,Pretty standard cable ride up. It's obviously a short one. I highly recommend taking one way up and walking down. It's a very pleasant 30 minutes walk. I came at around 10:30am and there were not many people. It was easier to get there via taxi.,Positive
451,Went here a couple of days ago and didn't really rate it. We waited 70 minutes just to get on and you are literally on it for just 2 minutes.  There are only 2 cable cars. 1 goes up while the other Comes back down so the line moves very very slowly.  You can walk up to the top of the hill which would be loads quicker but it is a fairly steep hill,Positive
452,You'll have to take the Namsan Cable Car up to the N Seoul Tower.  We decided to go up at night. Wasn't disappointed. The view was amazing.,Positive
453,This is a short little ride of less than five minutes. Good for older people and kids.Otherwise you may enjoy a little hike up.The cable cars end at around 11pm and tower doesn't allow to go up after 10:30pm so make sure to time your ride correctly.,Positive
454,"The view of Seoul from the cable car is great if you can get a good spot. Very, very long wait as only two cable cars service the mountain and are ten minutes between journeys. They cram way too many people in, so if you don't get a good spot around the windows you might not get to see much and the whole trip will have been wasted. Will definitely be walking up the mountain next time.",Positive
455,Buy your ticket to go to the top and then walk down. It takes about a five minutes journey and is very busy. I was packed in and couldn't take any photos!,Positive
456,"There was a long line when we arrived but it moved pretty quickly, you can't possible expect there not to be a wait on a major attraction like this. It was not over priced and the staff were very efficient. The ride up was smooth and fast. We were all very happy.",Positive
457,"Definitely a must if you are planning to go Namsan Tower! I went to Seoul during Summer 2014. We took quite some time walking from the Train Station to Namsan Cable Car with such a hot weather. Instead of taking another walk to the tower, we choose to take the cable car with affordable price instead. The journey is less than 10 minutes.",Positive
458,"Walk up to N. Seoul Tower if you have the energy. Or take a bus up. The line is soooooooo long. It took me almost 2 hours to walk from myeongdong to the outside elevator that takes you up to here (the elevator also had a line but not as long as the cable car line). Then another 2 hours to get on the cable car.  It was nice though. But very crowded.  Tip for future visitors. If you want to use the cable car and see the sunset at N. Seoul Tower, COME HERE AT LEAST 4 HOURS BEFORE SUNSENT.",Positive
459,"we enjoyed our ride to the N tower using the cable car. Although it is slow and takes time queuing on the ground but each cable car can accommodate around 20 people, and you will enjoy the scenery view.",Positive
460,"Walking from Myeongdong, I found it very hard to find where the cable car station was located even with the official Seoul Visitors Map as my guide. Once I found a very handy lift that takes you from the top of a long staircase up from street-level to the cable car station, I didn't have any more problems. I bought a return ticket and only had short waits each time for the car to come. Both trips were somewhat crowded, so I had limited ability to take in the impressive views of Seoul below.",Positive
461,"Decided to go up to see the sunset, so we were there an hour before the sunset- bad idea. The wait took us 3 HOURS!!! The queue was just not moving at all and we didn't realise at that time that apparently theres also a bus going up?! The ride is decent price but not worth the view, the cable cars are packed of people, so you won't see much- and everything you see, you will have a better view up at the hill anyway.. Maybe we just had bad luck, but oh my god how annoying it was to wait in a crowded humid room with no vacant seats..",Negative
462,The wait took 30 minutes. So we decide just to take the one way up because the wait was to long. But the prices are great. If you dont like heights+moving cable car do not try this! The people we rode with were walking and jumping around like crazy!,Negative
463,Very good service. The cars arrives in maximum 10 minutes. The price is not high and you can if want up and down or only one. Have a waiting room and restaurants. Perfect view in the way.,Positive
464,"The cable car starts from Myeongdong and the ride takes 5 mins max. It is often very busy and thus the queues can be long, very long. One way costs the $6 USD, which is twice of what a taxi will cost. The views on the way are ok, but nicer once on the top.",Positive
465,"A very good place to see Seoul especially at night. A place to vow your love with your love lock! Bring your own love lock and written message to lock it there! But of course if you have forgotten to bring your padlock, you still can buy the lock there!",Positive
466,Very nice place from where you can city the city of seoul . It's better to go before the sunset and stay after to see the charm of the city in day time and night time.,Positive
467,"I didn't plan on going on the cable car but my knees and feet were still sore after my hike up to Hallasan in Jeju before I went to Seoul. So I skipped walk to the N Seoul Tower and bought myself a return ticket for the cable car ride.  As expected, everything was very well organized and maintained. Buying the ticket was super fast. No problem finding the way to the cable car. No problem getting into the cable car although a huge crowd was slowly queueing up - no drama, no unsatisfied customers making a scene because they had to wait too long, nothing. Everything went smoothly.  The ride was short but I did get a good view of beautiful Seoul from inside the cable car. The announcements were also made in English. Clean. reliable schedule, professional staffs,the toilets were clean, there's a cafe/mini convenience store to get a cuppa and what have yous. A good experience all in all.",Positive
468,"It was a bit expensive ($6 for one way, and $8,5 for two ways), but if you are too lazy to climb up the hill, or too afraid of going down, or don't have much time, I recommend you to use since it only took less than 5 minutes to reach the tower. But it based on luck because normally you have to queue.",Positive
469,The cable car ride was a nice view of Seoul. We went on the weekday morning and didn't have to wait too long to get on a cable car. Glad that we took the car ride up. We still had a nice walk up to get to the Namsan tower platform area.,Positive
470,"Super long queue, (waited for more than an hour) and then a very short ride. Avoid! Best to hike to the top.",Positive
471,"The ride is so short and unless you get a standing window view, it's very unmemorable. Overpriced for the short ride, too. My second time up. First time was 20 years ago. This experience was a bit worse because the lines are longer now. Take the scenic hike up or down if you can.",Negative
472,"Had read about long queue's on the weekend. It's true! After eventually finding the escalator and queing for that, we got to the ticket counter where the sign said 60 minute wait...ended up being just under 2hrs. Sardine style 3 min ride",Positive
473,"Fastest way to reach Namsan Seoul Tower. The Cable Car Station is easy to reach from Myeongdong but the road is quite an uphill, so you better use Namsan Orumi if you think it will be hard for you to walk on an uphill road.",Positive
474,You are paying to stand in a long long line that will lead you by their coffeeshop. Tourist doesn't like to wait so they will push and show no concern about others than themselves. When you finally arrive to the cable cart you won't be able to see anything because they stuff the cart with people like a stuffed thanksgiving turkey. Save your money and walk up,Negative
475,"It's near the Myeondong Shopping Area, it's actually walking distance & accessible by bus & cab. :) 1 cable car can fit 15-20 people. :)",Positive
476,"The cable car experience itself was great. Speedy, stable and a lovely view. The downside for us was the website for the cable car. It mentioned the free ascending elevator service to get to the cable car from a lower street, but the directions to get to it were not clear. We wandered quite a bit to find it from Myeongding station. The tourist info at the station had no idea of a free elevator service. Anyway, we did manage to get in and then enjoyed our Namsan experience.",Positive
477,Did a round trip fare on the Cable Car and it's a more relaxing/fun way to ride to the top as opposed to walking or bus. Nice if you've never done it before.,Positive
478,"If you want to see Seoul 360'..You Should go The Namsan Cable Car is one of the many ways to get up to the Namsan Park. First, you'll have to take a small tram leading to the cable car station and buy your tickets",Positive
479,"If you want to go to the N Seoul Tower, try taking the Namsan Cable Car which will take you at he base of the tower. You can opt not to go up the tower. The view of Seoul at the base is already fantastic. Although from the nearest station, you have to walk a bit uphill to get to the 'terminal'. We went there on a weekday night so there are less crowd and no long queues.",Positive
480,A convenient way to get to the N Seoul Tower. You can access to the cable car station via the Namsan Oreumi (sidewalk elevator). Beware that the staff will try to squeeze as many passengers as possible into the car!,Neutral
481,"The Namsan Cable Car is one of the many ways to get up to the Namsan Park. First, you'll have to take a small tram leading to the cable car station and buy your tickets. The round trip ticket is much more worth than the single journey ones. The cable car fits more than 30 people at a time and it will only depart when the number of people is enough so you might have to wait a while if there are not enough people. The 3-minute ride itself enables you to have a fantastic view of the city so make sure to get your camera ready. As for the safety aspect, I have no complains as there is a staff in the cable car who controls the journey and ensures a smooth ride. The next time you are going up to Namsan Park, make sure you take the cable car ride up.",Positive
482,its super crowded on the namsan on Saturday night.. its full of couple :) the view is amazing.. and its soo romantic :),Positive
483,"Avoid weekend evening/nights at all costs!  We went on a non-holiday weekend Saturday night and it was PACKED! We had to wait 2 hours to get on the cable car but there were no signs outside warning us of the expected wait.  It wasn't until we had bought our tickets that we found out it was going to ""up to 2 hours wait""  Be careful not to get trapped like we did with non-refundable tickets by following the simple rule of thumb.  If there is a lineup outside the actually building, take a taxi up.  Besides, the view isn't amazing from the cable car.",Negative
484,"The nearest Metro station to the cable car is Myeongdong. It's a good 700 meters walk (partially up hill). Upon arrival, you take an inclined elevator to the entrance and from there the fun begin. ""Fun"" is a relative thing, that it. While there was no queue while we visited, the ride itself (9 US$ return ticket) was not very eventful nor long. The view is a big meh, and is mostly made up of residential and office buildings. The hill itself is beautiful and looks just great while passing above it. Is it worth the time and effort? Well, the climb is rather steep and is almost impossible while the stairs are slippery, so yes, while not a ""must"", it's an ok experience.",Positive
485,"Waited ages to get on the cable car and they pack you in so tightly, you can't see anything going up unless you're up against a window. Very poorly planned. Only 2 cars going back and forth. Very disappointing especially having experienced other cable car rides in other countries. Would have given it zero stars if I would.",Negative
486,"I've visited Namsan Tower four or five times in my nearly two years in Seoul. Today, for the first time, I took the cable car. Normally, I walk up the trails to the top, but this time I was with my 77 year old mother. For her sake I figured taking the cable car would be easier since it drops you off right at the base of the tower.  Bad call.  I didn't realize that the walk to the cable car building was going to be long and up a steep incline from the Myeongdong subway station. Normally I wouldn't care, but since I thought it would ease my mother's burden, I figured this was the best option for getting to the top. Isn't the point of a cable car to save you the energy of walking up a hill/mountain? Why not start it lower down the hill and give the riders a longer ride.  Speaking of longer ride, the whole trip up is about three minutes! 6,000 won one way for only that? Not worth it at all. This is even coming from someone who had a good view on the cable car and only had to wait about 20 minutes in line. I know most people have to wait an hour or more and often times have a bad view in the car. If that was our case, I'd feel very angry and cheated. I still feel that way, just to a lesser degree.  Overall, hike up the mountain and don't take the cable car. With someone who isn't capable of that? It still may be easier to get the bus to the Seoul Tower stop and walk the final half kilometer or so up the hill.",Positive
487,"The wait is too long. Nothing wrong with the ride itself, it was fun, but you have to queue both to get to and from the park. I recommend other forms of transport if you don't like standing in the queue.",Positive
488,"I had waited for around 1 hr until taking cable car. But when my turn came, I was very surprised because it looked like public bus. It was not comportable and there are to many people in a cable car. They said max capacity is 48 people. So I could not see outside. It was a just transportation.  DO NOT TRY THIS. WASTE TIME AND MONEY!!!",Positive
489,Easy to get tickets took four kids (between 3to 8) & two adults was fab way to get to the top of Namsam loads walks down to whichever area. Went on a bank hols and was not busy if you get there before 10am.,Positive
490,"Although you have to wait in line for a couple of hours ( we wanted to take it at night ) it's worth every penny. If you are a Kdrama lover, you will be reviving Boys Over Flower's JanDi and Joon Pyo sleepover in the car. Just breathtaking views.",Positive
491,"A return trip on this cable car cost 8,500 won. It's a fast and fun way to arrive at N Seoul Tower. To arrive at this cable car, you need to alight at Myeongdong subway then hike up the road to this place. It's quite taxing due to the elevated road but worth it.  At peak hours, the cable car can be too crammed but still okay.",Positive
492,"If you're heading up to the Namsan tower, why not take the cable car for a great affordable experience! Awesome views of Seoul!  Instead of taking the cab to the tower, grab the cable car instead! It was awesome and i definitely think its worth it!",Positive
493,"If you want to visit the Seoul Tower and must do it in a rush, then take a taxi. But if you have some time and do not mind standing in a potential long queue, then this can be a good choice. The ride cost 8500 won return ticket and takes just a couple of minutes, which is good since it will most likely be very crowded.  If you are in good shape and can spare a day or so, try hiking up instead through Namsan park and use the money for lunch or an extra beer.",Positive
494,"Wonderful city views provided from the Car and once atop Namsan (Mount Mongmyeok) where, if you are with your lover, you can purchase a lock and throw away the key, symbolically locking your hearts to each other there on a fence/lock wall. Its a lovely idea. You can also get dressed in traditional Korean clothing and have your photo taken.  If you want to save some money, bring your own lock. :)",Positive
495,"A really pleasant experience. A very affordable trip with spectacular views of a fantastic city! With many restaurants to choose from, you can enjoy some good food and great views.",Positive
496,"Cable car is highly appreciated indeed, however if you make a one way trekking at least, you would enjoy really much!!! Besides exhausted a little bit :D Next time when I go, I will leave enough time to play with children who are having fun in the water spraying fountains! It was a really amazing refresher after a long climbing!!!",Positive
497,We climbed up the hill and took the cable car down. The ride was much quicker than expected. They try to squeeze as many people into each car so it can get quite cramped. The views are nice if you are lucky enough to stand by the sides in the cable car.,Positive
498,"Very crowded, as the sign said they won't send the car up or down with less than 30 passengers. Nicer than walking when it's cold and raining though!",Positive
499,"Although convenient, the cable car costs 8500 KRW for a return trip and can be quite crowded. You are not guaranteed to see anything, it just makes the trip up the mountain quickly. While I did not have to wait too long, others in the queue said that they had been waiting for some time - the operators do not appear to have a time schedule and only send cable cars up and down when the numbers are close to maximum.",Neutral
500,The cable can fit in 30 over people hence there is no possibility for you to take a good photo or even have a good view if u are covered by people.,Positive
501,"I took the cable car up to where the tower was. It was at night and packed. Not worthy. I'd rather take the bus or walk up. If there were lesser people, i guess it its fine.",Negative
502,"We waited more than an hour to ride the cable car. We took the cable car for convenience rather than as an attraction; however, between the wait time and the necessity of taking a taxi to the base of the cable car in the first place, I am not sure it was any more convenient. As many people have mentioned, you get packed in with heaps of other people and if you are lucky you might get a view.",Positive
503,A very short trip in a packed capsule. The staff were rude. People were racing to get good spot. Its quite expensive but still better than climbing the whole way up on a cold winter night.,Positive
504,It is about 10 minutes ride from the base to the top. Beautiful autumn scene around the area near the tower and the overview of Seoul city at the top of Namsan Hill. They have some shops and food stalls at the Namsan Tower.,Positive
505,"Being someone who enjoys cable car rides and was too lazy to walk up to the Seoul tower with my mother, I paid for the return ticket (around 9000 won) per person.  However, we were shocked when we had to get onto the cable car with 28 other people!As we were one of the last to be jammed into the carriage, not only were we separated, we were in the middle and could not see a thing. The weather being misty in autumn did not help at all. The ride was also short and there were no seats (we were packed shoulder to shoulder).  Although we paid for the cable car ride back, we decided to walk down from the tower instead and take a shuttle bus back to the city. It was a much more pleasant experience. We took many photos walking down the slope with the beautiful autumn trees.  If you are in Seoul for the first time like myself and really want to experience the cable car (or you're lazy to walk up ) , I recommend that you buy the one way ticket (around 6000won). You will not be refunded if you bought the return ticket and decided to walk back down.",Positive
506,"We took the round trip ride. It was cheaper that way. It is a bit pricey but it was a nice experience. Although, we had to climb up from the train station to the establishment. There might be a better way since we were the only one who walked uphill. The view was breathtaking.",Positive
507,"My friends and I went up to N Tower at night. So it was not too crowded and we didn't need to wait too long to board the cable car. Once arrive at the top station, you will need to climb a few more flight of stairs to reach the tower. At the tower, there are options to see the Teddy Bear Museum and go up the tower, but would need to pay extra fees. This location is where young people go for dates. Its also good for kids as they have the Teddy Bear museum.",Positive
508,"Went to the cable car with friends, and it was not at all as expected. The cable car gets so crowded that it almost impossible to take snaps from the car when it is in motion. What is the point in getting into a cable car if you can't look around and take snaps, and enjoy the scenery?  Hope the management does something proactive and solve this problem. Also the steps were very slippery in winter.",Positive
509,"For the cable car going up, there was pushing and shoving to get a spot close to the windows and we were packed in like sardines. Coming down there was plenty of room since most people seem to buy a one-way ticket up and then walk down. 8,000 Won for round trip ticket, which was slightly less than ticket to the Observation Deck at the N Seoul Tower, but worth it. They operate on a ten minute schedule going up and going down.",Positive
510,"If you're looking for the fastest way to get up to N Seoul Tower and want to get a great view of the city, I'd suggest you take the cable car up!:) The journey up is rather short, but suits people who find walking a hassle.",Positive
511,"This is an easy way to get up to the Tower. I'm of retirement years and currently have a slightly sore stubbed toe, but only bought the upward trip. No regrets. Walking down was not too strenuous. It's worth finding the free lift between the same level as the subway exit. I climbed up to lower station by aiming for the PRC Embassy, not knowing there is a free lift if you follow the more major road. I only found that by walking down. Between the upper cable car and the Seoul Tower, I bought some delicious fried spiral potato.  Spring seems to be late this year so the trees were a bit bereft of bud.",Positive
512,"Adult price 8000Kr for round trip.6000Kr for one-way.I went to the Seoul tower by cable car.It was working very smoothly to the upper hill and back to the lower deck.Seoul tower was built on the hill which named Namsam.There was a good view point near the tower.You can have something to drink and take a look at such a beautiful city.When you wanna entered the tower,the entry fee should be 22000Kr.",Positive
513,Fastest way to reach N Seoul tower. You get to see a great view of the city. Not sure about the sights during the day as we took the cable car at night.,Positive
514,"Usually you can say riding a cable car is fun and exciting and offers a great scenic view of the area, and that is the case here, but more importantly the Namsan Cable Car is the way to reach the N Seoul Tower. To get to the Cable car, take the subway line 4 (light blue) to the Myeongdong station, take exit 7 or 8 and you will be in front of an office building/bank. Wait here for the free shuttle that will take you to the cable car station. See my review of N Seoul Tower for complete directions and information. Ticket prices are 8,000 KRW round trip. The cable cars hold lots of people. If you are lucky to get on first stand near the front window. I used my Ipad to video some of the ride up and the surrounding city views. Good pics.",Positive
515,"Perfect shortcut to N Seoul Tower if you don't want to walk though the park (or if its too cold or dark). 8,000 for a return ticket, or 6,000 for one way.",Positive
516,"This is an efficient and convenient way to get to N Seoul Tower, barring queues. Took this ride on a Wednesday early evening and didn't wait long on both directions. The cable cars run every 10 minutes. They get as much people inside as the cable car permits and some will inevitably be in the middle portion with an obscured view. Luckily was last to get in. It's KRW 6000 (~USD5.50) one way, KRW8000 (~USD7.30) return.  The ride was short, maybe around 3-4 minutes and there's not much to say really. It was not memorable or exciting, and this could also be because of better cable car rides taken in other cities. This felt more like a functional ride rather than a scenic ride and would've been allright to skip this for those with the extra 30 minutes and the energy to climb to the tower instead. Not sure if the trail is straightforward or easy to follow.  Note that the cable car ride does not exclude one from having to climb to the tower entirely, as there are still a number of steps going up before reaching the base of N Seoul Tower.  Walked to the cable car platform from the Myeong Dong shopping district; if coming by metro just get off Myeong Dong station exit 3 or 4. Take the slanted elevator on Sogong-Ro which is marked by a monument that looks like a tall pillar with an eagle on top (called the Namsan 3rd Tunnel Completed Monument). More detailed directions are available in the official Korea Tourism website.",Positive
