,CONTENT,VADER
424,"Seoul Forest is a nice park in the center of Seoul, with a nice environment. The park is big enough to make you forget that you're in the city. Nice playground for kids. However, although clean overall, it wasn't as maintained as other parks I visited. Also lacked cafes, restaurants shops or other ""great"" attractions to make this a ""must-go"" destination. I'd recommend visiting Seoul Dream Forest instead.",Positive
425,I had a free morning before meetings and decided to check out Seoul Forest. It recevied great reviews and seemed promising. It was a let down. Perhaps it wasn't the right time of year (I visited in mid-October). It didn't seem that well taken care of. There were some flower beds still in bloom. I didn't think it was particularly that big after being told it would take a 1/2 day to do. Perhaps if you do all the extra stuff such as the butterfly garden and children's activities. I went early in the morning before10am so none of the buildings were open yet. It is easy to find. Take the B (orange line) to the Seoul Forest stop. Follow the signs in the metro for the Seoul Forest exit (Exit 3). When you come up from the metro just walk straight a block and you'll see a giant white sign for Seoul Forest.  If you have free time and want to wonder around a bit outdoors it's not a bad place however don't expect to escape the hustle and bustle noises of Seoul. The park is surronded by busy roadways so you'll still hear traffic all throughout the park. Maybe wear your headphones with some nature sounds to really try to escape.  Hope the summer time would be a better experience.,Positive
426,"This would be an excellent place for kids to hang out. Playgrounds and ecoforest where they get to feed the deers. Excellent weather for visit in autumn. Free entrance and children can easily spend half a day without getting bored.  The train station ""Seoul Forest"", on the Bundang line, is the nearest station to this place. Once out of the station, turn right and walk ahead. For some reason, this is not showing on Google map. This 5 min walk away from Seoul Forest, compared to the recommended Ttukseom station, which is a 15 min walk away.",Positive
427,"Location: easily reach by bus or underground. (center part of Seoul, beside the Han River) Good Complex: with children facilities, jogging paths, wetland, animals and biking paths beside the Han River. There are also some cafe and convenient store in the park.",Positive
428,"Seoul forest is like an oasis in the city. It is a nice place to walk around and relax, but nothing much to do around there. If you are with your date or family, that is a nice place, but not for casual tourism. They have some playgrounds as well.",Positive
429,"This place is really peaceful especially on weekdays because not to many people come here on weekdays so this place is not really crowded.  Also, you can have a picnic which suitable not only for a couple but also family or friends. Don't worry about the space to have a picnic because this place is quite big so you can choose where to have picnic either.  If you like to take photos, then you come to the right place because the scenery here is really amazing. Come in wrong season? Don't worry... There are still a lot of spots with great views that are not related with the season, such as the stream, pond, etc.  So, take a visit to this place will be a right decision if you want to have a picnic or just have a city escape with your partners.",Positive
430,"We spent a full day at the Seoul forest. There is so much to do for children from play area to cycling to feeding the deer, rabbit,Guinea pigs, fishes. Spread across a huge area so be prepared for lots of walking. Not many food options so bring your picnic basket. Sculpture park is interesting and the huge playground is lovely to laze.",Positive
431,"The Seoul Forest is easy to go to - I took the line 2 train, went down at Wangsimni station and changed to the Bundang line. The Seoul Forest station was 1 station away.  It's a very good place for walking and spring blooms-hunting. When I came mid-April, most of the cherry blossoms already fell off the ground but there were other nice spring blooms in the forest.",Positive
432,"We came to the forest and rented some bikes for the afternoon. It was fun to bike around and see the forest, lake and statues. It is quite far from the city center, we took the subway there then a taxi. There are playgrounds for children and it is surprising change from the rest of the loud, crowded city. There are lots of areas for picnics or just quietly relaxing.",Positive
433,"I am so glad I found out about Seoul Forest. It's a big place with lots of things to do even in winter. There are 5 different parks. There is an enclosure for deers and they will come to the edge of the fence to eat from your hand. (There is a machine near the enclosure where food for the deer can be purchased.) There is a place where they displayed insects, an echo forest and most important lots of place for the children to run and enjoy the fresh air. As we were there in winter some of their attraction was not open like the splash fountain but my children still had lots of fun building snowman, sledding and having snowball fights. Coming from a tropical urban city, this was definitely one of the highlights of the trip.  The great thing is it is really convenient to get there. Take the subway to Ttukseom station (line 2). Exit via exit 8 and walk about 15 minutes. There are even directions in English. Another great thing - it's free!",Positive
434,"I am amazed that i am the first one to comment on this hidden jewel, yeah maybe its a little far from seoul but it was a perfect place to get away. Ride the yellow line train and its clearly marked to get to the Seoul Forest. The landscaping is really good and there are many things to see and do inside the forest. You can rent a bike, there is a butterfly area where you can actually go inside and the live butterflies are fluttering all around.. its free?? Great place to take pictures, if you are into flowers then you should go during the spring and summer but i prefer the fall when the mosquitoes are under control. There are clear maps to see and there are certain sections of the park labled so you can choose your interest. There is a place that you can buy food to feed the deer.. great chance for kids to see and feed the deer and they are always hungry. There is a bridge section that allows you to walk from the park all the way to the Han River. Its a great place to grab an ice cream and walk around with friends or families. Plan on spending some time just to go to every part of the park and you can even continue on and walk around the Han River. Good place to picnic and take pictures. The best part is... its free??? Enjoy",Positive
